,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Basophil/Mast 2,Bronchial Vessel 1,Bronchial Vessel 2,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Memory/Effector T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Capillary Intermediate 2,Ciliated,Classical Monocyte,Club,Differentiating Basal,EREG+ Dendritic,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Ionocyte,Lipofibroblast,Lymphatic,Macrophage,Mesothelial,Mucous,Myeloid Dendritic Type 1,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Nonclassical Monocyte,OLR1+ Classical Monocyte,Pericyte,Plasma,Plasmacytoid Dendritic,Platelet/Megakaryocyte,Proliferating Basal,Proliferating Macrophage,Proliferating NK/T,Proximal Basal,Proximal Ciliated,Serous,Signaling Alveolar Epithelial Type 2,TREM2+ Dendritic,Vascular Smooth Muscle,Vein
ENSG00000072849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44548422,0.0,0.0,0.6706181,0.0,0.0,0.35001546,0.3860544,0.24337777,0.0,0.0,0.0,0.0,0.0,0.248931,0.0,0.0,0.0,0.47209808,0.0,0.39357898,0.35728458,0.46172732,0.0,0.43411505,0.0,0.28178704,0.0,0.25075695,0.0,0.0
ENSG00000135698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702656,0.20501772,0.37901896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115376,0.19369075,0.5996556,0.0,0.0,0.0,0.0,0.0,0.2963454,0.0,0.0
ENSG00000159346,0.0,0.0,0.0,0.64893,0.0,0.0,0.0,0.31510222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62061256,0.0,0.0,0.4721435,0.625628,0.0,0.56537056,0.0,0.0,0.0,0.0,0.0,0.51740444,0.0,0.3216633,0.0,0.48251712,0.0,0.0,0.0,0.88098174,0.0,0.0,0.0,0.6687014,0.0,0.48954415,0.54425687,0.6420299,0.0,0.55519474,0.7901687,0.4508314,0.0,0.60095453,0.0,0.0
ENSG00000183087,0.9213302,1.0379725,1.9073257,0.0,0.0,1.2496171,0.0,0.66011614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262835,0.0,1.0623466,0.0,0.55808794,0.0,0.0,0.0,0.0,1.6908906,0.0,1.0156057,0.0,1.4058858,1.1715292,1.1474264,0.0,0.44260794,0.0,0.43261972,0.0,1.3234458,0.0,0.0,0.0,0.0,0.0,2.538054,0.53477466,1.2853174,0.26115376,0.35917395,0.0,0.0,0.51318336,0.0,0.0,0.0,0.0,1.522622,1.2347555
ENSG00000184613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61058205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159403,2.915173,0.0,0.0,0.0,2.2377586,0.0,0.0,0.27926925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4890566,0.0,0.0,0.0,0.0,2.92002,0.0,0.0,2.0126874,0.0,0.0,0.0,1.6592429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22215793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4041826,0.0
ENSG00000100522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18911636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,2.5043788,2.8072438,1.9371333,2.6003642,2.2606397,2.6908984,3.4273372,3.156932,3.189958,3.1974208,3.1049392,2.5063415,3.2053707,3.5352635,3.3397079,3.2721891,1.992128,1.6985981,1.9594971,2.807122,2.2164156,3.0854278,3.0843372,2.961076,3.0964446,2.5763247,2.7181888,3.0636802,3.2362719,2.3758183,3.1383562,2.8181162,2.425689,3.436298,2.5148826,3.018484,3.1259878,2.8400426,2.88653,3.0755208,2.5608974,2.945273,2.8542068,2.4034443,2.904696,3.3404145,2.346819,3.0428164,2.4291937,2.974003,3.1154482,1.7181182,2.536725,2.5984564,2.4193816,2.7282548,2.6073318
ENSG00000175707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14542523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36720586,0.0,0.0,0.68879604,0.0,0.0,0.31029558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39357898,0.3103684,0.46660537,0.0,0.20690784,0.13162439,0.0,0.0,0.19336389,0.0,0.0
ENSG00000168824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39582795,0.0,0.0,0.54271305,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115376,0.14542523,0.09591547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62413263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65915537,0.0,0.0,0.0,0.0,0.0
ENSG00000105701,0.86753094,1.1886308,0.0,0.8519345,0.0,0.0,0.0,0.9389398,0.0,0.78933257,0.0,0.0,1.1466931,0.0,0.0,0.0,0.0,0.0,0.7287847,0.0,1.096019,0.0,0.8729949,1.0440762,0.8030368,1.2277977,1.0827348,0.86610126,0.9804151,1.2476743,0.8667307,0.799303,0.90151954,0.86089677,0.5796033,0.80259466,0.8760598,1.208947,0.0,0.0,1.656284,1.0535324,0.0,0.0,1.0212531,0.6854689,1.040748,1.0368354,0.88460207,1.0737767,1.2603743,1.1401716,0.63922364,0.0,0.9159758,1.1599022,0.0
ENSG00000124440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964082,0.0,0.0,0.7554853,0.0,0.0,0.0,0.5203642,0.0,0.0,0.0,0.0,0.0,0.0,0.44808203,0.0,0.0,0.0,0.0,0.0,0.0,0.5921035,0.40416586,0.0,0.5329943,0.0,0.0,0.0,0.38787386,0.0,0.0
ENSG00000140105,0.0,0.0,0.0,0.0,0.0,0.85189885,0.0,0.0,0.0,0.0,0.0,1.4016384,0.0,0.0,0.0,0.0,1.5833951,1.1741142,1.4650991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938296,0.0,0.0,0.0,0.4667585,0.37507024,0.0,0.5969829,0.0,0.0,0.0,0.0,0.0,1.1601278,0.0,0.0,0.0,0.0,0.67715645,0.0,0.23493174,0.0,0.0,0.26617798,0.0,0.0,0.71445805,0.0,1.1002148
ENSG00000175581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30292985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39582795,0.23391905,0.0,0.2543346,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45510295,0.0,0.0,0.372589,0.0,0.0,0.8070488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35588387,0.0,0.0,0.46916518,0.48187616,0.0,0.0,0.0,0.0,0.0
ENSG00000103319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20612031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184983,0.0,0.0,0.0,0.63901544,0.0,0.0,0.0,0.5690274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456972,0.0,0.0,0.6299415,0.5316894,0.0,0.77627647,0.0,0.7082838,1.0711266,0.0,0.0,0.75012094,0.6006942,0.48237947,0.6143584,0.6578121,0.0,0.0,0.0,0.90788394,0.0,0.0,0.0,0.49715626,0.6579366,0.6752646,0.86857975,0.8857731,0.93568015,0.73533905,0.7225969,0.4230797,0.0,0.6988624,0.0,0.0
ENSG00000105289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80975145,0.0,0.0,0.0,0.0,0.0,0.41563395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213814,0.0,0.0,0.0,0.0,0.7783891,0.0,0.0,0.0,0.0,0.0
ENSG00000128581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4549669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37695146,0.3231711,0.22540371,0.0,0.0,1.612621,0.0,0.0,0.0,0.0,0.0
ENSG00000172500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18105379,0.0,0.0,0.46255815,0.0,0.0,0.71339464,0.0,0.0,0.19354923,0.0,0.0,0.58604383,0.44260794,0.17286977,0.47129577,0.62405854,0.0,0.0,0.0,0.44808203,0.0,0.0,0.0,0.0,0.0,0.49728245,0.85062593,0.8095612,0.0,0.6957238,0.64534116,0.0,0.0,0.5471159,0.0,0.0
ENSG00000164091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213814,0.117235586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406731,0.0,0.0,0.0,0.0,0.0,0.16103354,0.0,0.0,0.0,0.0,0.0,0.0,0.20099445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115376,0.19297275,0.26817787,0.0,0.0,0.41265818,0.0,0.0,0.0,0.0,0.0
ENSG00000226328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13537423,0.0,0.0,0.0,0.0,0.0
ENSG00000125347,1.2176547,0.0,0.0,0.0,0.0,1.2195846,0.0,0.0,0.0,0.0,0.0,1.4496397,0.0,0.8165449,0.0,0.0,1.352047,1.5613127,1.9680421,0.0,0.69945633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0964203,0.0,0.0,0.0,0.33894762,0.3480006,0.28104013,0.56916726,0.0,0.0,1.456038,0.0,0.44808203,0.97416735,0.0,0.0,0.0,0.0,0.40378886,0.117235586,0.4505632,1.0999475,0.0,0.0,0.0,0.0,0.34068483,0.0,1.0054374
ENSG00000167874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33805686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3815069,0.3373519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28262237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3815069,0.0,0.0,0.54925215,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160783,0.0,0.0,0.0,0.67871624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49524635,0.0,0.0,0.52253366,0.0,0.0,0.8347676,0.0,0.0,0.0,0.66270155,0.22472474,0.0,0.0,0.0,0.0,0.0,0.8056199,0.0,0.0,0.0,0.0,0.0,0.46803582,0.7643257,0.45463312,0.7340689,0.73757994,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169508,0.0,0.0,0.0,0.0,0.0,0.0,1.1497803,0.0,0.0,0.0,0.0,0.0,0.0,1.4486424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8428701,0.0,0.0,1.4843524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7601585,1.8865173,0.0,0.0,0.0,0.0,0.0,0.93342704,0.0,0.0,2.5610847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37862682,0.0,0.0
ENSG00000104866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117235586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067900,0.0,1.11639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80344236,0.0,0.3292931,0.0,0.73544145,0.58570576,0.0,0.0,0.5328707,0.37507024,0.1905841,0.8083571,0.71972495,0.0,0.0,0.0,0.0,0.0,0.8927163,0.0,0.0,0.0,0.49805355,0.35588387,0.60653913,0.0,0.354634,0.0,0.0,0.0,0.57879263,0.91276526,0.0
ENSG00000103381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082,0.0,0.0,0.0,0.0,0.26115376,0.0,0.2507825,0.0,0.0,0.0,0.0,0.0,0.31311154,0.0,0.0
ENSG00000188010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4953701,0.0,0.0,0.0,0.0,0.0,0.35840192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040748,0.25222567,0.24971478,0.0,0.0,3.0709965,0.0,0.0,0.0,0.0,0.0
ENSG00000076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59005344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723622,0.20409408,0.0,0.18600988,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761716,0.0,0.0,0.0,0.43225667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27971867,0.2723622,0.0,0.0,0.2543346,0.3745538,0.0,0.0,0.0,0.0,0.0
ENSG00000103569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9858662,0.0,0.0,0.0,0.0,0.0,0.23954691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46889627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3860544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40378886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14522214,0.0,0.0,0.77491856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33564004,0.0,0.0,0.2889712,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23310518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33273458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28776962,0.49853098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136156,2.8031402,2.4927652,2.713997,1.749892,2.7697806,3.0986435,1.4022157,2.5798018,2.5281818,2.3811555,3.1041465,3.1451097,2.2183602,2.0312505,1.9631639,1.9597511,3.5730767,4.334811,3.8792617,3.290308,1.9561974,2.3444266,1.9120598,2.3762317,2.4426343,2.5757184,2.314213,3.3704114,2.410052,2.368114,2.775641,2.7425442,2.7619689,2.377146,1.7318231,1.6751915,2.2085352,2.5337746,1.8109736,2.0565512,2.463073,2.6862874,1.9927661,2.7829041,1.9551554,1.3400809,2.7626615,2.4780352,2.6896105,1.8707241,2.6531985,1.9572685,1.679199,1.4958668,2.6944826,2.654563,3.2131336
ENSG00000178999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61997694,0.5523041,1.0571953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
