,Age-associated B cells,CD16+ NK cells,CD16- NK cells,CD24 neutrophils,CMP,CRTAM+ gamma-delta T cells,Classical monocytes,Cycling T&NK,DC precursor,DC1,DC2,ELP,ETP,Early MK,Early erythroid,Erythrocytes,Follicular helper T cells,GMP,HSC/MPP,Late erythroid,MAIT cells,MEMP,Mast cells,Megakaryocyte precursor,Megakaryocytes/platelets,Memory B cells,Mid erythroid,NAMPT neutrophils,Naive B cells,Neutrophil-myeloid progenitor,Neutrophils,Non-classical monocytes,Plasma cells,Plasmablasts,Pro-B cells,Promyelocytes,Regulatory T cells,Small pre-B cells,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC,pDC precursor
ARPC2,0.1733327250589024,0.27794318984855304,0.16833613541993228,0.3162894316694953,0.11572928862138228,0.14300455830313943,0.21172581748528915,0.3385516093535857,0.27662898871031677,0.3139170150865208,0.2468353726647117,0.12878310680389404,0.1270748810334639,0.13489093563773416,0.04918984391472556,0.02430400252342224,0.08841975033283234,0.17529366639527408,0.08270158280025829,0.0,0.09303402629765598,0.07260166921398857,0.06169808181849393,0.09150103005495938,0.21951217813925308,0.09088960831815546,0.022727272727272728,0.22627198154276068,0.06781321086666801,0.14457615126263013,0.15281569144942544,0.27147104658863763,0.034870131449265915,0.11608705601908943,0.08849795027212663,0.16481240771033548,0.12636100162159314,0.049497036771340805,0.07226316766305403,0.07325919649817726,0.10555867579850284,0.1959381794387644,0.13399124958298422,0.18023829568516125,0.21068913557312705
ARPC3,0.1982818300073797,0.14337217536839572,0.09331112151796167,0.14421970735896716,0.11620873619209636,0.08766078136183998,0.21014228598638016,0.19739779288118536,0.3083694888786836,0.2174557555805553,0.3077427622946826,0.18179631775075739,0.22769696739586917,0.13377792049538006,0.0793075453151356,0.05448923192240975,0.06412225690754977,0.192806829105724,0.10028845207257704,0.0,0.06882714141498912,0.09830924055793068,0.08067400888963179,0.13968489115888422,0.11175352334976196,0.13123561170968143,0.05888568948615681,0.21425955539399927,0.1567612127824263,0.14078303223306482,0.0,0.34206637875600293,0.045454545454545456,0.07359932227568193,0.16588266058401627,0.13073975931514392,0.08364884013479407,0.15933133390816775,0.06644219566475261,0.06099132651632482,0.07776288552717729,0.10170550508932634,0.08689648590304634,0.24262132969769565,0.2396848201751709
ARPC4,0.36532915315844794,0.5292047925970771,0.4947447817433964,0.6171892447905107,0.35906337337060407,0.0,0.5750291482968763,0.5978680131110278,0.5115939161994241,0.49586551026864484,0.5293569361621683,0.370499849319458,0.0,0.48422928154468536,0.3743580606850711,0.3409090909090909,0.0,0.39250317080454394,0.0,0.0,0.0,0.3663465936075557,0.3580069135535847,0.3654420592568137,0.7053136405619708,0.0,0.3478300219232386,0.5125213333151557,0.0,0.40278664095835254,0.0,0.5291809642856772,0.0,0.34779327701438556,0.0,0.46516498110511084,0.4576081945137544,0.0,0.0,0.0,0.39696345952424134,0.4705180525779724,0.0,0.5158550549637188,0.4347894069823352
ARPC5,0.27908795936541125,0.36493859914216126,0.28496120328252966,0.6928968280553818,0.22633899612860245,0.0,0.5510657822543924,0.5154877928170291,0.4440426067872481,0.3626018302007155,0.4931250810623169,0.3305956301364032,0.3551794249903072,0.3801023309881037,0.22047532823952762,0.20486234534870496,0.2715830924836072,0.3091317496516488,0.23576092313636432,0.0,0.0,0.23888649588281458,0.21736911616542123,0.24872047115455975,0.6779539300636812,0.0,0.2017413851889697,0.6241788105531172,0.0,0.29483581402085046,0.0,0.5406867617910559,0.18181818181818182,0.25973527946255426,0.2981764796105298,0.42604986510493537,0.288333075967702,0.0,0.269850798628547,0.26596229726617987,0.27045130052349786,0.3283082314512946,0.0,0.3977543684569272,0.339142845435576
ARPC5L,0.5623889470642264,0.6678138388828798,0.6819399459795519,0.0,0.47543730383569544,0.6349330977960066,0.0,0.7170206931504336,0.5185585618019104,0.49199250611391937,0.45150255073200574,0.5477851900187406,0.5385983884334564,0.495791800997474,0.4264645562930541,0.4090909090909091,0.0,0.46179837530309503,0.47843175991015,0.0,0.0,0.42535055767406116,0.0,0.0,0.0,0.0,0.4168385389176282,0.0,0.0,0.43786816976287146,0.0,0.0,0.41253039105371997,0.6201543970541521,0.436098339882764,0.4466574083675038,0.0,0.0,0.0,0.0,0.0,0.5874124751849608,0.5904778215018186,0.5400319681926207,0.607759030027823
ARPP19,0.0,0.0,0.0,0.0,0.7039916081862017,0.0,0.0,0.7638751498677514,0.7368389435789802,0.683350302956321,0.7047294093803926,0.7146368324756622,0.0,0.7681110528382388,0.715541114861315,0.6833813813599673,0.0,0.0,0.7207867150956934,0.0,0.0,0.7210753709077835,0.0,0.7701305828311227,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.7346719869158485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215452072295275
ARPP21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRB2,0.0,0.0,0.0,0.8676109950650822,0.75,0.0,0.8535761806097898,0.8140325803648342,0.8033398200165142,0.7702747244726528,0.8241255500099876,0.0,0.0,0.7571746896613728,0.0,0.0,0.0,0.7618472928350623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8903374617749994,0.0,0.0,0.0,0.8744239441373132,0.0,0.0,0.0,0.7604873275214975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322323582389138,0.9399800449609756,0.9377071464603598,0.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821546362204985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.9680409851399335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618612920696085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,0.7794027436863292,0.5991749004884199,0.0,0.7634994455359199,0.0,0.550557094541463,0.5264061201702465,0.5806152603842996,0.0,0.5129000815478238,0.5802595439282331,0.5678648786111311,0.5364023135467009,0.0,0.6364733752879229,0.5613834681836042,0.671935120766813,0.0,0.6123720908706839,0.6471526243469932,0.5925459211522882,0.0,0.0,0.5140180059454658,0.7835597734559666,0.0,0.5890101912346754,0.0,0.8150105733763088,0.5,0.503385835073211,0.0,0.6175115379420194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP1,0.0,0.0,0.0,0.9237451444972645,0.0,0.0,0.0,0.0,0.0,0.9228384819897738,0.8730687959627672,0.0,0.0,0.0,0.8694350936196067,0.8769487047737295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.9443516257134351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486906216903166,0.9307715066454627,0.9147847904400392,0.0,0.0,0.0,0.0,0.0,0.9253892966292121,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.9510128985751759,0.0,0.0,0.0,0.9882630082693967,0.0,0.0,0.0,0.0,0.0,0.0,0.9430127821185372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151013656096025,0.9090909090909091,0.9419675631956621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121545390649275,0.0,0.0,0.0,0.0,0.0,0.0,0.9301081841642206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160392893986269,0.9186641600998965,0.9311278652061116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381194561719894,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASH1L,0.0,0.0,0.0,0.0,0.6215579523281618,0.0,0.0,0.6490978016094728,0.5974895290353082,0.5761290775104002,0.5843350006775423,0.6451171514662829,0.0,0.6946847127242521,0.6008535460992293,0.6983211406252601,0.0,0.6244193898005919,0.5957768098874525,0.0,0.0,0.6246731931513007,0.6432147093794562,0.6707099120725285,0.0,0.0,0.5698636336760088,0.0,0.0,0.584959168325771,0.0,0.0,0.0,0.5681818181818182,0.0,0.6236067631027915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613965084606951,0.5889635790478099
ASH2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247262193398043,0.9161576357754794,0.9372818971222098,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9099653390320864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668531241742048,0.9568752524527636,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPH,0.0,0.0,0.0,0.9579466378146951,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933093669739637,0.0,0.0,0.0,0.890726005489176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587813236496665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167072529142554,0.0
ASPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734388237649744,0.9191368276422675,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129125340418383,0.0,0.0,0.0,0.0,0.0,0.0,0.91430918330496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPSCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASRGL1,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850265112790194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASXL1,0.0,0.0,0.0,0.0,0.7996867597103119,0.0,0.0,0.878999334844676,0.7993803701617501,0.7983457378365777,0.0,0.0,0.0,0.8351414677771655,0.8171811726960269,0.8107631789012388,0.0,0.0,0.0,0.0,0.0,0.8177984099496495,0.0,0.0,0.0,0.0,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.8921868259256537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASXL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.9803569208491932,0.9771606881510128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD2,0.0,0.0,0.0,0.0,0.7771586166186766,0.0,0.0,0.9216014051979239,0.8329281657934189,0.0,0.0,0.0,0.0,0.84919088807973,0.7839529880068519,0.7965265620838512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262735916809603,0.0,0.0,0.7809474061835896,0.0,0.0,0.0,0.7971670221198689,0.0,0.8241379775784232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727
ATAD2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9596351141279394,0.0,0.0,0.0,0.0,0.9463310309431769,0.0,0.9318181818181818,0.0,0.933337925509973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235913807695563,0.9376378425142982,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395895938981663,0.0,0.0,0.0,0.0,0.0,0.0,0.9234475628896193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD5,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.8868583129210905,0.8346137634732507,0.0,0.0,0.0,0.0,0.840024934573607,0.8253395151008259,0.8627952201799913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511680635538968,0.0,0.0,0.0,0.0,0.0,0.0,0.819026991724968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848960507999767
ATE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903387373143976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF4,0.0,0.0,0.4754649224606427,0.0,0.5139759833162482,0.0,0.47590087218718097,0.4566853520545093,0.525360568003221,0.45440597425807605,0.45376051285050134,0.49975384365428577,0.5261678668585691,0.5034970898519863,0.47711263461546466,0.4318181818181818,0.0,0.4893225973302668,0.4663907126946883,0.0,0.0,0.47276158088987524,0.5643091648817062,0.48508832265030255,0.0,0.0,0.4477460736578161,0.0,0.0,0.48511878604238684,0.0,0.4352275214411996,0.4414111944762143,0.5161017287861217,0.5387481451034546,0.4783096516674215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878389754078605,0.524699942632155
ATF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9813265123150565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666604088111357,0.9318181818181818,0.9396683451804247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369373578916896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7IP,0.0,0.0,0.0,0.9080271734432741,0.0,0.0,0.0,0.8901429907842116,0.0,0.8251418498429385,0.0,0.0,0.0,0.8448457203128121,0.8201828585429625,0.8571702837944031,0.0,0.0,0.0,0.0,0.0,0.8142163848335092,0.0,0.0,0.0,0.0,0.8019090105186809,0.0,0.0,0.0,0.0,0.0,0.0,0.7954545454545454,0.0,0.0,0.0,0.8599006912925027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7IP2,0.0,0.0,0.0,0.0,0.7975953004576943,0.0,0.0,0.0,0.785669129003178,0.0,0.0,0.8170050856741992,0.8499138246883046,0.7900044023990631,0.791638660159978,0.0,0.0,0.0,0.8383159447800029,0.0,0.0,0.808262207291343,0.0,0.8238184641708027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933268438686024
ATG10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9593605642968958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906848912889307,0.0
ATG12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8631683886051178,0.779225608164614,0.8025660243901339,0.0,0.0,0.0,0.8094440481879495,0.7899088114500046,0.805386246605353,0.0,0.0,0.0,0.0,0.0,0.796620783480731,0.0,0.0,0.0,0.0,0.7764767692847685,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683479441837831,0.7895619083534587
ATG13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.9964714890176599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG16L2,0.0,0.0,0.0,0.953306027434089,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683125723492015,0.0,0.0,0.0,0.9336977790702473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.9908993108706041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG3,0.0,0.0,0.0,0.0,0.6245582916519858,0.0,0.6608566316691312,0.6589029986749996,0.7180794450369749,0.8122943111441352,0.7528303875164553,0.6152972944758155,0.0,0.6422551951625131,0.6727794910019095,0.7276756478981539,0.0,0.6446903388608586,0.0,0.0,0.0,0.6287962970408526,0.0,0.0,0.0,0.0,0.7501031390645287,0.0,0.0,0.6191852323033593,0.0,0.7536421567201614,0.0,0.6443458971652117,0.0,0.6343983452428471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136363636363636
ATG4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584544653242285,0.0,0.9476478140462529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.936990884217349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323239746418867,0.0,0.0,0.0,0.0,0.0,0.9060817211866379,0.9004993492906744,0.9090960892764005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.9176449098370292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATIC,0.0,0.0,0.0,0.0,0.8278880403800444,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8546341549266468,0.8814522637562319,0.8518592227589,0.0,0.8185153739018873,0.0,0.0,0.0,0.8576457595283334,0.0,0.0,0.0,0.0,0.8726282173937018,0.0,0.0,0.0,0.0,0.0,0.0,0.8276409669355913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
