clusterName,NSForest_markers,f_score,onTarget,precision,recall
CD16+ NK cells,"['GNLY', 'CLIC3']",0.8057650777753435,0.3248489499092102,0.8888313481788366,0.5865132703041349
CD16- NK cells,"['CD160', 'TLE1', 'GZMK']",0.513136288998358,0.5591354370117188,0.6944444444444444,0.251004016064257
Tem/Temra cytotoxic T cells,"['FGFBP2', 'CD8B', 'GNLY']",0.7757735410992543,0.3051813840866089,0.903536141445658,0.4955083416512191
Tem/Trm cytotoxic T cells,"['CD8B', 'GZMK']",0.7331815471350355,0.3150472640991211,0.791167007897046,0.5669670928526515
CRTAM+ gamma-delta T cells,"['KLRC3', 'ENSG00000227191', 'GZMK']",0.5285050159040862,0.4482761025428772,0.6362297496318114,0.3150984682713348
MAIT cells,"['KLRB1', 'KLRG1', 'GZMK']",0.5626520681265207,0.2770767509937286,0.7872340425531915,0.2627840909090909
Regulatory T cells,"['CTLA4', 'CD27', 'RGS1']",0.3992537313432835,0.2570760548114776,0.5631578947368421,0.1844827586206896
Tem/Effector helper T cells,"['TRADD', 'AQP3', 'TOB1']",0.2834158415841584,0.3662937879562378,0.3760262725779967,0.1427680798004987
Follicular helper T cells,"['CD40LG', 'IL6ST', 'ODF2L']",0.2120535714285714,0.3942780494689941,0.4523809523809524,0.0678571428571428
Tcm/Naive helper T cells,"['PRKCQ-AS1', 'SOCS3']",0.7033437325013999,0.3022396862506866,0.8265569917743831,0.4406163868704585
Tcm/Naive cytotoxic T cells,"['LINC02446', 'CCR7', 'CD8B']",0.7294072363356428,0.5946298837661743,0.7978947368421052,0.5429799426934098
