,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
ENSG00000133398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15561974,0.18619323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38657272,0.0,0.20115308,0.0
ENSG00000037474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08632059,0.0
ENSG00000124275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060960863,0.0
ENSG00000150753,0.0,0.46122292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44151312,0.29608887,0.0,0.0,0.0,0.0,0.0,0.34652898,0.0,0.0,0.0,0.0,0.0,0.45366642,0.19236806
ENSG00000145495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061529636,0.0
ENSG00000112977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16272727,0.18400419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274794,0.19970801,0.0
ENSG00000145569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19836435,0.19128725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10616058,0.14153779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089706354,0.0
ENSG00000173545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09578944,0.0
ENSG00000176788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2521236,0.77731895,0.0,0.0,0.0,0.0,0.0,0.2359304,0.0,0.0,0.0,0.0,0.0,0.29469776,0.0
ENSG00000113384,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20820141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12672006,0.31907427,0.0
ENSG00000056097,0.0,0.118655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17341979,0.20445612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13407065,0.0
ENSG00000113387,0.6514486,1.0578607,0.59993136,0.6754053,0.9587214,0.8443754,0.8229456,0.8534869,0.8815701,1.0194888,0.7587098,0.8391323,0.65674645,0.68196857,0.9621949,0.9294098,0.8797295,1.079329,0.9561055,1.0093317,0.6886065,0.6144617,0.9504468,0.7808187,0.6266546,0.8991358,0.93434906,0.93232167,1.2443345,0.9814904,2.379293,0.67063344
ENSG00000113407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18890381,0.0
ENSG00000113460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11789007,0.0
ENSG00000168724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824018,0.18237524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228297,0.0,0.15495405,0.0
ENSG00000168685,0.0,0.0,0.0,0.0,0.0,1.8649325,1.4685311,2.3938403,2.1992233,0.95717293,2.2491739,1.7822486,2.7880764,1.6376517,1.0307034,0.0,0.0,0.0,0.0,0.0,2.2209067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25116235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164190,0.0,0.47774693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13397543,0.33112258,0.0,0.0,0.0,0.0,0.0,0.12317596,0.0,0.0,0.0,0.3984203,0.0,0.118057705,0.0
ENSG00000082074,0.0,0.0,0.0,0.0,0.7475523,0.9927899,0.8888123,0.8636198,0.8145059,1.0465932,0.95896006,0.87212306,0.0,0.78689915,0.9384324,0.90049,0.9929186,0.0,0.29219937,0.1576514,0.0,0.77676487,0.0,1.0441759,0.8564298,0.82122564,0.7161095,0.5655051,0.32148898,0.0,0.0,0.0
ENSG00000153071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904631,0.0,0.0,0.0,0.0,0.0,0.0,0.34193712,0.0,0.0,0.0
ENSG00000171522,0.0,0.0,0.0,0.0,0.5639292,0.55526805,0.5509267,0.41934597,0.0,0.0,0.8373403,0.61475474,0.0,0.5554204,0.0,0.0,0.871766,0.55979633,0.47712857,0.0,0.36323875,0.0,0.0,0.0,0.28878918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,3.3406227,2.7728834,3.2375011,3.1559882,2.8747494,3.2263293,3.3204398,3.0653255,2.9386132,2.982026,2.9237082,3.1162956,2.9938674,3.326304,2.902656,2.910655,2.8758304,2.7651806,2.8570108,2.5275526,2.818893,2.8077254,2.7784734,2.6296334,2.690692,2.6289284,2.5719585,2.7504125,2.858614,1.5426829,2.4928684,2.6483157
ENSG00000083720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13000098,0.0
ENSG00000172239,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3373271,0.0,0.11528086,0.0
ENSG00000112992,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11138379,0.0
ENSG00000170571,0.0,0.0,0.0,0.0,0.61307055,0.3296572,0.0,0.59753203,0.6546024,0.38234007,0.0,0.5024349,0.62623185,0.0,0.64585733,0.5170294,0.0,0.0,0.18683003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39658356,0.0,0.0,0.0
ENSG00000151883,0.0,0.0,0.0,0.0,0.7510908,0.0,0.0,0.7233963,0.80595803,0.0,0.86147785,0.63343287,1.0477487,0.35325396,0.74967116,0.77270436,0.9430753,0.0,0.0,0.85396814,0.0,0.0,0.0,0.0,0.0,0.9175196,0.7587824,0.7041538,0.0,0.0,0.0,0.0
ENSG00000164258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26521587,0.22631896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833824,0.0
ENSG00000113088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8641451,0.0,0.0,0.0,0.0,1.3593031,0.0,0.0,0.0,1.5678492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325465,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,0.0,0.0,1.3974046,0.0,0.0,1.0317512,1.3885546,0.0,0.0,0.7796376,1.1796346,0.0,1.600515,1.5106692,1.3270069,0.0,0.0,1.4599091,0.0,0.0,0.0,0.0,0.0,1.4954919,1.7097988,1.3476902,0.0,0.0,0.0,0.0
ENSG00000067248,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14001743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13798954,0.0
ENSG00000039123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08534153,0.0
ENSG00000134352,0.0,0.0,0.0,0.0,0.0,0.25330085,0.548652,0.0,0.0,0.36690405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396437,0.0
ENSG00000062194,0.0,0.45382598,0.0,0.0,0.0,0.32597864,0.0,0.0,0.0,0.26519883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25275105,0.24159959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36212003,0.0,0.16396911,0.0
ENSG00000175857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18509594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63725245,0.0,0.0,0.0
ENSG00000164182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12784256,0.0
ENSG00000188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14091857,0.0
ENSG00000068796,0.0,0.35616007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38385338,0.0,0.0,0.40374812,0.0,0.0,0.0,0.0,0.31047022,0.17575733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19325338,0.0
ENSG00000086189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370374,0.0
ENSG00000153006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11258901,0.0
ENSG00000153015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137302,0.0
ENSG00000123219,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631161,0.0
ENSG00000112851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11328601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153914,0.0,0.32417023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16272727,0.22846578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702762,0.0,0.16634369,0.0
ENSG00000134061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14002922,0.0
ENSG00000145675,0.0,0.22471255,0.0,0.0,0.9952407,0.53455144,0.0,0.7037816,0.68365943,0.52134067,0.5778667,0.765307,0.6729633,0.0,0.8441934,0.87205815,0.95729196,0.0,0.22654687,0.82526934,0.0,0.0,0.0,0.0,0.0,1.229375,0.78017634,0.9419794,0.0,0.0,0.0,0.0
ENSG00000145740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11591822,0.0
ENSG00000134057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151008,0.0
ENSG00000153044,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111521415,0.0
ENSG00000134056,0.0,0.3192102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21928954,0.22652613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763775,0.0
ENSG00000085231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14544362,0.0
ENSG00000273841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12405303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26383284,0.0
ENSG00000249437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27052122,0.0,0.0,0.4457387,0.0,0.5529188,0.3303977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145734,0.0,0.3192102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25163567,0.23546287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701095,0.0,0.1503621,0.0
ENSG00000131844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10501676,0.0
ENSG00000113048,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08233047,0.0
ENSG00000178175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17326757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18531352,0.118560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12470436,0.0
ENSG00000145741,1.3512523,1.6296496,1.4937227,1.4552082,1.4104111,1.7567437,1.8275712,1.603879,1.5775506,1.751582,1.4612982,1.5853932,1.556378,1.8147688,1.4608395,1.4518336,1.3514224,1.6323076,1.6928291,0.97224677,1.505512,1.3762805,1.4644537,1.3119891,1.4388604,1.3857533,1.3529134,1.492671,1.6257273,0.45489272,1.2671396,1.2324034
ENSG00000049860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17326757,0.3403377,0.0,0.0,0.0,0.0,0.0,0.24632858,0.0,0.0,0.0,0.0,0.060137276,0.13885769,0.0
ENSG00000164346,0.5631838,0.50728965,0.6377552,0.50008965,0.4961882,0.743143,0.8680825,0.6167792,0.4879278,0.62361115,0.4559195,0.64941025,0.64409584,0.69613814,0.58060604,0.0,0.0,0.48652798,0.54903,0.0,0.0,0.51256454,0.6124181,0.46279132,0.5962957,0.0,0.0,0.48033583,0.56534845,0.09987348,0.384861,0.2038158
ENSG00000113163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145703,0.0,0.40807873,0.0,0.0,0.0,0.0,0.0,0.0,0.5147709,0.46724114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12596081,0.3451207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989113,0.5159138,0.71817714,0.0,0.19805138,0.0
ENSG00000164252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08874559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10073657,0.0
ENSG00000164253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16335547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171530,0.45263606,0.6531102,0.0,0.0,0.0,0.48019442,0.5000583,0.38905793,0.0,0.5655051,0.0,0.4842157,0.0,0.50224894,0.0,0.0,0.0,0.49139854,0.65498555,0.0,0.0,0.48308265,0.0,0.52973807,0.52946174,0.0,0.0,0.0,0.53379816,0.12943871,0.5859879,0.29066035
ENSG00000132842,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217995,0.22147512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12546583,0.0
ENSG00000228716,0.0,0.118655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30180162,0.0
ENSG00000145687,0.0,0.50728965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,3.0720255,2.9584095,3.4079795,3.3261495,2.881609,3.3012369,3.4813776,3.1146765,3.1154237,2.9569654,2.9836676,3.146851,3.0470467,3.4243054,2.9467618,2.9302475,2.8817286,3.1029599,3.1975517,2.4697704,2.946271,2.7763586,2.7990057,2.5527322,2.7747202,2.7004883,2.644571,2.7874603,3.2582755,1.5947891,2.6220684,2.7933586
ENSG00000174695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22959748,0.0,0.0,0.0,0.0,0.3829106,0.33630735,0.0,0.0,0.0,0.0,0.08119994,0.3226428,0.0
ENSG00000038427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17560437,0.0,0.0,0.624047,0.0,2.0048409,0.6570693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,1.1900625,1.1728072,1.3013088,1.2779124,1.2560958,1.5025259,1.5386254,1.4198751,1.3171351,1.4493772,1.2937875,1.4464395,1.3341506,1.5250872,1.3485364,1.2848458,1.2636026,1.5968531,1.3211788,0.98357415,1.1549692,1.3725137,1.1606424,1.2453365,1.4548043,1.1119415,1.103934,1.2167553,1.3543617,0.5880731,1.3195632,1.0526905
ENSG00000134480,0.4658014,0.0,0.4553097,0.0,0.76368326,0.50082743,0.531611,0.6983611,0.8055872,0.52787864,1.0672238,0.6777505,0.8080669,0.60617685,0.7445369,0.7988093,1.125128,0.31047022,0.35036546,0.23654601,0.3100957,0.0,0.0,0.0,0.29265985,1.0702438,0.75116193,0.637654,0.23867597,0.0,0.17548263,0.0
ENSG00000081189,0.8198552,0.0,0.61763054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24492791,0.61860955,0.0,0.0,0.0,0.0,0.0,0.35240644,0.0,0.0,0.0,0.7774155,0.23450717,0.46073374,0.0
ENSG00000175471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14027044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173221,0.0,0.23202693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38021576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24639899,0.0,0.0,0.5110023,0.0,0.6766043,0.53546834,0.0,0.0,0.0,0.3155442,0.23089463,0.4404296,0.0
ENSG00000118985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43826017,0.6602481,0.0
ENSG00000153113,0.47513098,0.0,0.48738635,0.0,0.5790256,0.38816077,0.0,0.55062723,0.5081135,0.50618505,0.0,0.46692044,0.5646372,0.0,0.0,0.0,0.0,0.29706365,0.40162846,0.5660467,0.0,0.56385064,0.0,0.9234237,0.6671882,0.0,0.7241203,0.5309852,0.0,0.10052806,0.15486436,0.0
ENSG00000164308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20829037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113441,0.38978288,0.32308978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217995,0.10104434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153922,0.0,0.37679702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27556607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12596081,0.3770576,0.0,0.0,0.0,0.0,0.0,0.3246684,0.0,0.0,0.0,0.24885526,0.0,0.086829476,0.0
ENSG00000113532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32090056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288667,0.0
ENSG00000145725,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16266811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089706354,0.0
ENSG00000198961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167236,0.20817003,0.0,0.0,0.0,0.0,0.0,0.24227339,0.0,0.0,0.0,0.0,0.0,0.14544362,0.0
ENSG00000112893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18273555,0.0
ENSG00000164209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14147595,0.0
ENSG00000134987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188184,0.0
ENSG00000152495,0.0,0.0,0.0,0.0,0.0,0.34323394,0.4810444,0.0,0.0,0.0,0.0,0.0,0.0,0.4764076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134986,0.0,0.3192102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19831383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31008992,0.0,0.0,0.0
