,B mem,B mem exhausted,Basal 1,Basal 1 KHDRBS2+,Basal 2,Ciliated 1,Ciliated 2,Club,Cycling basal,Cycling hillock,Deuterosomal,Duct,Goblet 1,Goblet 2 BPIFA2+,Goblet 2 PLAU+,Goblet 2 inflammatory,Hillock,Ionocyte,LC,MAIT,Mac,Mast,Mono IL6+,Secretory,Secretory GALNT4+,Squamous,T CD8 mem 1,T CD8 mem 2,T naive,Transit epi 1,Transit epi 2,pDC
NDUFB2,0.0,0.3552831007588294,0.0,0.0,0.38988234919886433,0.4312081452338926,0.0,0.39613551670505154,0.3774435366353681,0.3745717060181402,0.3750579760920617,0.3741548599735383,0.3932645474710772,0.3790003599659089,0.36733699037182715,0.39477293529818136,0.4040628690873423,0.54281489118453,0.3680270891035757,0.4060895481417256,0.0,0.3925528122532752,0.3548387096774194,0.4077414735671013,0.0,0.0,0.0,0.5059091891011884,0.49389440782608524,0.0,0.0,0.0
NDUFB3,0.0,0.0,0.0,0.0,0.0,0.7866559509308108,0.0,0.6636459615922743,0.652533071656381,0.653289710321734,0.7274632242418104,0.748732445701476,0.6739895978281575,0.6451612903225806,0.6540235896264354,0.7168661682836471,0.6817620146659112,0.685250703365572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB4,0.0,0.0,0.45161290322580644,0.0,0.4741948516138138,0.4536269499409583,0.0,0.47579626114137713,0.4861464269699589,0.4829974559045607,0.5239925057657303,0.4669629027766566,0.46049984424344953,0.4683847081276678,0.4956776480520925,0.5184810123135967,0.4721230729933708,0.5591244947525763,0.0,0.0,0.0,0.5433348897964724,0.0,0.48612562110347135,0.0,0.5213673691595754,0.0,0.0,0.0,0.0,0.0,0.5920771321942729
NDUFB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469967369110354,0.0,0.9105470449693741,0.9032258064516129,0.0,0.0,0.0,0.9283319884730924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB7,0.0,0.0,0.0,0.0,0.5702458273979926,0.6106975136264678,0.0,0.5379297617943056,0.5846494993855876,0.5365532252096361,0.6152263975912525,0.5745470831471104,0.5814324502022036,0.587011989085905,0.5804664127288326,0.627649272641828,0.5988808081996057,0.6392337083816528,0.5161290322580645,0.5577832768040318,0.0,0.0,0.0,0.5931126436879558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB9,0.0,0.0,0.0,0.0,0.6272226014444905,0.5806451612903226,0.0,0.5855756209742639,0.619389489773781,0.0,0.6319136100430642,0.6208786272233532,0.6015600004503804,0.6030191029271772,0.610864116299537,0.6286566065203759,0.6706071919010531,0.7207947450299417,0.0,0.0,0.0,0.0,0.0,0.623439488872405,0.0,0.0,0.0,0.734547290109819,0.0,0.0,0.0,0.0
NDUFC1,0.0,0.0,0.5915411133919993,0.0,0.5776199294674781,0.6328943583273119,0.0,0.5557304793788541,0.5686845779418945,0.5483870967741935,0.5494836088149778,0.5607765124690148,0.5602406878625193,0.5572967702342618,0.5619020558172657,0.5782101596555402,0.5901199483102367,0.6544561924472931,0.0,0.0,0.0,0.0,0.0,0.5706369588452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794012365802642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446235741338422,0.0,0.9646744420451503,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS5,0.0,0.0,0.5562953948974609,0.0,0.5910241776897062,0.5825795762000545,0.0,0.5348754063729317,0.6335741973692371,0.0,0.6655229118562513,0.5643469460548893,0.5565660980439955,0.5583426240951784,0.5651135194686151,0.6200740587326788,0.5924867833814313,0.6994158029556274,0.0,0.0,0.0,0.0,0.5772632456594898,0.5859930457607392,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS6,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.7657272931068174,0.0,0.7649322555911157,0.7131008102047828,0.7141169348070698,0.7160109839131755,0.7380493360181009,0.767115629488422,0.7638642807160655,0.0,0.0,0.0,0.0,0.0,0.0,0.7234013561279543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.7033222779150932,0.8089510240862446,0.7332991803846052,0.7483696860651816,0.707066289840206,0.6944474558676442,0.688850018285936,0.748462971179716,0.7173323554377402,0.8227673403678402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663789241544662,0.696780591241775,0.7672510570095431,0.6531398834720734,0.696212274412955,0.6603952550118969,0.6686663896806778,0.6754109013465143,0.682582676410675,0.0,0.7610003159892175,0.0,0.6451612903225806,0.0,0.0,0.0,0.650403376548521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.875960357727543,0.8799848383472811,0.8688970246622639,0.8570781965409556,0.0,0.0,0.0,0.8661383544245074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.5657357631191131,0.6283437244353756,0.5785622615968028,0.5856513304095115,0.5615010799900177,0.5962284841845112,0.6445960210215661,0.6084859371185303,0.5791340297268283,0.6244984019187189,0.0,0.0,0.6798967488350407,0.0,0.0,0.5552909316555146,0.0,0.6304493277303634,0.0,0.7335837598769895,0.0,0.0,0.0,0.0
NDUFV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,0.0,0.2627371395787885,0.0,0.3909339827875937,0.32366121007550147,0.36377897570210116,0.48854949397425496,0.34973712505832794,0.30862938973211473,0.31229181635764336,0.3525448153095861,0.3618090287331612,0.37224765554551154,0.46989239800360894,0.46346209702953217,0.4305414865093847,0.3733198969594894,0.3428728522792939,0.0,0.25806451612903225,0.0,0.3055964862146685,0.3390558785007846,0.38396972033285326,0.5978330969810486,0.5130270354209407,0.0,0.0,0.0,0.37322896334432787,0.3112993355720274,0.0
NEBL,0.0,0.0,0.0,0.0,0.0,0.0,0.9287997118888363,0.8804794703760455,0.0,0.0,0.8948950921335528,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9550607262119171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECTIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817942573178199,0.0,0.0,0.0,0.0,0.0,0.0
NECTIN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763582214232414,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD8,0.0,0.6492311723770634,0.0,0.0,0.0,0.5214353242228108,0.0,0.49797093291436473,0.5196829553573362,0.0,0.57282325144737,0.5775167922819814,0.506290485782008,0.5046767861612381,0.5777441878472606,0.6013121451100996,0.6002288787595688,0.0,0.5070184430768413,0.5040336232031545,0.7839195324528602,0.0,0.493476600416245,0.0,0.0,0.4838709677419355,0.0,0.7906474278819177,0.0,0.0,0.0,0.0
NEK10,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9890026930839785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK5,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.978712712564776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254687759184069,0.7128143637411056,0.7151436555770135,0.7605503220711985,0.8219380051858963,0.719582240427694,0.7096774193548387,0.7308480105092449,0.7826962586372129,0.0,0.7780573714163995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735272411377199,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L2,0.0,0.0,0.0,0.0,0.7665001749992371,0.7101629799412142,0.0,0.0,0.782128187917894,0.6774193548387096,0.8354945625028303,0.6789783970002206,0.0,0.7223244693971449,0.7346290580687984,0.7421659788777751,0.7617501078113433,0.0,0.0,0.0,0.0,0.0,0.0,0.6926008520587799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776617107852813,0.0,0.8417556132039716,0.8587545848661854,0.8387096774193549,0.0,0.0,0.8441372494543752,0.0,0.848621791408908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693190936119326,0.0,0.0,0.954227743610259,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767413023979433,0.0,0.0,0.0,0.0,0.0,0.0
NHP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.8828497932803246,0.0,0.9016208860181993,0.8694746167429032,0.0,0.0,0.852920812945212,0.8820907012108834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942200118495572,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.9480047168270234,0.0,0.0,0.0,0.0
NKTR,0.0,0.0,0.0,0.9202880974738828,0.0,0.0,0.9146915962619167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.938037101299532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME2,0.0,0.4978191371886961,0.5846539408929886,0.0,0.5777148642847615,0.0,0.0,0.5782819332615021,0.5655184349706096,0.5766916967207386,0.4838709677419355,0.5050379422403151,0.5372852317748531,0.486005223566486,0.4907115832451851,0.5074706365985255,0.5715201708578295,0.4968188289673098,0.6154341736147481,0.0,0.6526649863489212,0.0,0.0,0.5251896612105831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.990896511462427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.9498310800521604,0.0,0.0,0.0,0.0,0.9517344717056521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.9514443412903817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557713500915035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.0,0.9028491723921991,0.8824949379890196,0.0,0.0,0.0,0.0,0.0,0.9094991299413866,0.0,0.0,0.0,0.9278017301713267,0.0,0.0,0.0,0.0,0.0,0.0
NOP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NOP53,0.0,0.0,0.0,0.0,0.8996253167429278,0.0,0.0,0.0,0.8764178406807684,0.0,0.9128668096757704,0.8709677419354839,0.0,0.0,0.0,0.8787437542792289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORAD,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.0,0.0,0.6232834208396173,0.0,0.6333444560727766,0.6345388350948211,0.6739192778064359,0.6847908573765908,0.6515531020779763,0.6858927665218231,0.0,0.6518309000999697,0.0,0.0,0.0,0.7634759583780842,0.0,0.6172896315974574,0.0,0.0,0.0,0.0,0.0,0.7346085809892223,0.8422449942558042,0.0
NPC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486296972920818,0.5670161574117599,0.6189579290728415,0.525374625959704,0.5708022117614746,0.5243495279742826,0.5305224137921487,0.5546567420805654,0.5641232248275511,0.0,0.7072105215441796,0.6288812160491943,0.0,0.7955401193711066,0.0,0.7250342849762209,0.5161290322580645,0.0,0.5271423401371125,0.0,0.0,0.0,0.0,0.0,0.758725437425798
NPEPPS,0.0,0.0,0.0,0.0,0.0,0.0,0.8729204516257009,0.0,0.0,0.0,0.8464859166452962,0.0,0.0,0.0,0.8623559917173078,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.8982226444828895,0.0,0.8949630471967882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPHP1,0.0,0.0,0.0,0.0,0.0,0.9392938229345507,0.9740316464054969,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPIPB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NPIPB5,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797319808313923,0.0,0.0,0.0,0.0
NPM1,0.0,0.5329916265703016,0.5019828754086648,0.3334470525864632,0.437627867344887,0.3225806451612903,0.0,0.4110804969264615,0.49502090100319157,0.5556937456130981,0.4941955401051429,0.3492351597355258,0.357939850899481,0.33447369644718783,0.338714966850896,0.36178024161246514,0.4240095673068877,0.3554201260689766,0.4624379142638176,0.4188344747789444,0.0,0.42575108428155223,0.0,0.3640748358541919,0.0,0.0,0.0,0.0,0.5380728360145323,0.0,0.4680823395329137,0.0
NPTN,0.0,0.0,0.0,0.0,0.0,0.0,0.749677344675987,0.7598177079231508,0.0,0.0,0.7390615613229813,0.7315534968529979,0.7320407840513414,0.7638372701983298,0.7309087091876615,0.7721819569987636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342025030043817,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.0
NQO1,0.0,0.0,0.0,0.0,0.0,0.9334177528658221,0.0,0.0,0.0,0.0,0.9076578732459776,0.0,0.0,0.8868776098374398,0.8709677419354839,0.8930146367319168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR2F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.9837064473859726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.9723164285382917,0.0,0.0,0.0,0.0,0.9503986431706336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSMCE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTS,0.0,0.0,0.0,0.6409970291199223,0.7133642435073853,0.0,0.0,0.6588817104216544,0.7123726106459095,0.6579955777814311,0.5883901657596711,0.0,0.6714232198653682,0.5806451612903226,0.0,0.6040168616079515,0.6207509559969748,0.0,0.0,0.0,0.0,0.0,0.0,0.6678693563707413,0.651425055919155,0.0,0.0,0.0,0.0,0.6058929408750227,0.6786751227994119,0.0
NUCB2,0.0,0.0,0.0,0.0,0.0,0.863311602223304,0.8742659476495558,0.8106276200663659,0.0,0.0,0.8464887680545929,0.7882854111732975,0.8038942948464425,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7989943162087472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCKS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892614153123671,0.9542844084001356,0.0,0.9034500564298322,0.8709677419354839,0.0,0.0,0.0,0.8829510346535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDC,0.0,0.0,0.0,0.0,0.0,0.9789630924501727,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358597693905,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPR1,0.0,0.0,0.0,0.0,0.9581350011210288,0.931879622320975,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504309162016837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUSAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWD1,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9704414356139398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976715462823068,0.0,0.0,0.0,0.0,0.0,0.0
OAT,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.7026756463512298,0.6809361692397825,0.7968159260288361,0.7058768445445646,0.7413117308770457,0.7106920634546587,0.6823190931350954,0.7132246898066613,0.7369637950774162,0.0,0.0,0.0,0.0,0.0,0.0,0.7051480623983568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ1,0.3378404628845953,0.35404889622042257,0.19751403600938858,0.0,0.20943562061555923,0.24287801596426195,0.0,0.1935483870967742,0.20891472408848424,0.28755142804115047,0.24208623555398756,0.20179207671073177,0.20153815707852762,0.22507010352226994,0.2457257797641139,0.23103180816096644,0.21007198672140798,0.2835591935342358,0.47969957897740023,0.324949401040231,0.4811642862135364,0.37569011795905327,0.5095883761682818,0.2247979333323817,0.0,0.2884439556829391,0.2676692374290959,0.3821075597117024,0.0,0.0,0.0,0.3030829083534979
OCIAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839966316376964,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453794948516353,0.0,0.8721919213571856,0.8387096774193549,0.0,0.0,0.8571867096808649,0.8735032331558966,0.8542528017874687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF2L,0.0,0.0,0.0,0.0,0.0,0.9486515522003174,0.966588439479951,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIMAP1B,0.0,0.0,0.0,0.0,0.0,0.9809681215593892,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGA,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683752117618438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956937470743733,0.9032258064516129,0.9172517791871102,0.0,0.0,0.0,0.9154007127208095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
