,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Bronchial Vessel 1,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Ciliated,Classical Monocyte,Club,Dendritic,Differentiating Basal,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Lipofibroblast,Lymphatic,Macrophage,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Neutrophil,Nonclassical Monocyte,Pericyte,Plasmacytoid Dendritic,Proliferating NK/T,Signaling Alveolar Epithelial Type 2,Vascular Smooth Muscle,Vein
VWA3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214223,0.0,0.0,0.0,0.49788254,0.0,0.0,0.0,1.1681281,0.0,0.0,0.5894855,0.5979291,0.0,0.0,0.0,0.0,0.0,0.0,0.46945852,0.0,1.1921158,0.0,0.6553534,0.0,0.0,0.0,0.0,0.0,0.0,0.5003128,0.0,0.5153919,0.0,0.0,0.28145027,0.0,0.0,0.89161277,0.0,0.0,0.17442793
ENSG00000241741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088500306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2845325,0.0,0.0,1.4125012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATJ,0.0,0.0,3.1985433,0.0,0.0,0.0,0.0,0.4644031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50654864,0.0,1.745652,0.0,1.6123489,0.0,0.6109861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987389,0.0,0.0
NUP50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7178841,0.0,0.0,1.7577674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3318698,4.156012,0.0,0.0,0.0
SETD1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3047642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHPN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8291838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,5.4798083,3.0874882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1506553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8258317,0.0
TSPAN7,0.0,0.0,0.0,0.0,0.0,6.6922655,0.0,0.0,0.0,4.948786,0.0,0.0,0.0,5.4723864,0.0,5.350504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0542381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217625
CIMIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2816968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9010928,0.0,2.7093692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386419,0.0,0.0,0.0,0.0,0.0,0.7416943,0.0,0.0
PAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4673499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5443327,1.1217673,0.0,0.0,0.0,0.69742244,0.0,0.0,0.0,1.1243242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222182,0.0,0.0,0.0
CHCHD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6461754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM210B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65299165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23739098,0.0,0.0,0.0,3.15866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6178069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOD,5.057087,0.0,0.0,0.0,0.0,0.0,0.0,5.1134024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.317044,0.0,0.0,0.0,0.0,0.0,6.1380806,0.0,0.0,5.6150503,0.81614184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A2,0.0,5.0767145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.823333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOR2,0.43899533,0.0,2.4196248,0.0,0.0,0.0,0.0,2.4260983,2.5566578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5514512,2.1253252,4.2991743,2.121388,1.7544749,0.0,0.0,3.6504633,2.2844956,0.0,0.0,0.0,0.0,0.0,0.0,0.993018,0.0,0.0,0.0,0.0,0.0,2.9412894,0.0,0.0
CD3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9793386,6.4388456,7.902667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD5,1.424782,0.0,0.0,3.376346,0.0,0.0,0.0,3.7898135,0.0,4.4919543,4.177566,0.0,0.0,0.0,0.0,0.0,3.203948,0.0,3.9156823,0.4678613,2.9246826,3.1787872,3.6431823,0.0,0.0,2.921925,1.2685368,1.5710475,0.0,3.4141963,0.0,0.0,3.814147,0.0,0.0,0.0,3.733789,0.0,3.5326366,2.6609373,0.0
ANPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9212221,0.0,0.0,3.9141223,0.0,5.208459,0.0,0.0,4.348673,4.920841,0.0,0.0,0.0,0.0,3.0038667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232472,0.0,0.0,0.0,0.5993221,0.0,0.0,0.8071717,1.2978208,0.71801794,0.8101477,0.0,1.4661729,0.0,0.0,0.0,0.0,0.4043128,0.0,0.83748126,1.055229,1.4276304,0.0,0.8465321,0.3078169,0.0,0.0,0.4463899,0.82206124,1.5000756,0.56158566,0.0,0.0,0.0,0.0,0.0,0.0,2.3277566,1.5356753,0.38078773,0.0,0.48499566
TMEM62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4280324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBNA1BP2,0.0,0.0,0.0,3.586196,0.0,0.0,0.0,4.1523905,0.0,2.9181473,0.0,0.0,0.0,0.0,0.0,0.0,4.806473,0.0,2.1164994,0.0,4.214619,0.0,4.1459637,0.0,0.0,0.47021604,0.0,0.0,0.0,0.0,0.0,0.0,3.883586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42BPA,0.0,0.0,0.0,0.0,0.0,1.0762461,0.0,0.0,0.0,0.6086241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8574258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.606027,0.0,0.0,1.498412,0.0,0.0,0.0,0.0,0.0,0.0,1.2393948,0.0,0.0,0.0,0.0,0.0,0.86718625,0.0,0.8739225,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3654041,0.0,1.2943223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,0.0,0.0,0.0,2.0006728,0.0,0.0,0.0,0.0,0.0,0.0,4.553436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.081233,0.9639758,0.0,3.0035539,0.0,0.0,2.8834062,0.0,3.3638306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27240822,0.0,0.0,0.0,0.0,0.0,0.0,4.402728,0.0,0.0,0.0,0.46965012,0.0,0.0,0.0,0.0,4.927907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR3,5.241555,0.0,1.7284131,4.5886106,0.0,0.41860634,0.0,2.9656878,0.0,1.4066346,4.0658445,0.0,0.0,0.0,0.0,0.0,0.66919553,0.0,4.81382,4.754236,3.401339,1.1360284,4.930108,4.287176,5.109008,4.224658,0.0,0.0,3.2716224,0.0,0.0,0.0,3.4196498,0.0,4.7801843,0.0,0.0,0.0,4.534256,0.0,0.0
IQCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219943,0.0,0.0
AKIRIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.954986,0.0,0.0,0.0,0.0,5.264921,0.0,0.0,2.138843,0.0,0.0,0.0,0.0,0.0,0.0,1.9662287,0.0,2.082185,0.0,0.0,0.0,0.0
DNAJC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7014074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53293145,0.0,0.10623586,0.0,0.0,0.0,0.0,1.627243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7939211,0.0,0.0,0.0,0.0,0.0,0.0
SFRP2,6.8149376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER3IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44630718,0.0,0.0,0.0,0.0,0.0,0.0,0.8755853,0.0,0.69742244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951883,0.0,0.0,0.0,0.0,0.0,0.0
WASHC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4030743,0.0,0.0,0.0,1.1602715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8049636,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS2,0.0,0.0,0.0,0.52769333,0.0,0.0,0.0,2.233397,0.0,2.2890568,0.0,0.0,0.0,0.0,0.0,0.0,4.5778694,0.0,1.447787,5.178459,5.865317,0.0,4.7856183,0.0,0.0,0.40059352,0.0,0.569144,2.3113875,0.5618,0.0,0.0,3.0956185,0.0,1.6146328,0.0,0.0,0.0,0.64820296,3.9755194,0.0
TNKS1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1796956,0.0,1.4421062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6610129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPEG,0.0,0.5180998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4560058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0D1,0.0,0.0,0.0,4.626564,0.0,0.0,0.0,5.2615833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797645,4.2720037,2.572843,5.103605,5.7482977,0.0,4.640193,3.9320998,5.9390507,0.0,0.0,4.723386,4.968167,0.0,0.0,0.0,5.1874356,0.0,5.652509,0.0,0.0,0.9560952,2.2343347,0.0,0.0
MAGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2498593,0.0,2.1429894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3083587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45852086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25127935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8791189,3.0965438,0.0,2.5609682,0.0,1.3532627,0.0,0.0,0.0,3.8661478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1175284,0.0,0.0,0.0
SIK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6977954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5322098,0.0,0.0,0.0,0.0,0.0,0.0
ELK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57469094,0.0,0.0,0.0,0.0,0.0,0.0,2.0354536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4268472,4.374178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235363,0.0,0.0,0.0,0.52986556,0.0,0.0,0.0,0.5717071,0.0,2.2211394,1.3895597,0.0,0.0,0.0,0.0,0.10494731,0.90217686,0.0,1.2127256,1.196826,0.7981837,0.0,0.659142,0.0,0.4615685,0.50079215,0.70315933,0.0,0.0,0.0,0.0,0.0,1.9088402,0.0,0.83299625,0.0,0.0,0.9560952,1.097994,0.7135955,0.0
XCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7096276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP1BP3,2.9115987,2.8263361,1.0427148,0.8094753,0.546419,2.780172,3.8035731,2.2803965,3.5546532,3.3848023,3.8431726,0.0,3.472176,0.0,0.0,2.8444242,0.0,3.0805533,2.444787,4.2248955,2.1161897,3.3995743,0.0,2.021124,3.646067,3.4471936,3.565446,1.5940391,2.511429,1.4996266,0.5884917,0.0,4.4473886,0.0,2.3174953,0.0,4.328473,4.540237,3.0842314,1.8675544,0.0
ALG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1033063,0.0,3.8310564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37384087,0.0,0.6525189,3.2472034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3532951,0.0,0.0,0.0,0.0,0.0,0.7694785
KMT2E,3.2134295,2.074613,2.7205336,1.9614763,1.8470105,4.197837,1.7967713,3.5880215,5.385525,4.6070194,5.6114154,2.0137215,4.2968426,0.53622276,0.0,3.5552523,2.956605,4.2518444,3.6445,3.9972153,5.299552,2.3137145,3.632153,3.520564,5.075122,0.0,3.3489187,2.0928857,5.719273,4.9212914,3.5519872,4.1574354,3.2289102,0.0,3.4562716,1.0055895,5.192942,4.0031023,4.009059,2.5795918,4.284985
SMIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4353845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5867944,0.0,0.0,0.0,0.0
DNAJA1,4.2164087,0.0,4.160013,5.196272,0.0,5.3330674,0.0,5.7667036,2.4083052,5.3890133,0.0,2.1971574,0.0,0.0,4.368036,6.5936823,6.2203116,1.5933619,5.155739,3.8809566,4.4417195,0.0,5.6633563,3.7123094,6.0129757,6.2402134,4.6473227,4.4330926,1.7498757,2.1575646,0.0,0.0,3.441758,0.0,1.9081066,0.0,4.703152,5.4134827,3.4286752,0.0,5.818157
SERINC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214437,0.0,2.3894083,0.0,0.39748704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119338,0.0,4.110594,3.6711032,2.9952445,0.0,0.0,0.0,0.0,0.0,0.0,3.243797,0.84919304,1.0375817,1.1231141,0.0,2.203475,0.0,0.0,0.35393867,0.0,0.0,1.0930237,0.0,0.0,0.0,1.9243803,0.0,0.0,1.7505867,0.0,0.0,0.0
NIPSNAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093854,0.0,0.0,3.2104926,4.134269,0.0,0.41579297,0.0,6.266075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5841987,0.0,0.0,0.0,0.0,0.0,0.83920455,0.0,0.0
CINP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3871267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76617706,0.0,0.5932752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STXBP1,0.0,0.0,0.0,2.5828645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3471243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMMDC1,0.0,0.0,0.0,0.0,0.0,4.950547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6400874,2.6441777,0.0,0.0,4.84273,4.8847013,0.0,2.6012273,0.0,2.3048284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.122214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP7D1,0.0,0.0,1.5068352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6329126,0.0,1.410901,0.0,0.0,2.2982564,0.0,0.0,0.0,3.3416328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8480325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,1.0569162,0.0,4.5690074,4.1803474,0.0,4.7777395,0.0,3.9253478,0.0,4.4285235,0.0,0.0,0.0,0.0,0.4071223,4.650112,5.0355177,0.0,5.090065,4.7678213,3.855504,1.2561117,5.2950163,0.0,1.7403533,4.83871,4.2604084,2.110207,1.5337151,0.0,0.0,0.0,1.6919439,0.0,2.4757884,0.0,0.0,0.0,4.782082,0.0,3.2329662
PLBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5993514,0.0,1.0661875,0.0,0.0,0.0,0.0,0.0,0.23020606,0.0,1.0086969,4.22324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRN4,0.0,0.0,2.3911347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68041396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1,5.7175193,5.552422,4.3325953,6.1524487,3.7862945,6.447961,6.408064,7.070276,6.5233836,6.542839,6.6843977,7.0526447,6.57931,0.0,2.130325,5.3158903,5.890066,5.911536,6.706894,5.395742,6.802068,0.0,6.3529058,5.546999,5.6403017,6.4219966,5.7965727,6.335334,6.7150364,6.2919226,6.4540467,6.436328,6.0319514,0.0,6.354154,3.194034,6.513636,6.8565626,6.2192216,6.056164,5.7783136
