,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
CLIC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195971,0.0,0.0,0.0,0.0,0.0,0.8891676,1.1303926,0.92574173,1.1761816,0.0,0.0,0.0
DPP7,0.45976886,0.17516379,0.0,0.0,0.0,0.32590127,0.0,0.0,0.0,0.38384143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26724014,0.38088638,0.0,0.0,0.28559357,0.0,0.0,0.3181014,0.0,0.0,0.0,0.50061536,0.36015165,0.15865578,0.0
LRRC26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5630545,0.0,0.0,0.0
SSNA1,0.0,0.45382598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16965848,0.24587621,0.0,0.0,0.0,0.0,0.0,0.25793207,0.0,0.0,0.0,0.35545498,0.09715533,0.40530476,0.0
TUBB4B,0.0,0.45382598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30373526,0.44297415,0.0,0.0,0.0,0.0,0.0,0.22601956,0.0,0.0,0.0,0.2516844,0.078734145,0.6272261,0.34197906
NELFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10481263,0.0
NRARP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31856862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18531352,0.27536932,0.0,0.0,0.19107136,0.0,0.0,0.3399735,0.0,0.0,0.0,0.22352177,0.16740493,0.5740559,0.0
ZMYND19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188184,0.0
ARRDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16722251,0.20737477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHMT1,0.0,0.32417023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029048363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17792305,0.0
LARP4B,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085044466,0.0
GTPBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391452,0.0
IDI1,0.46400115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459417,0.0,0.0,0.0,0.0,0.0,0.2044951,0.49039286,0.0,0.2862258,0.0,0.0,0.13228634,0.0
KLF6,1.6320488,0.8662531,1.7937675,1.5479083,1.5712881,1.878819,1.3365101,1.9051352,1.9707773,1.7079052,2.4662342,1.7463236,1.5970249,1.1078684,1.6853606,1.6693275,1.9231105,1.9283212,1.1855897,1.4625939,1.7213992,1.9363426,1.9439093,1.8689574,1.7847261,1.5785968,1.4942814,1.2602899,1.6628101,0.77341175,0.37122968,0.43561167
NET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44951567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104282215,0.0
GDI2,0.9447453,0.9427076,0.51256406,0.0,0.0,0.0,0.0,0.0,0.0,0.4781951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386604,0.9487361,0.0,0.0,0.54230416,0.0,0.5694045,0.66807854,0.0,0.0,0.0,0.6476223,0.11469324,0.5602611,0.3764057
FBH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027197113,0.15912247,0.0
IL15RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188184,0.0
RBM17,0.0,0.45240217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27558446,0.30004543,0.0,0.0,0.0,0.0,0.0,0.28774226,0.0,0.0,0.0,0.36277598,0.08176977,0.48894504,0.0
PFKFB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504553,0.16679272,0.0,0.0,0.0,0.0,0.0,0.31748876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCQ-AS1,0.0,0.0,0.0,0.0,0.0,0.4900979,0.7670866,0.0,0.0,0.0,0.0,0.0,0.0,0.57364416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1C,0.0,0.7766503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077993,0.67753553,0.0,0.0,0.5148689,0.4833544,0.46484652,0.5534475,0.0,0.0,0.0,0.6788726,0.14361516,0.74054426,0.29687124
TAF3,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117586195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF2,0.6237078,0.44723654,0.40642995,0.0,0.70815545,0.5769759,0.5960315,0.64736766,0.7622134,0.5838613,0.73104113,0.58744466,0.705524,0.5791501,0.6930269,0.7062738,0.7474818,0.42630884,0.7594271,0.0,0.96335804,0.5083517,0.54798436,0.43505576,0.59270513,0.7773375,0.8062468,0.6981166,0.56798995,0.0,0.15668972,0.0
UPF2,0.3766934,0.40807873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32090056,0.22723696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14570414,0.0
NUDT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1766091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33944207,0.0,0.3367337,0.0
CDC123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18028902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26812473,0.0
CAMK1D,0.38637036,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3801982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20118241,0.0
FAM107B,0.0,0.61102486,0.4517362,0.0,0.55231583,0.60244054,0.5264758,0.69665444,0.56334066,0.73823863,0.0,0.6501468,0.65879685,0.5888581,0.59779763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23752896,0.0
RSU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19817488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11113632,0.0
VIM,1.4017215,1.8379744,1.1784626,0.81400025,1.2410291,1.9030293,1.4799334,1.6364768,1.4721013,1.8578426,1.5731077,1.6748894,1.4203044,1.6355255,1.3963026,1.1996578,1.3144737,2.8862906,2.824411,1.0142518,1.4745657,2.3790193,2.4886124,2.8999674,2.35396,0.0,0.7896141,0.93980205,2.131885,0.96004534,1.671195,0.33292183
ENSG00000234961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326573,0.0,0.0,0.0,0.0,0.0,0.0,0.34667495,0.0,0.0,0.0,0.0,0.0,0.14724523,0.0
MRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALRD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61569464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26459694,0.0,0.0,0.0,0.0,0.0,0.31778252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC1,0.0,0.22471255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16965848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37553978,0.44394425,0.35894784,0.0
COMMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20398648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28075618,0.18311316,0.32996094,0.0
PIP4K2A,0.4611188,0.26713645,0.0,0.0,0.71068066,0.0,0.0,0.48384207,0.575891,0.0,0.0,0.4559704,0.6867132,0.0,0.6948358,0.70260334,0.72916436,0.0,0.41469777,0.9910039,0.0,0.0,0.0,0.0,0.0,0.8140845,0.77505165,0.59877366,0.37177378,0.0,0.0,0.14546911
OTUD1,0.3766934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20977288,0.0,0.0,0.0,0.0,0.0,0.23793887,0.0,0.0,0.0,0.0,0.27158242,0.0,0.0
APBB1IP,0.4561741,0.7579196,0.0,0.0,0.0,0.0,0.0,0.0,0.11328822,0.5285658,0.0,0.0,0.0,0.0,0.48095918,0.0,0.0,0.3211632,0.38301528,0.23654601,0.0,0.31954533,0.0,0.33439535,0.454297,0.0,0.0,0.0,0.705649,0.0,0.10953829,0.0
ABI1,0.0,0.36894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17341979,0.18788886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077558,0.0
YME1L1,0.0,0.32308978,0.0,0.0,0.0,0.454196,0.0,0.0,0.0,0.44901767,0.0,0.0,0.51509666,0.0,0.0,0.0,0.0,0.2521037,0.24038716,0.0,0.59686935,0.0,0.0,0.0,0.30667162,0.0,0.0,0.0,0.42039865,0.103487454,0.30630714,0.0
RAB18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05171961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13426585,0.0
WAC,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21928954,0.30430442,0.0,0.0,0.0,0.0,0.0,0.2899456,0.0,0.0,0.0,0.36173785,0.0,0.16183816,0.0
MAP3K8,0.88482356,0.20732059,0.0,0.6341839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79994404,0.9990454,0.7769941,0.8441585,0.88405377,0.0,0.4574001,0.8241884,0.8775513,0.6762041,0.9402595,0.59004426,0.0,0.095419675,0.0
ZEB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13555977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF5B,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33263946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577403,0.4228574,0.0,0.0,0.0,0.0,0.0,0.29328388,0.0,0.0,0.0,0.6073421,0.0,0.22164981,0.0
EPC1,0.5178528,0.32308978,0.5947139,0.7693234,0.6900338,0.6512019,0.66184264,0.6618973,0.7393379,0.6461692,0.73131007,0.70815545,0.61910266,0.6039746,0.6895574,0.73157924,0.7558887,0.34874663,0.4056558,0.48710394,0.65053797,0.0,0.0,0.0,0.32639188,0.8622381,0.7812176,0.76292306,0.6270379,0.1069798,0.24984631,0.0
ITGB1,0.0,0.0,0.0,0.0,0.0,0.454297,0.0,0.0,0.93661314,0.56930435,0.0,0.6068842,0.0,0.0,0.6829587,0.0,0.0,0.34950212,0.1940575,0.0,0.10103533,0.0,0.0,0.0,0.37044317,0.0,0.0,0.0,0.0,0.0,0.31904957,0.0
CREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17344882,0.1995565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11474238,0.0
CSGALNACT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217995,0.20445612,0.0,0.0,0.0,0.0,0.30601165,0.31549588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPF,0.43954372,0.7997006,0.494411,0.0,0.62632936,0.53518593,0.522514,0.57919157,0.63273495,0.67059594,0.0,0.5790256,0.5939262,0.49450105,0.61948377,0.5972668,0.0,0.56033856,0.6130233,0.1576514,0.0,0.42713183,0.0,0.35770917,0.4916358,0.0,0.60469925,0.4796013,0.41010648,0.09664473,0.5817345,0.42019275
RASSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14775035,0.0,0.0,0.0,0.0,0.0,0.32276073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF22,0.0,0.22471255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36484513,0.0,0.10121292,0.0
ALOX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08781052,0.0,0.0,0.0,0.72293633,0.0,0.35597512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMM23,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141729,0.0
NCOA4,0.0,0.36894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25163567,0.36125284,0.0,0.0,0.0,0.0,0.0,0.36340046,0.0,0.0,0.0,0.29293,0.0,0.14014746,0.4188841
WDFY4,0.29008827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35133785,0.0,0.0,0.0
ZWINT,0.0,0.44723654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2480774,0.0
CISD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604295,0.0
UBE2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568246,0.0,0.0,0.0,0.0,0.3255664,0.35814536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFAM,0.0,0.32308978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18489158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22145216,0.0
CCDC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35273883,0.27533746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13228844,0.0
ARID5B,0.5481326,0.0,0.42057267,0.0,0.0,0.46258157,0.5027764,0.0,0.0,0.6046086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119468786,0.17986093,0.0
NRBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10483116,0.0
JMJD1C,0.45263606,0.53617585,0.59926283,0.0,0.0,0.40739936,0.4075212,0.0,0.0,0.3497398,0.5411825,0.0,0.0,0.41263098,0.0,0.0,0.0,0.7629109,0.5516497,0.0,0.0,0.48830634,0.0,0.34606266,0.42187226,0.0,0.0,0.0,0.6331463,0.0,0.086829476,0.0
REEP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15561974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105652735,0.0
HNRNPH3,0.0,0.46122292,0.0,0.0,0.0,0.40586653,0.47663015,0.0,0.0,0.33026522,0.0,0.3494576,0.0,0.0,0.0,0.0,0.0,0.34950212,0.34488854,0.0,0.0,0.0,0.0,0.0,0.2845487,0.0,0.0,0.0,0.38210928,0.0,0.31315488,0.0
CCAR1,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12596081,0.24685335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3002755,0.0,0.20268704,0.0
DDX50,0.0,0.22471255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054839343,0.0
DDX21,0.65912175,0.23202693,0.5828253,0.0,0.0,0.58744466,0.59370774,0.372104,0.0,0.52063924,0.41536924,0.55382574,0.5512639,0.58907294,0.0,0.0,0.0,0.40888956,0.57516164,0.0,0.0,0.35628352,0.0,0.39690965,0.49522266,0.0,0.0,0.0,0.6351604,0.0,0.46820608,0.18061334
SRGN,0.7945436,0.0,0.0,0.0,1.8912463,1.3653008,1.1088214,1.6023916,1.5724399,1.4673456,2.0765204,1.6165595,1.7565528,1.0262594,1.7849743,1.7953779,2.044874,1.7482923,1.9426613,2.0799747,1.6541692,2.2318082,3.4325666,2.2477682,2.304447,2.2725036,2.0664551,2.0923915,1.280992,0.75860655,1.0188172,0.8029597
VPS26A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17169651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978693,0.0,0.0,0.0,0.0,0.0,0.21772094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIFM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10952385,0.0
SAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058940083,0.29511935,0.0
PPA1,0.0,0.14246207,0.0,0.0,0.0,0.47596267,0.5144774,0.0,0.0,0.4267533,0.0,0.0,0.0,0.44400695,0.0,0.0,0.0,1.1093831,0.79706013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30374688,0.14752801,0.68622196,0.0
EIF4EBP2,0.0,0.3192102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17772937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12583861,0.0
PRF1,0.0,0.0,0.0,0.0,0.9492772,0.0,0.0,0.0,1.0070299,0.0,0.0,0.0,0.95232457,0.0,0.7958263,0.81942797,0.0,0.0,0.0,1.6906519,0.0,0.0,0.0,0.0,0.0,1.0657207,2.0589552,1.2540104,0.0,0.0,0.0,0.0
PCBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16595754,0.15406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIR,0.0,0.0,0.0,0.0,0.0,0.37738562,0.0,0.0,0.0,0.48496473,0.0,0.0,0.53063816,0.41799712,0.0,0.0,0.0,0.6546665,0.5902873,0.0,0.0,0.8479408,0.0,1.144418,1.1889149,0.0,0.0,0.0,0.27654156,0.23175767,0.19286056,0.0
PSAP,1.3207568,0.5481326,0.5877867,0.0,0.0,0.0,0.0,0.2117453,0.28261954,0.4706904,0.0,0.4047046,0.42952985,0.0,0.0,0.0,0.0,1.526433,0.8166682,0.0,0.0,2.3258007,0.0,2.0244067,2.5653744,0.0,0.7207762,0.33617005,1.1406391,0.91014147,0.4966118,0.5083568
SPOCK2,0.0,0.0,0.0,0.0,0.5010124,0.72916424,0.58442724,0.78241676,0.0,0.99482054,0.8001877,0.70106006,1.1383106,0.75423396,0.53405905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC16,0.5646372,0.618247,0.75668156,0.8293755,0.69459397,0.6850262,0.7256723,0.69750655,0.7557437,0.687422,0.6897955,0.6604249,0.6669105,0.6490951,0.70502514,0.7140556,0.73605025,0.35861388,0.54776835,0.0,0.55578434,0.55171424,0.0,0.48699316,0.5704885,0.68647736,0.6886066,0.5941011,0.8062538,0.3218563,0.5002529,0.2656023
DDIT4,0.0,0.17516379,0.44728577,0.0,0.92298365,1.1707908,1.056504,0.87318027,0.5249448,0.82458633,1.107187,0.9544466,1.0471706,0.94439876,0.8262341,0.8152656,1.0243282,1.147552,1.3830806,0.97224677,0.93346596,0.61881745,0.6358378,0.0,0.6851828,1.0905765,0.94370604,0.9240848,0.89035404,0.5113561,0.21791577,0.0
DNAJB12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16026291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12915142,0.0
