,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
KDELR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743627917382025,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001341019907305,0.9160120314167391,0.9510426655892403,0.0
ZDHHC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C1GALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPA3,0.0,0.949606672410042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.904105011493929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948239186117726,0.0
GLCCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9725264964565155,0.0
NDUFA4,0.06576188725809898,0.2918462426431717,0.07396559753725605,0.0,0.1088954633282077,0.13168578955434984,0.10374030566984607,0.13327630104557162,0.13287077219255508,0.1859494755345006,0.10614232670876288,0.1204220998671747,0.0982923969145744,0.0968824932652135,0.12524108348354215,0.1167314802446673,0.11737137263821017,0.27610952815701884,0.2463307169175917,0.0,0.06979625455794795,0.21722561313259986,0.29773568145690427,0.11791269240840789,0.2527204367422288,0.09471939456078314,0.12177193741644582,0.08883993279549383,0.32909451184734223,0.06451612903225806,0.3798099140967092,0.08664079635374007
PHF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ARL4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116485426502843,0.0,0.0,0.9398512263451854,0.0,0.0,0.9535309114763814,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129
BZW2,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278561569029286,0.9113392291530487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049088070469518,0.0
TSPAN13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999371201761307,0.9070589042478993,0.0,0.8730347791025715,0.8823530077934265,0.0,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836761682264267,0.952873166530363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
POLR1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CDCA7L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,0.17496852336391325,0.016061953959926482,0.18000439482350503,0.10752550055903773,0.1434477606127339,0.22316425269649875,0.2700156434889763,0.2035692391857024,0.1822221606008468,0.10988779221811602,0.16059621495585288,0.19493109949173465,0.139922478506642,0.17908186681808963,0.17236002029911165,0.15577447414398193,0.15446891515485703,0.04832779399810299,0.04172432038091844,0.21237351817469444,0.048176092486227715,0.06191830288979315,0.06352716107522288,0.059041567387119416,0.06654353487876154,0.06656893414835777,0.06286450355283675,0.08226967242456251,0.05028638724357851,0.0,0.014001171435079268,0.02146209247650639
NUP42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MALSU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRA2A,0.0,0.92143315076828,0.8386947166535162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394871334875783,0.0,0.0,0.0,0.0,0.0,0.8390099790788466,0.0,0.0,0.0,0.894852670931047,0.8064516129032258,0.8256385941659251,0.0
PALS2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYCS,0.1707783898999614,0.1531998861220575,0.23620678147962015,0.29350991018356815,0.3026991601913206,0.26665052483158724,0.3031353258317517,0.2248686840457301,0.0,0.23563671881152737,0.4057613361266352,0.22772910710304015,0.2695456858604185,0.22765632598630844,0.2561822591289397,0.26234698103320214,0.4547715821573811,0.2263802751418083,0.21548231763224449,0.0,0.1612830873458616,0.16525604071155672,0.0,0.0,0.17530787760211575,0.3787355769065119,0.2545965063956476,0.22493654297244164,0.20859695249988186,0.12903225806451613,0.4264861633700709,0.13198531250799855
HNRNPA2B1,0.06665255946497764,0.3678847147572425,0.05765458268503989,0.044542931741283785,0.05982975998232441,0.02007965503200408,0.016264607829432332,0.028736360611454133,0.04194217728030297,0.0672314090113486,0.0452140704278023,0.02678120905353177,0.03583754262616558,0.0159019943206541,0.05724304337655344,0.05339665374448223,0.059244180879285256,0.1306088912871576,0.11324397594698014,0.06629124764473207,0.15777235646401683,0.0170659480556365,0.1201869345480396,0.032796411745009885,0.026206187663539764,0.12317274270519134,0.1125406353704391,0.0838867925828503,0.18251980504681986,0.0,0.18252682109032908,0.07889058705299132
CBX3,0.0,0.8606592974355144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423759891140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.7270478913860936,0.0,0.0,0.7133849070918176,0.0,0.7257578988229075,0.7384736634069874,0.0,0.0,0.0,0.7189602005866266,0.0,0.7992159012825258,0.7381493679938778
SNX10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.8764723058669798,0.0,0.0,0.8851330741759269,0.0,0.9064128206622216,0.9169283220844884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.9392686024788888,0.0,0.0,0.0,0.9561855023907077,0.0,0.0,0.0
ENSG00000233429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.9961386303747853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.7076190748522359,0.0,0.6634168663332539,0.0,0.7278272490347585,0.0,0.7178434556530368,0.0,0.0,0.0,0.0,0.0,0.6993701880977999,0.7035431842650136,0.0,0.0,0.0,0.0,0.0,0.7485865719856755,0.0,0.0,0.7082250714302063,0.7723257657020323,0.6451612903225806,0.6652712995006193,0.6700106263160706
CPVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699022596882235,0.8747477800615372,0.0,0.0,0.8947141208956318,0.0,0.8709677419354839,0.8936098506373744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNRF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985139214223431,0.0,0.0,0.0
GGCT,0.0,0.956561678840268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400177098089649,0.0
GARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150771460225505,0.9231802590431706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.9741642359764345,0.0
LSM5,0.0,0.888880350897389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620971902724235,0.8684625221836951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699669241905212,0.8387096774193549,0.9112361342676224,0.0
NT5C3A,0.0,0.9786676245350991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0
RP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEPTIN7,0.2709844573851555,0.24909940650386195,0.2029932737350464,0.22817383081682266,0.36405296287228983,0.17638486623764038,0.1709121754092555,0.247477323778214,0.29342079931689846,0.19604534487570485,0.21952110913492018,0.231393817932375,0.2945509802910589,0.17144267212960027,0.3616218932213322,0.3360539828577349,0.2869096359898967,0.15950042201626685,0.17920994950879005,0.3705955301561663,0.20462408181159727,0.0,0.0,0.0,0.1358614275532384,0.3368239825771701,0.3995430565649463,0.3573069514766816,0.23006670321187667,0.0967741935483871,0.12383329483770555,0.11861279895228724
AOAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.9040284945118812,0.0,0.0,0.0,0.0,0.8943140718244738,0.9271625049652592,0.9233016487090818,0.0,0.0,0.0,0.0,0.0
ELMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555423413553545,0.963551894310982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
RALA,0.0,0.9600249490430278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94697101846818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
CDK13,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417993945460166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574276093513735,0.0,0.0,0.0
MPLKIP,0.0,0.9483641193759057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111780043571226,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049978179316367,0.0
PSMA2,0.0,0.8202141388770072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845646181414204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825340436350915,0.7966890931129456,0.0,0.0,0.0,0.0,0.0,0.7669851395391649,0.0,0.0,0.0,0.8186399052220006,0.7419354838709677,0.8582213944004428,0.7595656302667433
MRPL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STK17A,0.0,0.3453558991032262,0.3809577861139851,0.39500259776269236,0.48951808867915986,0.39984707293971894,0.4125630759423779,0.44081288768399146,0.41838287345824704,0.3874674362521018,0.5191638508150654,0.4292478580628672,0.42181628750216577,0.4361376608571699,0.47497005424191874,0.5026990425202155,0.5894503997218224,0.33530138192638276,0.0,0.4253435903979886,0.0,0.0,0.0,0.0,0.0,0.6009285276935946,0.4692583833971331,0.49415958119976905,0.0,0.0,0.3225806451612903,0.0
COA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BLVRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.9809231969618029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430961082058568,0.8682783938223316,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.0,0.842649600198192,0.8583808906616703,0.917188948200595,0.0
DBNL,0.8826829502659459,0.8003006846674027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843533062165783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471942678574593,0.8116261651439052,0.0,0.0,0.0,0.0,0.0,0.7994839337564283,0.0,0.0,0.0,0.8424654564549846,0.0,0.7741935483870968,0.0
POLM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEBP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
YKT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DDX56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TMED4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.875803695571038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9271445581989903,0.8890154919316692,0.8988530693515655,0.0
OGDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763103319752601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0
PPIA,0.13631908739766768,0.36521138106623,0.0728605120412765,0.02059364511120704,0.039860004378903295,0.035660657190507455,0.0210227370262146,0.05253642028377902,0.09513157798397925,0.10376542422079271,0.019708541131788684,0.03959938595371862,0.034467516406889886,0.03818193558723696,0.04416744362923407,0.046753679552385886,0.02120014352183188,0.20982018401545863,0.2241125318311876,0.09418013788038684,0.02771192596804711,0.16478465064879386,0.015354183412367297,0.08482315078858406,0.13100490646977578,0.026343670583540393,0.09281423207252257,0.07403034548605641,0.1548804275451168,0.0,0.3325243592262268,0.1293085467430853
H2AZ2,0.0,0.7953325510025024,0.0,0.0,0.0,0.521567827270877,0.0,0.0,0.0,0.5886424491482396,0.0,0.5361564543939406,0.5133520076351781,0.5016676802789012,0.0,0.0,0.0,0.5709711332474986,0.6087392241724076,0.0,0.0,0.5027828466507697,0.5609350146785859,0.5029984847191842,0.5105195237744239,0.0,0.0,0.5579322172749427,0.5967797944622655,0.4838709677419355,0.7149508345511651,0.6202491233425755
MYO1G,0.0,0.8609534309756371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8692338543553506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562432912088209,0.0,0.0,0.0,0.0,0.9275419096792897,0.8985455555300559,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.0
SNHG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106167977856051,0.0,0.0,0.0,0.8709677419354839,0.9151442281661495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858175027754999,0.0,0.8729558529392365,0.0
CCM2,0.0,0.9389398232583077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938300863389046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.9251909159844921,0.0
TBRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.9287346889895778,0.0,0.9406601825068074,0.9303031852168422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF1,0.33863639446996874,0.2631109799108198,0.2875132926048771,0.0,0.3494194669108237,0.34690287036280476,0.4383265491454832,0.31974734221735307,0.4127159157106953,0.31754610038572745,0.3385819177473745,0.33987072975404803,0.32325967665641536,0.37561249348425096,0.35008995379171065,0.36160400798243864,0.35121179011560255,0.20723566509062244,0.2518244577992347,0.201543636860386,0.2506495887233365,0.0,0.0,0.0,0.19384724094021705,0.34755056904208276,0.39078762454371296,0.3322032228592903,0.3206411369385258,0.0,0.1935483870967742,0.0
SEC61G,0.0,0.37831625438505606,0.0,0.0,0.4357736745188313,0.3820997053577054,0.0,0.437684630194018,0.4489558089163996,0.3975062812528303,0.0,0.44764100543914304,0.4661232771412019,0.3690497067666823,0.36023071504408316,0.0,0.0,0.3548387096774194,0.3812906453686376,0.0,0.0,0.40215099819244876,0.5513879714473602,0.43080616766406643,0.3810684238710711,0.0,0.0,0.3755264724454572,0.70119708776474,0.4837343135187703,0.7579183693855039,0.36035662697207543
VOPP1,0.0,0.8749522143794645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172820929558047,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900032716412698,0.95313331004112,0.0
NIPSNAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867427868227805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0
MRPS17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCT6A,0.0,0.8597181727809291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853689307166684,0.8539108460949313,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.0,0.844936861145881,0.0,0.8593625022519019,0.0
SUMF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9429087350445409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478530383879139,0.0,0.9354838709677419,0.0
CHCHD2,0.011416054541064848,0.2936862976320328,0.008143661483641594,0.008961048818403674,0.06903603000025596,0.03289797805970715,0.021839534082720356,0.03847126806935956,0.02940134463771697,0.12120641623773883,0.02193210394151749,0.04859362879107075,0.02018606855023292,0.02178907778955275,0.056875707641724615,0.04701595921670237,0.05054273336164413,0.031074325884542158,0.15908266075195804,0.19281635553606094,0.01301578744765251,0.07292409289267755,0.08310877315459712,0.0762042018675035,0.10237061785113427,0.04698639915835473,0.04208902197499429,0.055105449691895514,0.22008042181691817,0.0,0.4125244194461453,0.1422346657322299
VKORC1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GUSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885596667566607,0.9118659707807726,0.0,0.0,0.0,0.0,0.0,0.9158408872542843,0.0,0.0,0.0,0.0,0.8709677419354839,0.8898963409085427,0.0
RABGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9420360384448883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9535657167434692,0.0,0.9354838709677419,0.0
SBDS,0.483275092417194,0.40835042730454474,0.4189415766346839,0.0,0.0,0.5689887173714177,0.6375776106311429,0.48745433553572626,0.0,0.4877552447780486,0.6083446337330726,0.5548218411784018,0.49624560917577437,0.556429834135117,0.0,0.0,0.5835352751516527,0.3836302872627012,0.40301167003570065,0.0,0.4514646953152072,0.0,0.0,0.0,0.38374552803654827,0.49569790017220283,0.0,0.4248296772280047,0.58283733360229,0.3548387096774194,0.37572324660516554,0.0
AUTS2,0.0,0.9711387234349405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NSUN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAZ1B,0.0,0.932973236806931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717004579882468,0.887316765323762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.8862187631668583,0.0
BCL7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484709328220736,0.9632165258930575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
BUD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929318497257848,0.8815882359781573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905649185180664,0.8709677419354839,0.9245819334060915,0.0
EIF4H,0.782436530436239,0.8342123243116564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851685996978514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806191271351229,0.7901593273685824,0.0,0.0,0.0,0.0,0.0,0.7597691974332256,0.0,0.0,0.0,0.7635040725431135,0.0,0.7748265747101076,0.7419354838709677
LAT2,0.9440562340521044,0.9633267079630206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
