,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
ENY2,0.12140576947819103,0.0,0.1466159928928722,0.15304856408726086,0.1715760285204107,0.09090909090909091,0.18321901017969305,0.15120570768009534,0.3056331656195901,0.11155424334786156,0.2325641241940585,0.21546022458509964
EBAG9,0.0,0.0,0.0,0.0,0.0,0.0,0.8313557559793646,0.8181818181818182,0.0,0.0,0.8707122640176252,0.0
EIF3H,0.09805782274766402,0.0,0.09472130645405162,0.1290458007292314,0.0937347412109375,0.09090909090909091,0.20212305675853381,0.19654010642658581,0.2885900790041143,0.37555937333540484,0.27113021503795276,0.17677391117269342
RAD21,0.0,0.0,0.0,0.7307859605008905,0.0,0.0,0.7372532757845792,0.7422732385722074,0.0,0.0,0.0,0.7272727272727273
SLC30A8,0.0,0.5128141316500577,0.0,0.49929170175032184,0.0,0.6262387362393466,0.45454545454545453,0.5870642878792502,0.5442774349992926,0.4950528957627036,0.0,0.0
MAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.8565240664915605,0.8587957566434686
ENPP2,0.0,0.8840931274674155,0.0,0.7703655633059415,0.0,0.7308024005456404,0.0,0.0,0.0,0.7272727272727273,0.0,0.0
MRPL13,0.0,0.0,0.44059484655206854,0.4513938481157476,0.504749211398038,0.0,0.43179795958779077,0.39934962446039374,0.3958655162291093,0.0,0.36363636363636365,0.4202252355488864
DERL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.9231911897659302,0.9090909090909091,0.0,0.0,0.0,0.0
TATDN1,0.0,0.0,0.7359660592946139,0.0,0.750103397802873,0.0,0.7272727272727273,0.0,0.0,0.0,0.7491495013237,0.0
NDUFB9,0.0,0.06997048854827881,0.12726604396646674,0.116074031049555,0.10950080914930864,0.04726509072563865,0.0177919864654541,0.048936513337222015,0.14069823785261673,0.015855610370635986,0.007272509011355313,0.03109595450488004
MTSS1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SQLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CYRIB,0.0,0.0,0.9198480844497681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
ASAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9385952082547274,0.0,0.0,0.0,0.0
PHF20L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PTP4A3,0.80675823580135,0.0,0.7479913939129222,0.7843789133158597,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EEF1D,0.10765820199793036,0.0,0.11099710789593784,0.12302337451414629,0.09090909090909091,0.09167673371054909,0.11712898449464278,0.1985826167193326,0.2419866919517517,0.4109889106317,0.21756986054507169,0.09999807314439253
GFUS,0.0,0.0,0.7533103444359519,0.7447123419154774,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.772027460011569
PUF60,0.381284236907959,0.0,0.5486513267863881,0.4642513773658059,0.5235174135728315,0.0,0.40340936183929443,0.36363636363636365,0.0,0.0,0.3728772022507407,0.47761408849196
GRINA,0.0,0.0,0.6480999534780328,0.682092932137576,0.6686735478314486,0.0,0.6418201327323914,0.6363636363636364,0.0,0.0,0.0,0.0
EXOSC4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GPAA1,0.401476496999914,0.6762302897193215,0.42318788983605127,0.4475848132913763,0.3778941414572976,0.5962079600854353,0.0,0.36363636363636365,0.0,0.0,0.0,0.39961379224603827
CYC1,0.061916909434578636,0.36146861856633966,0.23609239946712146,0.18636604872616855,0.23981686613776468,0.277665528384122,0.061508135362104935,0.0759500427679582,0.07264025102962147,0.0,0.01094565066424283,0.1235422058538957
SHARPIN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAF1,0.0,0.0,0.45771310004321014,0.4675761948932301,0.4804213317957791,0.0,0.52961327271028,0.45783598856492475,0.0,0.0,0.7144707441329956,0.45454545454545453
HSF1,0.0,0.0,0.9503208561377092,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
SLC52A2,0.0,0.0,0.7739031369035895,0.0,0.7786817821589384,0.0,0.7272727272727273,0.0,0.0,0.0,0.7548358386213129,0.0
VPS28,0.08846608075228604,0.07171397317539562,0.2011807615106756,0.1611735224723816,0.12380066243084994,0.0038578672842545943,0.006877216425808993,0.039114079692146995,0.12557225877588446,0.07248767939480869,0.0,0.07081549276005138
ZFTRAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LRRC24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf82,0.0,0.0,0.0,0.7589387622746554,0.0,0.0,0.7272727272727273,0.7945514700629495,0.0,0.0,0.0,0.7648105296221647
RPL8,0.030874756249514492,0.0,0.04477413134141402,0.054615020751953125,0.03179708935997703,0.007326229052110152,0.054060312834652985,0.06688181378624657,0.12787629799409347,0.17205801877108487,0.09981238842010498,0.04377769882028753
C8orf33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZNG1A,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9239509755914862,0.0,0.0,0.0,0.0
SMARCA2,0.0,0.0,0.0,0.8520187085325067,0.0,0.0,0.0,0.8494180928577076,0.0,0.0,0.0,0.8181818181818182
GLIS3,0.0,0.0,0.0,0.0,0.0,0.0,0.9083133068951693,0.8587801889939741,0.0,0.0,0.8181818181818182,0.0
CDC37L1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9408317804336548,0.0
AK3,0.0,0.0,0.0,0.6699869470162825,0.6363636363636364,0.0,0.648022402416576,0.6465468406677246,0.0,0.0,0.0,0.6709737831896002
PLGRKT,0.0,0.0,0.9090909090909091,0.0,0.9100315895947543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMAC1,0.383846559307792,0.0,0.3850329409946095,0.4684800180521878,0.36541873758489435,0.0,0.36363636363636365,0.3843038949099454,0.422013981775804,0.0,0.0,0.3766061175953258
LURAP1L,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.9438745650378141,0.0
PSIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RRAGA,0.0,0.0,0.39205152880061755,0.36363636363636365,0.38553150675513526,0.0,0.42786371166055853,0.367421648719094,0.4916026375510476,0.0,0.39157105034047907,0.37169551849365234
PLIN2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6,0.039110422134399414,0.0,0.046737242828715934,0.05963024226101962,0.027384389530528675,0.01486702398820357,0.0857202410697937,0.10000813549215143,0.18687834522940897,0.23124997724186291,0.11757400902834805,0.055764940651980316
NDUFB6,0.04123495383696123,0.17853780226273971,0.1002363996072249,0.1614902832291343,0.09338778257369995,0.20591751011935147,0.02218915657563643,0.0901634693145752,0.23914129083806818,0.08288990367542613,0.0,0.12268428910862315
DNAJA1,0.16891280629418112,0.0,0.2668336033821106,0.24571265415711838,0.1874513734470714,0.09472994370893999,0.09708609906109897,0.135139367797158,0.1728414080359719,0.30456435138529,0.09090909090909091,0.157173752784729
BAG1,0.23373288458043878,0.0,0.2260787378657948,0.20689736713062634,0.2152197090062228,0.0,0.19937015121633356,0.22203669222918423,0.31794746355576947,0.18579231067137283,0.18181818181818182,0.21155419132926248
CHMP5,0.18181818181818182,0.0,0.23059137842871927,0.2211903821338307,0.2944469831206582,0.0,0.34158729965036566,0.27061751755801117,0.4036861170421947,0.23774231563914905,0.4914981885389848,0.22074312513524835
AQP3,0.6525531844659285,0.0,0.5320147384296764,0.3141482255675576,0.2727272727272727,0.5853296951814131,0.39696065946058795,0.30948657339269464,0.3929798928174106,0.0,0.0,0.6027753515677019
PRSS3,0.0,0.0,0.9179584113034335,0.8228919235142794,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2R2,0.0,0.0,0.7635575099424883,0.6363636363636364,0.642464280128479,0.0,0.6738061525604941,0.0,0.0,0.0,0.0,0.6642226739363237
NUDT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DCTN3,0.22977998581799594,0.0,0.24290782755071466,0.2669378302314065,0.21957400170239535,0.0,0.18315770409323953,0.20091101256283847,0.4003404595635154,0.3122397390278903,0.18181818181818182,0.25475274432789197
VCP,0.31971199945970014,0.0,0.2964768680659207,0.2923749956217679,0.3484036326408386,0.2727272727272727,0.2800551707094366,0.2846810113299977,0.0,0.0,0.502129999074069,0.3201382431116971
STOML2,0.2727272727272727,0.0,0.3986854878338901,0.40288908915086225,0.34243839437311346,0.0,0.3083384037017822,0.29678708856756036,0.34535334327004175,0.0,0.2747983661564914,0.3467386419122869
CCDC107,0.18432839892127298,0.3795495900240811,0.19939312609759244,0.2134505185213956,0.23316300999034534,0.3594441901553761,0.1920258023522117,0.18181818181818182,0.0,0.0,0.2388100786642595,0.223332247950814
CREB3,0.0,0.0,0.4856773181395097,0.45454545454545453,0.5247617526487871,0.0,0.5426503636620261,0.48636625029824,0.0,0.0,0.6371656493707136,0.4956288066777316
HINT2,0.18957511403343894,0.0,0.18181818181818182,0.25492237914692273,0.18536834283308548,0.0,0.22323443672873758,0.2952088551087813,0.4292218360033902,0.24402555552395908,0.20391731370579114,0.29932688583027234
CLTA,0.09708670052615079,0.0,0.14255318316546353,0.12496851791035045,0.14408357035030017,0.09090909090909091,0.1552270379933444,0.11261624639684503,0.25051245906136255,0.1990619355982,0.203120849349282,0.13340119340203024
GRHPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000204802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TJP2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDA,0.0,0.0,0.0,0.911473962393674,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
ZFAND5,0.30150803652676667,0.0,0.31670226834037085,0.2819426384839145,0.3415956984866749,0.0,0.3798938881267201,0.2732687971808694,0.0,0.5024966543371027,0.44764498147097503,0.2727272727272727
ALDH1A1,0.48808189955624665,0.5069180130958557,0.32443857192993164,0.5230415463447571,0.2597032893787731,0.2528966123407537,0.09090909090909091,0.15352079543200406,0.22450882196426392,0.13080411607568915,0.0,0.12824816595424304
NMRK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RFK,0.0,0.0,0.5319199778816917,0.5067405917427756,0.5398899533531882,0.0,0.5153926340016451,0.48836012320085004,0.0,0.0,0.45454545454545453,0.5012872815132141
PRUNE2,0.0,0.0,0.0,0.0,0.0,0.8297116377136924,0.8181818181818182,0.8384794105182994,0.0,0.0,0.0,0.0
UBQLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.9384334033185785,0.0,0.0,0.0,0.9090909090909091,0.0
HNRNPK,0.01555799354206432,0.04903068867596713,0.07293694127689708,0.06917954033071344,0.03979676961898804,0.0,0.15811065652153708,0.01235939697785811,0.01264776424928145,0.027430165897716175,0.1092324744571339,0.08320081233978271
GOLM1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.7296406897631559,0.7272727272727273,0.0,0.7900685451247476,0.800464158708399,0.0
CTSL,0.15742653066461737,0.48206619782881305,0.3292064233259721,0.18555658513849432,0.1850886128165505,0.4838796691461043,0.12091967192563144,0.11902934312820435,0.0,0.1340811848640442,0.09090909090909091,0.2591084837913513
SECISBP2,0.0,0.0,0.6456480513919484,0.0,0.0,0.0,0.670944175936959,0.6363636363636364,0.0,0.0,0.6365254575555975,0.6978373798457059
GADD45G,0.45676020600579004,0.18181818181818182,0.3985703533346003,0.4997145208445462,0.3655430186878551,0.0,0.31841271031986584,0.29699054631319916,0.0,0.20738167654384265,0.25276158072731714,0.20096665620803833
IARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FAM120A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AOPEP,0.0,0.0,0.2780668952248313,0.2149066762490706,0.3245005119930614,0.20073966546492142,0.4589853178371083,0.4393289360133084,0.3989030664617365,0.2982459339228543,0.18181818181818182,0.18366794152693314
HABP4,0.0,0.0,0.9389687776565552,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
PRXL2C,0.0,0.0,0.8492391434582797,0.0,0.8278786160729148,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
TMOD1,0.24547805027528244,0.0,0.13009614836085925,0.166364539753307,0.16401321237737482,0.14428185332905163,0.1889286908236417,0.22741838476874612,0.2060257304798473,0.21785273335196756,0.09090909090909091,0.2001970735463229
ANP32B,0.18181818181818182,0.0,0.21536037596789273,0.18872967633334073,0.19835654713890769,0.0,0.2884796370159496,0.18765260414643722,0.19082171808589588,0.37088933858004486,0.21992701292037964,0.19577736204320734
NANS,0.0,0.0,0.45454545454545453,0.0,0.488103834065524,0.0,0.4814053557135842,0.48501834544268524,0.6165863221341913,0.0,0.6829903342507102,0.4830383875153281
ALG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEC61B,0.04151313413273205,0.0,0.06228737397627397,0.05333974144675515,0.04331735589287498,0.012018675153905695,0.04903190786188299,0.07831862839785489,0.1428623687137257,0.1556407863443548,0.1841227954084223,0.07133545658805153
ERP44,0.0,0.0,0.3240147883241827,0.2973670580170371,0.36539206179705536,0.6469156416979703,0.27460119941017846,0.2727272727272727,0.0,0.4507728327404369,0.4578171047297391,0.3399092446674
MRPL50,0.0,0.0,0.4994271451776678,0.4801411737095226,0.5713195096362721,0.0,0.5334524187174711,0.4854857921600342,0.0,0.0,0.45454545454545453,0.4672073180025274
RAD23B,0.36363636363636365,0.0,0.4228702621026473,0.3974263234571977,0.4283140951936895,0.0,0.49661861766468396,0.37283350120891223,0.0,0.0,0.5382432612505826,0.39518050172112207
TXN,0.0961857871575789,0.0,0.33429044485092163,0.19675392454320734,0.2665161869742654,0.09090909090909091,0.20078037001869894,0.1578139987858859,0.2979795607653531,0.13256040486422452,0.09709164771166715,0.16904347051273694
PTBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9174985723061995,0.0,0.0,0.0,0.0
CDC26,0.0,0.0,0.4549623727798462,0.4683964523402127,0.45454545454545453,0.0,0.4550547328862277,0.45505651560696686,0.0,0.0,0.6350706490603361,0.4633308107202703
POLE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ATP6V1G1,0.036949520761316475,0.0,0.04557911916212602,0.04936718940734863,0.07094125856052745,0.02851250496777621,0.12491570277647539,0.10646391998637807,0.1860754056410356,0.2657625133341009,0.10276755419644443,0.07935613935643976
RAB14,0.0,0.0,0.5241958607326854,0.472713367505507,0.58835599639199,0.0,0.4998286041346463,0.45454545454545453,0.0,0.0,0.5058176409114491,0.4574138034473766
GSN,0.4106352004137906,0.0,0.36363636363636365,0.0,0.0,0.6993246837095781,0.508725339716131,0.5219782428307966,0.5109078450636431,0.5717951330271634,0.44416112249547784,0.0
NDUFA8,0.28065243092450226,0.0,0.2727272727272727,0.30124965581026947,0.27467901598323474,0.0,0.31568384712392633,0.30771582234989514,0.47692170468243683,0.0,0.2813459959897128,0.3408950783989646
PSMB7,0.09303503144871104,0.0,0.20009846037084406,0.16207119551571933,0.13444182005795566,0.1480963175947016,0.1085947101766413,0.1779466596516696,0.3249323693188754,0.11154064265164462,0.09090909090909091,0.24589707092805344
RPL35,0.04503055594184182,0.0,0.08014791662042792,0.07107826254584572,0.059918544509194115,0.00924682075327093,0.053564694794741546,0.0644609115340493,0.1827488379044966,0.18807267058979382,0.06847965175455267,0.05042574622414329
ARPC5L,0.2727272727272727,0.0,0.43347853964025324,0.3399634903127497,0.3597711270505732,0.0,0.33612832156094635,0.3062791174108332,0.0,0.43263932249762793,0.4727789651263844,0.3417064059864391
PPP6C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HSPA5,0.026027029210870915,0.25039373202757403,0.001764313741163774,0.0,0.0013494816693392668,0.39544106071645563,0.13024722987955267,0.04005324298685247,0.0352138335054571,0.31136147542433307,0.567323928529566,0.04856232079592618
RPL12,0.052956987511027946,0.0,0.08646044406023892,0.09496407075361772,0.057421527125618675,0.017333550886674362,0.07232538136568936,0.08751257983121005,0.16619414632970636,0.25517814267765393,0.11645326831124046,0.06620483506809581
STXBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PTRH1,0.0,0.0,0.8691276853734796,0.8365875645117327,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK1,0.4042502695863897,0.0,0.39878961172970856,0.4434446692466736,0.34581418470902875,0.0,0.30721037496219983,0.3443172682415355,0.4605071327903054,0.2727272727272727,0.0,0.42923942479220306
DPM2,0.0,0.0,0.6044583754106001,0.6013308004899458,0.615702900019559,0.0,0.5510727167129517,0.5454545454545454,0.0,0.0,0.0,0.5526248812675476
EEIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PTGES2,0.4519872990521518,0.0,0.38774722814559937,0.39757259867408057,0.36607780239798804,0.45353038744492963,0.36363636363636365,0.46159407225522125,0.0,0.0,0.0,0.4092855832793496
BBLN,0.39402485435659235,0.0,0.17785303701053967,0.2997159090909091,0.1232443939555775,0.09090909090909091,0.1787722490050576,0.28855304284529254,0.3646612058986317,0.308736497705633,0.1337280815297907,0.28871792554855347
GOLGA2,0.5044987851923163,0.0,0.0,0.45454545454545453,0.47020131891424005,0.0,0.49850370667197486,0.4838179349899292,0.0,0.0,0.6591215512969277,0.4992443864995783
SWI5,0.36363636363636365,0.0,0.4220454042608088,0.4486778432672674,0.43100562962618744,0.0,0.4451593594117598,0.4763114723292264,0.0,0.0,0.45115019516511395,0.4507426998832009
COQ4,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.6392512538216331,0.7110943523320284,0.0,0.0,0.745097279548645,0.6783094893802296
URM1,0.0,0.0,0.6910077279264276,0.676552566615018,0.6532819921320135,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.6642840775576505
SET,0.2788800434632735,0.0,0.31053959781473334,0.294704561883753,0.29141421751542523,0.0,0.3542605963620273,0.31139048121192237,0.0,0.2727272727272727,0.38186292214827106,0.3052924058654092
ZDHHC12,0.4848468141122298,0.0,0.5671194195747375,0.5682960260998119,0.5043196461417458,0.0,0.45454545454545453,0.46788296374407684,0.0,0.0,0.0,0.5242507999593561
NTMT1,0.0,0.0,0.8181818181818182,0.0,0.8779576908458363,0.0,0.8233592672781511,0.0,0.0,0.0,0.0,0.0
C9orf78,0.4425911415706981,0.0,0.3645275993780656,0.36363636363636365,0.41938208991831,0.0,0.4864686673337763,0.386216786774722,0.0,0.0,0.5156912857835944,0.39338978312232276
SETX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPL7A,0.034152762456373734,0.0,0.05638985200361772,0.06839449839158492,0.037697672843933105,0.00963891636241566,0.0678950927474282,0.0911826112053611,0.13927080414511941,0.21044976061040704,0.10371344197880138,0.04853732477534901
SURF1,0.19486411593177103,0.0,0.19000425663861362,0.23660356348211115,0.18699358810078015,0.3544058312069286,0.1870412447235801,0.32579619776118884,0.0,0.22860364480452103,0.18181818181818182,0.23140603845769708
SURF2,0.0,0.0,0.5790990591049194,0.5471789565953341,0.5825121998786926,0.0,0.5711125189607794,0.6498121402480386,0.0,0.0,0.5454545454545454,0.0
SURF4,0.10991483384912665,0.3461894555525346,0.1099352240562439,0.11232246593995528,0.13535744493657892,0.44555662978779187,0.1116174730387601,0.19412260163914075,0.0,0.37189213796095416,0.2156635902144692,0.09090909090909091
PIERCE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MRPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EGFL7,0.0,0.9014212922616438,0.8383018266070973,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT2,0.35894879969683563,0.18181818181818182,0.2815296162258495,0.241815447807312,0.29144868525591766,0.5239751013842496,0.2171747847036882,0.37532426010478626,0.35400283336639404,0.0,0.0,0.20685745911164719
SNHG7,0.24651575630361383,0.0,0.28394714810631494,0.2386927821419456,0.35411718216809357,0.0,0.3672449426217513,0.3192252516746521,0.18181818181818182,0.5968966050581499,0.5171086896549572,0.2199748375199058
TMEM141,0.428824782371521,0.0,0.44633796540173615,0.49042550000277435,0.3655106750401584,0.2738396037708629,0.2727272727272727,0.3698189204389399,0.0,0.2902259447357871,0.0,0.4253950823437084
RABL6,0.8181818181818182,0.0,0.0,0.851438972083005,0.0,0.0,0.0,0.849820153279738,0.0,0.0,0.0,0.0
PHPT1,0.2088035074147311,0.00436058911410245,0.030004604296250778,0.16109268773685803,0.019366919994354248,0.024389667944474655,0.0,0.06895550814541904,0.23525999892841687,0.06685375083576549,0.003448231653733687,0.07975433631376787
EDF1,0.012467281384901567,0.005552562800320712,0.0824954780665311,0.04038146950981834,0.15675124255093661,0.0,0.07759898900985718,0.04864613576368852,0.15199642831628973,0.02891330285505815,0.17591428756713867,0.02781380848451094
FBXW5,0.37576811422001233,0.0,0.4480963511900468,0.4496542757207697,0.37989340045235376,0.0,0.37268050150437787,0.4057821902361783,0.0,0.0,0.36363636363636365,0.38541029258207843
PAXX,0.0,0.0,0.7374062700705095,0.7639550133184954,0.0,0.0,0.0,0.7474763664332303,0.0,0.0,0.0,0.7272727272727273
NPDC1,0.21690461852333762,0.32046579772775824,0.01912725513631647,0.13009561191905628,0.0,0.21288488669828934,0.0363014123656533,0.13946664333343506,0.07371716607700694,0.34055454622615466,0.018347729336131702,0.13136280124837701
DPP7,0.1658205877650868,0.5576062094081532,0.15144741535186768,0.24076849222183228,0.15758054906671698,0.37939742478457367,0.11595639857378873,0.12315498156981035,0.0,0.2788439934903925,0.09090909090909091,0.18833675167777322
SSNA1,0.30168628692626953,0.0,0.3748988292433999,0.34958162090995093,0.4012226787480441,0.0,0.40736048871820624,0.3401928652416576,0.0,0.2727272727272727,0.35771859234029596,0.32623615048148413
TUBB4B,0.0,0.15329485589807684,0.1995221972465515,0.05127408287741921,0.2259152585809881,0.06931254538622769,0.040684369477358734,0.03896799954501065,0.1934147043661638,0.0014528632164001465,0.05922269821166992,0.10947365110570734
MRPL41,0.11790399117903276,0.0,0.0507224906574596,0.12160240520130504,0.04614191163669933,0.037968760186975654,0.06397804888811978,0.06768172979354858,0.24654466997493396,0.009327156977220015,0.005339785055680709,0.06512089750983498
GTPBP4,0.0,0.0,0.9090909090909091,0.0,0.922793214971369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDI1,0.0,0.0,0.0,0.0,0.0,0.0,0.8262557170607827,0.8181818181818182,0.0,0.0,0.9021791490641508,0.0
KLF6,0.0,0.0,0.8582748445597562,0.8181818181818182,0.8566927097060464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDI2,0.2727272727272727,0.0,0.3271644548936324,0.29307938705791126,0.3631102171811191,0.0,0.29992483962665906,0.2815870859406211,0.0,0.3725349632176486,0.33795885064385156,0.2912656610662287
RBM17,0.0,0.0,0.730420096354051,0.0,0.0,0.0,0.8122489723292264,0.7272727272727273,0.0,0.0,0.775258790362965,0.0
ATP5F1C,0.18395427682183005,0.0,0.246359798041257,0.2706263173710216,0.1959796276959506,0.0,0.20203277197751132,0.2236108508977023,0.37076972831379285,0.20970756357366388,0.18181818181818182,0.3045506639914079
NUDT5,0.0,0.0,0.7110033956441012,0.6963282769376581,0.0,0.0,0.6363636363636364,0.6418559876355258,0.0,0.0,0.0,0.6781892397186973
OPTN,0.4484257427128879,0.0,0.48119737885215064,0.36363636363636365,0.4297926263375716,0.0,0.4669152660803361,0.393818887797269,0.0,0.0,0.376663939519362,0.41016826846382837
FAM107B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIM,0.0,0.0,0.7956492684104226,0.7352403727444735,0.791961669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273
DNAJC1,0.0,0.0,0.5001238801262595,0.0,0.5081268548965454,0.6925635988062079,0.45454545454545453,0.47681836648420856,0.0,0.0,0.5476054711775347,0.47090398181568494
COMMD3,0.0,0.0,0.6290044025941328,0.5454545454545454,0.555143112486059,0.0,0.5605053576556119,0.5785049200057983,0.0,0.0,0.0,0.5855160247195851
BMI1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MSRB2,0.7272727272727273,0.0,0.0,0.7554907473650846,0.0,0.0,0.0,0.7389478900215842,0.0,0.0,0.0,0.7651236978444186
MYO3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GAD2,0.33247519623149524,0.08748823404312134,0.03302557360042225,0.0632102218541232,0.0069127028638666325,0.3023455034602772,0.1557306105440313,0.33725090460343793,0.40855561603199353,0.19928283583034168,0.0,0.29365886883302167
YME1L1,0.0,0.0,0.6363636363636364,0.0,0.6665376208045266,0.0,0.7100784399292686,0.6767877990549261,0.0,0.0,0.8094592744653876,0.0
RAB18,0.0,0.0,0.32986765016208996,0.27706794305281207,0.411063551902771,0.0,0.3317339095202359,0.2727272727272727,0.2824194702235135,0.46073509888215497,0.44709806550632825,0.2755239334973422
WAC,0.0,0.0,0.0,0.5643662918697704,0.5805232362313704,0.0,0.6190867207267068,0.5789909633723173,0.0,0.0,0.6773581125519492,0.5454545454545454
KIF5B,0.27531406012448395,0.0,0.3244659087874673,0.2727272727272727,0.30899570746855304,0.0,0.3709350011565469,0.2921786362474615,0.0,0.28523318334059283,0.4465911930257624,0.3352194916118275
EPC1,0.4233538129112937,0.0,0.3707577640360052,0.36363636363636365,0.0,0.0,0.40366866371848364,0.39433046362616797,0.0,0.6989687897942283,0.5226015990430658,0.36812786622480914
ITGB1,0.22942013090307062,0.44618288495323877,0.3932253501631997,0.2890411777929826,0.37771093303507025,0.3116369193250483,0.2183433933691545,0.18181818181818182,0.0,0.0,0.19539940899068658,0.2999399412762035
CREM,0.0,0.0,0.5721014196222479,0.4650683077898892,0.5993509455160662,0.0,0.4856102845885537,0.4553365978327664,0.0,0.0,0.45454545454545453,0.4859522039240057
HNRNPF,0.0,0.0,0.5205686363306913,0.4159323410554366,0.587321552363309,0.0,0.4461893005804582,0.36363636363636365,0.0,0.36592982573942706,0.40804592045870697,0.3937970128926364
ZNF32,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9218168367039073,0.0,0.0,0.0,0.0
