,Activated_CD4,Activated_CD8,Arterial,Arterial capillary,Basal,Bmem,Chief,Contamination,Enterocytes,Enterocytes_Intermediate,Enteroendocrine_CHGA,Enteroendocrine_GAST,Enteroendocrine_GHRL,Erythrocyte,Foveolar_Differentiated,Foveolar_Intermediate,Goblet,IgA1_IGKappa,IgA1_IGLambda,IgA2High_IGKappa,IgG_IGM_IGKappa,IgG_IGM_IGLambda,Intermediate,Intestinal_Undifferentiated,Macrophages,Macrophages_Activated,Mast_Cells,Mast_Cells_Activated,Monocytes,NK-cells_Gastric,NK-cells_Intestine,Naïve,Naïve_FCMR,Neck-Cells,Parietal,S1,S2,S3,SMG,Superficial,Suprabasal,Th1_Th17_TReg,Tmem,Venous,cDC1,gdT,pDC
COPS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014045441,0.03285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031172294,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM1,0.0,0.0,0.0,0.12279484,0.0,0.0,0.08929772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093033865,0.094526455,0.0,0.0,0.10395052,0.04856211,0.02778511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055964705,0.0,0.0,0.0,0.0,0.061880916,0.031899586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL7,0.9113428,0.8124579,0.6959729,0.60701674,1.5359842,0.80911726,0.7610983,0.95254713,0.51680154,1.2781155,0.7093843,0.7192248,0.60720164,0.0,0.0,0.80909246,0.8604004,0.25368991,0.29558703,0.5615904,0.23348501,0.31010926,0.8812269,1.7346586,0.99894965,0.46918356,1.266843,1.0338701,0.99445873,0.76507974,1.2054448,0.98639154,0.75475395,1.0493418,1.1530526,0.8119128,1.2440348,1.0047395,1.4147955,0.28863478,1.3431342,0.90437615,0.6005707,1.1479144,1.2064316,0.6748959,0.83353335
ELOC,0.0,0.0,0.0,0.0,0.0,0.0,0.018227141,0.0,0.0,0.045256887,0.0,0.06085877,0.0,0.0,0.0,0.03749778,0.0,0.0,0.0,0.0,0.0,0.0,0.092080735,0.058500197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046686854,0.0,0.0,0.0,0.0,0.0,0.079887226,0.090116695,0.0,0.0,0.0,0.0,0.0,0.0
LY96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044175323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEY1,0.0,0.0,0.17596379,0.19375035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPD52,0.0,0.0,0.0,0.0,0.0,0.0,0.09571763,0.0,0.0,0.11401302,0.13049132,0.34662965,0.11898617,0.0,0.0,0.16693598,0.098467425,0.0,0.0,0.07433726,0.0,0.0,0.07226686,0.11034966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038145,0.0,0.0,0.0,0.0,0.0,0.0,0.07356863,0.0,0.0,0.0,0.0,0.0,0.0
FABP5,0.0,0.0,0.99969774,1.2383957,0.809662,0.0,0.0,1.644315,0.0,0.108939216,0.013894032,0.06085877,0.0,0.0,0.0,0.5182631,0.0,0.0,0.0,0.0,0.0,0.0,2.3572526,0.16533062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04215604,0.0,0.0,0.0,0.0,0.0,0.3412872,2.6770277,0.0,0.0,0.6374874,0.0,0.0,0.048733428
CHMP4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBIS,0.0,0.0,0.0,0.0,0.0,0.0,0.070694774,0.0,0.0,0.039302353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07433726,0.0,0.0,0.0339698,0.05319899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07402985,0.0,0.0,0.0,0.0,0.0,0.0,0.034906894,0.0,0.0,0.0,0.0,0.0,0.0
CA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0419354,0.0,0.0,0.26174468,0.0,0.0,0.0,0.0,1.5299792,1.4153404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035264693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49131662,1.1348779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPNE3,0.0,0.0,0.0,0.0,0.0,0.0,0.019374117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1093494,0.034611654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048197374,0.0,0.0,0.0,0.0,0.0,0.12956107,0.106448665,0.0,0.0,0.0,0.0,0.0,0.0
DECR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07690586,0.060883205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930786,0.06668613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078793384,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023359202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10537268,0.16374633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06653268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030274028,0.028432338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029203966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,0.28401428,0.27335435,0.17450419,0.19254985,0.30897388,0.33476233,0.22553688,0.0,0.34009624,0.49935347,0.45207477,0.372598,0.26327837,0.0,0.0,0.48690692,0.38355634,0.0,0.0,0.27680516,0.0,0.072990075,0.279957,0.48233247,0.04344521,0.0,0.3889225,0.4042221,0.36951974,0.34203202,0.0,0.33742142,0.26066875,0.44006032,1.4570377,0.0,0.23426166,0.4275626,0.35762823,0.13148423,0.30611894,0.2645415,0.27624506,0.28368717,0.43047044,0.0,0.0
CPQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10255137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTDH,0.0,0.0,0.0,0.0,0.1343482,0.1783225,0.05921749,0.0,0.0,0.08583523,0.0,0.06386795,0.11266973,0.0,0.0,0.11635654,0.0,0.0,0.0,0.12282764,0.0,0.0797034,0.07829067,0.107895926,0.0,0.0,0.0,0.12492864,0.0,0.0,0.0,0.14873306,0.16758531,0.12509951,0.0,0.0,0.0,0.0,0.0,0.0,0.14166467,0.0,0.0,0.0,0.0,0.0,0.0
LAPTM4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025366802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL30,2.213733,1.5728323,0.49265072,0.5638284,1.2207624,2.146782,0.92689025,0.70883596,0.5583743,1.115967,1.0264692,0.7338185,0.7896645,0.0,0.2218526,1.1512232,0.9659683,0.45256686,0.43562412,0.66143024,0.50352967,0.59217334,0.75532264,1.4037114,1.017169,0.8927214,1.6458647,2.0009294,1.1411897,1.3167832,1.2989157,2.2903006,1.9185411,1.5247273,0.69702935,1.2741477,0.8963313,0.8707042,1.1606455,0.2665032,1.034975,1.7421416,1.567711,1.0726062,1.7880027,1.3080192,1.0266645
COX6C,0.0,0.18506782,0.19736534,0.28680065,0.27906114,0.17100033,0.17193276,0.0,0.64877313,0.64347553,0.4195022,0.28146964,0.26857156,0.0,0.31823093,0.62185997,0.4946655,0.0,0.0,0.0,0.0,0.030417811,0.41378728,0.5512186,0.0,0.108019985,0.0,0.20626901,0.2565459,0.061155625,0.29644856,0.1740171,0.0,0.3512516,1.0627105,0.24454343,0.18705899,0.3924761,0.28895304,0.12065114,0.468942,0.0,0.18038888,0.28687754,0.0,0.0,0.0
POLR2K,0.0,0.0,0.0,0.0,0.0,0.0,0.043047857,0.0,0.0,0.03404424,0.0,0.0,0.07123649,0.0,0.0,0.031116491,0.0,0.0,0.0,0.0,0.0,0.0,0.056149814,0.051436987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048169054,0.0,0.0,0.0,0.0,0.0,0.0,0.060381994,0.0,0.0,0.0,0.0,0.0,0.0
PABPC1,0.62251604,0.48887303,0.0,0.0,0.32945836,0.506847,0.17170125,0.0,0.13338923,0.36556432,0.19313595,0.18370026,0.11356948,0.0,0.1438081,0.46573484,0.24297279,0.03518314,0.067192845,0.0,0.0,0.014776778,0.20287552,0.5422595,0.51347303,0.78621507,0.29536024,0.4283222,0.717912,0.36442032,0.8522455,0.538148,0.47668117,0.62536335,0.0,0.22764215,0.31683624,0.287552,0.4446479,0.45219,0.28088325,0.6424081,0.39122587,0.23704714,0.0,0.36557502,0.55574894
YWHAZ,0.0,0.24018914,0.0,0.0,0.1188254,0.26219893,0.04035294,0.0,0.08377003,0.16610119,0.1067784,0.06386795,0.10585617,0.0,0.31965756,0.34699282,0.20099011,0.0,0.0,0.0,0.0,0.0,0.3773081,0.14999044,0.0,0.0,0.0,0.0,0.0,0.36157608,0.23974532,0.24168089,0.2660901,0.17950743,0.0,0.0,0.0,0.0,0.07940281,0.33722478,0.29777342,0.0,0.2827129,0.0,0.0,0.0,0.0
ZNF706,0.0,0.0,0.0,0.0,0.045500036,0.0,0.049016763,0.0,0.10242036,0.08136479,0.12356758,0.0,0.07366779,0.0,0.0,0.13809967,0.07915807,0.0,0.0,0.0,0.0,0.058043063,0.16029365,0.08415895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11401187,0.0,0.0,0.0,0.0,0.0,0.07169922,0.14879909,0.0,0.0,0.0,0.0,0.0,0.0
AZIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021826098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02231137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02397202,0.0,0.0,0.0,0.0,0.0,0.0
EIF3E,0.0,0.0,0.0,0.0,0.61299515,0.24379563,0.13377261,0.0,0.0,0.192792,0.09787975,0.06085877,0.11507611,0.0,0.0,0.16005696,0.0,0.0,0.0,0.07433726,0.0,0.01419535,0.29287598,0.34248352,0.0,0.0,0.48211813,0.285053,0.0,0.0,0.29489976,0.24974892,0.20429009,0.28784272,0.0,0.0,0.16369672,0.0,0.24145326,0.10936925,0.44578746,0.0,0.0,0.21948178,0.0,0.0,0.0
ENY2,0.0,0.0,0.0,0.0,0.0,0.0,0.04245062,0.0,0.074541785,0.08716488,0.046979077,0.0,0.06579288,0.0,0.0,0.0864139,0.0,0.0,0.0,0.0,0.0,0.0,0.05788176,0.10039589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158714,0.0,0.0,0.0,0.0,0.0,0.0,0.09262977,0.0,0.0,0.14408685,0.0,0.0,0.0
EBAG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024040792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3H,0.0,0.0,0.0,0.0,0.19424447,0.17130455,0.07504702,0.0,0.0,0.14373848,0.07046314,0.06085877,0.06419219,0.0,0.0,0.11396161,0.0,0.0,0.0,0.0,0.0,0.0,0.12848024,0.20653804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20873599,0.0,0.1453067,0.0,0.0,0.0,0.0,0.13357756,0.08504547,0.17921683,0.0,0.0,0.0,0.0,0.0,0.0
RAD21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.050436366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034609973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01556045,0.0,0.0,0.0,0.0,0.0,0.0,0.027622763,0.0,0.0,0.0,0.0,0.0,0.0
MAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05639889,0.0,0.0,0.0,0.0,0.26367033,0.31585887,0.0,0.0,0.0,0.0,0.0,0.0,0.37743276,0.04314259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965966,0.0,0.0,0.0,0.0,0.0,0.33145028,0.16346478,0.0,0.0,0.0,0.0,0.0,0.0
ENPP2,0.0,0.0,0.23505357,0.24255648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08748372,0.052301645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02487938,0.0,0.0,0.0,0.0,0.0,0.0,0.103674956,0.0,0.0,0.0,0.0,0.0,0.0
ZHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030759314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TATDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03684907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022761786,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB9,0.0,0.0,0.0,0.0,0.2029741,0.0,0.12891838,0.0,0.19760145,0.26263294,0.12407286,0.12502794,0.10230213,0.0,0.0,0.15949936,0.08853273,0.0,0.0,0.0,0.0,0.0,0.1992006,0.22248036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14227065,0.0,0.0,0.0,0.0,0.10428214,0.0,0.3403263,0.0,0.0,0.0,0.0,0.0,0.0
SQLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051523507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044529162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027374405,0.0,0.0,0.0,0.0,0.0,0.0
CYRIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17253283,0.0,0.0,0.0,0.19022617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09361226,0.052557528,0.0,0.0,0.0,0.0,0.14139941,0.22534132,0.0,0.0,0.0,0.0,0.0,0.0,0.06745219,0.027205167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12506086,0.0,0.0,0.0,0.0,0.0,0.0,0.046817318,0.0,0.0,0.13364133,0.0,0.0,0.0
PTP4A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35363555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSCA,0.0,0.0,0.0,0.0,0.0,0.0,0.3462247,0.0,0.0,0.0,0.0,0.79283047,0.09088287,0.0,2.9491885,1.5427635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497897,1.560796,0.0,0.0,0.0,0.0,0.25615758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLURP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055614,0.022282355,0.0,0.0,0.0,0.0,0.0,0.0
LYPD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91572654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6D,0.0,0.0,0.0,0.0,0.2713534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9916204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604447,1.9018011,0.0,0.0,0.0,0.0,0.0,0.0
LY6E,0.0,0.0,0.0,0.20711398,0.24058352,0.0,0.0,0.0,0.0,0.0,0.0,0.11925385,0.096701436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04865636,0.0,0.0,0.0,0.0,0.0,0.0,0.26949507,0.0,0.0,0.0,0.13273829,0.0,0.0,0.0,0.0,0.090054676,0.0,0.14891537,0.0,0.0,0.2639134,0.0,0.0,0.0
LY6H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSDMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080211766,0.05226872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046207532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18486622,0.08817802,0.0,0.0,0.0,0.0,0.099672794,0.10823175,0.0,0.0,0.0,0.0,0.0,0.0,0.082992494,0.055242006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035978697,0.0,0.0,0.0,0.0,0.0,0.18294865,0.06190758,0.0,0.0,0.0,0.0,0.0,0.0
EEF1D,0.8459587,0.65287447,0.24097928,0.25521386,0.667918,0.4915947,0.5055341,0.0,0.3196078,0.32155782,0.19110921,0.0,0.10342143,0.0,0.22011967,0.44956678,0.3125767,0.24918833,0.285312,0.27857038,0.18473287,0.40890467,0.2859012,0.41806886,0.38472623,0.3603511,0.60008836,0.57052386,0.6188704,0.5451532,0.7430984,0.54228723,0.44069389,0.5475681,0.0,0.5184028,0.42392293,0.4352456,0.67332405,0.14962602,0.4621078,0.73348355,0.54267174,0.4168627,0.0,0.5407897,0.38011956
GFUS,0.0,0.0,0.0,0.0,0.0,0.0,0.111225374,0.0,0.0,0.034188077,0.0,0.0,0.07712113,0.0,0.0,0.1734624,0.0,0.0,0.0,0.0,0.0,0.0,0.06525866,0.05172831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14422852,0.0,0.0,0.0,0.0,0.0,0.0,0.0874085,0.0,0.0,0.0,0.0,0.0,0.0
PUF60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349484,0.03386518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06807561,0.0,0.0,0.0,0.0,0.0,0.0
GPAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032164346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026501562,0.039308097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049647674,0.0,0.0,0.0,0.0,0.0,0.0
CYC1,0.0,0.0,0.0,0.0,0.12929654,0.0,0.031687327,0.0,0.18110363,0.2581362,0.0,0.06085877,0.04349739,0.0,0.0,0.12111904,0.0,0.0,0.0,0.0,0.0,0.0,0.16463582,0.27219975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07950205,0.5420054,0.0,0.0,0.0,0.0,0.0,0.3013223,0.0,0.0,0.0,0.0,0.0,0.0
SHARPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023246631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036094785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030293323,0.0,0.0,0.0,0.0,0.0,0.0
DGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569374,0.043853227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC52A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008141206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17629671,0.0485572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043602113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS28,0.0,0.0,0.0,0.0,0.0,0.0,0.09350523,0.0,0.18408598,0.10508187,0.14553826,0.11925385,0.194421,0.0,0.0,0.14975269,0.0,0.0,0.0,0.0,0.0,0.0,0.09695543,0.08358489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12310189,0.0,0.0,0.0,0.0,0.057320595,0.04431522,0.11158427,0.0,0.0,0.0,0.0,0.0,0.0
