,CD3+ T-cells,CDC1,Cholangiocytes,Cycling Myeloid,Cycling Plasma,Doublet,Erythrocytes,HSC,Hepatocytes,KC Like,LSEC,Macrophage (MHCII high),Mature B-cells,Mono-Mac,Myeloid Erythrocytes (phagocytosis),NK-like cells,Neutrophil,Plasma cells,Platelets,gd T-cells
TXK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3783385903330019,0.0,0.0,0.0,0.0
SLAIN2,0.0,0.3871148117686336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD1,0.0,0.48755233730462144,0.49981143215425006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888708960132081,0.0,0.0,0.0,0.0,0.0
FIP1L1,0.0,0.2599673447295033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,0.0,0.0,0.0,0.0,0.0,1.3435018942997417,0.0,0.0,0.0,0.0,1.8084700468342694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM165,0.0,0.41555730526000556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43748918430256056,0.0,0.0,0.0,0.0,0.0
SRP72,0.0,0.5410190887408816,0.0,0.0,0.8741934982943912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448455474495761,0.0,0.0,0.32672955657297864,0.0,0.0
HOPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6938989459993734
IGFBP7,0.0,0.6682903681730114,0.0,0.0,0.0,1.520455856698622,0.0,3.9899481957001512,0.0,0.0,2.355931842224985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTHDC1,0.0,0.4716110014143648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCHAIN,0.0,0.0,0.0,0.0,3.6778467377847974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.355411246021795,0.0,0.0
RUFY3,0.0,0.4903655158341025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20627168293293083,0.0,0.0,0.0,0.0,0.0
MOB1B,0.0,0.0,0.0,0.0,0.0,0.0,0.4618990173193388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GC,0.0,0.0,2.394109659192085,0.0,0.0,0.0,0.0,0.0,2.311937813950601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2.970395597964842,0.0,4.7170379302120855,2.611231211705671,0.0,1.8517926774843576,2.1103303515862124,1.3599868289858192,5.1503679210852695,2.5869796868283474,2.884292753490219,1.6307178013357242,2.4491244771181777,1.649027805402381,1.0223527072398255,2.764097759563887,4.173901798395687,0.0,3.4738162169200995,2.7017885805437767
CXCL6,0.0,0.0,0.6801868687927328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7760950307191714,0.0
PPBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1687507660271406,0.0
CXCL2,0.0,0.0,0.8667587678536781,0.0,0.0,0.0,0.0,0.0,1.0608496561853582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,0.0,1.2585412332940018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3BP2,0.0,0.8400433337728705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348472284543614,0.0,0.0,0.0,0.0,0.0
USO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960826798573037,0.0,0.0,0.0,0.0,0.0
NAAA,0.0,0.7228530599011537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049696809056218,0.0,0.0,0.0,0.0,0.0
SCARB2,0.0,0.0,0.4817614188871434,0.0,0.0,0.0,0.0,0.0,0.0,0.967499569651271,0.0,0.7474725511835241,0.0,0.0,1.2019866271501043,0.0,0.0,0.0,0.0,0.0
SEPTIN11,0.0,0.4179545603026485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNI,1.3947086870474543,1.4145826172176583,0.9390701909024716,1.3466142444569926,1.1431509099743655,1.3011875253212497,0.8924730445589965,1.2524804510818244,0.0,1.0707246222406042,0.0,1.4271061179619076,1.6057172570408722,1.5108795513623308,1.19684041352546,1.3826607073362491,0.0,0.6472324441744086,0.9613013542707796,1.2676929762392104
BMP2K,0.0,0.0,0.0,0.0,0.0,0.0,0.660719174577975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377511365520227,0.0,0.0,0.0,0.0,0.0
HNRNPD,0.0,1.2146940673633715,0.7185279553169275,1.237750852592179,1.1878396920650716,0.929593761108527,0.0,0.0,0.0,0.0,0.0,0.6533964566187882,0.0,0.7289713562566069,0.4925123616496296,1.1132489968085042,0.0,0.0,0.0,0.0
HNRNPDL,1.3917260653871755,1.1322883980562304,1.1485234275926608,0.8095149098062211,1.209009870264881,1.150649929452724,0.0,1.3903255936683705,0.0,0.5376407096632854,0.0,1.0910579542397432,1.2251200903171424,0.8148176279329309,0.8110007421019475,1.2911434952388845,0.0,0.289843200645576,0.0,1.4260978100566266
SEC31A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27206317680079695,0.0,0.0,0.0,0.0,0.0
PLAC8,0.0,0.0,0.0,1.2199501097788656,0.0,1.0483271671044339,0.0,0.0,0.0,0.8667973528606413,0.0,0.0,0.8334421098078861,0.0,1.102903163962634,0.0,0.0,0.0,0.0,1.7280710443040876
MRPS18C,0.0,0.0,0.0,0.0,0.47009903687623533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39926861360419574,0.0,0.0,0.0,0.0,0.0
WDFY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14040563777092727,0.0,0.0,0.0,0.0,0.0
HSD17B11,0.0,0.0,0.66116425822653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7879856852913294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,0.0,0.0,2.354392010980192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYURF,0.0,0.472146447931449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696143030608251,0.0,0.0,0.0,0.0,0.0
SNCA,0.0,0.0,0.0,0.0,0.0,0.0,1.8564570686431472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000196476791194,0.0,0.0,0.0,0.0,0.0
CCSER1,0.0,0.3898103268487107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN5,0.0,0.0,0.0,0.0,0.0,0.0,0.981737087794587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060391895747641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1702421655696646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPP1,0.0,0.92260781877717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB14,0.0,0.40218949275180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AZ1,0.0,1.4235310792151066,0.08230807606486273,2.2037172300897554,2.3788405749114787,0.7912068326510446,0.0,0.0,0.0,0.27999840343911975,0.0,0.9537951891728492,0.0,0.8443201809388032,0.8846673727757312,1.100715750323182,0.0,0.6660230927044928,0.0,0.0
BANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.579424468390834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,0.0,0.6653650845181625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,0.0,1.0359994685402192,0.9470358518137514,0.5528299556412647,0.9754311788615204,1.0558275595666209,0.6638555048541078,0.0,0.0,1.121450039221608,0.0,1.129597600581103,0.0,1.1838736438363782,1.1326196165156546,1.0096963492089017,0.0,0.16672171659136714,0.0,0.0
CISD2,0.0,0.0,0.0,0.0,0.7563629030380098,0.0,0.7488033390749358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062000126129052,0.0,0.0,0.0,0.0,0.0
TET2,0.0,0.5232915618417209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIMP1,0.0,0.3997150478009052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL34,3.985549926014928,3.9905779792381537,3.4533587382292477,3.387806582102343,3.6620746989923805,3.5840172737255593,1.3533608672152178,3.0314611298677554,1.9374256615269734,3.120297468161505,3.1500486434788932,3.562898297483083,4.2422671074306795,3.6842513720142747,2.825884143994738,3.6120342151842317,1.5395871843641595,3.0202759805849446,2.6426831992032502,3.517428179837321
OSTC,0.0,0.8995693018006642,0.0,0.0,1.4049596125116135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899464145034043,0.0,0.0
GAR1,0.0,0.4139783126678958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP7,0.0,0.4843590324757573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325327299044729,0.0,0.0,0.0,0.0,0.0
CAMK2D,0.0,0.7002105147180115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.0,0.9020890502980048,0.5292214350183284,0.0,0.5618168785668036,0.0,0.0,0.0,0.0,0.0,0.0,0.7402444724164028,1.0989435634745464,0.0,0.43958204171683884,0.0,0.0,0.20588678309629876,0.0,0.0
ARLN,0.0,0.7888764235093678,0.0,0.0,0.8577117024779555,0.7481396987883093,0.0,0.0,0.0,0.5153620833346138,0.0,0.8296905943453226,0.0,0.8126369370844235,0.799723996983584,0.9444092987237508,0.0,0.6061461027433237,0.0,0.0
ANXA5,0.0,1.4287878119857935,1.7760706620834599,0.0,0.8261265754635396,0.8039049718889607,0.0,0.8509738365087813,0.0,2.0478705761958254,0.0,1.8522496133122808,0.0,1.6416916947503843,1.9406113836032524,0.0,0.0,0.1059481109031733,0.0,0.0
BLTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135545404087547,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,0.33614080067968566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC1,0.0,0.844830149694574,1.2146703561156418,0.0,1.069122493275663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202122524266638,0.0,0.0,0.3548179431168573,0.0,0.0
MGST2,0.0,0.3757300235670177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA5,0.0,0.9083963698289165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4941135659378647,0.0,0.0,0.0,0.0,0.0
GYPB,0.0,0.0,0.0,0.0,0.0,0.0,1.807293522694693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GYPA,0.0,0.0,0.0,0.0,0.0,0.0,1.8564634962433104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCE1,0.0,0.41747515915387046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM6,0.0,1.2841654803860778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS3A,3.45549134651081,3.8111203644083935,3.020257669026371,3.0792162554047438,3.382699544105869,2.96723982076044,1.4491651651075124,2.706262004644316,0.999983615202964,2.711794625504628,2.538880247840751,3.3866258484371476,3.8767094113181098,3.1978335099711304,2.424562275188313,3.311078730321106,0.0,2.487363637948789,2.1202218304396028,3.142715996355739
TLR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4707097838158519,0.0,0.0,0.0,0.0,0.0
FGB,1.3043314654066605,0.0,0.9180392305163313,1.1214868718793112,0.0,0.0,0.6447790640429959,0.0,4.436398748533662,0.9889469155783829,1.140990402555973,0.0,1.0148057591058937,0.0,0.4615254062513706,0.9448645924583918,2.673311249651746,0.0,1.8110815563223244,0.4867023968997928
FGA,0.9495085940302961,0.0,2.1244747746450625,0.39326754530669583,0.0,0.0,0.4026672888745068,0.0,4.29811808609478,0.0,0.5718968795890049,0.0,0.5401577508998973,0.0,0.0,0.5736937287348323,2.1992624603021684,0.0,1.559652895136925,0.0
FGG,0.7704958601337368,0.0,2.1821862660076556,0.6819217798482725,0.0,0.0,0.42790349089688035,0.0,4.023658408695739,0.0,0.3550148943218657,0.0,0.2238568000342104,0.0,0.0,0.38262247528342086,2.1914089092555162,0.0,1.4669672996535112,0.0
TDO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6690696245010903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GASK1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24610976324433514,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.4997439440875949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34553383505243784,0.0,0.0,0.0,0.0,0.0
RAPGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651856689466495,0.0,0.0,0.0,0.0,0.0
MARCHF1,0.0,0.2619171457524864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789056792223939,0.0,0.6466127972192475,1.0686922306902202,0.0,0.0,0.0,0.0,0.0
HMGB2,0.0,0.0,0.0,2.3014604287868057,1.8260741612427447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387357196186606,0.0,0.0,0.0,0.0,0.0,0.0
SPCS3,0.0,0.7102178861354079,0.0,0.0,1.7105807519838208,1.0158331082925212,0.0,0.0,0.0,0.0,0.0,0.6205919571324644,0.0,0.0,0.7290400026352497,0.0,0.0,1.586269163726452,0.0,0.0
IRF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11313854856105172,0.0,0.0,0.0,0.0,0.0
ACSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9838649920658813,0.0,0.0,0.0,0.0,0.5697932021715599,0.4971875050719662,0.0,2.401650044418873,0.0,0.0,0.0
CFAP97,0.0,0.37693859783155875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11495772148997106,0.0,0.0,0.0,0.0,0.0
SORBS2,0.0,0.0,1.0087722584108747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG1,0.0,0.4898539269720754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHA,0.0,0.4116933701052404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD6,0.0,0.6459831271969805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932339458710027,0.0,0.0,0.0,0.0,0.0
SLC12A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25030936636964357,0.0,0.0,0.0,0.0,0.0
CLPTM1L,0.0,0.0,0.0,0.0,0.8542950300547282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759703618345348,0.0,0.0
LPCAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032197138702126,0.0,0.0,0.0,0.0,0.0
MRPL36,0.0,0.0,0.0,0.0,0.22253362382931136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS6,0.0,0.8113888376345162,0.8832314892341799,0.5577392539234538,1.5713596434060495,0.8202086295495596,0.0,0.0,0.0,0.6770955883332648,0.0,0.6856489226252017,0.0,0.7378337846611742,1.0225875526216321,0.0,0.0,0.6518305131563928,0.0,0.0
CCT5,0.0,0.8587493526119111,0.0,0.0,0.6511719129334871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139427614538113,0.0,0.0,0.0,0.0,0.0
DAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28389238791394467,0.0,0.0,0.0,0.0,0.0
ANKH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6780604200786533,0.0,0.0,0.0,0.0,0.0
BASP1,0.0,1.9286441595478676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4725674355701817,0.0,0.6915737758233573,0.0,0.0,1.5959250288193692,0.0,2.5132844896991875,0.0,0.0,0.0
SUB1,1.4432387945112646,2.084852989463354,1.2969288496294258,1.2129998639854358,3.0382346074404922,1.2761899172634457,0.0,0.9444175757273746,0.0,0.8913418669901815,0.0,1.0271189260030515,1.0768251109787705,1.1590106572949308,1.0214527558175621,1.4344443906721944,0.0,1.9623782795579956,0.9037499706254113,1.4843660642590173
DNAJC21,0.0,0.38261687524475396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL7R,1.6213904345562242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501047250620675,0.0,0.0,0.0,0.0,0.0
NIPBL,0.0,0.40329167252632847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150812523571184,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0,0.0,1.3299083342038203,0.0,0.0,0.0,0.0,2.1329392560213494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYB1,1.1414212104666352,0.0,0.0,0.8890624701079635,0.0,0.9117009739375672,0.0,0.0,0.0,1.4862573797477026,0.0,1.192244548543981,0.0,1.7459094188988513,1.6750219666557555,1.3341185593097924,2.652074428789627,0.0,0.0,0.0
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2897839603672425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332088348319322,0.0,0.9658055471875918,0.0,0.0,1.2685403358339822,0.0,0.0,0.0,0.0,0.0
PTGER4,0.0,0.37186675911590766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL37,3.6168359005610466,3.8324113129987496,3.257563267861174,3.506887295352153,3.7498402813546687,3.3146576827602616,1.2581512237585883,2.6968338949855513,1.8807627239528044,2.951439840681302,2.879287103576784,3.383108106957141,4.02157463435734,3.4818316022569693,2.7514845321717063,3.433351295115477,1.6476568943585153,2.8480578585389122,2.5487770996250916,3.214189713906995
C6,0.0,0.0,0.6800046001714425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENOP,0.0,0.0,1.7111018644159064,0.0,0.0,2.0506713499817275,0.0,0.8007377160123001,2.536282702173448,2.903012351847601,2.4858911005201283,1.650054929715522,0.0,0.0,2.8319473782785707,0.0,0.0,0.0,2.0737695269121468,0.0
NDUFS4,0.0,0.7241226156514848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803423335778887,0.0,0.0,0.0,0.0,0.0
GZMK,1.5416161365884888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8652636694162323,0.0,0.0,0.0,0.0
GZMA,2.0613109806727583,0.0,0.0,0.0,0.0,1.0626809000611348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5030897721646665,0.0,0.0,0.0,2.5858757663586145
IL6ST,0.0,0.0,0.6759341196181884,0.0,0.0,2.203161118897623,0.0,0.7836851279183918,0.0,0.0,2.688338159192959,0.0,0.0,0.0,0.4428769928955222,0.0,0.0,0.0,1.789082437565741,0.0
GPBP1,0.0,0.6204561218334419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF2A,0.0,0.3406586245320351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984993066192591,0.0
ERBIN,0.0,0.4189249255913518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956030988448879,0.0,0.0,0.0,0.0,0.0
PIK3R1,0.9542483170375442,0.0,0.0,0.0,0.0,0.5813330288906372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087813013912267,1.506437194402945,0.0,0.0,0.0,1.1594646471982912
KGD4,0.0,0.4180461974630683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874685468111587,0.0,0.8460890064494203,0.7758482806231775,0.0,2.2201928437866654,0.0,0.0,0.0
BDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754030761008262,0.0,0.0,0.0,0.0,0.0
MAP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928945519032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNPO1,0.0,0.26145950966772513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCHO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130912442817126,0.0,0.0,0.0,0.0,0.0
BTF3,1.9253749124604904,2.3107093289895033,1.7976619852211964,1.6360074420949924,1.7151734685728772,1.6625026502952784,0.9247842659874127,1.6294316778535547,0.0,1.3432316174704653,1.3868005387383493,1.9569574992982166,2.0246333159469656,1.8407702333451108,1.3264563830760379,1.8989517265499822,0.0,0.8462623283942698,0.0,1.690231434935194
NSA2,0.0,1.084498725691298,0.7599897712731761,0.0,1.0057518754057968,0.8932803237078888,0.0,0.0,0.0,0.6108895854679242,0.0,0.8833841697373079,1.1023395120498602,0.945783388173717,0.9111158351413624,1.042426611560973,0.0,0.17200048430480996,0.0,0.0
CERT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756029426337082,0.0,0.0,0.0,0.0,0.0
IQGAP2,0.0,0.0,0.6546745048645743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711321019314647,0.0,0.0,1.2221887713142987,0.0,0.0,0.0,0.0,0.0
F2R,0.0,0.0,0.0,0.0,0.0,0.9612144459120403,0.0,0.0,0.0,0.0,1.4201674582523485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRHBP,0.0,0.0,0.0,0.0,0.0,2.1601553379895635,0.0,0.0,0.0,0.0,2.6888277572558303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847661900490015,0.0
TBCA,0.0,1.277871694596617,1.2307394693089773,1.0603687941835696,1.4918561506712815,1.1140023388139828,0.0,0.7772150239079774,0.0,0.9041455697980634,0.0,0.9374207030647224,0.0,0.9325668586941095,1.0138674347121883,0.0,0.0,0.5186430873575814,0.0,0.0
BHMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7951872523470835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929214861908235,0.0,0.0,0.0,0.0,0.0
