,CD3+ T-cells,CDC1,Cholangiocytes,Cycling Myeloid,Cycling Plasma,Doublet,Erythrocytes,HSC,Hepatocytes,KC Like,LSEC,Macrophage (MHCII high),Mature B-cells,Mono-Mac,Myeloid Erythrocytes (phagocytosis),NK-like cells,Neutrophil,Plasma cells,Platelets,gd T-cells
XRCC5,0.0,0.6118704783526937,0.6209012890496348,0.5789473684210527,0.66147379648994,0.6167182436789129,0.0,0.0,0.0,0.0,0.0,0.5839109211814085,0.0,0.6049811288288115,0.598516882452208,0.6880566685668675,0.0,0.0,0.0,0.0
RPL37A,0.1620525901308827,0.1826636929328435,0.10368820216455116,0.1793402070801919,0.3403520849202093,0.1317962977512214,0.05263157894736842,0.10185665703979002,0.07363914745673261,0.12090555663551192,0.10359616477256994,0.1337477124455714,0.23908286611995208,0.1634621222568307,0.1167469787643731,0.14238187966504537,0.0,0.10158993638029386,0.0969056170939913,0.10329928408154401
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC2,0.21756349754164414,0.3715587147294748,0.11266109024368212,0.24575708935398985,0.17642467770378736,0.21548059701017847,0.0,0.1477332167514155,0.0,0.2733057706550416,0.12224808406026184,0.22477129244526295,0.17150897554624497,0.27819129483512944,0.24172701838434146,0.2308243903790667,0.3099661607531698,0.10526315789473684,0.1874185087957534,0.30406383793688696
PNKD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC11A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.9698618184227165,0.0,0.0,0.0,0.0,0.0,0.0
RETREG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TUBA4A,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666976931015093,0.0
AP1S3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK10,0.0,0.9649432798445469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
MFF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGFG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRIP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SP110,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562736358640421,0.0,0.0,0.0,0.0,0.0
SP100,0.0,0.8421052631578947,0.0,0.0,0.0,0.893010835240842,0.0,0.0,0.0,0.0,0.0,0.0,0.9196204743221176,0.0,0.8525995600753393,0.0,0.0,0.0,0.0,0.0
ITM2C,0.0,0.8947368421052632,0.0,0.0,0.9382309886136829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327596191183624,0.0,0.0
PSMD1,0.0,0.9737937619538634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
NCL,0.4101148880865306,0.43814009451142977,0.35017365103557085,0.4092197235873375,0.49976619356911334,0.340596391256384,0.0,0.31916749916999954,0.0,0.28479928597176,0.0,0.317275195271599,0.3571007787472606,0.27191152334891877,0.3235219051790136,0.5196226698762835,0.0,0.2631578947368421,0.0,0.4647749177718277
PTMA,0.1988274460057369,0.28952197271241226,0.14631482537494608,0.28612784384275025,0.2879882470561643,0.17826375251930957,0.0692855442119488,0.16833554385218708,0.05263157894736842,0.15766431332872827,0.14483172574390724,0.16503489570886676,0.20114208982562404,0.1806158948765464,0.14250317904703383,0.25946411394494223,0.0,0.12692977813218226,0.1578719152310782,0.20550345515146584
INPP5D,0.0,0.9525177061869057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ARL4C,0.8513984848293453,0.7965243847403419,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.7601171608431658,0.0,0.0,0.8040965565893933,0.0,0.0,0.0,0.0,0.8924732856852027
LRRFIP1,0.0,0.6853387345913259,0.631578947368421,0.6948644781137527,0.0,0.6465308100493968,0.0,0.0,0.0,0.0,0.0,0.6423357271417085,0.0,0.7277534547179423,0.6598055068111164,0.0,0.8017936640188508,0.0,0.0,0.0
NDUFA10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS9,0.0,0.5702339514461048,0.0,0.5263157894736842,0.7564919490471498,0.6208445778135935,0.0,0.0,0.0,0.5542202049663425,0.0,0.5805795462143784,0.0,0.6125783651291329,0.642231236538513,0.672060985653068,0.0,0.5592992143160003,0.0,0.0
AGXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDLBP,0.0,0.0,0.0,0.0,0.924506439749847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.9122414279475711,0.0,0.0
SEPTIN2,0.0,0.8460891782061568,0.0,0.0,0.0,0.0,0.0,0.8586092788546273,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.8799782009596772,0.0,0.0,0.0,0.0,0.0
DTYMK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EDEM1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTMR14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC4,0.0,0.9225672366333185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153183775009032,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
EMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.9783065484608757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
BRK1,0.0,0.8217322124481857,0.7690340936141602,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.7998384922383828,0.0,0.7507208909946478,0.7456380669107057,0.0,0.0,0.0,0.0,0.0
SEC13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL32,0.23271383585324254,0.2702213547148821,0.14551341770303605,0.15874161729068095,0.20769073431348636,0.1599345567424773,0.05263157894736842,0.12025733385004363,0.06115082325341179,0.10928417114170627,0.12020979232938529,0.18533325346282953,0.29625974788056936,0.18274836254955756,0.09102307588698962,0.17825494157975835,0.0,0.10003871000889297,0.09889800776705714,0.16298424257905886
LSM3,0.0,0.8393817357163486,0.8446204370244919,0.0,0.9220101361738351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8070596424754282,0.0,0.0,0.7894736842105263,0.0,0.0
SLC6A6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP5,0.0,0.9135385149805938,0.0,0.0,0.0,0.9612538376363137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
RPL15,0.20100099563726803,0.23932120223048017,0.18373499083797348,0.17727017139913076,0.2946916812099049,0.16071487149853092,0.06447707413898134,0.11971599125013917,0.05263157894736842,0.1406491288928282,0.1207711507505063,0.21546097729631233,0.26010326018017804,0.1819179701184544,0.12035556616053704,0.18741414614216417,0.0,0.1261324264342468,0.12352683761523965,0.15645339309676065
TOP2B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGLY1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EOMES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CMC1,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967802826138842,0.0,0.0,0.0,0.9338602930877243
TGFBR2,0.0,0.0,0.0,0.0,0.0,0.8939315917603139,0.0,0.0,0.0,0.0,0.9242682395070118,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.8634700130790159,0.0
CMTM6,0.0,0.8264123985124565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.7990105504242777,0.0,0.8269447266620338,0.8061585725331514,0.0,0.0,0.0,0.0,0.0
DYNC1LI1,0.0,0.9793694897067468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
CRTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD6IP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA4,0.0,0.0,0.0,0.0,0.0,0.897628981358824,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.9474702278841264,0.0,0.0,0.0,0.0,0.0
ACAA1,0.0,0.8546265755304322,0.9004248654859701,0.0,0.0,0.0,0.0,0.0,0.9375406744399775,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0
MYD88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RPSA,0.3556894563877583,0.31705303431566695,0.2322773274638468,0.28887672854186,0.3632774779160523,0.22697174762668093,0.10526315789473684,0.1651486134201716,0.0,0.16659172119796387,0.14200746087732674,0.23737223640014893,0.4058652778049018,0.20906157644442236,0.1600043326005377,0.2997832328818922,0.0,0.16347471463020094,0.14072157556612933,0.27069104299869406
EIF1B,0.0,0.9057742891087478,0.0,0.0,0.0,0.0,0.9315020578759013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
RPL14,0.30759344545801853,0.3521660752889223,0.2307121745438756,0.19981944416138933,0.2564537585920366,0.20161726012478898,0.10526315789473684,0.17426201468601799,0.0,0.14483301038688293,0.14346480297427391,0.2286803080078555,0.3214263967675799,0.19803203829786178,0.12946465639781032,0.24114045579236465,0.0,0.14774562716536388,0.13505090768161188,0.24575981020331192
CTNNB1,0.0,0.9844681936965831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
SS18L2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKTR,0.0,0.9368610846349738,0.0,0.0,0.0,0.947838891714944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
CYP8B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCR1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CCDC12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBEAL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCC1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMA7,0.31812934598735093,0.23243482440263233,0.22415826089873428,0.26917534140794475,0.3446669412355281,0.25718818365308593,0.10526315789473684,0.13786124826642387,0.0,0.14052899370731517,0.13813202972309513,0.1786150432241254,0.2166877766850204,0.20745957245824567,0.13113787018032655,0.31377920305297063,0.0,0.13577069487786875,0.1742220406493832,0.2620669948445678
SHISA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
UQCRC1,0.0,0.8421052631578947,0.8556648334910918,0.0,0.8677266314776648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520494614480836,0.0,0.0,0.0,0.0,0.0
ARIH2,0.0,0.9614772201217365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
NDUFAF3,0.0,0.8947368421052632,0.0,0.0,0.9312137771005872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111342787797322,0.0,0.0,0.0,0.0,0.0
IMPDH2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOA,0.14050310401247415,0.1446116573098865,0.12707838191216378,0.2722401996521215,0.15819953510439452,0.22032144498306366,0.0,0.14943391679285387,0.0,0.3164273277200253,0.17823803644857464,0.35851598459963624,0.12884988945945686,0.35349545571957797,0.22988805522818723,0.1639539554606796,0.29406253046506264,0.10526315789473684,0.3021312886002275,0.19170448616724814
MST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMPPB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAI2,0.2997393340022807,0.37318134830430516,0.0,0.34566562118943805,0.2578592705221057,0.36547727865925567,0.0,0.0,0.0,0.39971514610589204,0.3311021565968405,0.40564917415115553,0.27731578724816003,0.473985957779247,0.34466676539302443,0.3163880056905059,0.49993843909349917,0.21052631578947367,0.38666773986288105,0.3110759091668953
MANF,0.0,0.0,0.0,0.0,0.9650812581551961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0
RPL29,0.22711758039024463,0.3009783422640406,0.17961887992144931,0.17753946992433453,0.24464869775965284,0.16847636847304934,0.05616951280973773,0.14327937041907268,0.05263157894736842,0.12343972567740366,0.13002683975435894,0.23094308059223506,0.3207658513823066,0.21072791370826574,0.10584478643808529,0.20635230006602368,0.0,0.1301275143494411,0.11075739089964783,0.19650135620245457
TWF2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
STAB1,0.0,0.0,0.0,0.0,0.0,0.9148961886800874,0.0,0.0,0.0,0.0,0.9221082489891527,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBRM1,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489664065004688,0.0,0.0,0.0,0.0,0.0
GNL3,0.0,0.9473684210526315,0.0,0.0,0.9592977594848147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPCS1,0.0,0.7945263113202851,0.7919239913675932,0.0,0.8414178368085965,0.0,0.0,0.0,0.0,0.0,0.0,0.7596803651349496,0.0,0.0,0.7368421052631579,0.0,0.0,0.8375794233692888,0.0,0.0
ITIH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKT,0.0,0.6873447310485021,0.0,0.698014346982472,0.6842105263157895,0.0,0.0,0.0,0.0,0.7088966809503472,0.0,0.795474202362173,0.0,0.8481726595051221,0.7115658111660451,0.0,0.0,0.0,0.0,0.0
SELENOK,0.0,0.8191685441713211,0.0,0.0,0.8714811368200664,0.7693367664106144,0.7574010186239125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.8629959240192211,0.0,0.0
APPL1,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504843031592257,0.0,0.0,0.0,0.0,0.0
ARF4,0.0,0.0,0.0,0.0,0.9683912319475843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0
DNASE1L3,0.0,0.8460623029127045,0.0,0.0,0.0,0.8699146872744641,0.0,0.0,0.0,0.0,0.8940732234275609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0
THOC7,0.0,0.9651638293401736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
SUCLG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ARL6IP5,0.6158516522457514,0.47368421052631576,0.0,0.0,0.0,0.5154176313257368,0.0,0.0,0.0,0.48079952151108446,0.0,0.5131190878054684,0.496553892080851,0.5084980086012169,0.581511093107569,0.5488216376869844,0.0,0.0,0.5111187347863275,0.6091154720693912
FRMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FOXP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHMP2B,0.0,0.9611957193471085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
CRYBG3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPOX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNP,0.0,0.9688009987797598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
RPL24,0.25015686257553976,0.3011445238402947,0.2024865814995662,0.1617765665125623,0.2549213746967128,0.18963757897162817,0.10526315789473684,0.15109422502938416,0.0,0.1351318412197875,0.14732102488986504,0.19594047675289894,0.2787803408249632,0.20629561828873086,0.12417134875006619,0.2236087934075719,0.0,0.13360806557377364,0.1326555647104736,0.18893926052738488
NFKBIZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD47,0.0,0.9486665534515674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
CD96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ATG3,0.0,0.9694275874384123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
ATP6V1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZBTB20,0.0,0.0,0.9581103170700052,0.0,0.0,0.0,0.0,0.9184855064431275,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
COX17,0.0,0.7894736842105263,0.807838425966102,0.0,0.9059191674191129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815043060481144,0.0,0.0,0.7915485299286605,0.0,0.0
NDUFB4,0.0,0.6374830998369262,0.7310950219670665,0.0,0.7372938076194386,0.5263157894736842,0.0,0.6062876254007604,0.0,0.5712894067197382,0.0,0.6303190237912523,0.0,0.5598655216284084,0.6129332604168468,0.0,0.0,0.6158520413674103,0.0,0.0
HGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCLS1,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812355808558899,0.0,0.8267506957250463,0.0,0.790546102949159,0.7996325080550521,0.0,0.0,0.0,0.0,0.0
GOLGB1,0.0,0.9487160907979203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
EAF2,0.0,0.0,0.0,0.0,0.9656914321645512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0
CD86,0.0,0.97080366244302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
CSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.9797752097390493,0.0,0.0,0.0,0.0,0.0,0.0
FAM162A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PARP14,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585847011051262,0.0,0.0,0.0,0.0,0.0
MYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGLL,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724982970078337,0.0,0.0,0.0,0.0,0.0
SEC61A1,0.0,0.0,0.0,0.0,0.9810271948156348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0
RPN1,0.0,0.0,0.0,0.0,0.9169062373075776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9108499370404369,0.0,0.0,0.8947368421052632,0.0,0.0
RAB7A,0.0,0.8358256167298798,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.7368857756876782,0.0,0.803448856679865,0.0,0.7435337411231546,0.7897735207041547,0.0,0.0,0.0,0.0,0.0
GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CNBP,0.5778414134402156,0.567936299476945,0.5595183951995124,0.0,0.5090006332567437,0.546546322373211,0.0,0.5729573262930928,0.0,0.0,0.0,0.5899106765406367,0.511720172859832,0.5666169434102509,0.501099674020002,0.0,0.0,0.47368421052631576,0.0,0.0
H1-10,0.0,0.9107996244605737,0.8953324895544005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0
MBD4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
