,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Bronchial Vessel 1,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Ciliated,Classical Monocyte,Club,Dendritic,Differentiating Basal,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Lipofibroblast,Lymphatic,Macrophage,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Neutrophil,Nonclassical Monocyte,Pericyte,Plasmacytoid Dendritic,Proliferating NK/T,Signaling Alveolar Epithelial Type 2,Vascular Smooth Muscle,Vein
ENSG00000147872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8692956566810608,0.0,0.8217335745692254,0.0,0.0,0.0,0.7756051778793335,0.8444957181811332,0.0,0.0,0.0,0.8385529309511185,0.0,0.0,0.0,0.775,0.8813805669546128,0.8475217804312706,0.0,0.8449841305613518,0.0,0.0,0.0,0.0,0.0,0.0,0.8127403378486633,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165280,0.3836825266480446,0.2707932487130165,0.3367214366793633,0.39543510526418685,0.24336809515953065,0.2972090318799019,0.28258818089962007,0.3562586784362793,0.4806066393852234,0.39490936398506166,0.46105308681726453,0.0,0.3905250683426857,0.0,0.225,0.5509337335824966,0.5053828284144402,0.24812468141317368,0.45523619949817656,0.5063380688428879,0.4561954364180565,0.39829110354185104,0.5329509854316712,0.0,0.5443002879619598,0.4384992435574532,0.3606747642159462,0.41211562901735305,0.0,0.0,0.0,0.0,0.39975566118955613,0.0,0.2959793820977211,0.0,0.38458453863859177,0.38583536744117736,0.38613134026527407,0.34505731165409087,0.24867067933082582
ENSG00000139370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.9960762336850166,0.0,0.0,0.0,0.0
ENSG00000167468,0.3221638560295105,0.3167421817779541,0.2963247835636139,0.3412648946046829,0.0,0.30123111605644226,0.0,0.43177174478769303,0.35872663408517835,0.2622330144047737,0.29548404067754747,0.3280417799949646,0.0,0.0,0.0,0.2653365060687065,0.47307726740837097,0.34775673747062685,0.3675237774848938,0.3672126024961472,0.40346394181251527,0.0,0.3695859134197235,0.40690986514091493,0.4687054827809334,0.31655321419239046,0.31891474723815916,0.4058810442686081,0.34822857826948167,0.3270154893398285,0.0,0.25,0.3919520765542984,0.0,0.30497199594974517,0.0,0.282177996635437,0.387022440135479,0.3052730292081833,0.3221621409058571,0.0
ENSG00000166025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.9762771919369697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961847618222237,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.9652693703770637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820663183927536,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611192673444747,0.0,0.8553249672055244,0.0,0.0,0.0,0.0,0.8511576771736145,0.0,0.775,0.0,0.0,0.0,0.0,0.8003342553973198,0.0,0.0,0.784406365454197,0.8610567778348923,0.0,0.8062622025609016,0.0,0.0,0.0,0.8799350067973137,0.0,0.0,0.8015109241008759,0.0,0.0,0.0
ENSG00000164896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119280,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836371228098869,0.0,0.0,0.0
ENSG00000126457,0.5625526994466782,0.0,0.0,0.6050299480557442,0.0,0.5472278118133544,0.0,0.6830854564905167,0.475,0.6169782742857933,0.0,0.5236707121133805,0.0,0.4794852137565613,0.0,0.5635831236839295,0.6036012634634972,0.0,0.5753538206219673,0.5363048166036606,0.6600935623049736,0.623563925921917,0.629132156074047,0.0,0.0,0.5155529960989952,0.5284660905599594,0.0,0.0,0.5405750006437302,0.0,0.0,0.615037614107132,0.0,0.5565907701849937,0.0,0.5049101561307907,0.0,0.0,0.5558930516242981,0.0
ENSG00000119705,0.4,0.6144718810915947,0.0,0.5025862440466881,0.0,0.5161328330636025,0.0,0.5221110284328461,0.423953677713871,0.665416119992733,0.0,0.0,0.0,0.0,0.0,0.4873769015073776,0.5702295273542404,0.0,0.5760090783238411,0.5943596646189689,0.49681385010480883,0.0,0.5259748384356498,0.5007004261016845,0.4457302361726761,0.6075563237071038,0.5956491813063621,0.4592130869626999,0.0,0.4356013685464859,0.0,0.0,0.7005382210016251,0.0,0.0,0.0,0.41750621795654297,0.43989841639995575,0.5584512203931808,0.5547092154622077,0.4354144662618637
ENSG00000175309,0.7245300427079201,0.0,0.0,0.0,0.0,0.0,0.7091869041323662,0.6556751772761344,0.0,0.0,0.7891418501734734,0.7304262071847916,0.0,0.0,0.0,0.0,0.65,0.7386581644415855,0.6604966536164284,0.7861512213945389,0.7639772906899452,0.6774373099207878,0.0,0.725779515504837,0.0,0.0,0.0,0.0,0.7518771097064019,0.0,0.0,0.0,0.0,0.0,0.7376088738441468,0.0,0.7433936193585395,0.0,0.0,0.0,0.0
ENSG00000132259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.9820838809013367,0.0,0.9547734335064888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984665322303772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0
ENSG00000136826,0.6570246785879135,0.0,0.0,0.0,0.0,0.6934713795781136,0.0,0.0,0.0,0.6273998975753784,0.0,0.0,0.0,0.6249580577015876,0.6,0.7503801226615906,0.0,0.7371589452028274,0.0,0.7682702377438545,0.0,0.0,0.6423900455236435,0.7048670008778573,0.6527609169483185,0.7518106162548065,0.6752685099840164,0.6178315669298172,0.7063089236617088,0.0,0.0,0.0,0.0,0.0,0.7621353209018707,0.0,0.0,0.0,0.0,0.0,0.7056608885526657
ENSG00000185338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979820951819419,0.0,0.8767591655254364,0.8976448073983192,0.849588181078434,0.0,0.0,0.0,0.0,0.0,0.0,0.8400746151804924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8624692022800445,0.0,0.0,0.0,0.0,0.8635535284876823,0.825,0.0,0.0,0.0
ENSG00000121691,0.0,0.0,0.8564227819442749,0.8631311938166618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462466850876809,0.0,0.0,0.8384269028902054,0.8,0.8223992556333541,0.0,0.0,0.8099836736917496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379348486661911,0.0,0.8484471634030342,0.0,0.0
ENSG00000150093,0.409721203148365,0.5246140882372856,0.4520669013261795,0.30298387855291364,0.4176216274499893,0.4958409249782562,0.0,0.3576470509171486,0.0,0.5696800470352172,0.4958088293671608,0.0,0.2918570786714554,0.0,0.2608250305056572,0.4692446157336235,0.3309986859560013,0.0,0.42914336174726486,0.49564812183380125,0.35786354839801787,0.39309013783931734,0.32211537659168243,0.0,0.4943773001432419,0.5979466170072556,0.47298650443553925,0.27453830391168593,0.29708913862705233,0.3494801506400108,0.0,0.25,0.3084914579987526,0.0,0.526594965159893,0.4947150513529778,0.0,0.0,0.42109308689832686,0.5208052858710289,0.45230271816253664
ENSG00000181852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678406834602356,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636776819825172,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130947545170784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705343589186668,0.0,0.0,0.8907262653112411,0.0,0.0,0.9282829970121383,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015586361289024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152137,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552943125367165,0.0,0.0,0.0,0.0,0.0,0.9301716476678848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446018770337105
ENSG00000117525,0.8088597804307938,0.0,0.8300018906593323,0.8238744631409645,0.0,0.0,0.0,0.8619614139199256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149144977331162,0.0,0.8628020480275154,0.0,0.8,0.0,0.0,0.8146869942545891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8126448214054107,0.0,0.0
ENSG00000141101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947780072689056,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509508565068245,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947122752666473,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000170581,0.42669444233179094,0.0,0.0,0.0,0.46013284623622897,0.48144619911909103,0.3,0.3965884655714035,0.0,0.37856157422065734,0.5066943228244781,0.35133200883865356,0.0,0.0,0.4352255746722221,0.5656680420041085,0.38901361376047133,0.41484978795051575,0.38956562280654905,0.6195374801754951,0.4382244572043419,0.45485856384038925,0.38471374064683916,0.0,0.5345743238925934,0.32765430212020874,0.0,0.41466821283102034,0.4259162351489067,0.31300810873508456,0.0,0.0,0.33927966058254244,0.0,0.4432748153805733,0.3415379777550697,0.5599241062998772,0.41253160536289213,0.3391809821128845,0.0,0.3331072747707367
ENSG00000166595,0.4824923038482666,0.0,0.5224386364221573,0.5280105993151665,0.0,0.4665043443441391,0.0,0.5457720667123794,0.555955384671688,0.4993099316954613,0.5717849761247635,0.0,0.0,0.0,0.0,0.4647474601864815,0.5724348321557045,0.0,0.5254800200462342,0.45,0.5141977980732918,0.0,0.5142924547195434,0.0,0.5698375761508941,0.5473483175039291,0.4543863445520401,0.47017565816640855,0.0,0.5173432737588882,0.0,0.0,0.5548208773136138,0.0,0.47065998166799544,0.0,0.4802644237875938,0.0,0.5274862632155418,0.0,0.0
ENSG00000270629,0.0,0.0,0.5348542928695679,0.48508244156837466,0.48599562495946885,0.0,0.6358352676033974,0.0,0.7678089395165444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4905010014772415,0.7304983541369439,0.5519750505685806,0.7913059890270233,0.6125405192375183,0.6700330644845962,0.6114107728004455,0.7478896126151084,0.6631050825119018,0.0,0.0,0.475,0.6219678610563278,0.6162732541561127,0.0,0.5111100226640701,0.0,0.0,0.6829892367124557,0.5353928491473198,0.7834890261292458,0.0,0.48420429080724714,0.0,0.0
ENSG00000064201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771804854273796,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183508,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470955237746239,0.0,0.0,0.0,0.9591709420084953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331084489822388,0.0,0.0
ENSG00000110717,0.6,0.6135202184319496,0.0,0.6298450887203216,0.0,0.6000333473086357,0.0,0.6529915049672127,0.0,0.0,0.643856580555439,0.0,0.0,0.0,0.0,0.0,0.6396964743733407,0.0,0.6442888587713241,0.6830353319644928,0.6664314508438111,0.7083858296275138,0.6439353644847869,0.0,0.6268750771880149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834794834256173,0.0,0.0,0.0,0.6468687936663627,0.7027133613824844,0.6325579091906548,0.0,0.0
ENSG00000170919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117748,0.0,0.0,0.0,0.0,0.0,0.0,0.8840418323874474,0.0,0.0,0.0,0.8465042158961296,0.0,0.0,0.0,0.0,0.0,0.8508402168750763,0.0,0.0,0.8572242453694343,0.0,0.0,0.0,0.8435339152812957,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,0.8744325339794159,0.9132677167654037,0.0,0.0,0.0
ENSG00000267023,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521137818694114,0.0,0.0,0.0,0.9437174946069717,0.0,0.9112473249435424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338176488876343,0.0,0.0,0.0
ENSG00000160867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109971,0.1473980188369751,0.025010181963443755,0.10575976073741913,0.1653376579284668,0.04951896369457245,0.12883544713258743,0.0726017028093338,0.15162922143936158,0.08484194874763488,0.189798241853714,0.20166920125484467,0.14280997216701508,0.1728989377617836,0.03775351643562317,0.0798957258462906,0.19474332183599471,0.21620426028966905,0.14273695647716522,0.14924417138099672,0.09887025207281112,0.10585504919290542,0.13736230731010438,0.16486275494098662,0.2565684884786606,0.22564097344875336,0.2677733674645424,0.17837478667497636,0.18979121148586273,0.19172454327344896,0.06115586906671524,0.09681749790906906,0.048601023852825165,0.12768978476524354,0.0,0.15664159655570983,0.025,0.1368492916226387,0.15052952319383622,0.08663402795791626,0.09441032856702805,0.20163670778274537
ENSG00000150773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140374,0.0,0.0,0.0,0.8570449739694596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757001131772995,0.891725455224514,0.0,0.8649215072393417,0.0,0.8981015056371688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.8596361592411995,0.0,0.0,0.0
ENSG00000011295,0.0,0.0,0.0,0.7948646605014801,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590436339378357,0.8386099338531494,0.8995292454957962,0.7781839400529862,0.8550456389784813,0.0,0.8049626082181931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992969423532486,0.0,0.0,0.0,0.0,0.0,0.8714559689164162,0.0,0.0
ENSG00000023516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883761838078499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119888,0.0,0.0,0.8275715962052346,0.8,0.0,0.0,0.0,0.8005686774849892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075692147016525,0.0,0.8086291894316673,0.0,0.8149124220013618,0.0,0.805583892762661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819237369298935,0.0,0.0,0.0,0.0,0.0,0.8019630372524261,0.0,0.0
ENSG00000116539,0.0,0.0,0.0,0.0,0.0,0.0,0.7843905791640282,0.0,0.75,0.0,0.8395158380270005,0.0,0.0,0.0,0.0,0.0,0.0,0.9115857034921646,0.7940671354532242,0.8595879226922989,0.841124401986599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7641270518302917,0.0,0.7678955957293511,0.0,0.7997678980231285,0.0,0.8350935980677605,0.0,0.0
ENSG00000121900,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825292989611626,0.0,0.9213639244437217,0.0,0.9330020278692246,0.0,0.9155116572976112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9158828660845757,0.0,0.0
ENSG00000203950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739517420530319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786817044019699,0.0,0.8556136876344681,0.8665476113557815,0.8677399203181266,0.0,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870170921087265,0.0,0.0,0.0,0.0,0.0,0.8429681256413459,0.0,0.0
ENSG00000100100,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754863262176513,0.8981828302145004,0.8795171990990639,0.0,0.0,0.8722287312150001,0.0,0.0,0.0,0.0,0.8463026851415634,0.8246180549263954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825892160832882,0.0,0.8095892548561097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133121,0.0,0.0,0.0,0.0,0.0,0.9475500866770744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207563519477844,0.9556172311305999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354329943656922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
ENSG00000185055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000174456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000001461,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246523454785347,0.0,0.0,0.0,0.9032434195280075,0.9437398448586464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380333930253982,0.0,0.0,0.0,0.0,0.0,0.8822871029376984,0.0,0.0
ENSG00000127990,0.8920684814453125,0.8666663065552711,0.8886198759078979,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938314512372016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91394694596529,0.0,0.0,0.0,0.8847012013196945,0.0
ENSG00000151725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000119669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149518653750419,0.8207797139883042,0.0,0.0,0.0,0.8149479493498802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462914302945137,0.0,0.0,0.0,0.0,0.0,0.0,0.8823159888386727,0.0,0.8,0.0,0.8329930365085602,0.0,0.0,0.8962227240204811,0.8125215500593186
