,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,GC_B (I),ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Megakaryocytes,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Pre-B,Pro-B,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Th1/Th17,Trm_gut_CD8,pDC
TBRG1,0.9552441515573641,0.0,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.0,0.9149889538927776,0.0,0.0,0.9568101414820043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904573232662387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRGN,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904005382119155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EI24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859184811754924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STT3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.9912945381024989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEK1,0.0,0.0,0.0,0.0,0.975269112645126,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574594919274493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPRA,0.0,0.0,0.0,0.0,0.0,0.8779520058050388,0.880981973031672,0.8536585365853658,0.0,0.8626739746186791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079917364004182,0.9167766803648414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914389637912192
FOXRED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741568012935359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702561221471647
ETS1,0.0,0.0,0.0,0.0,0.6423901174126602,0.0,0.0,0.0,0.0,0.5756136309809801,0.6229938443114118,0.0,0.0,0.6415654580767561,0.0,0.0,0.0,0.0,0.0,0.6953001487545851,0.6602418611689311,0.0,0.0,0.0,0.5609756097560976,0.0,0.0,0.0,0.5968211409522266,0.0,0.6350340348918263,0.6788979419847814,0.6294801976622605,0.694015646853098,0.6174861861438286,0.6255846764983201,0.639721063579001,0.6709114211361583,0.6750150948036008,0.6583214431274228,0.61054740591747,0.0
FLI1,0.0,0.0,0.0,0.8292682926829268,0.0,0.8373527817609834,0.847542685706441,0.0,0.0,0.8471232594513312,0.0,0.0,0.0,0.0,0.900821732311714,0.0,0.0,0.851918456031055,0.0,0.0,0.0,0.0,0.8466072402349333,0.0,0.0,0.0,0.9429104996890556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLP2,0.0,0.8319444481919451,0.8571685290918117,0.8461877456525477,0.7177372865560578,0.7024580996210982,0.7765326674391584,0.7261435927414313,0.0,0.6848807916408632,0.0,0.8336184708083548,0.7388973555913786,0.0,0.0,0.776217784823441,0.0,0.0,0.0,0.0,0.0,0.0,0.8040698868472401,0.0,0.6829268292682927,0.0,0.0,0.7849310113162529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAPD3,0.0,0.0,0.0,0.0,0.9620840782072486,0.0,0.0,0.926829268292683,0.0,0.9564150397370501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314675054899076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS26B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THYN1,0.0,0.0,0.0,0.0,0.0,0.0,0.9636884913211916,0.9705679634722267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM5A,0.0,0.0,0.0,0.8364487770127087,0.8912648471390329,0.8214321645294748,0.8675630775893607,0.0,0.0,0.810390912904972,0.0,0.8334768138280729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048780487804879,0.0,0.0,0.8370090766650874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9108335433936701
WNK1,0.6327843855066997,0.0,0.7150528721693086,0.6610020893376048,0.6972862322156023,0.6604828296638117,0.678676435133306,0.6238019946144848,0.0,0.6339750900501158,0.0,0.6456572311680492,0.6500451026893244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816283711572972,0.0,0.6097560975609756,0.0,0.0,0.6110191112611352,0.0,0.0,0.0,0.0,0.6488954904602795,0.7592501451329488,0.0,0.0,0.0,0.6999858297952791,0.7758647188907717,0.0,0.0,0.0
ERC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826951986405907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901696894227004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.9573054168282485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845841119929057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHNO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCND2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875800318834258,0.0,0.0,0.9592074504712733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD51AP1,0.0,0.0,0.0,0.0,0.9819911151397519,0.0,0.0,0.9565621716220204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYRK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA9,0.0,0.0,0.0,0.0,0.8805469012841945,0.8780487804878049,0.8843545172272659,0.8947852588281399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016141993243519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9048972260661241
CD9,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9493764871504249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455902401993914,0.9436640535912862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.9393599702090751,0.0,0.0,0.0,0.0,0.9563814110872222,0.9624762695010115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBR,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.9293836733190025,0.0,0.0,0.0,0.0,0.9405049579899486,0.9461698793783421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733177999170815,0.870578102949189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536585365853658,0.0,0.8573629478128945,0.8549179740068389,0.8579227619054841,0.8818756792603469,0.0,0.0,0.0,0.0
TAPBPL,0.0,0.0,0.0,0.0,0.0,0.9815374787260847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL51,0.0,0.0,0.0,0.8203496496851851,0.8162529003329393,0.7703570665382757,0.7864724586649638,0.8511901250699672,0.0,0.8105600781557036,0.0,0.0,0.0,0.0,0.0,0.0,0.7560975609756098,0.0,0.0,0.0,0.0,0.0,0.0,0.7652574210632138,0.8541333224715256,0.0,0.0,0.8184349435131725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869310451716911
NCAPD2,0.0,0.0,0.0,0.9132414024050642,0.9627367897731501,0.0,0.0,0.9024390243902439,0.0,0.9177113204467587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124561097563767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDH,0.07185990345187304,0.20282986832828057,0.2635104859747538,0.3046708833880541,0.27022899505568715,0.24094050686533858,0.26312548358265947,0.31421699175020545,0.25621157593843413,0.2896648136580863,0.07761181127734301,0.26878895992186014,0.11572092771530151,0.08820521976889634,0.041400912331371775,0.23163937795452955,0.14407308799464527,0.3962570835904377,0.056045503151126025,0.11978575514584053,0.10797219887012388,0.02511910549024256,0.19795046492320736,0.031512272067186306,0.2835972599866914,0.024390243902439025,0.23323115052246465,0.26534423450144323,0.11646119995814998,0.0,0.07694782571094792,0.08730938667204322,0.05713036438313926,0.09620912336721653,0.04800043018852792,0.050259811122242995,0.037012120572532094,0.11584589830258997,0.08511797829372127,0.09207293754670678,0.0925170023266862,0.06424776519217142
NOP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD4,0.7404962182044983,0.0,0.7539125477395406,0.7829071094350117,0.7981971124323403,0.7073170731707317,0.7216629763928856,0.714309829037364,0.0,0.7082800559881257,0.757780141946746,0.0,0.0,0.0,0.0,0.0,0.7299663177350673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718858811913467,0.0,0.0,0.7753335644559163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7311955486855856
ACRBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLF2,0.0,0.0,0.0,0.7018746268458482,0.7314331953118487,0.7292856414143633,0.7497452933613847,0.7461485746430188,0.0,0.7004622642586871,0.0,0.7813377176843038,0.0,0.0,0.7820702282393851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6981107316366056,0.6829268292682927,0.6940074635715019,0.0,0.813149168723967,0.7080707797190038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121817577175978
PTMS,0.0,0.0,0.0,0.0,0.0,0.9553971799408517,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9480126267526208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376428476194056
CD4,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.9091242813482517,0.0,0.0,0.0,0.0,0.0,0.9498490429506069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9292387177304524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360652754946452
CDCA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849801892187537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPI1,0.13776292161243717,0.2663639187812805,0.2574650688869197,0.3815229622329154,0.3938946389570469,0.2906073273682013,0.3345424416588574,0.4123776293382412,0.2560193989335037,0.25032581934114784,0.14324881972336187,0.32965215095659584,0.42129458741443915,0.10933277228983437,0.07639258954583145,0.26223952450403354,0.18407506913673588,0.4830123912997362,0.09470454221818506,0.20834120453857793,0.2111953584159293,0.0,0.3054724815415173,0.07317073170731707,0.35048505736560354,0.12867879576799346,0.0,0.3596175720052021,0.1474837064743042,0.0,0.09907637718247204,0.12754596588088246,0.09122647308721775,0.12779044232717374,0.0889940799736395,0.10586216100832312,0.09339392039833999,0.1124545248543344,0.10540669720347334,0.10714808033733833,0.0931500618050738,0.07689324966291101
LRRC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf57,0.3408614077219149,0.0,0.0,0.24390243902439024,0.4234581618774228,0.2529396036776101,0.2467108848618298,0.2514070534124607,0.0,0.25187512141902274,0.39999997325059844,0.0,0.0,0.44633252591621586,0.0,0.28823693351047797,0.4227892465707732,0.34988221308080164,0.2891582643113485,0.3559899097535668,0.33596226209547464,0.0,0.27026473312843136,0.2886471443059968,0.3551061647694285,0.0,0.0,0.3433845144946401,0.35245703923992994,0.0,0.47045314021226836,0.39527621356452386,0.475450411075499,0.391296460861113,0.5285723616437215,0.5245243063787135,0.4810670963147791,0.494267901269401,0.41248226311148667,0.39982396218834854,0.4685329344214463,0.42795382040302926
PTPN6,0.7448852425668298,0.0,0.6663177289613863,0.6475199519134149,0.6427045682581459,0.5901494738532276,0.7045188284501797,0.0,0.0,0.642763994088987,0.0,0.6715194306722502,0.5715246520391325,0.0,0.7101600359125835,0.0,0.5163363494524141,0.5392364030931054,0.6759749127597343,0.0,0.0,0.663011017369061,0.749921391649944,0.5121951219512195,0.5449515392140645,0.685956011458141,0.0,0.5448643158121806,0.5492409932904128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5935582707567912
PHB2,0.4750820645471899,0.0,0.0,0.46560056180488774,0.49701745481025883,0.5013070469949303,0.5223753539527335,0.6851744070285704,0.0,0.5852177201247797,0.0,0.4454765726880329,0.4546698680738123,0.0,0.5183265877933037,0.0,0.4146341463414634,0.0,0.4868709764829496,0.0,0.0,0.0,0.4457347174970115,0.4151688639710589,0.5199513202760278,0.5207143832997578,0.587526385377093,0.5599373099280567,0.44973178171530004,0.0,0.4739038711640893,0.0,0.0,0.0,0.46661927205760306,0.4529293237662897,0.46298995105231683,0.4637541291190357,0.0,0.0,0.0,0.553729186697704
EMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565674982419828,0.0,0.9531066897438794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163,0.0,0.9384919186917747,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539424922408127,0.9436362167684044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SLC2A3,0.47716993384244966,0.0,0.6194755231461874,0.42769020795822144,0.35822309517278905,0.3303313502451269,0.3824063612193596,0.0,0.0,0.3170731707317073,0.0,0.44455066250591746,0.5011434831270357,0.4595805261193252,0.47765518252442524,0.3536581484282889,0.0,0.3415459670671603,0.37997672906736046,0.3763025839154313,0.0,0.3762634178487266,0.0,0.0,0.0,0.0,0.0,0.0,0.41032070066870713,0.5260848693731355,0.47988588635514423,0.37384708625514335,0.4835528280676865,0.37989150605550626,0.440838502674568,0.5262337588682408,0.42188458035631876,0.44912122371720103,0.4039600520599179,0.4588490564648698,0.40155880189523463,0.0
C3AR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837446707050975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6PR,0.7126712377478437,0.0,0.0,0.7638349852910856,0.7353272030993205,0.8116903334129147,0.7765531045634572,0.708761808348865,0.0,0.7109779192180168,0.0,0.7475958481067564,0.7845917474932786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668735501242847,0.0,0.7073170731707317,0.0,0.0,0.7258549768750261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7465315243092979
KLRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287291096477974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290945907918419,0.0,0.9306740222907648,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0
A2M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000284634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRB1,0.0,0.0,0.0,0.0,0.8536585365853658,0.0,0.0,0.0,0.0,0.0,0.8896682974768848,0.0,0.0,0.9108639010568944,0.0,0.0,0.0,0.0,0.0,0.8735495994730693,0.8731292936860061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683220060860238,0.8614353334031454,0.0
CLEC2D,0.7177083375977307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843907731335338,0.0,0.0,0.0,0.0,0.0,0.7253159880638123,0.7902057621537185,0.7299153804779053,0.7694456635451898,0.7218242651078759,0.7367797072340803,0.7406108393901731,0.7403139748224398,0.7849833732698022,0.740658511475819,0.7554307681758229,0.0
ENSG00000184293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD69,0.3803127960460942,0.0,0.0,0.0,0.38901841349718047,0.0,0.0,0.0,0.0,0.36997759342193604,0.4294542568485911,0.0,0.0,0.5709229867632796,0.41399933506802816,0.36585365853658536,0.37475809963738044,0.0,0.41450739633746264,0.44087834329139897,0.46296397069605383,0.45665116862552924,0.0,0.0,0.0,0.40956570607859916,0.3787994064935824,0.0,0.3896014370569369,0.43219686136013125,0.5122318849330996,0.41019179908240716,0.5530536291075916,0.5110102935535151,0.4740123937769634,0.4617665628107583,0.44540766971867257,0.46159883097904486,0.5059205744324661,0.5392997366626088,0.49419996505830344,0.0
KLRF1,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599983619480599,0.9565649788554121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
