,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,GC_B (I),ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Megakaryocytes,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Pre-B,Pro-B,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Th1/Th17,Trm_gut_CD8,pDC
ENSG00000149177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149136,0.0,0.0,0.0,0.51649004,0.672934,0.4165121,0.38319385,1.0322533,0.0,0.5740341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661338,0.0,0.0,0.5793642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5149953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82785237,0.0,0.18083665,0.0,0.5104259,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13148819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29796433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134809,0.0,0.0,0.0,0.58349955,0.5337093,0.38905048,0.38106546,0.98288745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61204046,0.0,0.0,0.42525804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156587,0.0,0.0,0.0,0.0,0.70379007,0.0,0.45373747,0.6898337,0.0,0.21446666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62125105,0.0,0.17849067,0.0,0.0,0.37477872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24865727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211450,1.1567551,0.90542024,0.6606132,1.0493416,0.9522743,0.8737457,1.10322,1.5857068,0.0,1.4409807,0.0,0.5073828,0.5578004,0.0,0.0,0.3876987,1.1248604,1.1943654,0.9763205,0.0,0.89337015,1.1397064,0.95954406,0.49718148,1.2620262,0.45580325,1.0024796,1.3154137,0.0,0.0,0.8212759,0.0,0.94586945,0.0,0.97124386,0.93492866,0.94270164,0.57937884,0.0,0.0,0.0,1.372505
ENSG00000110031,0.0,0.0,0.0,0.0,0.0,0.0,0.44790858,0.0,0.0,0.47349092,0.0,0.0,0.0,0.0,0.7355936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15349633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53099674
ENSG00000186660,0.0,0.0,0.0,0.524891,0.6223074,0.0,0.47555205,0.1432528,0.0,0.36239028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33617535,0.0,0.0,0.29357636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46837038
ENSG00000166801,0.0,0.0,0.0,0.7212298,0.9779099,0.0,0.0,0.0,0.0,0.6096368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197629,0.0,0.0,1.1702757,0.0,0.0,1.4465271,0.32769254,0.0,0.0,0.0,0.0,0.7063019,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649055
ENSG00000166889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166900,0.0,0.0,0.0,0.0,0.0,0.41057968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166902,0.0,0.0,0.0,0.0,0.0,0.0,0.3664031,0.7636364,0.0,0.3953033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45328242,0.0,0.0,0.42404512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4032893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2366004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110077,0.0,0.0,1.6659061,1.7757428,0.0,0.0,1.9407649,0.0,2.0845919,0.0,0.0,1.2353609,2.4563458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54478526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2615826
ENSG00000110079,0.0,0.0,0.0,0.5958023,0.0,0.0,0.40606603,0.0,0.0,0.0,0.0,0.6449004,1.3272191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166927,0.0,0.0,0.0,0.0,0.0,0.0,0.528968,0.0,1.9777986,0.0,0.0,1.3130223,2.5610352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1916265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156738,2.7804518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649858,0.0,0.0,0.0,0.0,2.429391,0.0,0.0,0.0,2.3827705,0.0,0.0,2.2779405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35589665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110107,0.0,0.0,0.0,0.0,0.0,0.0,0.3404857,0.5600125,0.0,0.18155362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31120902,0.0,0.0,0.21884046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110108,0.0,0.0,0.0,0.0,0.7434335,0.0,0.6672891,0.4650988,0.0,0.21446666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013922
ENSG00000110446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43703884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63986135,0.0,0.0,0.0,0.0,0.8823334,0.0,0.0,0.0,0.82320654,0.0,0.0
ENSG00000110448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7898032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167986,0.0,0.0,0.0,0.0,0.0,0.329874,0.0,0.6151742,0.0,0.314459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668898,0.0,0.0,0.35572094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77694356
ENSG00000162144,0.7603161,0.0,0.0,0.0,0.0,0.0,0.0,0.14955862,0.0,0.3960203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4272504
ENSG00000149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19160235,0.0,0.18083665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16683619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134825,0.84913063,0.90542024,0.8809662,1.2446883,1.1506948,1.0568686,1.0342188,1.0834413,0.0,1.3003557,0.9013167,1.0209692,0.7257168,1.0179114,1.3148127,0.9289553,1.4824555,0.0,0.81508744,1.0358574,0.7677219,0.0,1.1095817,1.4421548,1.9966617,0.0,0.0,1.2853363,0.8845479,0.0,0.90114295,1.1012862,1.0065377,1.0424092,0.8400498,0.76905036,0.8910172,0.8705055,1.0461682,0.8933126,0.9661733,1.3709314
ENSG00000168496,0.0,0.0,0.0,0.0,0.58779585,0.0,0.0,0.7344917,0.0,0.18083665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4188397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,3.1747751,5.373843,3.902399,2.7644625,2.8120933,4.114396,4.254607,4.111067,5.909842,2.5780816,2.8576398,5.574134,5.639826,3.0526538,3.5529323,3.9968846,3.994135,3.8975985,3.0371308,2.8378267,2.6951652,3.2093253,5.408979,1.7292366,2.3696446,2.5759425,2.5341265,2.3708875,3.3078215,1.9995451,3.092058,2.612877,2.960883,2.677285,2.8546898,2.87119,2.7719445,3.029619,2.7331154,3.1425614,3.1197102,3.7547214
ENSG00000162174,0.0,0.0,0.0,0.28071454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124942,0.90358186,0.2705642,1.720188,1.2775228,0.6892948,1.510134,1.4354748,0.0,0.0,0.31335935,1.0716889,1.2930145,1.7012795,1.1202723,1.4796834,0.0,0.7768659,0.0,0.9938791,0.595084,0.0,0.0,1.298944,0.17572023,0.12881172,0.0,0.0,0.0,0.7844144,0.0,1.0879928,1.2310519,0.70165443,0.9288468,0.0,0.0,0.0,0.93062675,1.1073548,1.4264897,0.9434675,0.7598012
ENSG00000254772,2.673509,1.8897898,2.1309226,2.4048753,1.8480195,2.5386975,2.5525723,2.7853866,1.7616591,2.2316136,2.462362,2.0142245,2.2312644,2.349342,2.821672,2.2775478,2.4830217,1.8608999,2.680262,1.6456809,2.1729743,2.580223,2.0703537,1.5770487,2.396607,2.1517558,2.4355497,2.8898623,2.308547,0.0,2.7127123,1.8420191,2.5344381,1.8659766,2.7901678,2.744534,2.74336,2.370306,1.9573106,2.3189015,2.2266774,2.5236838
ENSG00000149480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19736072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27992752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54461384,0.0,0.0,0.23936155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40220302,0.0,0.23380059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35495833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162191,1.316409,0.0,0.57979333,0.6547937,1.0816393,0.8514719,1.0611645,0.85453415,0.0,0.9830109,0.94255817,0.8423759,0.5578004,1.0491726,0.9916867,0.4661695,0.0,0.0,1.0950584,1.1110998,1.0099654,1.2677851,1.1219456,0.0,0.4464751,1.4754057,1.515377,0.64532375,0.69897926,0.0,1.0652286,1.0744748,1.0291054,1.0574414,1.0587914,1.2468088,1.123764,1.162766,1.0360919,1.0253062,1.0810587,0.90779614
ENSG00000168000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37284195,0.3220604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214753,0.0,0.0,0.0,0.5819986,0.61121976,0.0,0.40772784,0.27202302,0.0,0.23380059,0.0,0.0,0.44090223,0.0,0.77814996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24788901,0.0,0.0,0.25771955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168002,0.0,0.0,0.0,0.45884928,0.83636546,0.37093928,0.5106391,0.47822505,0.0,0.23380059,0.0,0.4254868,0.0,0.0,0.0,0.0,0.0,0.6973681,0.0,0.0,0.0,0.0,0.398842,0.0,0.23462802,0.0,0.0,0.4756236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66563094
ENSG00000168569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18442562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185475,0.0,0.0,0.0,0.0,0.0,0.4224942,0.47833383,0.15275395,0.0,0.0,0.0,0.5950968,0.0,0.0,0.6868571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248805,0.31009677,0.3209116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58386874
ENSG00000162231,0.0,0.0,0.0,0.08661501,0.0,0.28305006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162236,0.0,0.0,0.0,0.0,0.0,0.0,0.32769254,0.0,0.0,0.36239028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44763336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19237135,0.30367142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255717,0.65283537,0.0,0.0,0.0,0.0,0.0,0.0,0.6106301,0.0,0.7697774,0.0,0.0,0.0,0.0,0.7355936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40682805,0.0,0.0,0.5921793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760676,0.6272061,0.0,0.0,0.0,0.0,0.5315299
ENSG00000168003,0.0,0.0,0.0,0.5657995,0.7167021,0.34146005,0.5682135,0.384302,0.0,0.23380059,0.0,0.7063019,0.5578004,0.8111386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63813585,0.53929424,0.84582037,0.0,0.0,0.4607436,0.0,0.0,0.7169165,0.0,0.0,0.0,0.7962502,0.93827665,0.0,0.5910766,0.0,0.0,0.0,1.0923858
ENSG00000133321,0.0,0.0,0.0,0.0,1.233603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096882,0.0,0.0,0.0,0.0,0.0,1.5726885,1.1835767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19488612,0.0,0.9230639,1.2497355,0.9714478,1.2931106,0.9518832,0.88579345,0.934646,1.0134181,1.3381929,1.259229,1.1051886,0.0
ENSG00000176485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26375175
ENSG00000184743,0.0,0.0,0.0,0.24199903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133318,0.0,0.0,1.0283546,0.89947474,0.6206336,0.40235615,0.42581785,0.27165872,0.0,0.5521189,0.0,0.64906085,0.0,0.0,0.0,0.0,0.14267562,0.87827545,0.0,0.0,0.0,0.0,0.62548506,0.19715774,0.5113328,0.0,0.0,0.6909944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072518,0.0,0.0,0.0,0.0,0.0,0.0,0.4004618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176340,0.88428897,1.4772652,1.5197792,2.074143,2.1716259,1.4475214,1.6714084,1.4574265,2.0007153,1.8049941,0.72809076,1.8135889,1.4347595,1.0267992,1.2104161,1.4945246,1.5502801,1.5395001,0.85441864,1.2387455,1.1028302,0.0,1.622119,0.6523648,1.8005635,0.0,0.0,1.3911834,0.7001467,0.0,0.9502261,1.1379743,0.92297244,1.096617,0.90249133,0.82908666,0.88229156,1.1256361,1.1078978,0.95976555,1.0810587,1.2615826
ENSG00000167770,0.6535427,0.0,0.0,0.36671278,0.0,0.53241324,0.57129836,0.395955,0.0,0.4532262,0.0,0.5950968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61330557,0.2008122,0.4336561,0.0,0.0,0.25769907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58529127
ENSG00000133315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15667476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168439,0.0,0.0,0.0,0.0,0.4469103,0.0,0.0,0.6535073,0.0,0.0,0.0,0.4963503,0.0,0.0,0.6868571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35134384,0.0,0.0,0.25096077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9228811,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149781,0.0,0.0,0.9689553,0.87521446,0.6348955,0.6017931,0.8914837,0.2852365,0.0,0.0,0.0,1.1161138,0.5578004,0.0,0.0,0.0,0.0,2.464758,0.0,0.0,0.0,0.0,0.74372345,0.0,0.39136866,0.0,0.0,0.49126488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0151658
ENSG00000149761,0.0,0.0,0.0,0.0,0.0,0.0,0.3404857,0.0,0.0,0.7141442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32745975,0.35134384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437855
ENSG00000110011,0.0,0.0,0.0,0.0,0.0,0.89923656,0.6284687,0.0,0.0,0.18083665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47954965,0.11483783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997017
ENSG00000173511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12638117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32771
ENSG00000173486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70540184,0.3294098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173457,0.0,0.0,0.0,0.0,0.0,0.53241324,0.5691604,0.8945445,0.0,0.21446666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69944614,0.0,1.1254485,0.97420514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6729147
ENSG00000002330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19677243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
