,"Alveolar epithelial cells, type 1","Alveolar epithelial cells, type 2",B cells,Basal cells,"CD8+ enriched T, common subtype","Chondrocytes, cartilage cells","Ciliated cells, major (common) subtype","Ciliated cells, secretory-like","Dendritic cells, conventional (myeloid)","Dendritic cells, plasmacytoid","Endothelial cells, arterial","Endothelial cells, capillary, aerocyte-enriched","Endothelial cells, capillary, common","Endothelial cells, lymphatic","Endothelial cells, smooth muscle-like","Endothelial cells, venous; fenestrated","Fibroblasts, adventitial-enriched","Fibroblasts, alveolar-enriched","Fibroblasts, common subtype","Fibroblasts, matrix and myofibroblasts","Glandular, mucous cells","Glandular, serous cells","Glial, Schwann cells",Hybrid cells,Intermediate cells,Ionocytes,"Macrophages, M1-2 intermediate","Macrophages, inflammatory, M1-like","Macrophages, non-inflammatory, M2-like",Mast cells,Monocytes,Myoepithelial cells,Natural killer cells,Neuroendocrine cells,Neutrophils,Pericytes,Plasma cells,Pre-ciliated (deuterosomal) cells,"Secretory cells, major (common) subtype","Secretory cells, mucous","Smooth muscle cells, airway-enriched","Smooth muscle cells, vascular enriched 1","Smooth muscle cells, vascular enriched 2","T cells, central memory and naïve","T cells, interferon-stimulated","T cells, resident memory","T cells, undefined",T-NK intermediate cells,Terminal airway-enriched secretory cells,Undetermined or mixed
ENSG00000155093,0.0,0.0,0.0,0.0,0.0,0.0,0.9876245697603704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126870,0.0,0.0,0.0,0.0,0.0,0.0,0.9649800002101312,0.9579323592263884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397487248298751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079459,0.0,0.9610799244398875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488374807416026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557670360070085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.0
ENSG00000164733,0.0,0.0,0.0,0.6986585845409797,0.0,0.6573875777505975,0.6415812979030899,0.0,0.8162310784611152,0.0,0.0,0.0,0.0,0.0,0.6668010862091609,0.0,0.6597946087012866,0.0,0.0,0.7171916280407007,0.6903793173489551,0.0,0.0,0.7083432619033049,0.7789109150091243,0.0,0.8722894406930252,0.8959610717746125,0.8709698883699332,0.0,0.8399045956725,0.0,0.0,0.0,0.0,0.0,0.0,0.6326530612244898,0.6601914300701278,0.6706715845869669,0.7909342447945552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421420699399025,0.0
ENSG00000164741,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827160300633185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104723,0.0,0.0,0.0,0.0,0.0,0.0,0.9560250003017926,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269533321183441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341136118834565,0.0,0.0,0.0,0.9235629846078651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003989,0.0,0.0,0.0,0.0,0.0,0.0,0.9883961509519641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129422,0.0,0.927472229025698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9547673522943384,0.9362710547752338,0.9098850364572639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147063009473859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979591836734694,0.0
ENSG00000078674,0.0,0.0,0.0,0.0,0.0,0.0,0.9339527038996495,0.9085619860424311,0.0,0.0,0.0,0.0,0.0,0.0,0.8852963232213682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023354483942347,0.0,0.8775510204081632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9041059759917806,0.0,0.0,0.0,0.9457489833714795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104763,0.8517225615158391,0.8252067945457826,0.0,0.0,0.0,0.0,0.7182511980410561,0.0,0.7722697475471154,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477294633768479,0.723647590325695,0.0,0.812619324018983,0.8258303247672609,0.8559258333202854,0.0,0.806143283364968,0.0,0.0,0.7864555735103954,0.0,0.0,0.0,0.719034201296813,0.0,0.7247074440253655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7451296967299589,0.0
ENSG00000156011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104613,0.0,0.0,0.0,0.0,0.0,0.0,0.9685147578284741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662498808309593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138083706353716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898884671477108,0.9403153280316299,0.8979591836734694,0.0,0.9318180375004128,0.0,0.0,0.902790492069224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470126436566957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.9507818807839358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700904904588032,0.0,0.0,0.0,0.0
ENSG00000168484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104635,0.0,0.0,0.0,0.0,0.0,0.9966669608850558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120913,0.9700374946336452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355066675492262,0.0,0.9353318255385317,0.9274227119422856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179388,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666647804012083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598066664663225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134020,0.9795918367346939,0.9860001765705411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008853,0.9847728887900601,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120889,0.0,0.0,0.0,0.9697331342742597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972695208991867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147454,0.0,0.0,0.0,0.0,0.0,0.931426342734226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894853926430453,0.0,0.0,0.0,0.0,0.0,0.8799658770956934,0.0,0.0,0.8775510204081632,0.0,0.0,0.0,0.9171634581061573,0.0,0.0,0.9182023615034618,0.0,0.0,0.0,0.9803466391651962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263132189315841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931815771112247,0.9336199728590464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372613947282658,0.0,0.0,0.0,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104765,0.0,0.8881925423808033,0.0,0.0,0.0,0.0,0.8613505125563496,0.0,0.8847228214147614,0.0,0.0,0.0,0.0,0.0,0.8774327813456225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716297529049176,0.0,0.0,0.0,0.9273870645053137,0.8571428571428571,0.0,0.9062502807936013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092964,0.9347097291944771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127125798775538,0.0,0.0,0.0,0.9077629548881853,0.0,0.8979591836734694,0.907819614857688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620692327265898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120885,0.0,0.0,0.0,0.6267063239769893,0.0,0.8958350777077042,0.713832772167787,0.6640036375452197,0.0,0.0,0.6129313834034844,0.0,0.0,0.6683865791521436,0.5510204081632653,0.6278547475139336,0.7889255831884989,0.6275319188289477,0.0,0.5787725371886158,0.0,0.7192755924278942,0.760823551415701,0.6772516444017862,0.5621238335680016,0.0,0.0,0.0,0.0,0.6501570905628573,0.0,0.6047367266501193,0.0,0.0,0.0,0.0,0.0,0.5909587801616611,0.5861121972268661,0.633544370931038,0.8510376734178777,0.0,0.5758893342706946,0.0,0.0,0.0,0.0,0.0,0.6006466260321752,0.0
ENSG00000168077,0.0,0.0,0.0,0.0,0.0,0.9831167902110236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801230836556702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133872,0.3624721044534113,0.28932614468152845,0.535393916906653,0.32916398708142386,0.650413790989753,0.3397636915259384,0.5974281592561917,0.5129759243611514,0.47303002490055124,0.5423575570600625,0.31710234660287656,0.0,0.2842871543008012,0.31137984156005954,0.3208287527744406,0.0,0.3066253797467229,0.0,0.0,0.37375461469545146,0.3180467703153773,0.0,0.0,0.49529424750273404,0.32659735390825273,0.4808896952066256,0.3752566074736705,0.4373576607534533,0.42538117705707207,0.5693568754472678,0.3985425989141962,0.0,0.5012468400156673,0.5106644720743403,0.0,0.0,0.2653061224489796,0.433215333343779,0.0,0.30852753283496887,0.2852908695494006,0.0,0.2712705651985492,0.6961002837039252,0.6720814150971567,0.6412135605268806,0.0,0.5866871626671767,0.2829749378212551,0.0
ENSG00000104660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.9553275116634894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713490180770595,0.9632114806559567,0.0,0.0,0.0,0.0,0.0
ENSG00000157110,0.0,0.9078463377523334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224514822016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527170848619407,0.9121992240273775,0.9340832648143084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104695,0.0,0.0,0.0,0.0,0.0,0.0,0.9278688528855832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111736566956572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217949243940488,0.8987458260366243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327427611401723,0.0,0.0,0.0,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156675,0.8971494433060991,0.0,0.0,0.0,0.0,0.0,0.771670025053676,0.7375789206099475,0.6938775510204082,0.7960338172729612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220277081686624,0.0,0.0,0.7955584574998806,0.7824726358423633,0.7975934713452454,0.0,0.0,0.6957297279963376,0.0,0.0,0.0,0.0,0.8493731017393997,0.0,0.0,0.0,0.7384659584355561,0.7066500909172538,0.7328362311230354,0.0,0.0,0.0,0.0,0.0,0.7052797624519546,0.0,0.0,0.7342917621336253,0.0
ENSG00000187840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.9877087412669909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962103554080687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711769017126073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147548,0.0,0.0,0.0,0.8030902658528967,0.0,0.0,0.8657557028219159,0.8103621845254011,0.0,0.0,0.0,0.0,0.0,0.0,0.8137680669403381,0.0,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.8331163875793627,0.8033334979578943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846904427587819,0.0,0.0,0.0,0.8351483415553224,0.0,0.0,0.0,0.0,0.0,0.0,0.8607321713389817,0.9107438061646762,0.0,0.0,0.0,0.0
ENSG00000077782,0.0,0.0,0.0,0.0,0.0,0.9683176337328127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.9594010967523195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147526,0.7408004986652198,0.0,0.0,0.0,0.0,0.6530612244897959,0.0,0.0,0.7324621244415824,0.7801463822942153,0.7493947288942033,0.0,0.0,0.6560525711315479,0.7807002164152205,0.6901626624263626,0.6559548964896009,0.685202064090025,0.7570230784558974,0.6735902740993269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636063837002429,0.0,0.0,0.6745122031835054,0.0,0.0,0.0,0.0,0.8761951718769222,0.0,0.0,0.0,0.0,0.7147387534012024,0.7174750853788753,0.6616679043154442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.9921237289876557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176907,0.0,0.9444552857232854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183673469387755,0.0,0.9615784187644623,0.0,0.921983819655673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380602178547129,0.0
ENSG00000104332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882375889612267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078668,0.0,0.0,0.0,0.0,0.0,0.0,0.9238948178194406,0.8861862310539892,0.0,0.0,0.0,0.0,0.0,0.0,0.8504680317007054,0.0,0.8478463003568678,0.0,0.0,0.0,0.0,0.0,0.0,0.8834726051727884,0.8509563573773786,0.0,0.0,0.0,0.8367346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299074998972499,0.0,0.0,0.8457173635976072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
