,"Alveolar epithelial cells, type 1","Alveolar epithelial cells, type 2",B cells,Basal cells,"CD8+ enriched T, common subtype","Chondrocytes, cartilage cells","Ciliated cells, major (common) subtype","Ciliated cells, secretory-like","Dendritic cells, conventional (myeloid)","Dendritic cells, plasmacytoid","Endothelial cells, arterial","Endothelial cells, capillary, aerocyte-enriched","Endothelial cells, capillary, common","Endothelial cells, lymphatic","Endothelial cells, smooth muscle-like","Endothelial cells, venous; fenestrated","Fibroblasts, adventitial-enriched","Fibroblasts, alveolar-enriched","Fibroblasts, common subtype","Fibroblasts, matrix and myofibroblasts","Glandular, mucous cells","Glandular, serous cells","Glial, Schwann cells",Hybrid cells,Intermediate cells,Ionocytes,"Macrophages, M1-2 intermediate","Macrophages, inflammatory, M1-like","Macrophages, non-inflammatory, M2-like",Mast cells,Monocytes,Myoepithelial cells,Natural killer cells,Neuroendocrine cells,Neutrophils,Pericytes,Plasma cells,Pre-ciliated (deuterosomal) cells,"Secretory cells, major (common) subtype","Secretory cells, mucous","Smooth muscle cells, airway-enriched","Smooth muscle cells, vascular enriched 1","Smooth muscle cells, vascular enriched 2","T cells, central memory and naïve","T cells, interferon-stimulated","T cells, resident memory","T cells, undefined",T-NK intermediate cells,Terminal airway-enriched secretory cells,Undetermined or mixed
AHR,0.0,0.0,0.0,0.5053781521702071,0.0,0.0,0.0,0.0,0.7173049567769234,1.2579144258495982,0.0,0.0,0.0,0.0,0.3417413384940797,0.0,0.28746930256107195,0.0,0.0,0.0,0.0,0.0,1.4847849866494227,0.5394533000510106,0.2852810977699411,0.0,0.0,0.39117447426953034,0.0,0.8449023121409195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236105373941676,0.0,0.0,0.0,0.0,0.4757989125954939,0.9308553782710265,0.0,0.0,0.5390918154282578,0.0
POLR1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40750256195051354,0.0,0.0,0.0,0.0,0.06782572648260118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12580465546356387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102014687168559,0.1634275143699417,0.1032979662952451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH11,0.0,0.0,0.0,0.0,0.0,0.0,0.7109123142001263,0.411490735177288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987513086159856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15658951574917118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982640658168116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23715847905077372,0.0,0.2689581629540376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,0.7575189734597475,0.9828433523834275,0.9923882844939549,0.7736711433561059,0.0,1.1888363686663732,0.8108872783158239,0.9520847590367416,0.6829481364030141,0.5663560053356216,0.9529401285976145,0.0,0.5215720762918326,0.8349133703666455,0.8284215638998517,0.753812725102003,0.8389254815084731,1.1357264243636467,0.8581375321181344,1.3583889446777104,0.5876178978326089,0.0,0.0,0.7188090436302625,0.665044299918186,0.0,0.7311263306260845,0.6097780271546647,0.7547347198046365,0.7040831201062192,0.6422994197061624,0.6023749307864654,0.0,0.6556756241823354,0.0,0.0,0.0,1.1451915606286711,0.5128491604272323,0.4752189769059558,1.038535468622195,0.810758489920146,0.9920583052707501,1.1101210471694143,0.9405759534251025,0.67044879834451,0.0,0.0,0.5093043236854531,0.0
GPNMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42253342152528733,0.5584078578569485,0.9285761616566413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALSU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09180796649706385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08686733369408166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09524960974288602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2A,0.0,0.0,0.0,0.12585171051691035,0.0,0.0,0.0,0.0,0.0,0.5446413460398105,0.0,0.0,0.0,0.0,0.05549089079191827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605729620067327,0.2062384384313929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13595991988047867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496997232182459,0.0
PALS2,0.0,0.0,0.0,0.0,0.0,0.3013223065848357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYCS,0.0,0.44890996500986796,0.7461961323315301,0.9518884517572117,0.7269341781373285,0.5483417556038612,0.19803848856163403,0.12383307605306289,0.7939203943763058,1.0169190525222938,0.1286192866826717,0.0,0.0,0.0,0.48525822730426166,0.0,0.6012445271944918,0.0,0.0,0.6789256331144526,0.0,0.0,0.0,0.4951282788975402,0.9343695102873826,0.9489636263614266,0.48445805915456097,0.7612959731782286,0.6637956751209355,0.8722208147481941,0.6603380763540931,0.43887897236666246,0.0,0.4795658322831663,0.0,0.0,0.3495181721876737,0.34928437553653924,0.2257302780751201,0.43066308465519904,0.47431953111249425,0.3752071125389756,0.300789104877844,0.6520598184091926,0.5671606730234178,0.9049415344574679,0.0,0.0,0.5213028701977451,0.0
HNRNPA2B1,0.9716532295513901,0.9385499287578356,1.47264744445214,1.3076962930537026,1.5856619730403567,1.301391744612385,1.287020711736218,1.1435927321923096,1.332999740511058,1.7390767789375978,1.4055071000496362,1.547078490957269,1.5606880700323802,1.388338401597439,1.3801774890628895,1.359984216100643,1.4393283483262105,1.2564521715252028,1.4783320568081169,1.0928740976628548,0.9563361636138893,0.0,1.878054391388663,1.1239007427321814,1.2142012708239738,1.421085132835549,1.1395375206514642,1.0709715611525579,1.0508199483642677,1.700792965603856,1.292270778444109,1.4118970100224546,1.6818592434656663,1.3110719872741665,1.4700901344881379,1.4463045726327142,0.5964348906090826,1.1300154127105866,0.9033989419222038,0.9527731019854485,1.0737729550274016,1.3343696040860515,1.248672588200815,1.3333340296314347,1.505100268034657,1.7269032558045574,1.74596381324455,1.6056890109537658,1.030431155378639,1.8164156368597677
CBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.22856585236536986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563625109570365,0.0,0.3808857202609355,0.0,0.0,0.0,0.0,0.0,0.0,0.24375603893100675,0.11981967285444914,0.0,0.0,0.27434263295066447,0.26382649598302294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603445366979073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14401491554055595,0.0
SNX10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387913006593649,0.7645705873496467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18671234321144423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403517394826574,0.0,0.0,0.0,0.5006803048449763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.8806399138792151,0.6077579756946109,0.2707902047815628,0.0,0.0,0.0,0.0,0.0,0.28983143859347404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706606944935739,0.1982297416348377,0.3258778073962761,0.0,0.31077377413657514,0.3218386625486894,0.0,0.0,0.0,0.0,0.5270678726526273,0.0,0.0,0.0,0.6204017036222278,0.0,0.10575221710909558,0.0,0.0,0.0,0.0,0.0,0.6533698701177962,0.0,0.0,0.0,0.0
CPVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631499024515497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20892379534603114,0.0,0.35568131786203505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR15,0.0,0.0,0.0,0.0,0.0,0.0,0.2352127653898312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821321261970524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13901740785109895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTURN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12580465546356387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10785023104876854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7417363331005862,0.0,0.4221264347865204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3153971633454298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP1,0.0,0.41539315906828345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419958811732978,1.9172518344696412,1.6970004054475993,0.0,1.2670941983770523,1.5004805293634225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM5,0.0,0.0,0.0,0.0,0.0,0.0,0.214029235508937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23715847905077372,0.0,0.21612583178276626,0.0,0.0,0.0,0.0,0.0,0.0,0.24079161784247227,0.17848842590966876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098960233578213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14971258275136537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25479355110335566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN7,0.0,0.0,0.6724748114108791,0.3183610054473662,0.0,0.574900362522967,0.5037701753184793,0.15841141374377318,0.33844847970243264,0.19343608531019557,0.4467848019895076,0.0,0.5707434640912875,0.5111886540830088,0.8903139993098492,0.4571979713430955,0.6621137225183118,0.8306619497740985,0.7200384760977345,0.5945269887291015,0.0,0.0,0.0,0.32854947413383073,0.3070976007750852,0.5220790330557565,0.0,0.31100271652553874,0.24611675575828812,0.0,0.0,0.0,0.0,0.5505760605625704,0.0,1.3920727486914535,0.0,0.32863783338055763,0.0,0.0,0.7928623452237686,1.1514587034911603,1.076048300791801,0.0,0.0,0.8316389801873543,0.0,0.0,0.0,0.0
ENSG00000227191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465522220689451,0.0,0.0,0.0,0.0
RALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55786574043562,0.8828756043188706,0.0,0.0,0.558886099608494,0.0,0.23785939481799367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605598403202418,0.0,0.47400322262397865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17384792903207716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19777997207384462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPLKIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08119428124255405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17758783439835943,0.1383290914311857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854377032373805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INHBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28298823336362905,0.0,0.0,0.0,0.0,1.5674085933322872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2,0.0,0.36660358564081297,0.0,0.3670748237845657,0.0,0.3292251291324021,0.29467149172544005,0.0,0.32536427518526745,0.38851674360251165,0.0,0.0,0.0,0.0,0.43258183254680144,0.29516989219474404,0.5942276017698556,0.0,0.0,0.48752597993793795,0.0,0.0,0.0,0.3146878759356915,0.4454899629007096,0.34911403037552347,0.0,0.526015282605471,0.4147771287766604,0.0,0.0,0.0,0.0,0.23385104119339462,0.0,0.0,0.0,0.415864781561629,0.0,0.0,0.3891130216325098,0.0,0.13798925335175555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL32,0.0,0.0,0.0,0.0,0.0,0.224415666061551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195027828382342,0.0,0.3398725221393785,0.0,0.0,0.0,0.0,0.0,0.0,0.12555819334752893,0.13522135559074047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK17A,0.0,0.0,0.0,0.5824288383345723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12742361972929064,0.0,0.0,0.0,0.0,0.0,0.0,0.3089980404616136,0.25583102142034453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08510534381942705,0.0,0.0,0.0,0.4140983764443126,0.40012393776229416,0.7120984631587306,0.0,0.0,0.0,0.0
COA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19359950916594337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08285755121573614,0.0,0.0,0.0,0.0,0.26215251357241154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS24,0.0,0.4762266820701114,0.0,0.3797962948548661,0.0,0.5033942085098033,0.49825492985092384,0.45604355508518957,0.23633671777840767,0.0,0.0,0.0,0.0,0.0,0.42871537572809815,0.0,0.5721335492923062,0.0,0.0,0.5017907345032885,0.37804517682627076,0.0,0.0,0.4237655962066947,0.5670430893652458,0.0,0.0,0.31572972911504005,0.26201662006420434,0.0,0.0,0.0,0.0,0.300586311232234,0.0,0.0,0.0,0.5185833088781332,0.0,0.1570486847534844,0.47386677651854114,0.0,0.38703064579062796,0.0,0.0,0.0,0.0,0.0,0.31834719641479553,0.0
DBNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339667199971899,0.2680193375764173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEBP1,0.0,0.0,0.0,0.0,0.0,0.8285516951824188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17251675372666347,0.0,0.6564305366440821,0.23029190955545512,0.4946775065312782,0.4334769085139593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26294205655213826,0.5536138566444367,0.5664684159081379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.26563543782453913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336160895043233,0.0,0.0,0.0,0.0,0.0,0.0,0.17921773855376832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37108385774565134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED4,0.0,0.0,0.0,0.0,0.0,0.0,0.18761266893705758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22608832334291085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46457720249613965,0.0,0.0,0.0,0.1525487895212429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIA,1.5834530064973449,1.3386758610756104,1.6292861514896453,1.59773499046634,1.2942484982859126,1.0333032657241832,0.9396351335232365,1.0045712802938376,1.4858542193894164,1.5064211574052702,1.3426100760160415,1.259651502750265,1.3504766207297139,1.63505189718702,1.5236604911544487,1.530445957537571,1.74606149499367,1.7662091175955965,1.2830666002717908,1.1738183563612687,1.045368678850081,0.7124731369166597,1.3665769323533943,0.9494344206867344,1.7404038622121716,1.6794641107950998,1.604972238795845,1.2968002136614118,1.6605915139279286,1.1942501083474135,1.308531395321701,1.7426705717584465,1.3203518224505622,1.080319589191897,0.0,1.4087842062941607,0.37057410757552095,1.1671923541456142,0.9883105846640149,0.7234466518497336,1.4245586364914615,1.6836233529226792,1.5136247955803017,1.4172182847279358,1.6416976684568807,0.9078415295859811,0.0,1.26558570737435,1.1857129514347482,0.0
H2AZ2,0.0,0.2445086411754653,0.0,0.29702664177430915,0.0,0.2899152195073552,0.44859339933265996,0.27255348618832703,0.48230690592816516,0.6737826934274869,0.0,0.0,0.0,0.0,0.34118804328373853,0.0,0.20314444935075437,0.0,0.0,0.0,0.0,0.0,0.0,0.4089721083688318,0.4522963455069359,0.40467795043175736,0.0,0.4207888587359604,0.23852913325121716,0.0,0.24642583588769656,0.0,0.0,0.5341246326429712,0.0,0.0,0.0,0.9361914028473273,0.0,0.0,0.16243737454120655,0.0,0.0,0.5408581208793872,0.5826244359028674,0.7781058795424947,0.0,0.0,0.0,0.0
PURB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10659222952213197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09372697733674891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802246350127924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG15,0.0,0.0,0.0,0.3683940419714528,0.0,0.0,0.0,0.0,0.0,0.4895396824789646,0.0,0.0,0.0,0.0,0.3698369109156643,0.0,0.3406369124800324,0.0,0.0,0.0,0.0,0.0,0.0,0.05138196952883684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44627444733210553,1.18705828015531,1.4001808668706137,0.0,0.7050427168710726,1.140897526058224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052584936668026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17247986339443147,0.19463471609563912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf57,0.0,0.0,0.0,0.0,0.0,0.0,0.4119797902449638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196162608205826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24208682631882114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738915332066926,0.0,0.0,0.0,0.0,0.0,0.4787939944543018,0.3374882447421646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589810559977336,0.8567203551779818,0.7665805558675745,0.0,1.0897325419275492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA13,0.0,0.0,0.0,0.0,0.0,0.0,0.3962523923838419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16829827988696847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
