,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Epithelial cell (basal keratinocyte),Epithelial cell (cornified keratinocyte),Epithelial cell (mature keratinocyte),Epithelial cell (suprabasal keratinocyte),Fibroblast,Immune (DC/macrophage),Immune (Langerhans),Immune (T cell),Immune (mast cell),Melanocyte,Pericyte/SMC,Sebaceous gland cell,Sweat gland cell,Unknown
ENSG00000196782,0.0,0.0,0.0,0.0,0.0,1.9581814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1440477,2.643891,0.0,0.0,0.0
ENSG00000071205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0644212,0.0,0.0,0.0,0.0,0.0,2.6509464,0.0,0.0,0.0
ENSG00000151623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9178834,0.0,0.0,0.0
ENSG00000198589,0.0,0.0,0.0,0.0,0.0,2.5742302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9952126,0.0,0.0
ENSG00000109686,0.0,2.1330388,0.0,0.0,0.0,1.604973,0.0,3.2006257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164142,0.0,0.0,0.0,1.8535261,0.0,1.7140973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354394,0.0,0.0
ENSG00000109670,0.0,0.0,0.0,2.5781584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9139316,0.0,0.0
ENSG00000038295,0.0,3.0768354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184364,0.0,0.0,0.0,0.0,0.0
ENSG00000174473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6801362,0.0,0.0,0.0,0.0
ENSG00000150625,0.0,2.8302066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173320,0.0,2.5697627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151726,3.0330791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6384706,0.0,0.0
ENSG00000145545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2075915,0.0,0.0
ENSG00000112941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475788,0.0,0.0
ENSG00000038382,0.0,1.7307138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183580,0.0,2.9085948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3504906,0.0,0.0,0.0,0.0
ENSG00000133401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9454838,0.0,0.0
ENSG00000113594,0.0,0.0,2.274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112964,1.0671757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3431392,0.0,0.0
ENSG00000151883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1429856,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185305,0.0,2.9873166,2.4256282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067113,0.0,3.3100035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113448,0.0,2.9428298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010743,0.0,0.0,2.4744756,0.0,0.0,2.9574578,0.0
ENSG00000164181,0.0,0.0,0.0,0.0,2.3992827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112851,0.0,0.0,0.0,0.0,0.0,1.8964969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069020,0.0,0.0,2.1513057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2940598,0.0,0.0
ENSG00000145675,0.0,0.0,0.0,1.9929518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1469343,0.0,1.7838863,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138308,0.0,0.0,0.0,0.0,0.0
ENSG00000113319,0.0,0.0,2.041534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145687,0.0,0.0,0.0,1.547693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081189,0.0,0.0,2.3558068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175471,0.0,0.0,3.29989,0.0,0.0,0.0,0.0,0.0,0.0,2.2650828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118985,2.5133176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189652,0.0,0.0,2.1763675,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2982695,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5059278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184349,0.0,2.7973063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7630825,0.0,0.0,0.0,0.0,0.0
ENSG00000152495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7838863,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092421,0.0,2.1543114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173926,0.0,0.0,0.0,0.0,2.3610044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3476613,0.0
ENSG00000198108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8874711,0.0,0.0,0.0,0.0
ENSG00000120708,0.0,0.0,0.0,0.91154593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0610242,2.3461332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156463,0.0,0.0,0.0,0.0,0.0,2.8591888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133710,0.0,0.0,0.0,0.0,2.3906279,3.1240873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.0,0.0,0.0,0.0,0.0,2.4690154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.364048,2.6031756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164330,0.0,0.0,2.225452,0.0,0.0,0.0,0.0,2.6309242,0.0,0.0,0.0,0.0,0.0,3.1628246,0.0,0.0,0.0
ENSG00000118322,0.0,0.0,0.0,0.0,0.0,1.8329176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072786,0.0,0.0,0.0,0.0,3.011568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120129,2.7884474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184364,0.0,0.0,0.0,0.0,0.0
ENSG00000113742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9394321,0.0,0.0
ENSG00000169045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2650828,0.0,1.3042481,0.0,0.0,0.0,0.0,0.0
ENSG00000113269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0237596,0.0,0.0,0.0,0.0,0.0
ENSG00000096696,0.0,0.0,0.0,0.0,0.0,2.7554133,2.309701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0312936
ENSG00000137203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2691593,0.0,0.0,0.0,0.0
ENSG00000111846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9192784,0.0,0.0,0.0,0.0
ENSG00000111859,0.0,0.0,2.8079767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8885592,0.0,0.0
ENSG00000124788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8654125,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137177,0.0,0.0,0.0,2.293612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234745,0.0,0.0,2.0588422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8272102,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357095,2.7142434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4447923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6089606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69060796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064999,0.0,2.7905834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096060,2.5606747,0.0,2.5339065,3.1480393,0.0,1.9842411,3.5031266,3.5916557,3.469489,0.0,3.1220112,2.9511137,2.9833415,3.4073977,3.0214896,2.8639627,2.6441317
ENSG00000156639,0.0,1.9902167,0.0,0.0,0.0,0.0,0.0,0.0,1.9815406,2.4195437,0.0,0.0,0.0,0.0,1.4077616,0.0,0.0
ENSG00000112576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5412796,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2277596,0.0,0.0
ENSG00000137269,0.0,2.3666706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151914,0.0,0.0,0.0,3.929541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3566632
ENSG00000156508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0700436
ENSG00000196586,0.0,0.0,0.0,0.0,1.7754798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112297,0.0,0.0,0.0,0.0,2.6968522,0.0,0.0,0.0,0.0,0.0,2.8701086,0.0,0.0,0.0,1.446074,0.0,0.0
ENSG00000118689,0.0,0.0,0.0,1.8537724,2.2071075,0.0,0.0,0.0,0.0,0.0,0.0,2.1668048,0.0,0.0,0.0,0.0,0.0
ENSG00000112394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1301498,0.0,0.0,0.0,0.0
ENSG00000009413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606169,0.0,0.0,2.960883,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111885,0.0,2.3357363,0.0,0.0,0.0,0.0,0.0,2.5843675,2.0568485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152894,0.0,0.0,2.2440772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9390953,0.0,0.0
ENSG00000196569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079819,0.0,2.3536403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138308,0.0,0.0,0.0,0.0,0.0
ENSG00000171408,0.0,1.7571962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016402,0.0,0.0,0.0,2.0290966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3463528,0.0,0.0
ENSG00000112378,0.0,0.0,0.0,0.0,0.0,2.0580392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707628
ENSG00000135540,0.0,1.7631744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152818,0.0,2.7567935,2.2966218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0863996,0.0,0.0,0.0
ENSG00000164506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2599854,0.0,0.0,0.0,0.0
ENSG00000111961,0.0,3.2683697,2.8302116,0.0,2.3128743,0.0,0.0,2.3843694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9962397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120278,0.0,0.0,2.4557624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153721,0.0,2.4719892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049618,0.0,2.1838264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184364,0.0,0.0,1.7974067,0.0,0.0
ENSG00000130340,0.0,0.0,0.0,0.0,0.5397584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5391273,2.5172348,0.0,0.0,0.0,0.0,0.0
ENSG00000112531,2.191861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0568485,0.0,0.0,0.0,2.3717165,0.0,0.0,0.0,0.0
ENSG00000130396,0.0,0.0,0.0,0.0,2.4775467,2.3348935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157954,0.0,0.0,0.0,0.0,2.4284482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0989647,0.0,0.0,0.0
ENSG00000008256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2870717,0.0,0.0,0.0,0.0
ENSG00000005108,0.0,0.0,2.0946393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0543349,0.0,0.0
ENSG00000122566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138308,0.0,0.0,0.0,0.0,0.0
ENSG00000106069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9511137,0.0,0.0,0.0,0.0,0.0
ENSG00000155849,0.0,1.7631744,2.5703287,0.0,0.0,0.0,0.0,0.0,2.983747,3.2279444,0.0,2.9911263,0.0,0.0,0.0,0.0,0.0
ENSG00000106078,0.0,0.0,0.0,0.0,0.0,2.0628207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146648,0.0,0.0,0.0,2.6303282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2021091,0.0,0.0
ENSG00000158321,0.0,2.96844,0.0,0.0,0.0,2.5488553,0.0,2.696737,0.0,0.0,0.0,0.0,0.0,1.8211694,2.943118,0.0,0.0
ENSG00000263001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2490735,0.0,0.0
ENSG00000127946,0.0,2.0151632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230841,0.0,0.0,0.0
ENSG00000006576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184364,0.0,0.0,0.0,0.0,0.0
ENSG00000135218,0.0,2.4379303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903286,0.0,0.0,0.0,0.0
ENSG00000075213,0.0,2.9556878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085563,0.0,0.0,2.1860628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9650495
ENSG00000160862,0.0,0.0,0.0,0.0,3.7244062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189056,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005483,0.0,1.9869515,1.7420251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5464616,0.0,0.0,0.0,0.0
ENSG00000091138,3.1074557,0.0,1.8544308,2.7084324,3.5908208,3.634961,3.141926,1.9204623,2.4350743,2.8415046,2.1817312,3.044735,0.0,2.1708217,2.2880967,1.6630489,3.3836963
ENSG00000091128,0.0,0.0,0.0,3.1931264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184903,1.7261207,0.0,0.0,2.314712,0.0,0.0,0.0,1.9436848,0.0,0.0,0.0,2.5172348,0.0,0.0,0.0,0.0,0.0
ENSG00000128512,0.0,0.0,2.5327196,0.0,0.0,0.0,0.0,0.0,0.0,3.1652381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128573,0.0,0.0,0.0,1.6126763,0.0,0.0,0.0,2.6776004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128510,0.0,0.0,0.0,0.0,2.6547256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7485447,0.0,0.0,0.0,0.0,0.0,2.5609088,0.0,0.0,0.0
ENSG00000131558,0.0,1.9684446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1387546,0.0,0.0,0.0
ENSG00000181652,0.0,0.0,0.0,0.0,2.9560921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055609,0.0,0.0,0.0,0.0,0.0,1.668608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0974553,0.0,0.0
ENSG00000117868,0.0,0.0,2.5439777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124343,0.0,0.0,0.0,0.0,1.8903286,2.4107206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6574285,0.0,0.0,0.0,0.0
ENSG00000184831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8406924
ENSG00000198947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1563401,0.0,0.0,0.0
ENSG00000183337,0.0,0.0,0.0,0.0,1.9042504,1.5460215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124429,0.0,0.0,0.0,0.0,0.0,3.0231876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147202,0.0,2.2732387,0.0,0.0,0.0,0.0,0.0,2.4533293,0.0,0.0,0.0,0.0,0.0,2.4480653,0.0,0.0,0.0
ENSG00000157514,0.0,0.0,0.0,2.6472208,0.0,0.0,0.0,2.889145,1.9815406,1.134282,0.0,2.9977894,0.0,0.0,0.0,0.0,0.0
ENSG00000157600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2849288,0.0,0.0
ENSG00000154359,0.0,0.0,0.0,0.0,0.0,2.038042,0.0,0.0,0.0,0.0,0.0,0.0,2.200274,0.0,0.0,0.0,0.0
ENSG00000164741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7458217,0.0,0.0,0.0
ENSG00000129422,0.0,0.0,2.363183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7759118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147459,0.0,3.0560234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8317173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104765,0.0,0.0,0.0,0.0,2.3732665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9500642,0.0,0.0,0.0
ENSG00000147526,0.0,0.0,2.7169623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4775362,0.0,0.0,0.0
ENSG00000164808,0.0,1.6486424,0.0,0.0,0.0,0.0,0.0,0.0,2.665072,0.0,0.0,0.0,0.0,0.0,1.9131919,0.0,0.0
ENSG00000198846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189652,0.0,0.0,0.0,0.0,0.0
ENSG00000076641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379442,2.6167202,0.0,0.0,0.0,0.0
ENSG00000104413,0.0,0.0,0.0,0.0,0.0,1.6345432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7242525,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070756,0.0,0.0,0.0,0.0,2.9531217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184364,0.0,0.0,0.0,0.0,0.0
ENSG00000169946,0.0,2.8955812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6404943,0.0,0.0
ENSG00000205038,0.0,3.6439853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
