,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,pDC
FAM111A,0.0,0.0,0.0,0.0,0.7210531,0.0,0.0,0.5735037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPEG1,0.0,0.0,0.95966613,0.0,0.0,1.4866278,0.0,0.0,0.0,0.0,0.0,1.0611954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84411544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6588962
OSBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31399375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8327848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98386014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9873166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A6A,0.0,1.501942,1.5932108,1.4509648,0.0,0.0,1.6078362,0.0,1.9681797,0.0,0.0,1.8340213,0.0,0.0,1.1923549,0.0,0.0,0.0,0.0,0.0,0.6176375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A4A,0.0,1.4157653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51952106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,0.0,1.4157653,0.8047989,0.0,0.0,0.0,0.0,0.0,2.2328486,0.0,0.0,2.3900712,0.0,0.0,1.0286728,0.0,0.0,0.0,0.0,0.0,1.9782681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A1,3.3153577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4449213,0.0,0.0,2.5337706,0.0,0.0,2.630314,0.0,0.0,0.0,0.0,0.88106555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM109,0.0,0.0,0.0,0.0,0.5236831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55259824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC15A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97792184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336673,0.0,0.0,0.0,0.9783361,0.0,1.0316362,0.8915262,0.0,0.0,1.0671015,0.0,0.0
CD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93473995,0.0,0.0,0.0,0.0,0.0,0.0,0.8915262,0.0,0.0,0.9163508,0.0,0.0
DDB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38282758,0.340357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB561A3,1.4552819,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1820059
CPSF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39119294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM258,0.95758396,1.501942,1.0757463,1.3428285,1.1432365,0.974468,0.982949,0.8327848,0.0,0.0,0.7798126,0.0,0.0,0.0,0.546353,1.9847825,0.0,0.0,0.0,0.0,1.0365185,1.6180264,1.8985853,1.4700661,0.9707151,0.0,0.75886345,0.0,0.0,0.0,0.76140934,0.0,0.4348497,0.0,0.0,0.0,0.0,1.020061,0.0
FEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93568015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,3.023808,5.275829,4.915528,3.6807783,2.964456,3.9658754,4.621172,4.119819,5.3743386,3.0396867,5.81807,4.1062946,2.9374557,3.0256717,4.6815405,4.72612,3.2414207,2.898621,2.8212473,2.955841,5.298619,2.036766,2.4361613,3.7673845,2.8899186,2.1665335,3.4629002,2.9985628,2.3597937,2.8766727,3.1796505,3.0742078,2.9361763,3.2787578,2.9156685,2.6103625,3.1122673,2.8959403,3.3612137
INCENP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHNAK,0.0,0.0,1.6714084,0.46596566,0.8422283,1.4402571,1.252121,0.0,0.0,1.4558278,1.394568,0.0,1.1773239,0.0,1.7006025,1.9750978,0.0,1.4183697,0.0,0.0,1.5783529,0.0,0.0,0.0,0.0,2.1085014,1.8595791,1.6113645,0.49240243,1.1505275,0.0,0.0,0.0,1.9269522,1.2713852,0.0,1.7378201,1.1665581,0.0
EEF1G,2.6558487,1.7855366,1.8746847,1.9571393,1.8055736,2.5301762,2.3728468,3.049616,1.5145463,2.3848166,1.6859385,0.7730598,2.1002803,2.6108298,1.9416986,1.9847825,2.7253623,1.5709,1.9729624,2.5525823,1.9612482,1.6486424,2.3454928,3.1448438,2.0358038,0.0,2.6385312,1.9529759,1.0078634,1.858474,2.869481,2.188033,2.7289722,2.1182568,1.9586189,0.0,2.0466049,1.8437338,2.0761235
MTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GANAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN1,1.0564605,0.0,0.6843157,0.28727677,0.8238623,0.7945193,0.7085229,0.6716618,0.0,1.0328188,0.58099604,0.0,0.0,0.0,0.61499214,0.0,0.0,1.0379136,0.793222,0.46107528,0.9233181,0.0,0.0,1.3289317,0.0,0.0,1.0146494,1.0426471,0.0,1.0352718,1.0395058,0.0,0.91851735,1.1940548,1.0297418,0.0,1.0083035,0.87002164,0.0
BSCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5751377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC9C,0.0,0.0,0.0,0.0,0.0,0.16623753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2G,0.0,0.0,0.0,0.0,0.49612504,0.0,0.0,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31399375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM179B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.74003583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17182165,0.91419584,0.0,0.0,0.0,0.0,0.0,0.0,0.9273825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC3A2,0.0,0.0,0.0,0.0,0.48318303,0.0,0.0,0.8327848,0.0,0.0,0.7276325,0.0,0.0,0.0,0.0,0.0,0.0,0.84094864,0.0,0.0,0.71441925,0.55808794,1.0418746,0.340357,0.0,0.0,0.70068145,1.0099654,0.0,0.0,0.8319776,0.0,0.0,0.8534399,0.0,0.0,0.9072667,0.0,0.0
LGALS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39119294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAAT4,0.0,0.0,0.0,0.0,1.3995218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2705436,0.0,0.7020476,0.0,0.0,1.3803258,1.4439248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7515683,1.2180816,0.0,1.1800508,0.91045076,0.0,0.28094298,0.0,1.2635853,0.0,1.062247,1.8110447,0.0
RTN3,0.0,0.0,0.0,0.0,0.31554395,0.3109235,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52501833,0.0,0.6606131,0.340357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX8A,0.0,2.0515127,1.647795,1.8533816,1.8609859,1.3652749,1.4448638,1.3538907,1.5027566,0.0,1.3618908,0.0,0.82077694,0.0,1.1431499,2.0006502,0.0,1.0674772,0.9971595,0.0,1.4775732,0.6935224,1.6682363,0.9421281,0.0,0.0,0.83014923,1.0162215,0.0,1.0613813,0.0,1.2210155,0.45973372,1.2151477,1.0963528,0.0,1.0520746,1.1653416,0.66142875
OTUB1,0.0,0.0,0.0,0.0,0.0,0.55356085,0.53148496,0.0,0.0,0.74003583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68234897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STIP1,0.0,0.0,0.0,0.43768772,0.0,0.0,0.0,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FERMT3,0.0,0.0,0.79361993,0.0,0.0,0.36482334,0.52989566,0.0,0.0,0.0,0.538066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31840432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC4,0.0,0.0,0.0,0.0,0.0,0.60399634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R14B,0.0,0.0,0.0,0.0,0.0,0.20083408,0.0,1.410473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,0.0,1.4157653,0.78586996,1.0794219,1.0892339,1.4192959,0.8636945,1.7962178,0.0,1.1253078,0.0,0.0,0.9935037,0.0,0.7367343,0.0,0.0,1.0296861,0.9759596,0.0,0.76940405,1.0739036,1.3731645,1.0453542,0.7377518,0.0,0.8977693,1.1560832,0.0,1.2025397,0.94050723,1.536216,0.93605983,0.93530387,1.1820064,0.0,0.998132,1.1653416,0.0
PRDX5,0.0,0.0,0.8916111,0.9352375,0.7441493,0.62794036,0.74505985,0.0,0.0,0.74003583,0.6840579,0.66521657,0.0,0.0,0.78449667,0.0,0.0,0.0,0.8532852,0.0,0.87231696,1.0932193,1.3684144,1.1076534,0.9881516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91142845,0.0
RASGRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5472646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93718886,0.0,0.73830974,0.0,0.0,0.0,0.0,0.0,0.0
SF1,0.58928394,0.0,0.56748486,0.70220554,1.0648782,1.0868003,0.22833386,0.8327848,0.0,1.6413882,0.23434742,0.45944333,1.0484498,1.252763,0.82041913,0.0,0.0,1.158851,1.0024796,1.3830104,0.74747884,0.0,0.0,1.3289317,0.7281892,1.3945255,1.5330753,1.1617845,1.9323039,1.4251692,1.5380791,0.0,1.1504251,1.4770695,1.3833394,1.7986677,1.3927034,0.9829174,0.0
EHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12997527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91419584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAU,3.3132448,2.8109076,3.020834,3.0703275,2.7448606,3.113563,3.0365942,3.0509923,2.3010566,2.6110635,2.8898177,1.4627576,3.0613976,3.4225411,3.0559912,2.9873166,3.431571,2.8554819,2.9009807,3.483213,3.0171804,2.2448993,2.8012922,3.172649,3.2056956,0.0,3.3523035,3.135614,3.0074687,3.0340896,3.6239052,2.9545374,3.4632158,3.0878217,3.1572623,3.1550875,3.1539857,3.0629945,2.8732533
SYVN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56590176,0.7084927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,1.5562723,1.6724615,3.3909585,2.5643415,1.6116947,1.568056,2.4681013,1.4319232,0.0,1.0328188,3.5916567,4.4658246,1.0844164,0.0,3.025599,2.9873166,0.6926475,1.968891,1.3434023,0.0,3.112449,1.8032682,2.0592318,2.2333443,1.8101184,2.8057826,1.0253062,1.6975517,1.0078634,1.2307088,1.0894961,2.188033,0.0,1.8274964,1.1657215,1.7986677,1.4155291,1.0673516,1.6718293
MALAT1,5.4548078,3.856432,4.655072,4.773926,4.7400055,4.98736,4.956041,4.6847854,1.6932495,5.1280603,4.8586135,5.7322497,5.3134885,5.3484664,5.254847,5.882808,5.5746307,5.2094045,4.962424,4.8456826,4.736251,5.05155,4.607372,4.9813933,5.519434,6.3681545,4.926517,5.1901836,5.3451486,5.143491,4.9053235,5.4877605,5.2142515,5.2501674,5.0899715,5.8241043,4.9472218,5.035469,5.861762
SCYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39119294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNRD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5751377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHBP1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.7730598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7406718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIPA1,0.0,0.0,0.0,0.0,0.0,0.37631497,0.0,0.0,0.0,0.0,0.0,0.97792184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASEH2C,0.0,0.0,0.0,0.9036534,0.5383931,0.0,0.0,0.5412282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFL1,2.0609045,2.7054873,2.8552618,3.2205791,3.1610074,2.9176745,2.8144755,2.2881575,2.756103,2.0619218,2.768577,1.0684794,2.4667096,1.9706558,2.5296721,1.9847825,1.904724,2.6759458,2.5943391,1.9500768,2.831596,1.113532,1.7524498,2.299441,1.884911,0.0,2.3060846,2.5436177,1.997174,2.4396486,1.9341741,0.0,1.8065628,2.4388847,2.509969,2.7707157,2.3922327,2.809074,2.762336
MUS81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSW,0.0,0.0,0.0,0.0,2.4996943,0.0,0.0,0.72379655,0.0,1.8687286,0.0,0.0,1.9740293,0.0,1.5158503,0.0,0.0,2.8319592,2.3754728,0.0,0.0,0.0,0.0,0.91419584,1.1650316,0.0,0.0,2.3210874,0.0,2.2842522,0.0,0.0,1.2023425,0.0,2.0354345,2.1383035,1.0819604,2.0521038,0.0
FIBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC85B,0.0,0.0,0.0,0.70220554,0.563849,0.0,0.0,0.7708996,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24303895,0.7450959,0.0,0.0,0.0,0.0,0.0,0.0,0.8626739,0.0,0.89725196,0.0,0.0,0.0,0.0,0.8856259,0.0
DRAP1,0.0,0.9399366,0.77215034,0.98428226,0.77891415,0.41729626,0.9903552,1.2219263,0.0,0.0,0.0,0.97792184,0.0,0.0,0.19350372,0.0,0.0,0.0,0.0,0.0,1.1208293,0.0,0.6967364,1.3739812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0937032,0.0
SART1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANF1,0.0,1.0075577,0.0,1.2578456,1.1846082,0.5837278,0.5897433,1.3112088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736783,0.0,0.0,0.0,0.0,0.63163114,0.0,0.74424434,1.3836751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B2,0.0,0.0,0.7317661,0.9062586,1.1757734,0.59589905,0.7061709,1.3112088,0.0,0.0,0.64182246,0.0,0.0,0.0,0.8905736,0.0,0.0,1.092253,0.87742174,1.1024344,0.73497176,0.41295275,1.1204115,1.4632393,0.35542792,0.0,0.88688326,1.0557878,0.0,1.0942316,0.9273825,0.0,0.0,0.0,1.0417559,0.0,0.96496487,0.9781807,0.0
