,C_BEST4,C_EEC,C_ISC,C_TA,C_earlyACC,C_goblet,C_lateACC,C_secretory_prog,C_tuft,SI_AE2,SI_BEST4,SI_EEC,SI_FAE,SI_ISC,SI_TA,SI_TA2,SI_earlyAE,SI_goblet,SI_intermAE,SI_matureAE,SI_paneth,SI_secretory_prog,SI_tuft
ENSG00000105669,0.01783249,0.058641568,-0.12938195,0.055832677,-0.20349619,0.21296111,0.16769579,0.3178191,0.32907063,-0.07945642,-0.2741146,0.15446666,0.2695045,-0.28694135,0.14188574,0.35813218,-0.03497885,0.64399374,0.012539782,-0.06400198,-0.13081756,0.12089074,0.63787574
ENSG00000138495,0.16038041,0.20049596,-0.5125894,0.07269314,-0.48559722,-0.07615462,0.26726732,0.7710302,0.86525786,0.43871832,0.26233214,0.5276718,0.58637744,-0.6127941,0.06473422,-0.18201919,-0.48974422,0.16563648,0.17552076,0.4890143,-0.8644565,-0.121427365,0.990484
ENSG00000178741,-0.075905606,0.20029719,0.7261706,0.4281457,0.64737946,0.018253502,0.6304316,0.17081974,0.7462705,-0.12563294,-0.5281948,0.077533066,-0.2169273,-0.19459276,-0.12574804,0.17235123,0.089051284,-0.40440124,0.25682798,-0.2703677,-1.4941998,-0.32310164,-0.0068803555
ENSG00000112695,-0.25267708,-0.37668115,0.10586721,0.20642518,0.43694663,-0.2498276,0.9110027,0.15350534,0.5258528,0.22229794,-0.3938953,-0.23462036,0.23832309,-0.3682035,0.15522607,0.4398445,0.20184188,-0.28242415,0.30576786,-0.0069125975,-1.391565,-0.15834858,0.30277413
ENSG00000115944,-0.3178692,0.5426352,0.53577733,0.070873365,0.008624031,-0.030900372,-0.07773886,-0.012061412,-0.58135986,-0.4056086,-0.16689138,1.132715,0.4154523,0.27148026,-0.038379572,0.22780645,0.09926135,0.097045116,-0.1241122,-0.14755821,-0.60793585,0.0822165,-0.61157095
ENSG00000176340,-0.29023477,0.34953812,0.020740276,0.27329105,0.2700411,-0.16397871,0.6966276,-0.010040039,0.4282958,0.19277301,-0.39573535,0.13756144,0.24392448,-0.35040355,0.15799981,0.45087317,0.22266398,-0.29969662,0.45658866,0.03251105,-1.1495736,-0.6227312,0.17249735
ENSG00000109472,-0.19260094,10.176252,-0.16156745,-0.0119885355,-0.12464929,-0.21540241,-0.07361111,-0.033314537,-0.28047433,-0.14672837,-0.19071671,6.7911215,-0.29531533,-0.21761316,-0.037860513,-0.22325572,-0.18921646,-0.28432256,-0.15099384,-0.13007912,-0.29242647,-0.15747505,-0.3070373
ENSG00000163499,-0.14503238,9.189791,-0.1046314,0.051090524,-0.08792427,-0.17030583,-0.03654857,0.009603455,-0.25266033,-0.10114371,-0.15009527,8.975016,-0.25488466,-0.16984732,0.029180866,-0.15084842,-0.13771653,-0.2439248,-0.094035044,-0.08159484,-0.23210584,-0.11377454,-0.27481642
ENSG00000182187,0.0008919378,0.032534886,0.014159647,0.0058557093,-0.032284126,-0.0023916431,-0.04992492,0.020306716,-0.00170112,-0.022680422,-0.0027457234,0.03019781,0.03639849,0.014735001,0.04544661,0.030252254,-0.0053771976,0.012872533,-0.015154925,-0.028466783,0.04891066,0.02660289,0.005876653
ENSG00000009307,0.04840965,0.2416025,0.0056477855,0.05270597,-0.002703444,0.061701246,-0.15125582,0.31916386,0.35775268,0.3201696,0.023918143,0.31591505,0.40714902,-0.049469028,0.16109893,0.02460606,0.016708337,0.27697408,0.0792658,0.2867753,-0.0772436,0.81490135,0.42887527
ENSG00000119535,0.0046514743,0.045984276,0.008574512,0.010496294,-0.0259273,0.008868751,-0.054877423,0.027017316,0.023597538,-0.026921604,0.0069487267,0.04625275,0.04329774,0.025784982,0.039206777,0.0439262,0.0034346043,0.03485617,-0.020757785,-0.03348687,0.050599072,0.025528323,0.031902604
ENSG00000113712,0.18725576,0.54680943,-0.014024833,0.13811068,0.02627606,0.40312973,0.24803329,0.27379596,0.8789743,0.23524217,0.097817585,0.36556888,0.48808417,-0.070673995,0.039844412,-0.06447977,-0.112773016,0.19681218,-0.10362677,-0.06116142,-0.1301385,0.3756028,0.61790156
ENSG00000180846,0.015382765,0.09903377,-0.015203021,-0.018846449,-0.026441587,0.020016933,-0.097518146,0.019325985,0.105063245,-0.04981757,0.031126251,0.10068065,0.09883722,0.061533093,-0.036574706,0.008537278,-0.017311988,0.0927414,-0.061096624,-0.06646345,0.045964178,-0.0035950975,0.099863306
ENSG00000175183,-0.13162276,-0.16196825,-0.14195894,-0.25073048,-0.08732305,-0.13215336,-0.012058241,-0.33395675,-0.15357326,-0.051459372,-0.1463354,-0.17215572,10.348515,-0.16676392,-0.32033592,-0.22040863,-0.11410605,-0.17341189,-0.058757152,-0.042021196,-0.1829384,-0.17844346,-0.14623092
ENSG00000101439,0.20078479,0.5203606,-0.02354337,0.37605572,0.06279062,0.08115611,0.552045,0.002858624,1.7058036,0.7688118,-0.0069484184,0.26679382,0.008433783,-0.61713845,0.051436618,-0.31657672,-0.31241518,-0.14659786,0.030704366,0.29796606,0.05695226,-0.48863316,-0.48821327
ENSG00000160213,0.2350552,-0.40264377,0.092896566,0.2328318,0.2043567,-0.31927922,0.80514693,-0.48577288,0.7721149,0.30472496,0.024996161,0.043892913,0.59218585,-0.23447418,-0.19231212,0.29133883,-0.18774714,-0.20513433,-0.008691968,-0.16077666,-1.0861757,-0.63102376,1.437371
ENSG00000288784,-0.0070778346,0.05628763,-0.0027411464,0.008956602,-0.05629559,0.00023287907,-0.104587525,0.036310587,0.024926439,-0.060231477,-0.0020578722,0.059035975,0.060125947,0.025975632,0.05529329,0.059777223,-0.009993513,0.04299535,-0.049998865,-0.07091256,0.062361795,0.026891582,0.037922487
ENSG00000044115,0.45587212,-0.1497772,-0.45738342,-0.0034074439,-0.05627758,0.00013823716,0.35738882,0.40739495,0.18146545,0.2299552,0.25864735,-0.050042298,0.47414005,-0.44578436,0.19527227,0.3402755,-0.06108429,0.17255776,0.10671919,0.26481333,-0.82441765,0.5015283,0.11964041
ENSG00000168036,0.4035163,-0.12817533,-0.009791267,0.11736205,-0.03141749,-0.00044589362,0.074414074,0.017779294,0.44743133,0.12639093,0.15499252,-0.11269064,0.15821065,0.087745,-0.016052224,0.3976318,-0.2721124,0.22272417,-0.03432793,0.11031024,1.2369556,0.29619387,0.20360252
ENSG00000198561,0.44759968,-0.056995142,-0.34807816,-0.12752074,-0.30886182,0.23419003,0.23459946,0.6227052,0.38601997,0.40948185,0.6173909,-1.0670705,0.36792895,-0.59933484,-0.07533848,-0.28661287,-0.33658582,-0.06797418,0.09192855,0.3163704,-0.047878135,0.098719,-0.33425987
ENSG00000085733,0.11228915,0.032147873,-0.43097055,0.09202978,-0.014627355,0.13663489,0.32659996,0.20113379,0.41532686,0.06335302,0.20885411,-0.07025633,-0.4434996,-0.44064635,0.09759595,0.121801354,-0.08077914,-0.00055268354,0.015785819,0.10513147,-0.7014141,0.09518687,0.34933627
ENSG00000112514,-0.18119633,0.42995426,0.6128804,0.13455984,0.14665596,-0.11186143,-0.25331432,-0.14333329,0.17518494,-0.32255092,-0.0034807825,0.56729853,-0.08124149,0.45646936,-0.061239857,-0.047488347,0.020934833,-0.13888606,-0.083020754,-0.19211593,-0.41504392,-0.07752879,0.63172513
ENSG00000051523,0.7702338,-0.3295462,0.28130627,0.4566619,0.8543494,-0.25151727,0.9122645,-0.7071408,0.45008892,-0.6626712,0.43011242,-0.37034458,0.94148767,-0.1472684,-0.11228076,0.24606062,0.3607128,-0.85143256,0.0856437,-0.92650753,-1.1086296,-0.6835743,0.75171614
ENSG00000172115,-0.025842916,-0.047282886,0.26446798,0.4516577,0.7349409,0.036082476,1.082639,0.28009135,0.27694333,-0.4335883,-0.45345637,0.4316808,-0.032111004,-0.48200232,-0.11496821,0.6156165,-0.08677605,-0.45268545,-0.0032589827,-0.27899715,-1.266648,0.062608,-0.06504098
ENSG00000186684,-0.012339762,0.048980433,-0.030499982,0.0285936,-0.011317204,-0.001720196,-0.08898238,0.07666884,0.095797524,-0.06924554,0.0065931324,0.061755896,0.054057997,0.029153,0.013856013,0.044729974,-0.046574183,0.07596478,-0.08841264,-0.081748605,-0.021070594,-0.021391463,0.084471375
ENSG00000245598,-0.0030865853,0.063276835,-0.019507518,0.041581962,0.0013042374,0.009672836,-0.077316724,0.08817543,0.11569682,-0.059563335,0.018458126,0.0778549,0.06123185,0.042462748,0.011231727,0.051604334,-0.036870416,0.09360286,-0.0831241,-0.072475225,-0.025416577,-0.01418321,0.102855444
ENSG00000129562,-0.2950651,0.13231349,0.21634585,0.17219752,-0.15823147,-0.33929244,-0.07972787,-0.5506191,0.9456061,0.13327482,-0.34828916,0.18137866,0.17991932,-0.032374687,0.089144334,0.12888779,-0.044737544,-0.01911587,0.007145255,-0.0425482,-0.52175975,-0.07001932,1.0594685
ENSG00000183283,0.17757584,0.08853769,-0.19850084,-0.0059196115,-0.015863378,0.17526057,0.3594965,0.4293528,0.3862567,0.21569347,0.1619207,-0.18805867,-0.28954414,-0.34302646,0.11309697,0.123802945,-0.18717629,0.18968502,0.010281757,0.11026939,-0.25258705,0.2762899,0.17484407
ENSG00000163357,0.0091518555,0.09225307,0.0004976495,-0.05442398,-0.036495578,0.019872494,-0.08697686,-0.042854156,0.063021116,-0.03743305,0.021048252,0.09107065,0.07315169,0.039855164,-0.044123776,0.014502531,0.00814365,0.06797443,-0.033726264,-0.049553327,0.07378108,-0.0007679267,0.07920341
ENSG00000100201,0.17679745,0.7248286,-0.18187952,0.18827705,0.0901717,0.44414997,0.04989606,0.6450469,0.65821767,-0.0615161,0.25791496,0.6067858,0.112201214,-0.089745894,0.16620895,-0.29789838,-0.0103247715,0.5557481,-0.04332226,0.022034992,0.14962326,0.15964332,0.5799693
ENSG00000215301,0.16170272,0.5473025,-0.56660926,-0.019216418,-0.39570183,0.16275859,-0.12330121,0.551272,-0.9832721,0.20663263,0.15209837,0.06359058,0.105330184,-0.49272373,0.13778584,-0.026416458,-0.41911966,-0.075623155,0.023879237,0.3664053,-0.09387165,0.7421714,0.1691308
ENSG00000108654,0.37944305,0.97618806,-0.25987604,0.26736426,-0.00037071842,0.18050256,0.20724827,0.5823036,1.455858,-0.022163566,0.32382694,0.9441855,0.6751917,-0.15609215,0.084614106,0.10338985,-0.20112404,0.16767766,-0.12670763,0.06826134,-0.11788119,0.84492403,1.3824115
ENSG00000164816,0.1175938,0.14166293,-0.55053234,-0.41482854,-0.4282271,0.10515,-0.33356255,0.26463297,-0.7157009,0.10468963,-0.043140512,0.35133287,-0.6584751,0.13148902,-0.3826882,-0.5798013,-0.44434357,0.22293402,-0.2382843,-0.18947554,7.3403106,0.13927218,-0.73587596
ENSG00000164825,-0.32856414,-0.55114734,-0.21985272,0.022026137,-0.26901293,-0.3809158,-0.09604417,-0.02664132,3.1996233,-0.24709374,-0.33562338,-0.5071044,-0.537997,-0.36500332,0.051463395,-0.29547244,-0.2742713,-0.52847815,-0.21214235,-0.22336377,-0.43816844,-0.27238947,2.9447918
ENSG00000124795,0.10042833,0.17705917,-0.2954064,0.16555443,-0.15743405,-0.16138846,-0.10681316,0.43860796,0.19708821,0.485837,0.113000005,-0.6255269,0.08474212,-0.08336191,0.23083028,0.7221295,-0.021846708,0.10224832,-0.021939775,0.19573504,-0.5998851,0.3883718,0.40951294
ENSG00000197406,0.043428183,0.22161254,-0.012813894,0.036174744,-0.048868433,0.067215756,-0.18171304,0.105678104,0.22179748,-0.09174983,0.06748034,0.22455806,0.1950053,0.13361293,0.083272435,0.17512278,-0.01417699,0.1990698,-0.1080725,-0.12399009,0.13004345,0.03937105,0.21591148
ENSG00000147113,0.012629072,0.0930668,0.016415363,0.0032372,-0.04098875,0.026536994,-0.09020944,0.034848187,0.05611341,-0.038938478,0.01961679,0.0967392,0.08657597,0.050039448,0.042604204,0.079182304,0.012343651,0.075101286,-0.030871447,-0.052325923,0.09227572,0.041740827,0.07274647
ENSG00000226758,0.013384544,0.09601772,-0.026341384,0.02625078,0.10154493,0.066615984,-0.04264985,0.0730012,0.31950444,-0.04430859,0.14108895,0.11061357,0.060816873,0.074525274,-0.16833462,-0.009576633,0.047516886,0.23646376,-0.1116474,-0.046032183,-0.06841506,-0.070139326,0.2784666
ENSG00000050165,-0.23422267,-0.42890418,-0.13151313,0.026039304,-0.20980074,-0.2831384,-0.10150598,-0.033765364,3.8697898,-0.17447239,-0.26129624,-0.4231553,-0.40443784,-0.2824468,0.10712436,-0.23474886,-0.18029404,-0.4443533,-0.1275914,-0.13681535,-0.30474916,-0.18501002,2.390369
ENSG00000186047,-0.010047969,0.06263613,-0.02702333,-0.0064527704,-0.03973534,-0.001528736,-0.10189663,0.023263099,0.07893116,-0.06635537,0.0025614523,0.06850781,0.058233663,0.032155946,0.0036671357,0.042235065,-0.04152497,0.06264122,-0.076508194,-0.07986707,0.019613098,-0.0138464505,0.07119101
ENSG00000147570,-0.0037795156,0.08313366,-0.030826788,-0.0029576332,-0.04527188,0.008183413,-0.1158465,0.0288234,0.08841448,-0.069842584,0.0075417426,0.08318782,0.081609346,0.039184507,0.01715068,0.06939672,-0.03207459,0.076003045,-0.07847104,-0.08525975,0.036564473,-0.010417571,0.08282931
ENSG00000233540,0.013987002,0.12327379,0.004476047,-0.032296687,-0.040181838,0.03344185,-0.10738454,0.0013467647,0.08684264,-0.046023656,0.026520707,0.11950816,0.094169684,0.054648057,-0.0031670528,0.070986755,0.013551488,0.09389022,-0.039180227,-0.061554912,0.10298357,0.02116159,0.10632455
ENSG00000229918,-0.016179398,0.028483974,-0.026292074,0.026711833,-0.0152923325,-0.009243927,-0.076560825,0.067178145,0.06340837,-0.06142926,-0.0017784993,0.037510164,0.041267615,0.015792388,0.024646869,0.03160695,-0.044690043,0.049714,-0.075981215,-0.07146378,-0.021338133,-0.018497214,0.055499732
ENSG00000167261,-0.0006842537,0.077148184,-0.027141487,0.005651299,0.045485463,0.038763743,-0.041110035,0.030250626,0.20042515,-0.037187323,0.066864334,0.08517839,0.057761304,0.04234696,-0.08571584,0.024290469,0.00884015,0.13936812,-0.079422966,-0.047207713,-0.018958898,-0.02684728,0.17784432
ENSG00000121570,-0.0015616086,0.053107325,-0.0126167135,-0.0048511075,-0.030142928,0.0082331365,-0.0686999,0.012417516,0.043768883,-0.037637345,0.004881198,0.055269368,0.04639126,0.02073361,0.008082737,0.04349464,-0.007725005,0.0430715,-0.037838686,-0.04660193,0.032145333,0.006104975,0.046987645
ENSG00000092964,-0.44658786,-0.076749764,-0.3211679,-0.3107891,-0.33376506,-0.35653377,-0.14370807,-0.15435727,2.2755485,-0.28063318,-0.4482523,0.7634954,-0.63177806,-0.34388816,-0.31408092,-0.628189,-0.3354112,1.298449,-0.25013435,-0.23713335,0.44966492,1.012831,2.7317514
ENSG00000113657,-0.24213654,-0.44681633,-0.13392726,0.04326429,-0.21517512,-0.2928966,-0.1011623,-0.037319653,3.3287187,-0.17838565,-0.26558724,-0.44574744,-0.41632804,-0.28462985,0.11271437,-0.26454893,-0.17840625,-0.4509611,-0.1333879,-0.14121614,-0.3234081,-0.19060263,3.3006063
ENSG00000046604,0.2965715,-0.31014878,0.0354571,0.43742073,0.3197192,-0.05754365,0.63181263,0.17746378,0.8879559,0.28717428,0.093604915,-0.51710796,0.46488464,-0.1613302,-0.0035382558,0.14199509,-0.121331245,-0.65119815,-0.12765385,0.22366518,-0.76656693,-0.39510816,1.021919
ENSG00000096696,0.7831264,0.6280891,-0.5662049,0.2898283,0.06822723,-0.18855308,0.15171307,0.05214315,0.07543958,0.30123395,1.1219965,1.1961691,-0.16310315,-0.31534463,0.17014644,0.3048365,0.0432393,-0.22357091,0.31903696,0.31028146,-0.9739315,0.24704652,-0.5290998
ENSG00000125868,0.8286395,0.90125626,0.51737833,0.45314652,0.6454149,0.51199234,0.8773174,0.40050626,0.48566836,0.15756352,-0.13940613,0.41037518,-0.4840785,-0.082737625,-0.35821477,-0.13871807,-0.32696396,0.14176816,-0.59226954,-0.4511692,-0.49926105,-0.12603928,0.12249471
ENSG00000197102,0.29138246,0.42942664,-0.18460892,0.27798182,0.12669304,0.21317273,0.3015037,0.81345755,0.3988464,0.064003974,0.12614156,0.44210953,-0.16989937,-0.32687992,-0.03837708,-0.054476943,-0.12284311,-0.0069155255,0.004640245,0.21789469,-0.30146796,0.61974156,0.5201141
ENSG00000077380,0.3506209,0.07780394,-0.24401216,-0.010580784,-0.0124625005,0.07192251,0.17735833,-0.041069493,0.15105781,0.21608669,0.20553674,0.0061123883,-0.063493155,-0.23813611,-0.057140138,0.009848792,-0.13754593,-0.5842385,-0.07712973,0.02431532,-0.4904116,0.35168612,0.4629935
ENSG00000088986,0.48504895,0.2965775,0.22560394,0.25951433,0.15990576,0.31931043,0.41283748,0.38566837,0.84023666,-0.13677344,0.22498335,0.6570213,0.21916518,-0.46598384,-0.16744038,0.35352242,-0.3455685,0.59282005,-0.1980613,-0.1286935,-0.9722957,0.2016261,0.9021789
ENSG00000125971,-0.10213875,0.9291887,0.080413826,-0.2900703,-0.4921161,-0.39170212,-0.097209424,-0.013335758,1.077028,0.37939012,-0.0067600366,0.9589618,0.7771973,-0.1005269,-0.10883769,-0.2189136,-0.25131088,-0.2685487,-0.14746134,-0.039159384,-1.0351193,-0.032351695,0.6915561
ENSG00000146425,-0.04979234,0.14436209,-0.1257918,-0.23646772,-0.5340044,-0.3582943,-0.18887484,0.28947237,0.97426116,-0.07884653,0.35011256,0.48051783,0.14522018,-0.22543174,0.15367989,-0.10192623,-0.052230325,0.18342012,0.06209956,0.0011770964,-0.722572,0.29965183,0.99095744
ENSG00000221818,0.00811391,0.07857984,-0.007418735,0.017238226,-0.03316116,0.017822934,-0.093176596,0.038252402,0.06896189,-0.050543327,0.0185768,0.08050178,0.06874668,0.039979104,0.0432782,0.064071946,-0.0045427517,0.068032786,-0.049464904,-0.06196642,0.05217503,0.013456034,0.071411096
ENSG00000225579,0.0035226094,0.094364844,-0.019340936,0.026595442,-0.03147184,0.012515167,-0.11988254,0.08136777,0.12285137,-0.07451698,0.020935873,0.104581654,0.09124248,0.05891873,0.041274518,0.07741523,-0.042598832,0.1033179,-0.08810262,-0.0918523,0.033866912,-0.0036631317,0.10823047
ENSG00000156508,0.31429142,-0.18528785,0.6720843,-0.0837266,0.5767983,0.3755465,-0.605176,-0.011355753,-1.1006012,-0.3716954,0.17838293,-0.20303589,0.06449413,0.5791539,-0.21642092,0.0025051988,0.446782,0.32647538,0.1522456,-0.33137628,-0.13987684,0.34569153,-0.7554821
ENSG00000101210,0.0069655813,0.062745854,0.011789598,-0.0059970533,-0.03301601,0.011458089,-0.06639773,0.0137788765,0.030357435,-0.030733824,0.010334139,0.06047085,0.04963982,0.033336878,0.029845415,0.03689818,0.006769864,0.044905223,-0.02293427,-0.038827717,0.066668995,0.02645567,0.04242553
ENSG00000254772,0.8262646,1.0876398,-0.2908161,-0.30409318,0.035782453,0.59941393,-0.83075714,0.107309535,-0.13529648,-0.37315637,0.7900527,0.48267937,-0.9424166,-0.43160903,-0.22411922,-0.18891472,-0.28800842,-0.15565595,-0.0033933492,-0.42407504,0.20024617,1.3432336,-0.27036816
ENSG00000167658,0.06374673,0.074045464,-0.036693856,0.1677551,0.27513498,0.36453795,-0.6110132,0.26303855,-0.6336601,0.07610271,-0.008111066,-0.11232225,-0.17872748,0.014965601,0.12286818,0.020544827,0.2513617,0.32655084,0.37328976,0.30302688,-0.017221907,0.10297951,-0.45573133
ENSG00000228237,-0.012167276,0.03300388,-0.027878221,0.005723359,0.0008873434,0.0021970768,-0.05269244,0.03071044,0.08031118,-0.04420308,0.009666216,0.038885154,0.030982066,0.014721717,-0.03203262,0.012718806,-0.023671389,0.05843731,-0.063341044,-0.05078271,-0.021675318,-0.014248373,0.067994475
ENSG00000142634,-0.08267279,-0.5437225,-0.5308113,-0.12131005,-0.47874653,-0.35346025,0.01002017,-0.55135643,0.32962567,0.86682755,0.37825313,0.2148716,1.0291348,-0.24792911,0.22086436,0.104329504,0.086110696,0.11188124,0.4480473,0.32508305,-0.95357186,-0.3162322,0.28682292
ENSG00000198759,-0.0037124013,0.04471373,-0.015069025,-0.006695644,0.011401754,0.004214894,-0.055492975,-0.0061955852,0.09981406,-0.04717733,0.027709914,0.045860052,0.05132307,0.027678613,-0.069914415,-0.042614315,-0.019438457,0.07308675,-0.06953642,-0.054027524,-0.033104617,-0.017854571,0.086945094
ENSG00000255302,0.092857555,1.2424822,0.010189716,-0.15362734,-0.36051816,0.087457165,-0.374224,0.2108227,1.4877353,0.07427277,0.14472729,1.428692,0.18935041,-0.10442826,-0.12238363,-0.30413902,-0.27133206,0.42911774,-0.13902435,-0.4269827,-0.13904963,0.67935383,1.9594133
ENSG00000173812,0.17898187,0.07738264,0.020435015,-0.09996727,-0.18358693,-0.1842295,-0.2482943,0.39793864,0.29151925,0.37759256,0.6905937,0.06229332,0.0069596875,0.1078543,0.011981652,-0.041921016,-0.16706537,0.0017536335,0.24996334,0.58644307,-0.7174571,0.3133157,0.38162118
ENSG00000107581,0.5608889,0.16851306,-0.011389559,0.24212992,0.56366086,0.55471855,0.038500596,0.25215387,-0.19162402,-0.29785767,-0.09782802,0.0226445,-0.08791358,-0.12380379,-0.06250083,0.44644928,0.11923232,0.3959211,-0.10014991,-0.31817433,-0.4233843,0.48345628,-0.16586979
ENSG00000104408,0.22710499,-0.07563872,0.7380342,0.103221536,0.5643226,-0.12662944,-0.5147536,-0.48400542,-0.56871265,-0.37664032,0.41329226,-0.19672942,0.53078043,0.8131068,-0.12995471,0.3572397,0.36778045,0.07770038,0.0142845465,-0.31924433,-0.176507,0.45309713,-0.38529956
ENSG00000175390,0.08354313,-0.018784769,0.7104984,0.06664838,0.33835024,-0.11267685,-0.26655138,0.20190583,-0.6982423,-0.43439934,0.38342124,-0.32163453,0.2834849,0.45020565,-0.113816984,0.237479,0.2689884,-0.057982385,0.038940918,-0.24751656,-0.7185223,0.25182602,-0.2189486
ENSG00000147677,0.26481763,-0.26591882,0.42247632,0.10992865,0.28205675,0.11149578,-0.38275826,0.37606177,-0.48406053,-0.1201101,0.2969124,-0.15237147,-0.30352366,0.33888423,-0.074714266,0.36332047,0.2150184,0.09387889,0.046105076,-0.22208528,-0.43773273,0.63074875,-0.032255895
ENSG00000161960,0.6454437,0.7289779,0.165052,0.09747312,0.39612025,0.48743904,-0.47949785,0.08697137,-0.73734784,-0.70882535,0.283063,1.0547469,-1.0767407,-0.08362729,-0.115603395,0.50776494,0.15077376,0.38870484,-0.1907319,-0.7469241,-0.25322834,1.0771911,0.6182121
ENSG00000156976,0.10426476,0.32010198,0.15029913,0.07316837,0.026068656,0.042431973,-0.2720313,0.2208326,0.5455101,-0.012250314,0.662327,0.45577306,-0.1818361,0.05287004,0.06785638,-0.13955323,-0.073966585,-0.027327016,0.017282683,0.46239117,-0.63538486,-0.013623664,0.79489696
ENSG00000063046,-0.03230521,0.1991642,0.13478737,-0.0023351305,0.17895266,0.17818795,-0.54409313,0.072808616,-0.46290076,-0.02046657,0.17985822,0.03654865,0.3174839,0.2435125,0.11943907,-0.0021490215,0.19145955,0.241817,0.14877069,0.34374514,-0.6218055,0.16694716,-0.20705204
ENSG00000110321,0.4113746,0.37100232,-0.14288902,0.3321566,0.37178254,0.25613648,0.56320536,0.33776045,0.41387254,0.075406045,0.06871547,0.6756777,1.014306,-0.22615221,-0.016500302,0.24879579,-0.004445528,0.11433548,-0.030391509,-0.079077736,-0.42584845,0.5526122,0.14011031
ENSG00000100664,0.11609218,0.32986408,-0.30917734,0.27602488,0.09293617,-0.16372298,0.29291248,0.3244192,1.4727626,0.16624075,-0.4792196,0.33870393,-0.109051384,-0.50752723,0.3039262,0.24545433,0.017566195,0.108258225,0.08207844,0.115267,-0.24979106,0.1204229,1.5238559
ENSG00000103363,-0.023600757,0.17720461,0.33573002,0.32250702,0.5524963,-0.38479292,0.8283192,-0.1833905,0.7770325,0.051345717,-0.44507188,0.53343797,0.9865982,-0.10589326,0.005433409,0.24311851,0.03690932,-0.124526165,0.09470308,-0.09920466,-0.91432524,-0.34261864,0.6166073
ENSG00000120658,0.0064382753,0.06284241,-0.0065429653,0.01157831,-0.024226509,0.014352566,-0.06745003,0.030727712,0.059736326,-0.03667184,0.014425272,0.06390735,0.05577418,0.035499096,0.029205743,0.05254044,-0.006699863,0.05534055,-0.03887684,-0.046142224,0.038642295,0.010574444,0.057436228
ENSG00000120533,0.18180256,-0.22414736,0.09511894,-0.14963299,-0.20873171,-0.13935792,-0.2686369,0.49945283,-0.54432607,-0.13513483,0.31385842,-0.10597414,0.4409339,0.064662606,0.082099594,0.37831852,-0.13931243,-0.089441374,0.041755915,-0.02512831,-0.5952245,0.6168015,-0.08066852
ENSG00000065361,0.19025184,0.6001241,-0.25285703,-0.058077663,-0.27558488,-0.23127452,-0.005959574,-0.19946153,0.47808766,0.38266605,0.28157744,-0.13011183,0.14165594,0.17858648,0.35999483,0.18642724,0.17271346,-0.33661303,0.22798453,0.432986,-0.9639629,0.039160263,-0.013366531
ENSG00000100632,-0.22029305,0.083995834,0.307554,-0.057139516,-0.23895052,-0.21908666,-0.046498813,0.11756674,0.47036284,-0.4735352,-0.14787103,0.3577989,0.34922704,0.23347606,0.11647489,0.6897147,0.13116807,0.20748734,-0.080870084,-0.25664604,-0.291561,0.5051464,0.6658119
ENSG00000089248,0.13986236,0.3471815,0.18280162,0.16057175,0.12267384,-0.08765301,0.15499035,-0.23782822,-0.05701568,0.024067294,0.5609353,-0.10421293,0.749845,0.2867106,-0.018376734,-0.01637902,0.013240537,-0.24677378,0.12057222,-0.010077243,-0.5088988,-0.07519429,0.14642331
ENSG00000251292,0.009303618,0.103468016,-0.017140366,0.02491054,-0.029589437,0.020359198,-0.116646916,0.07570033,0.12903413,-0.06830586,0.028798811,0.11302535,0.099363975,0.06773653,0.041227043,0.08303064,-0.034612697,0.10939646,-0.08177374,-0.086395636,0.04811602,0.0056096036,0.11744775
ENSG00000233056,-0.009473615,0.009625567,-0.023450369,0.030144617,0.030040585,0.015087019,-0.017439907,0.05542534,0.10026178,-0.02693241,0.039336614,0.02084798,0.016474042,0.017536357,-0.021780392,0.009678567,0.016553117,0.07209132,-0.047148503,-0.023902453,-0.045053817,-0.020536982,0.08249888
ENSG00000267696,-0.007858464,0.016676296,-0.035638515,-0.003474694,0.04575593,0.020302247,-0.0061473944,0.0070155207,0.13350172,-0.017237633,0.05312642,0.028507411,-0.0027227323,0.01693845,-0.09853304,-0.029893607,0.026876602,0.08915011,-0.046525005,-0.01166366,-0.06843131,-0.059444994,0.11129771
ENSG00000242950,0.008091069,0.098637685,-0.009436909,-0.026232498,-0.036092434,0.025392655,-0.09208401,0.01095524,0.07713608,-0.04355052,0.018422663,0.0982818,0.081140116,0.04002555,-0.005490786,0.068201974,0.0021310481,0.07792151,-0.042338368,-0.056151915,0.069278724,0.021904174,0.087291054
ENSG00000006468,-0.13108498,11.799948,-0.10648864,-0.011378733,-0.0796663,-0.1507228,-0.025086883,-0.03231535,-0.22200596,-0.083661355,-0.14228074,-0.19108322,-0.22641046,-0.1619045,-0.028091576,-0.14419651,-0.12484423,-0.21639827,-0.08109734,-0.06674897,-0.20184483,-0.10782766,-0.23860088
ENSG00000182944,0.20860858,0.23064145,-0.3028902,0.017891489,0.097205505,0.2895625,-0.14250126,0.2808579,-0.985443,-0.20701104,0.2179801,0.13206518,0.11329346,-0.097917534,0.09212244,0.22878599,0.015666168,0.33267123,-0.10082776,-0.27750853,-0.063876525,0.2647339,-0.09701945
