,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (cardiac),"Myocyte (cardiac, cytoplasmic)",Pericyte/SMC,Schwann cell
ENSG00000112695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4082625,0.0,0.0
ENSG00000118407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2478545,0.0,0.0,0.0
ENSG00000118418,1.0875362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1405746,0.0,0.0,0.0
ENSG00000083123,1.861718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510134,0.0,0.0,0.0
ENSG00000132424,1.4632677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3974981,0.0,0.0,0.0
ENSG00000112335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86753094,0.0,0.0
ENSG00000118689,2.0797915,0.0,0.0,2.2181168,0.0,0.0,0.0,0.0,0.0,1.7785492,0.0,0.0,0.0
ENSG00000080546,0.0,0.0,0.0,0.0,0.0,2.345066,0.0,0.0,0.0,1.6793463,0.0,0.0,0.0
ENSG00000009413,1.1785685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897629,0.0,0.0,0.0
ENSG00000010810,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,2.3852644,0.0,0.0,0.0,0.0,0.0
ENSG00000112769,1.818935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0572243
ENSG00000198523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8435845,3.574087,0.0,0.0
ENSG00000111885,0.0,0.0,0.0,0.0,0.0,2.1255326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5269623,2.380443,0.0,0.0
ENSG00000172673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4484868,0.0,0.0,0.0,0.0,0.0
ENSG00000152894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272614,0.0,2.2535563,0.0
ENSG00000196569,0.0,0.0,0.0,4.7898583,0.0,0.0,0.0,0.0,0.0,3.7453146,0.0,0.0,2.2333858
ENSG00000146376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5134404,0.0,0.0,0.0,0.0
ENSG00000164483,0.0,0.0,0.0,0.0,0.0,0.0,2.195094,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079819,1.6295782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978855,0.0,0.0,0.0
ENSG00000197442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133384,0.0,0.0,0.0
ENSG00000164440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0692327,0.0,0.0,0.0
ENSG00000146416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5231826,0.0,0.0,0.0
ENSG00000152818,0.0,2.5980725,2.4538152,0.0,0.9460891,0.0,0.0,0.0,0.0,0.8985454,0.0,2.481979,0.0
ENSG00000111961,0.0,2.8499343,2.0064783,2.078567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120278,0.0,2.3816903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131016,2.047976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131018,0.0,1.8644773,2.6782317,0.0,0.0,0.0,0.0,0.0,0.0,1.0889727,0.0,0.0,0.0
ENSG00000213079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84928375,0.0,0.0,0.0
ENSG00000146426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0153226,0.0,0.0,0.0
ENSG00000049618,2.3519182,2.263916,0.0,2.1922622,3.0294108,0.0,0.0,0.0,0.0,2.024233,0.0,1.8784754,0.0
ENSG00000175048,0.0,2.0828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130340,1.4431833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164674,0.0,0.0,0.0,0.0,0.0,0.0,2.3502,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000291237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4246892,0.0,0.0
ENSG00000185345,2.3192458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6466115,0.0,0.0,0.0
ENSG00000112530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7380133,0.0,0.0,0.0
ENSG00000112531,1.9380656,0.0,0.0,0.0,0.0,2.1446013,0.0,0.0,0.0,2.8227344,0.0,0.0,2.1575298
ENSG00000198286,0.0,0.0,0.0,0.0,1.8886071,0.0,2.270898,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075624,0.0,0.0,0.0,0.0,0.0,0.0,2.6909518,0.0,0.0,1.8859844,0.0,0.0,0.0
ENSG00000189043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4356823,0.0,0.0
ENSG00000048052,0.0,0.0,0.0,0.0,2.1360438,2.8939679,0.0,0.0,0.0,2.0056427,0.0,0.0,0.0
ENSG00000196683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9441979,0.0,0.0
ENSG00000122550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078398,0.0,0.0,0.0
ENSG00000172115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.876409,0.0,0.0
ENSG00000153814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6535792,0.0,0.0,0.0
ENSG00000106066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3660172,0.0,0.0,0.0
ENSG00000106069,0.0,0.0,0.0,0.0,0.0,1.934765,0.0,0.0,2.6807609,2.2264318,0.0,0.0,0.0
ENSG00000154678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.070654,0.0,2.1605663,0.0
ENSG00000122547,1.5466028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136250,0.0,0.0,0.0,0.0,0.0,0.0,2.9284763,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155849,0.0,1.2250758,2.7045107,0.0,2.7957273,2.5385904,0.0,0.0,2.5423577,0.0,0.0,0.0,0.0
ENSG00000065883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0456892,0.0,0.0,0.0
ENSG00000164708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7426629,0.0,0.0
ENSG00000105953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3651478,0.0,0.0,0.0
ENSG00000188730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179972,0.0,0.0,0.0
ENSG00000185811,0.0,0.0,0.0,0.0,0.0,0.0,2.1685889,2.6663167,0.0,0.0,0.0,0.0,0.0
ENSG00000106153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0965147,0.0,0.0
ENSG00000196715,1.7219784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158321,2.2898154,2.5664275,0.0,1.8137606,2.4977002,0.0,0.0,0.0,0.0,1.6269453,0.0,2.2284093,0.0
ENSG00000185274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32429,0.0,0.0,0.0
ENSG00000009950,1.6827258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80857635,0.0,0.0,0.0
ENSG00000263001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676111,0.0,0.0,0.0
ENSG00000127946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3843699,0.0
ENSG00000106211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9944983,0.0,0.0
ENSG00000187391,2.443192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0691414,0.0,0.0,0.0
ENSG00000135218,2.6744514,2.9713638,2.6877544,0.0,0.0,0.0,0.0,0.0,0.0,2.960883,1.8035223,3.0589223,0.0
ENSG00000075223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0429997
ENSG00000153956,1.9534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342086,0.0,0.0,0.0
ENSG00000075213,0.0,2.0598288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619621,0.0,0.0,0.0
ENSG00000127914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5486419,0.0,0.0,0.0
ENSG00000001629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96799207,0.0,0.0,0.0
ENSG00000158528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321023,0.0,0.0,0.0
ENSG00000004799,1.2310519,0.0,0.0,0.0,0.0,1.9403595,0.0,0.0,0.0,2.6525464,0.0,0.0,0.0
ENSG00000158560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3836751,0.0,0.0,0.0
ENSG00000006453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993284,0.0,0.0
ENSG00000257923,0.0,0.0,0.0,1.7712249,0.0,0.0,0.0,0.0,0.0,2.218847,0.0,0.0,0.0
ENSG00000205238,0.0,0.0,0.0,0.0,2.5865293,0.0,0.0,0.0,0.0,1.2973468,0.0,0.0,0.0
ENSG00000005483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143941,0.0,0.0,0.0
ENSG00000135250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5553873,0.0,0.0,0.0
ENSG00000005249,2.6937325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795524,0.0,0.0,0.0
ENSG00000091138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302799,0.0,0.0
ENSG00000091136,2.1402867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184903,2.407036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4676205,0.0,2.4976988,0.0
ENSG00000128512,0.0,0.0,2.2054443,0.0,0.0,0.0,0.0,0.0,0.0,0.67241204,0.0,0.0,0.0
ENSG00000128573,2.1291132,0.0,0.0,2.3306916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135272,1.722356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1782571,0.0,0.0,0.0
ENSG00000004866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6021183,0.0,0.0,0.0
ENSG00000106034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4218193,0.0,0.0,0.0
ENSG00000128609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410816,0.0,0.0
ENSG00000170807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038042,1.7284245,0.0,0.0
ENSG00000128591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9309744,0.0,0.0
ENSG00000186591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3417302,0.0,0.0,0.0
ENSG00000128585,1.8172061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7552146,0.0,2.430336,0.0
ENSG00000221866,2.5033476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3785447,2.4256234,0.0,0.0
ENSG00000131558,1.775692,1.8198011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6279315,0.0,0.0,0.0
ENSG00000122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4155815,0.0,3.0177774,0.0
ENSG00000181072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2430222,0.0,0.0,0.0
ENSG00000064393,1.722356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368112,0.0,0.0,0.0
ENSG00000059377,0.0,0.0,0.0,0.0,0.0,2.5142376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7591833,0.0,0.0
ENSG00000157764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4441721,0.0,0.0,0.0
ENSG00000261115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717464,0.0,0.0,0.0
ENSG00000106617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521344,0.0,0.0,0.0
ENSG00000055609,1.4168293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1971102,0.0,0.0,0.0
ENSG00000169084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119307,0.0,0.0,0.0
ENSG00000205542,0.0,0.0,2.6351202,0.0,0.0,0.0,3.6530964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0104122
ENSG00000188158,1.6378735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635721,0.0,0.0
ENSG00000130066,2.0521038,0.0,0.0,0.0,0.0,2.3781319,0.0,0.0,0.0,0.62097067,0.0,0.0,0.0
ENSG00000184831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176171,0.0,0.0
ENSG00000169306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462935,0.0,0.0,2.7176232
ENSG00000198947,2.6257577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1834884,0.0,2.17548,0.0
ENSG00000189221,1.5751399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898718,0.0,0.0,0.0
ENSG00000147099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873827,0.0,0.0,0.0
ENSG00000131174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,0.0,0.0
ENSG00000147202,1.9772393,0.0,0.0,0.0,0.0,2.092456,0.0,0.0,0.0,1.5060248,0.0,2.4900556,0.0
ENSG00000157600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0662265,0.0,0.0,0.0
ENSG00000125356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4040544,0.0,0.0
ENSG00000022267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3156103,0.0,0.0
ENSG00000036448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8113587,1.9447111,0.0,0.0
ENSG00000136573,0.0,0.0,0.0,0.0,0.94251806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8640168,0.0,0.0,0.0
ENSG00000164741,3.290819,0.0,0.0,1.9984417,0.0,0.0,0.0,0.0,0.0,2.0695949,0.0,4.7372694,3.1376975
ENSG00000129422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6582079,0.0,0.0,0.0
ENSG00000078674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96175814,0.0,0.0,0.0
ENSG00000104763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378201,0.0,0.0
ENSG00000156011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9368918,0.0,0.0,0.0
ENSG00000147408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809334,0.0,0.0,0.0
ENSG00000175445,2.6257577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120910,0.0,0.0,0.0,0.0,1.0728002,0.0,0.0,0.0,0.0,1.0556045,0.0,0.0,0.0
ENSG00000134020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74721444,0.0,0.0,0.0
ENSG00000042980,0.0,0.0,0.0,0.0,1.0728002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147459,0.0,2.4749737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822788,0.0,0.0,2.2803078
ENSG00000104765,1.6788144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120907,1.345499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157110,2.2667532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214621,0.0,2.6521087,0.0
ENSG00000147526,0.0,0.0,2.8939679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4222968,0.0,0.0,0.0
ENSG00000164808,0.0,0.0,0.0,0.0,0.0,2.4242153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221869,0.0,0.0,0.0,1.9750978,0.0,2.1820803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3145065,0.0,0.0,0.0
ENSG00000206579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1853185
ENSG00000198363,2.2558453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1954999,0.0,0.0,0.0
ENSG00000205268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6920202,0.0,0.0,0.0
ENSG00000066777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954528,0.0,0.0,0.0
ENSG00000140396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372061,0.0,0.0,0.0
ENSG00000076554,0.0,0.0,0.0,0.0,2.6388516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170323,2.8830726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4707114,0.0,0.0,0.0
ENSG00000104325,1.7107468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080337,0.0,0.0,0.0
ENSG00000079102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1322428,0.0,0.0,0.0
ENSG00000156467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060751,0.0,0.0
ENSG00000104375,1.0875362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132549,1.2390066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3586684,0.0,0.0,0.0
ENSG00000164919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966982,0.0,0.0
ENSG00000104517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188286,0.0,0.0,0.0
ENSG00000169946,1.7107468,2.8079755,0.0,2.3124542,0.0,0.0,0.0,0.0,0.0,2.3799093,0.0,0.0,0.0
ENSG00000205038,0.0,3.5535364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104447,2.5281818,0.0,0.0,0.0,0.0,2.6435728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7650162,0.0,0.0,0.0
ENSG00000178764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36667,0.0,0.0,0.0
ENSG00000156804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901154,0.0,0.0,0.0
ENSG00000164983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264037,0.0,0.0,0.0
ENSG00000147684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8435845,0.0,0.0
ENSG00000170873,0.0,0.0,0.0,0.0,0.0,2.8294568,0.0,0.0,0.0,1.1209687,0.0,0.0,0.0
ENSG00000156831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2266064,0.0,0.0,0.0
ENSG00000153310,0.0,0.0,0.0,0.0,0.0,2.1772108,2.960883,0.0,0.0,1.2746139,0.0,0.0,0.0
ENSG00000153317,0.0,2.5923355,2.5038633,0.0,0.0,0.0,0.0,0.0,0.0,1.6122171,0.0,0.0,0.0
ENSG00000165071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0727633,0.0,0.0,0.0
ENSG00000008513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4747263,0.0,0.0,0.0
ENSG00000167632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105459,0.0,0.0,0.0
ENSG00000169398,0.0,0.0,2.1703057,0.0,0.0,0.0,0.0,0.0,0.0,1.2854877,0.0,0.0,0.0
ENSG00000184489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97688806,0.0,0.0
ENSG00000104529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8258924,0.0,0.0
ENSG00000179091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1840477,0.0,0.0
ENSG00000107099,0.0,0.0,0.0,0.0,2.4704947,2.3596954,0.0,2.5787208,0.0,0.0,0.0,0.0,0.0
ENSG00000107104,1.8566861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5210495,0.0,0.0,0.0
ENSG00000107249,0.0,1.5898882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147862,2.6328397,2.263916,2.5714355,1.9307222,0.0,0.0,0.0,0.0,0.0,1.9049673,0.0,2.5348392,0.0
ENSG00000173068,1.7107468,0.0,0.0,2.007872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233698,0.0,0.0,0.0
ENSG00000165269,2.393362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917267,0.0,0.0,0.0
ENSG00000137077,0.0,4.2480025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6200824,0.0,0.0
ENSG00000147905,1.4168293,0.0,0.0,0.0,2.7802408,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,0.0
ENSG00000154529,0.0,0.7968856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277737,1.8647078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154330,0.0,2.2065227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82543504,0.0,0.0,0.0
ENSG00000107242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7679937,0.0,0.0,0.0
ENSG00000165072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3545027,0.0,0.0
ENSG00000099139,1.9555721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156052,0.0,0.0,2.2287705,0.0,0.0,2.8190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7837925,0.0
ENSG00000130222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95295876,0.0,0.0,0.0
ENSG00000165025,0.0,0.0,0.0,0.0,2.8270073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2915777,0.0,0.0,0.0
ENSG00000148120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1322522,0.0,0.0,0.0
ENSG00000106771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877906,0.0,0.0,0.0
ENSG00000165124,1.9799247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379451,0.0,0.0,0.0
ENSG00000148180,1.693146,0.0,0.0,3.2204132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165209,0.0,0.0,0.0,0.0,2.3582447,0.0,0.0,0.0,0.0,1.1285514,0.0,0.0,0.0
ENSG00000148200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673582,0.0,0.0,0.0
ENSG00000167081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0338683,0.0,0.0,0.0
ENSG00000106992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7789584,0.0,0.0
