,DC1,DC2,Differentiated_KC,F1,F2,F3,ILC1_3,ILC1_NK,ILC2,Inf_mac,LC,LE1,LE2,Macro_1,Macro_2,Mast_cell,Melanocyte,MigDC,Mono_mac,NK,Pericyte_1,Pericyte_2,Plasma,Schwann_1,Schwann_2,Tc,Th,Treg,Undifferentiated_KC,VE1,VE2,VE3,migLC,moDC
GSN,0.0,0.0,0.0,0.6896563298774488,0.7187582146037709,0.6374999031876073,0.0,0.0,0.0,0.0,0.6907416925285802,0.0,0.6069559942592274,0.0,0.0,0.0,0.7168778090765981,0.7627175215518835,0.6060606060606061,0.0,0.0,0.0,0.0,0.7458563302502488,0.0,0.0,0.0,0.0,0.0,0.6825750903649763,0.7020494811462633,0.6267735452362986,0.7406040664875146,0.6642988721529642
STOM,0.0,0.0,0.0,0.688261274135474,0.6666666666666666,0.6780389059673656,0.0,0.0,0.0,0.0,0.0,0.6982890927430355,0.7853580604900013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878530437296088,0.7101197441418966,0.0,0.6933303294759808,0.718993067741394,0.0,0.0,0.0,0.0,0.6941973079334606,0.696725303476507,0.7201571771592805,0.0,0.0
HSPA5,0.5038741700577013,0.0,0.46714400522636645,0.5866546179309036,0.6174450841816989,0.6759244059071396,0.0,0.0,0.5059174407612194,0.6378318125551398,0.0,0.45454545454545453,0.5028017921881243,0.0,0.4649295283086372,0.0,0.0,0.0,0.0,0.0,0.5009470744566484,0.0,0.4769849470167449,0.6656269124059966,0.6697081778988694,0.0,0.48758280819112604,0.0,0.4738181034723918,0.5042127695950595,0.5476399931040677,0.0,0.5596066153410709,0.0
ANGPTL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENG,0.0,0.0,0.0,0.8560348965904929,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998604633591392,0.0,0.0,0.0,0.0,0.0,0.9320776625113054,0.923678994178772,0.8893347364483457,0.0,0.0
AK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PTGES,0.0,0.0,0.0,0.9371966954433557,0.8484848484848485,0.9287441968917847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8890726710810806,0.0,0.0,0.8732123916799371,0.8650113506750627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNBP1,0.7113046176505812,0.0,0.0,0.0,0.0,0.0,0.7462293054118301,0.0,0.7181531245058234,0.7790222782077212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7750945904038169,0.0,0.0,0.0,0.0,0.7357108213684775,0.696969696969697,0.0,0.7234212720032894,0.7096707911202402,0.0,0.0,0.0,0.0,0.0,0.7707091064164133,0.7869997981822852
ASS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RAPGEF1,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8532360376733722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8624100775429697,0.8599885720195193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857227011160417,0.8843124364361619
EGFL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9879678668397845,0.0,0.0,0.0
PTGDS,0.0,0.0,0.0,0.9090909090909091,0.9346259037653605,0.9160202001080369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763372829466155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IFITM2,0.0,0.0,0.0,0.5165255936709318,0.429463267326355,0.4993975939172687,0.5849890058690851,0.6669361049478705,0.5339495539665222,0.0,0.0,0.4449024290749521,0.5436720830021482,0.4189205133553707,0.0,0.0,0.0,0.0,0.0,0.5850662896127412,0.5524224169326551,0.47435327732201776,0.3939393939393939,0.4847748406005628,0.4520917155525901,0.5677354697025183,0.5154144402706262,0.42941164789777814,0.0,0.44387608766555786,0.48798778201594495,0.4840324195948514,0.0,0.0
IFITM1,0.0,0.0,0.0,0.714979780442787,0.0,0.6141953107082483,0.582938880631418,0.7699426286148302,0.5839973507505475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7002390370224462,0.7384881575902303,0.6264145103367892,0.0,0.6802395401578961,0.6746671163674557,0.5933513406551245,0.6030546499021125,0.0,0.0,0.5757575757575758,0.5874169505003727,0.5985948280854658,0.0,0.0
IFITM3,0.0,0.49870892365773517,0.0,0.6352496562582074,0.5843622539982651,0.6050146854285038,0.0,0.5451178352038065,0.0,0.0,0.0,0.5941973942698855,0.6750817858811581,0.5905404885609945,0.48484848484848486,0.0,0.0,0.0,0.5141832810459714,0.0,0.6586699955391161,0.6103034471020554,0.0,0.6643811536557747,0.6049508578849562,0.0,0.0,0.0,0.5141897707274465,0.6131225445053794,0.6293966986916282,0.6234632549863873,0.0,0.0
TALDO1,0.6933346661654386,0.0,0.0,0.6698891105073871,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6794062581929293,0.8236754410194628,0.0,0.0,0.732736834974,0.7784459103237499,0.8050581596114419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770015936909299,0.6907399639938817,0.0,0.831605643937082,0.8148979869755831
TSPAN4,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99102639429497,0.0,0.0,0.0
CTSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855836196379228,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LSP1,0.67806246063926,0.6114156390681411,0.0,0.0,0.0,0.0,0.6715692498467185,0.7022128321907737,0.615530530611674,0.6147894191019463,0.6506736278533936,0.0,0.0,0.0,0.0,0.0,0.0,0.7920952168377963,0.6060606060606061,0.6507686629439845,0.0,0.0,0.0,0.0,0.0,0.6282773812611898,0.0,0.6672504688754226,0.0,0.0,0.0,0.0,0.7030128529577544,0.7952884327281605
PHLDA2,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900722034049757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,0.0,0.0,0.8787878787878788,0.882435294714841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9373170787637884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312378095858025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934960852969777,0.0,0.0,0.0,0.0,0.0
LYVE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9733533949562998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPON1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,0.17316439296260025,0.04675976074103153,0.19241065328771417,0.40199390866539697,0.08440024744380605,0.40518792289676087,0.27519748066410876,0.09443147977193196,0.06939038543990164,0.20461857138258038,0.08516689683451797,0.04029027079090928,0.09737494136347916,0.0948046012358232,0.0,0.09912174759489117,0.06418123570355502,0.09823548793792725,0.19858476248654452,0.06811215299548525,0.4128631660432527,0.15553765405308118,0.030303030303030304,0.24067079117803863,0.30355801546212396,0.09850006573127978,0.06576794385910034,0.07157575361656421,0.29031652212142944,0.15764573126128226,0.328734941554792,0.15494089776819403,0.24786602186434198,0.262769776763338
HTATIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707273335167856,0.0,0.0,0.0,0.0,0.0,0.9398787978923682
CD59,0.0,0.0,0.4564966017549688,0.5454161709005182,0.5071141972686305,0.6115297259706439,0.0,0.0,0.0,0.0,0.0,0.6271229675321868,0.7654815063332067,0.49170017784292047,0.0,0.0,0.6663835373791781,0.45454545454545453,0.47137624928445526,0.0,0.5413133032394178,0.5025301575660706,0.0,0.5549042730620413,0.5363578633828596,0.0,0.0,0.0,0.0,0.649852252367771,0.6585887291214683,0.5583763845039137,0.5879893212607412,0.515857073393735
EHF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,0.20291898828564267,0.2947098432165204,0.2807744253765453,0.43290864698814624,0.3520355423291524,0.4015245618242206,0.4367453528173042,0.36574454741044476,0.3245100631858363,0.38759765119263623,0.22966653108596802,0.0,0.0,0.31783442425005365,0.2638843800082351,0.3376237497185216,0.3035623286709641,0.18333588224468808,0.28266691980939923,0.0,0.2795448429656751,0.2379105669079405,0.18181818181818182,0.1844331676309759,0.37893516367132013,0.4219834967093034,0.32706461891983496,0.3476505496285178,0.30415477355321247,0.0,0.0,0.0,0.2326055710965937,0.24992886817816531
C11orf96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.9763552943865458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPI1,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238730538975109,0.0,0.0,0.85507056387988,0.7907195831790115,0.0,0.0,0.8002544316378507,0.8464161536910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862038563598286,0.8095719489184293
SLC43A3,0.0,0.0,0.0,0.872774241548596,0.0,0.8806453004027858,0.0,0.0,0.0,0.0,0.0,0.0,0.8743635723085115,0.0,0.0,0.0,0.0,0.0,0.8302221966512275,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246979966308131,0.8439597072023334,0.0,0.0,0.0
SERPING1,0.0,0.0,0.0,0.8488445444540544,0.8483134905497233,0.8261304497718811,0.0,0.0,0.0,0.0,0.0,0.0,0.758295061010303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7981779701781996,0.801710535179485,0.0,0.847864076946721,0.0,0.0,0.0,0.0,0.0,0.7610262072447574,0.7575757575757576,0.0,0.0,0.0
LPXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240607655409611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503843730146234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9201600659977306,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
MS4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554180177775297,0.0,0.0,0.0,0.0,0.9534889622168108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394
CD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB561A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,0.12305296189857251,0.14280521508419153,0.0,0.33236941243662976,0.1104983055230343,0.27543275103424536,0.03458957961111358,0.13146649888067535,0.09570811011574486,0.2776695453759396,0.04212841481873483,0.06263640974507187,0.19727712869644165,0.36688716303218494,0.19160783832723444,0.23451794277537952,0.10646275498650291,0.24204274379845822,0.3782298546848875,0.03434748541225086,0.21232074318510114,0.06339799815958197,0.00861903392907345,0.1606430790641091,0.13085346510916046,0.07398138804869218,0.07936995499061816,0.06620715061823527,0.018079093008330376,0.12141907215118408,0.06471782019644072,0.03351531064871586,0.10250573266636241,0.30495897387013293
PLAAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NEAT1,0.34813724503372656,0.1932989340839964,0.131659083294146,0.09941126361037746,0.06573965152104695,0.07311283819603198,0.3317931926611698,0.009642936966635964,0.17054993817300507,0.3270259680170001,0.01892645792527632,0.05934754646185673,0.15955223459185977,0.017869022759524258,0.2026184436046716,0.10204093925880664,0.040548147577227966,0.024326284726460774,0.02373872020027854,0.10638992714159416,0.15061879880500562,0.04198351773348721,0.008725563685099283,0.2047434521443916,0.15620307127634683,0.056070553533958664,0.000399544383540298,0.0,0.0685881358204466,0.1267909859166001,0.008544363758780739,0.033343526450070465,0.015862316796273895,0.02916778578902736
MALAT1,0.1947984117450136,0.13687969879670578,0.001885141387130275,0.0008893320054718943,0.012814890254627575,0.0016004569602735114,0.10875593170975194,0.03589273944045558,0.08807518807324496,0.18598047711632468,0.020547010681845924,0.0048988389246391525,0.0010583491036386201,0.009444234949169737,0.09229680263634885,0.10141337820977876,0.0,0.0700673262278239,0.04208182204853405,0.10329169757438428,0.038681135033116196,0.0737429911440069,0.07721987276366263,0.0570572524359732,0.0468900745565241,0.10318353139992917,0.06140334678418709,0.06206229961279667,0.0034902746027166195,0.045474876057017936,0.03496517195846095,0.022101378802097206,0.015187267101172245,0.0848213867707686
EFEMP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSW,0.0,0.0,0.0,0.0,0.0,0.0,0.9397536100763263,0.921228188456911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204365376270178,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSL1,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731959249034072,0.0,0.0,0.0,0.0,0.0
CTSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTP1,0.4015690702380556,0.36363636363636365,0.5837753017743429,0.4672377344333764,0.4094493064013394,0.4771765037016435,0.0,0.42328902627482556,0.0,0.0,0.0,0.3991043441223376,0.5258940891786055,0.49983519315719604,0.0,0.0,0.6907569874416698,0.6021721110199437,0.5015789758075367,0.0,0.4443721626744126,0.0,0.3705683747927348,0.487486815813816,0.0,0.0,0.0,0.0,0.50958190722899,0.43572526808941003,0.4560470526868647,0.3640004540934707,0.37387114040779346,0.5644136017019098
CCND1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINH1,0.0,0.0,0.0,0.8097098216866002,0.8194118738174438,0.8241897839488406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178761204083761,0.0,0.0,0.7921952478813402,0.0,0.0,0.0,0.0,0.0,0.835624205343651,0.8855557188843236,0.7878787878787878,0.0,0.0
LRRC32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787441076654376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0
PRSS23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9844803015391032,0.0,0.0,0.0
CTSC,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948569482023065,0.0,0.0,0.0,0.0,0.0,0.0
TYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC3,0.611747682094574,0.6714169292738943,0.0,0.5562069181239966,0.5502708427833788,0.5592756162990223,0.5756208878574949,0.0,0.0,0.7280023694038391,0.5549146298206213,0.0,0.0,0.0,0.6384753855791959,0.0,0.0,0.8491830338131298,0.5454545454545454,0.0,0.0,0.0,0.6748973817536326,0.0,0.0,0.604662562861587,0.0,0.5710273583730062,0.0,0.0,0.0,0.0,0.7251954945650968,0.8348296826536005
CASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416891860239434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950657125675317,0.0,0.0,0.0,0.0,0.0,0.9393939393939394
RDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984080444682728,0.0,0.0,0.0,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056743762709878,0.884775338750897,0.8700914328748529,0.0,0.8575555158383918
CRYAB,0.0,0.0,0.0,0.0,0.8808268796313893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388957583543026,0.0,0.0,0.0,0.9017330010732015,0.0,0.0,0.9212614514610984,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.0
IL18,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846365018324419,0.0,0.0,0.0,0.0,0.0
NNMT,0.0,0.0,0.0,0.8229275652856538,0.795494435411511,0.7991826028534861,0.0,0.0,0.0,0.0,0.0,0.7610659418684064,0.8131143649419149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207907925952565,0.0,0.0,0.7433996778545957,0.7679248542496653,0.0,0.0,0.0,0.0,0.6978272199630737,0.696969696969697,0.7294031435793097,0.0,0.0
TAGLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763499859607581,0.0,0.9512424884420453,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10RA,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267433935945685,0.0,0.0,0.0,0.8789781295891964,0.9039210171410532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905941979451613
JAML,0.0,0.0,0.0,0.0,0.0,0.0,0.881079457022927,0.8484848484848485,0.8720944036136974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722308621262059,0.8622272700974436,0.8528082551378192,0.0,0.0,0.0,0.0,0.0,0.0
MPZL3,0.0,0.0,0.0,0.0,0.0,0.0,0.9743179552482836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.9443535407384237,0.9586242112246427,0.0,0.0,0.0,0.0,0.0,0.0
CD3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479544036316149,0.9393939393939394,0.9490916692849362,0.0,0.0,0.0,0.0,0.0,0.0
MCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498518217693676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.9449199438095093,0.0,0.0,0.0
TRIM29,0.0,0.0,0.9826386281938264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
CLMP,0.0,0.0,0.0,0.9702083938049547,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411069624351732,0.95517825719082,0.9174224734306335,0.0,0.0
ST3GAL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873296775601127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8540977474414941,0.8484848484848485,0.8762616713841757,0.0,0.8496331193230369,0.865017957759626,0.0,0.0,0.0
