,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (cardiac),"Myocyte (cardiac, cytoplasmic)",Pericyte/SMC,Schwann cell
PLEKHG1,0.0,2.3816903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP12,2.047976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNE1,0.0,1.8644773,2.6782317,0.0,0.0,0.0,0.0,0.0,0.0,1.0889727,0.0,0.0,0.0
SCAF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84928375,0.0,0.0,0.0
TIAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0153226,0.0,0.0,0.0
ARID1B,2.3519182,2.263916,0.0,2.1922622,3.0294108,0.0,0.0,0.0,0.0,2.024233,0.0,1.8784754,0.0
ZDHHC14,0.0,2.0828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX9,1.4431833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYTL3,0.0,0.0,0.0,0.0,0.0,0.0,2.3502,0.0,0.0,0.0,0.0,0.0,0.0
SOD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4246892,0.0,0.0
PRKN,2.3192458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6466115,0.0,0.0,0.0
PACRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7380133,0.0,0.0,0.0
QKI,1.9380656,0.0,0.0,0.0,0.0,2.1446013,0.0,0.0,0.0,2.8227344,0.0,0.0,2.1575298
CARD11,0.0,0.0,0.0,0.0,1.8886071,0.0,2.270898,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,2.6909518,0.0,0.0,1.8859844,0.0,0.0,0.0
NDUFA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4356823,0.0,0.0
HDAC9,0.0,0.0,0.0,0.0,2.1360438,2.8939679,0.0,0.0,0.0,2.0056427,0.0,0.0,0.0
TOMM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9441979,0.0,0.0
KLHL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078398,0.0,0.0,0.0
CYCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.876409,0.0,0.0
JAZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6535792,0.0,0.0,0.0
CPVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3660172,0.0,0.0,0.0
CHN2,0.0,0.0,0.0,0.0,0.0,1.934765,0.0,0.0,2.6807609,2.2264318,0.0,0.0,0.0
PDE1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.070654,0.0,2.1605663,0.0
EEPD1,1.5466028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOAH,0.0,0.0,0.0,0.0,0.0,0.0,2.9284763,0.0,0.0,0.0,0.0,0.0,0.0
ELMO1,0.0,1.2250758,2.7045107,0.0,2.7957273,2.5385904,0.0,0.0,2.5423577,0.0,0.0,0.0,0.0
CDK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0456892,0.0,0.0,0.0
PGAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7426629,0.0,0.0
OGDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3651478,0.0,0.0,0.0
VWC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179972,0.0,0.0,0.0
IKZF1,0.0,0.0,0.0,0.0,0.0,0.0,2.1685889,2.6663167,0.0,0.0,0.0,0.0,0.0
CHCHD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0965147,0.0,0.0
VKORC1L1,1.7219784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTS2,2.2898154,2.5664275,0.0,1.8137606,2.4977002,0.0,0.0,0.0,0.0,1.6269453,0.0,2.2284093,0.0
GALNT17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32429,0.0,0.0,0.0
MLXIPL,1.6827258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2IRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80857635,0.0,0.0,0.0
GTF2I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676111,0.0,0.0,0.0
HIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3843699,0.0
HSPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9944983,0.0,0.0
MAGI2,2.443192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0691414,0.0,0.0,0.0
CD36,2.6744514,2.9713638,2.6877544,0.0,0.0,0.0,0.0,0.0,0.0,2.960883,1.8035223,3.0589223,0.0
SEMA3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0429997
CACNA2D1,1.9534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342086,0.0,0.0,0.0
SEMA3A,0.0,2.0598288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619621,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5486419,0.0,0.0,0.0
ANKIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96799207,0.0,0.0,0.0
PPP1R9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321023,0.0,0.0,0.0
PDK4,1.2310519,0.0,0.0,0.0,0.0,1.9403595,0.0,0.0,0.0,2.6525464,0.0,0.0,0.0
DYNC1I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3836751,0.0,0.0,0.0
BAIAP2L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993284,0.0,0.0
CUX1,0.0,0.0,0.0,1.7712249,0.0,0.0,0.0,0.0,0.0,2.218847,0.0,0.0,0.0
SPDYE2,0.0,0.0,0.0,0.0,2.5865293,0.0,0.0,0.0,0.0,1.2973468,0.0,0.0,0.0
KMT2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143941,0.0,0.0,0.0
SRPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5553873,0.0,0.0,0.0
PRKAR2B,2.6937325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795524,0.0,0.0,0.0
SLC26A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302799,0.0,0.0
LAMB1,2.1402867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMMP2L,2.407036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4676205,0.0,2.4976988,0.0
DOCK4,0.0,0.0,2.2054443,0.0,0.0,0.0,0.0,0.0,0.0,0.67241204,0.0,0.0,0.0
FOXP2,2.1291132,0.0,0.0,2.3306916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDFIC,1.722356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1782571,0.0,0.0,0.0
ST7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6021183,0.0,0.0,0.0
CPED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4218193,0.0,0.0,0.0
NDUFA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410816,0.0,0.0
LMOD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038042,1.7284245,0.0,0.0
FLNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9309744,0.0,0.0
UBE2H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3417302,0.0,0.0,0.0
MKLN1,1.8172061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7552146,0.0,2.430336,0.0
PLXNA4,2.5033476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3785447,2.4256234,0.0,0.0
EXOC4,1.775692,1.8198011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6279315,0.0,0.0,0.0
CALD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4155815,0.0,3.0177774,0.0
CHRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2430222,0.0,0.0,0.0
HIPK2,1.722356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368112,0.0,0.0,0.0
TBXAS1,0.0,0.0,0.0,0.0,0.0,2.5142376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7591833,0.0,0.0
BRAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4441721,0.0,0.0,0.0
TMEM178B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717464,0.0,0.0,0.0
PRKAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521344,0.0,0.0,0.0
KMT2C,1.4168293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1971102,0.0,0.0,0.0
DHRSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119307,0.0,0.0,0.0
TMSB4X,0.0,0.0,2.6351202,0.0,0.0,0.0,3.6530964,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0104122
NHS,1.6378735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635721,0.0,0.0
SAT1,2.0521038,0.0,0.0,0.0,0.0,2.3781319,0.0,0.0,0.0,0.62097067,0.0,0.0,0.0
APOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176171,0.0,0.0
IL1RAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462935,0.0,0.0,2.7176232
DMD,2.6257577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1834884,0.0,2.17548,0.0
MAOA,1.5751399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898718,0.0,0.0,0.0
HDAC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873827,0.0,0.0,0.0
COX7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,0.0,0.0
DIAPH2,1.9772393,0.0,0.0,0.0,0.0,2.092456,0.0,0.0,0.0,1.5060248,0.0,2.4900556,0.0
TMEM164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0662265,0.0,0.0,0.0
NDUFA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4040544,0.0,0.0
FHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3156103,0.0,0.0
MYOM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8113587,1.9447111,0.0,0.0
BLK,0.0,0.0,0.0,0.0,0.94251806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8640168,0.0,0.0,0.0
DLC1,3.290819,0.0,0.0,1.9984417,0.0,0.0,0.0,0.0,0.0,2.0695949,0.0,4.7372694,3.1376975
MTUS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6582079,0.0,0.0,0.0
PCM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96175814,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378201,0.0,0.0
PSD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9368918,0.0,0.0,0.0
CSGALNACT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809334,0.0,0.0,0.0
LPL,2.6257577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP3CC,0.0,0.0,0.0,0.0,1.0728002,0.0,0.0,0.0,0.0,1.0556045,0.0,0.0,0.0
PEBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74721444,0.0,0.0,0.0
ADAM28,0.0,0.0,0.0,0.0,1.0728002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK5,0.0,2.4749737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822788,0.0,0.0,2.2803078
BNIP3L,1.6788144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1A,1.345499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBPMS,2.2667532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214621,0.0,2.6521087,0.0
TACC1,0.0,0.0,2.8939679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC20A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4222968,0.0,0.0,0.0
SPIDR,0.0,0.0,0.0,0.0,0.0,2.4242153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPD,0.0,0.0,0.0,1.9750978,0.0,2.1820803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXDNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3145065,0.0,0.0,0.0
XKR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1853185
ASPH,2.2558453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTFR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1954999,0.0,0.0,0.0
PDE7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6920202,0.0,0.0,0.0
ARFGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954528,0.0,0.0,0.0
NCOA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372061,0.0,0.0,0.0
TPD52,0.0,0.0,0.0,0.0,2.6388516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP4,2.8830726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4707114,0.0,0.0,0.0
DECR1,1.7107468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080337,0.0,0.0,0.0
RUNX1T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1322428,0.0,0.0,0.0
UQCRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060751,0.0,0.0
STK3,1.0875362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS13B,1.2390066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3586684,0.0,0.0,0.0
COX6C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966982,0.0,0.0
UBR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188286,0.0,0.0,0.0
ZFPM2,1.7107468,2.8079755,0.0,2.3124542,0.0,0.0,0.0,0.0,0.0,2.3799093,0.0,0.0,0.0
PKHD1L1,0.0,3.5535364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPS1,2.5281818,0.0,0.0,0.0,0.0,2.6435728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7650162,0.0,0.0,0.0
ZHX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36667,0.0,0.0,0.0
FBXO32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901154,0.0,0.0,0.0
TMEM65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264037,0.0,0.0,0.0
NDUFB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8435845,0.0,0.0
MTSS1,0.0,0.0,0.0,0.0,0.0,2.8294568,0.0,0.0,0.0,1.1209687,0.0,0.0,0.0
NSMCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2266064,0.0,0.0,0.0
CYRIB,0.0,0.0,0.0,0.0,0.0,2.1772108,2.960883,0.0,0.0,1.2746139,0.0,0.0,0.0
ASAP1,0.0,2.5923355,2.5038633,0.0,0.0,0.0,0.0,0.0,0.0,1.6122171,0.0,0.0,0.0
TMEM71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0727633,0.0,0.0,0.0
ST3GAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4747263,0.0,0.0,0.0
TRAPPC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105459,0.0,0.0,0.0
PTK2,0.0,0.0,2.1703057,0.0,0.0,0.0,0.0,0.0,0.0,1.2854877,0.0,0.0,0.0
PTP4A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97688806,0.0,0.0
EEF1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8258924,0.0,0.0
CYC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1840477,0.0,0.0
DOCK8,0.0,0.0,0.0,0.0,2.4704947,2.3596954,0.0,2.5787208,0.0,0.0,0.0,0.0,0.0
KANK1,1.8566861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5210495,0.0,0.0,0.0
GLIS3,0.0,1.5898882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,2.6328397,2.263916,2.5714355,1.9307222,0.0,0.0,0.0,0.0,0.0,1.9049673,0.0,2.5348392,0.0
BNC2,1.7107468,0.0,0.0,2.007872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOCAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233698,0.0,0.0,0.0
AQP7,2.393362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917267,0.0,0.0,0.0
CCL21,0.0,4.2480025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6200824,0.0,0.0
ZCCHC7,1.4168293,0.0,0.0,0.0,2.7802408,0.0,0.0,0.0,0.0,1.0934392,0.0,0.0,0.0
CNTNAP3B,0.0,0.7968856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277737,1.8647078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM5,0.0,2.2065227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82543504,0.0,0.0,0.0
PIP5K1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7679937,0.0,0.0,0.0
MAMDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3545027,0.0,0.0
PCSK5,1.9555721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAQ,0.0,0.0,2.2287705,0.0,0.0,2.8190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7837925,0.0
GADD45G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95295876,0.0,0.0,0.0
SYK,0.0,0.0,0.0,0.0,2.8270073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2915777,0.0,0.0,0.0
AOPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1322522,0.0,0.0,0.0
TMEM245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877906,0.0,0.0,0.0
SVEP1,1.9799247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379451,0.0,0.0,0.0
GSN,1.693146,0.0,0.0,3.2204132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRBP,0.0,0.0,0.0,0.0,2.3582447,0.0,0.0,0.0,0.0,1.1285514,0.0,0.0,0.0
NR6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673582,0.0,0.0,0.0
PBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0338683,0.0,0.0,0.0
AK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7789584,0.0,0.0
EGFL7,0.0,0.0,2.3649213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT2,1.7219784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7862089,0.0,0.0
PNPLA2,1.9555721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1958036,0.0,0.0
STK33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587914,0.0,0.0,0.0
SBF2,1.9853241,2.4162781,0.0,0.0,0.0,2.297829,0.0,0.0,0.0,2.0318742,0.0,0.0,0.0
USP47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65046006,0.0,0.0,0.0
PARVA,1.861718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAD1,1.8653995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3323104,0.0,0.0,0.0
SPON1,1.4208658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE3B,3.2089453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX6,1.3673235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196514,0.0,0.0,0.0
PLEKHA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8926568,0.0,0.0
CSRP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.530927,0.0,0.0
NAV2,1.3226365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1582513,0.0,0.0,0.0
ANO5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342566,0.0,0.0,0.0
GAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573269,0.0,0.0,0.0
HIPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1266451,0.0,0.0,0.0
CD59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2884212,0.0,0.0
TTC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1948572,0.0,0.0,0.0
PHF21A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99158,0.0,0.0,0.0
AMBRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6651236,0.0,0.0
LRP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1232038,0.0,0.0,0.0
MYBPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4790225,2.5273862,0.0,0.0
FNBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719898,0.0,0.0,0.0
STX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7805936,0.0,0.0,0.0,0.0
MS4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.930153,0.0,0.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,0.0,0.0,1.8018321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A1,0.0,0.0,0.0,0.0,0.94251806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7688,0.0,0.0
PLAAT3,1.4208658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTN3,1.1785685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910696,0.0,0.0,0.0
PPP6R3,1.1688466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5765086,0.0,0.0,0.0
FCHSD2,0.0,0.0,1.9558327,0.0,3.1066637,2.8701086,0.0,0.0,0.0,1.8064935,0.0,0.0,0.0
UVRAG,1.6295782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG2,1.9174857,1.3627639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580834,0.0,0.0,0.0
PICALM,1.775692,0.0,0.0,0.0,0.0,2.4010835,0.0,0.0,0.0,0.9965122,0.0,0.0,0.0
