,B cells,Basophils,Cholangiocytes,Circulating NK/NKT,Endothelial cells,Fibroblasts,Hepatocytes,Macrophages,Mig.cDCs,Mono+mono derived cells,Neutrophils,Plasma cells,Resident NK,T cells,cDC1s,cDC2s,pDCs
HIPK2,0.0,0.0,0.0,0.0,0.9597839452326298,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBXAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.0,0.0,0.0,0.5559079721570015,0.0,0.0,0.0,0.5000300109386444,0.5581769794225693,0.5403048656880856,0.0,0.5025735348463058,0.6033603213727474,0.0,0.5446439534425735,0.5390021800994873,0.5
BRAF,0.0,0.0,0.9375,0.0,0.0,0.0,0.9400049597024918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.8828912861645222,0.8987204357981682,0.0
GSTK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7686000242829323,0.0,0.7981122843921185,0.0,0.75,0.0,0.0,0.7965631261467934,0.7691422291100025,0.0
ZYX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ACTR3C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REPIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GIMAP8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP7,0.0,0.0,0.0,0.88138497620821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787146359682083,0.875,0.0,0.0,0.0
GIMAP4,0.0,0.0,0.0,0.8428267315030098,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.8360147848725319,0.8375644944608212,0.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHEB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAG2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2C,0.0,0.0,0.8250181786715984,0.0,0.8139465898275375,0.8125,0.8452748320996761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPP6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSIG1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMBR1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE3C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624095894396305,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
CSF2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9353977404534817,0.0,0.0,0.0,0.0,0.0,0.8784695938229561,0.875,0.0
IL3RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SLC25A6,0.4139975421130657,0.0,0.0,0.375,0.0,0.0,0.0,0.39705640822649,0.4500255510210991,0.4827391505241394,0.0,0.47367462515830994,0.37568456307053566,0.3908524513244629,0.49613426998257637,0.48560788109898567,0.4146740958094597
DHRSX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD99,0.0,0.0,0.0,0.7655189447104931,0.0,0.7071414291858673,0.0,0.0,0.0,0.0,0.0,0.6875,0.7042994759976864,0.7416616529226303,0.0,0.0,0.7349851205945015
TBL1X,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MID1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB4X,0.2843475118279457,0.2507132813334465,0.0,0.31957007572054863,0.0,0.0,0.0,0.32297249883413315,0.41321149468421936,0.3295160196721554,0.25,0.2665812782943249,0.34361595287919044,0.327123187482357,0.40327606350183487,0.3201518580317497,0.28863725066185
RAB9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438998401165009,0.0,0.0,0.0,0.9375
AP1S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8277259133756161,0.0,0.0,0.0,0.0,0.7678174450993538,0.822902012616396,0.7622146047651768
SYAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
REPS2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCML1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKA2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3KBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EIF1AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577738083899021,0.0,0.0,0.9375,0.0,0.0
RPS6KA3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SAT1,0.38982347398996353,0.44850462675094604,0.0,0.0,0.0,0.0,0.375,0.5906934626400471,0.5521832667291164,0.6116197779774666,0.6084410063922405,0.39955393970012665,0.0,0.0,0.5471159256994724,0.5477085001766682,0.3936152458190918
TAB3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMD,0.0,0.0,0.0,0.0,0.0,0.9579558372497559,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999696150422096,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.8774872496724129
ATP6AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247191101312637,0.0,0.8881337009370327,0.0,0.0,0.0,0.0,0.0,0.875,0.0
USP9X,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX3X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM6A,0.0,0.0,0.9387831687927246,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6327350623905659,0.6307857222855091,0.0,0.7368063181638718,0.0,0.0,0.6367334350943565,0.6352813802659512,0.6444073058664799
TIMP1,0.0,0.7962493933737278,0.0,0.0,0.75,0.0,0.0,0.7988469749689102,0.0,0.8232166394591331,0.0,0.0,0.0,0.0,0.0,0.7854472100734711,0.0
CFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350132964551449,0.8301821798086166,0.8125,0.0,0.0,0.0,0.0,0.0,0.8248555511236191,0.0
UXT,0.6364798992872238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6395895816385746,0.0,0.6902719736099243,0.0,0.0,0.656023345887661,0.6749008968472481,0.7015950717031956
RBM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719802014529705,0.7018833160400391,0.0,0.6875,0.0,0.0,0.6917336992919445,0.7018972896039486,0.7363352216780186
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PLP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448244258761406,0.0,0.0,0.8152200281620026,0.8125,0.9133340902626514
CLCN5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGED1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HUWE1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSN,0.0,0.0,0.0,0.8376530110836029,0.0,0.0,0.0,0.0,0.0,0.7806127183139324,0.0,0.0,0.7871279008686543,0.0,0.75,0.77443528175354,0.0
VSIG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2RG,0.0,0.0,0.0,0.7948414124548435,0.0,0.0,0.0,0.0,0.7671695798635483,0.0,0.0,0.75,0.7580174654722214,0.765983834862709,0.0,0.0,0.0
TAF1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPS4X,0.3281775526702404,0.31669267266988754,0.0,0.27381201833486557,0.0,0.0,0.0,0.26069480925798416,0.27489248663187027,0.27155018597841263,0.25,0.3451939523220062,0.2812022306025028,0.3003648594021797,0.300169263035059,0.29977238178253174,0.3052636720240116
HDAC8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XIST,0.0,0.0,0.7477389201521873,0.6875,0.7589864879846573,0.0,0.7613921575248241,0.0,0.0,0.0,0.0,0.689465120434761,0.6885969378054142,0.0,0.0,0.0,0.0
JPX,0.0,0.0,0.9375,0.0,0.0,0.0,0.9592147991061211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTX,0.0,0.0,0.8249058648943901,0.0,0.8125,0.8251868449151516,0.8219822645187378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRX,0.0,0.0,0.8136703856289387,0.0,0.8423171043395996,0.8295937739312649,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409152410924435,0.650805402547121,0.703263845294714,0.0,0.625,0.0,0.0,0.6591735631227493,0.6848812140524387,0.6287346221506596
PGK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6687588542699814,0.6431308463215828,0.742360208183527,0.0,0.625,0.0,0.0,0.6797931417822838,0.7136291339993477,0.6733236275613308
SH3BGRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7242722250521183,0.6995624266564846,0.7589007318019867,0.0,0.0,0.0,0.0,0.6979260668158531,0.7160226032137871,0.6875
DIAPH2,0.0,0.0,0.875,0.0,0.0,0.8942718915641308,0.9230881370604038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL36A,0.5294361487030983,0.0,0.0,0.0,0.0,0.0,0.0,0.502716064453125,0.5519266575574875,0.5845111906528473,0.0,0.5,0.0,0.500561211258173,0.5936494320631027,0.5860777087509632,0.5528585910797119
ARMCX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZMAT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL1RAPL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D3,0.3232341557741165,0.4132561534643173,0.0,0.3434528075158596,0.0,0.0,0.1875,0.22819221392273903,0.2350151650607586,0.24584458023309708,0.3531080558896065,0.42584697157144547,0.33438553288578987,0.3947730250656605,0.2268400564789772,0.23788631334900856,0.21825380250811577
ALG13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANT2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13RA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534126184880733,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0
SLC25A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350740268826485,0.6356654055416584,0.6678180880844593,0.0,0.625,0.0,0.0,0.6795596107840538,0.7050979696214199,0.6697715595364571
SEPTIN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014146104454994,0.0,0.875,0.0,0.8907137587666512
RPL39,0.3380429409444332,0.27939047664403915,0.0,0.25,0.0,0.0,0.0,0.2547620199620724,0.2682902477681637,0.29447413235902786,0.25349704548716545,0.25909629091620445,0.25086480006575584,0.2766604572534561,0.3126726783812046,0.3160134591162205,0.2780982330441475
NDUFA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6275070160627365,0.625,0.6610572338104248,0.0,0.7152773626148701,0.0,0.0,0.6573091931641102,0.6462428011000156,0.64333825558424
LAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
THOC2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAG2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TENM1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9061441794037819,0.0,0.0,0.0,0.0,0.0,0.875,0.8812122084200382,0.0
F9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTM1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.9458395503461361
IDH3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SSR4,0.3125,0.48782145604491234,0.0,0.368767436593771,0.0,0.0,0.0,0.3208949454128742,0.3325309343636036,0.3274810463190079,0.0,0.7474450804293156,0.3967089392244816,0.3982619233429432,0.33329327031970024,0.334274984896183,0.5365070812404156
FLNA,0.0,0.0,0.0,0.9600305408239365,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10,0.33871684968471527,0.34066179022192955,0.0,0.31594114750623703,0.0,0.0,0.0,0.3125,0.356229305267334,0.32402508333325386,0.0,0.34951283410191536,0.31691235676407814,0.3284737393260002,0.33863240480422974,0.33602261170744896,0.32978466898202896
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERICH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CSMD1,0.0,0.0,0.0,0.0,0.0,0.9375,0.9519332945346832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCPH1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNKS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848901726305485,0.75,0.8189825937151909,0.0,0.0,0.0,0.0,0.0,0.7935028970241547,0.8359169848263264
DLC1,0.0,0.0,0.0,0.0,0.875,0.9219930619001389,0.8756185509264469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGCZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICU3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTUS1,0.0,0.0,0.875,0.0,0.0,0.911817729473114,0.8892998769879341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCM1,0.0,0.0,0.8144425190985203,0.0,0.8321042694151402,0.8178696185350418,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450232684612274,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSD3,0.0,0.0,0.0,0.0,0.0,0.9375,0.9513332471251488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D4A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SLC39A14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK5,0.0,0.0,0.9375,0.0,0.0,0.0,0.9404423348605633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R2A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408999644219875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHX2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.0,0.9633064605295658,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUGGC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBOX1,0.0,0.0,0.0,0.0,0.9129653126001358,0.8758736960589886,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF13B,0.0,0.0,0.9375,0.0,0.0,0.0,0.946122445166111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977709174156189,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
SARAF,0.3125,0.3959851749241352,0.0,0.32138388603925705,0.0,0.0,0.0,0.3613145314157009,0.3182557485997677,0.34224696457386017,0.0,0.33514418452978134,0.32974544540047646,0.4393683932721615,0.3443950340151787,0.37814437970519066,0.33480680361390114
LEPROTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RBPMS,0.0,0.0,0.8906486555933952,0.0,0.0,0.933675579726696,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRG1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11FIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.9474717490375042
PLPP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NSD3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACC1,0.0,0.0,0.8341084718704224,0.0,0.8848046585917473,0.7714902833104134,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711543776094913
IDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446597583591938,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
IDO2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT6A,0.0,0.0,0.0,0.0,0.9391169250011444,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC20A2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIDR,0.0,0.0,0.9412479512393475,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6915463581681252,0.6457063779234886,0.6574136689305305,0.670473400503397,0.0,0.6605184078216553,0.0,0.625,0.6750880479812622,0.0
SNTG1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMTD1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
