,B cells,Basophils,Cholangiocytes,Circulating NK/NKT,Endothelial cells,Fibroblasts,Hepatocytes,Macrophages,Mig.cDCs,Mono+mono derived cells,Neutrophils,Plasma cells,Resident NK,T cells,cDC1s,cDC2s,pDCs
SMIM14,0.0,0.0,0.0,0.0,0.0,0.0,1.5978593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63400877,0.0,1.1721443
UBE2K,0.0,0.0,0.0,0.0,0.0,0.0,1.1134632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDS5A,0.0,0.0,0.0,0.0,0.0,0.0,1.2580259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM47,0.0,0.0,1.5791018,0.0,0.0,0.0,1.8439876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBB2,0.0,0.0,1.5542091,0.0,2.2773516,2.1644833,1.864466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMCH1,0.0,0.0,1.2619455,0.0,2.1643128,0.0,0.95654655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A9,0.0,0.0,0.0,0.0,0.0,0.0,0.5322103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXK,0.0,0.0,0.0,1.224397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1168098,0.0,0.0,0.0,0.0
FRYL,0.0,0.0,0.0,0.0,1.1173587,0.0,0.9387501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.5240468,0.0,0.0,0.0,0.0,0.66220087,0.0,0.0,0.0,0.0,0.0
DCUN1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.75372565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCFD2,0.0,0.0,0.0,0.0,0.0,0.0,1.2463493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.44277728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIT,0.0,2.1206744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,0.0,0.0,0.0,0.0,1.3240557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910172,0.0,0.0,0.0,0.0,0.0
HOPX,0.0,0.0,0.0,2.240692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,0.0,0.0,1.8115088,2.6410282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL3,0.0,0.0,0.0,0.0,0.0,0.85670245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248049,0.0,0.0,0.0,0.0,0.0,0.0,0.81169486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250696,0.0,0.0,0.0,0.0,0.0,0.0,0.5969445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2B4,0.0,0.0,0.0,0.0,0.0,0.0,0.40729007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1E1,0.0,0.0,0.0,0.0,0.0,0.0,0.62103045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCHAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76991,0.0,0.0,0.0,0.0,2.9504547
RUFY3,0.0,0.0,0.0,0.0,0.0,0.0,0.55022836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0565816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2798841
SLC4A4,0.0,0.0,2.1668072,0.0,0.0,0.0,1.4972746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GC,0.0,0.0,1.1654935,0.0,0.0,0.0,1.5686898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD17,0.0,0.0,1.3138173,0.0,1.2887149,0.9817678,1.7156985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,3.773775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFM,0.0,0.0,0.0,0.0,0.0,0.0,2.2544284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02499,0.0,0.0,0.0,0.0,0.0,0.0,1.9443176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.43563765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2L,0.0,0.0,0.0,0.0,0.0,0.0,0.7922951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94490707,0.0
USO1,0.0,0.0,0.0,0.0,0.0,0.0,0.62320864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2560928,0.0,0.0
SCARB2,0.0,0.0,0.0,0.0,0.0,0.0,1.250654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM3,0.0,0.0,1.9991771,0.0,0.0,0.0,2.8643875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN11,0.0,0.0,0.0,0.0,0.0,1.3631966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNI,1.9748307,2.1631196,0.0,1.5855523,0.0,0.0,0.0,1.6432366,2.1049018,1.9534912,1.2866328,1.5663872,1.6900754,1.8767903,1.8917797,1.9125514,2.0445433
CNOT6L,0.0,0.0,0.0,0.0,0.8265302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRAS1,0.0,0.0,1.4136429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP2K,0.0,0.0,0.0,0.0,0.0,0.0,0.537483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTXR2,0.0,0.0,0.0,0.0,0.0,0.0,0.22192955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGEF1B,0.0,0.0,0.0,0.0,0.0,0.0,1.8127232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPD,0.0,0.0,0.0,0.0,0.0,0.0,0.530476,0.0,0.0,0.0,0.0,0.7908431,0.0,0.0,0.77434975,0.80954385,0.8569007
HNRNPDL,1.3420441,0.0,0.0,1.364063,0.0,0.0,0.0,1.0909383,1.5986762,1.3264868,0.0,1.1384068,1.0881239,0.0,1.1187106,1.2996709,1.2067099
SEC31A,0.0,0.0,0.0,0.0,0.0,0.0,1.1132572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAC8,0.0,0.0,0.0,1.9995451,0.0,0.0,0.0,0.9547245,0.0,0.0,0.0,0.0,1.3965819,0.0,0.0,0.0,2.7527628
WDFY3,0.0,0.0,1.4954638,0.0,1.3347803,1.0810587,0.9158897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP24,0.0,0.0,1.4471484,0.0,0.0,2.3190393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK10,0.0,0.0,1.4432656,0.0,0.0,2.210851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFF1,0.0,0.0,1.3774352,0.0,2.2429476,0.9319313,1.5323637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B13,0.0,0.0,0.0,0.0,0.0,0.0,0.8134618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B11,0.0,0.0,1.1605037,0.0,0.0,0.0,0.5435444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67096,0.0
PPM1K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586874
PYURF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588999,0.70796984,0.0
FAM13A,0.0,0.0,0.0,0.0,0.0,0.0,0.7130896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCSER1,0.0,0.0,0.0,0.0,1.993634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPGDS,0.0,3.039773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,0.0,0.0,0.0,0.0,1.0897264,1.9978906,1.8005916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5C,0.0,0.0,0.0,0.0,0.0,1.8444805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STPG2,0.0,0.0,0.0,0.0,0.0,0.0,0.69344735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH4,0.0,0.0,0.0,0.0,0.0,0.0,1.7140973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH6,0.0,0.0,0.0,0.0,0.0,0.0,0.62095076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH1B,0.0,0.0,0.0,0.0,0.0,0.66891026,1.6579785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTTP,0.0,0.0,0.0,0.0,0.0,0.0,0.7202176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4760162,0.0,0.0,0.0,0.0,0.0,0.5299151,0.0,0.0
H2AZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0586684,2.079066,1.3797675,0.0,1.3651478,1.1967072,0.0,1.2447863,1.2718354,1.1384072
PPP3CA,0.0,0.0,0.88839704,0.0,0.0,0.0,1.0923188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANK1,1.7184021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,0.0,0.0,1.029568,0.0,1.0610728,0.0,0.93749595,1.5857842,1.4407753,1.5687902,0.0,1.1272092,1.1011522,1.0991459,1.2419758,1.468006,1.2929218
CISD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8407987,0.0,0.0,0.0,0.0,0.0
PPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.68070847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCK,0.0,0.0,0.0,0.0,0.0,0.0,1.3172488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL34,4.3585057,4.2760816,0.0,3.579154,0.0,0.0,0.0,3.6222901,3.9647105,4.1898336,3.2824523,4.00059,3.4538093,3.997431,4.259451,4.3674664,4.1979146
OSTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129982,0.0,0.0,1.693327,0.0,0.0,0.99446905,1.0383259,1.5651925
COL25A1,0.0,0.0,0.0,0.0,0.0,1.8998735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC24B,0.0,0.0,0.0,0.0,0.0,0.0,1.6333151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFI,0.0,0.0,0.0,0.0,0.0,0.0,0.90748703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL6,0.0,0.0,0.0,0.0,0.0,0.0,0.49616173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2D,0.0,0.0,1.7639754,0.0,0.0,1.3987601,1.6142982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36842042,0.0,0.0,0.9811419,0.0,0.0,0.8424918,0.7797451,1.0291657
SEC24D,0.0,0.0,0.0,0.0,0.0,0.0,0.76754373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNPO2,0.0,0.0,0.0,0.0,0.0,1.7231117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP53,0.0,0.0,0.0,0.0,0.0,0.0,0.38230413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7907443,1.4221478,1.4421959,0.0,1.4431833,0.0,0.0,1.1757758,1.2550893,1.3149142
ANXA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7256998,1.2184606,1.6684333,0.0,0.6925976,0.0,0.0,1.2163174,1.609118,0.0
BLTP1,0.0,0.0,0.0,0.0,1.2094253,0.0,0.9922025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2A,0.0,0.0,0.0,0.0,0.0,0.0,0.6511182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAT4,0.0,0.0,0.0,0.0,0.9719107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD18,0.0,0.0,0.0,0.0,0.0,0.0,0.6801793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP1B,0.0,0.0,0.0,0.0,0.0,0.0,1.7400132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02615,0.0,0.0,0.0,0.0,0.0,0.0,0.46642423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,0.0,0.0,0.0,0.0,0.0,0.9721882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452316,0.0,0.0,0.0,0.0,0.0
ENSG00000273247,0.0,0.0,0.0,0.0,0.0,0.0,0.64664876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETD7,0.0,0.0,0.0,0.0,0.0,0.0,0.717158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72748387,0.7879559,0.9843323
MAML3,0.0,0.0,1.8395661,0.0,1.2733302,0.0,2.1380134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF150,0.0,0.0,0.0,0.0,0.0,0.762689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP4B,0.0,0.0,0.0,0.0,0.0,2.1519566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAB1,0.0,0.0,0.0,0.0,0.0,1.8307148,0.7649803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHIP,0.0,0.0,0.0,0.0,0.0,1.5690911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3670518,0.0,0.0
ARHGAP10,0.0,0.0,0.0,0.0,0.0,1.9426601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR3C2,0.0,0.0,1.7088923,0.0,0.0,1.1648862,1.8153596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRBA,0.0,0.0,2.1576877,0.0,0.0,0.0,1.7958684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS3A,4.226483,3.7529094,0.0,3.6245396,0.0,0.0,0.0,3.5002646,3.8101122,3.8155994,0.0,3.708383,3.714912,3.86914,4.2382336,4.227154,4.3052473
SH3D19,0.0,0.0,0.0,0.0,0.9939859,0.7016031,1.7256919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXW7,0.0,0.0,0.0,0.0,0.0,0.0,1.1305857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM131L,0.0,0.0,0.0,0.0,0.0,0.0,1.6666603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGB,0.0,0.0,0.0,0.0,0.0,0.0,1.2417132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGA,0.0,0.0,0.0,0.0,0.0,0.0,1.3624396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGG,0.0,0.0,0.0,0.0,0.0,0.0,1.0002191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDO2,0.0,0.0,0.0,0.0,0.0,0.0,2.1067553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFC,0.0,0.0,2.0521038,0.0,0.0,0.0,0.826771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETFDH,0.0,0.0,0.0,0.0,0.0,0.0,0.81032884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.0,0.90366924,0.0,0.0,0.0,1.2332022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66551113,0.0,0.0
RAPGEF2,0.0,0.0,1.4449148,0.0,1.4970773,0.0,1.5512488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHF1,1.3580245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272447,0.0,0.0
KLHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.66297495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.67678356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALLD,0.0,0.0,0.0,0.0,0.0,1.4853401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBR4,0.0,0.0,0.0,0.0,0.0,0.0,1.6565757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3RF1,0.0,0.0,1.553915,0.0,0.0,0.0,0.9396518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK1,0.0,0.0,0.0,0.0,0.0,0.0,0.5180142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2480509,0.0,0.0,0.0,0.0,0.0,0.9090327,0.0
HAND2-AS1,0.0,0.0,0.0,0.0,0.0,1.6682588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPGD,0.0,3.564367,0.0,0.0,0.0,0.0,1.2269045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPM6A,0.0,0.0,0.0,0.0,2.762568,1.8749185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0208192,0.0,0.0,0.0,0.0,0.7967021
WWC2,0.0,0.0,1.5347866,0.0,0.0,0.0,1.4544532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOX2,0.0,0.0,0.90366924,0.0,1.2480509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249096,0.0,0.0,0.0,0.0,0.0,0.0,0.8877131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL1,0.0,0.0,0.0,0.0,0.0,0.0,2.8587852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS2,0.0,0.0,2.464082,0.0,0.0,0.0,3.4757872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLKB1,0.0,0.0,0.0,0.0,0.0,0.0,1.5348341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,0.0,0.0,0.0,0.0,0.0,0.0,1.5276392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52158606,0.0,0.0
PDCD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67578614,0.6758097,0.0
CLPTM1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2877638,0.0,0.0,0.0,0.0,0.0
NDUFS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86390305,0.99575824,0.0,1.1102121,0.0,0.0,0.9527142,1.019268,1.0926507
SRD5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.73997855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TENT4A,0.0,0.0,0.0,0.0,0.0,0.0,0.24962217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5A,0.0,0.0,0.0,0.0,0.0,2.3382704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5422333,0.0,0.0
MARCHF6,0.0,0.0,0.0,0.0,0.0,0.0,0.80851877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNND2,0.0,0.0,3.229691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIO,0.0,0.0,1.0235894,0.0,1.0769193,0.0,1.6040728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTULIN,0.0,0.0,0.0,0.0,0.0,0.0,0.3767435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKH,0.0,0.0,0.0,0.0,0.0,0.0,0.8344779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL7,0.0,0.0,0.0,0.0,2.610343,1.4699372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETREG1,0.0,0.0,0.0,0.0,0.0,0.0,0.49358854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO10,0.0,0.0,1.8141905,0.0,2.2223248,2.3657956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969666,1.543123,0.0,0.0,0.0,0.0,0.0,1.4871267,1.0120785,0.0
ZFR,0.0,0.0,0.0,0.0,0.0,0.0,0.69969845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,1.3798789,1.7859498,0.0,1.8566861,0.0,0.0,0.0,1.3686327,2.6599562,1.6841538,0.0,2.8101737,1.8603425,1.7556105,2.325152,1.9695052,2.2128425
ADAMTS12,0.0,0.0,0.0,0.0,0.0,2.2906132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273294,0.0,0.0,0.0,0.0,0.0,0.0,0.5750296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAI14,0.0,0.0,0.0,0.0,0.0,1.0164465,0.9364575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0,0.0,0.0,0.0,0.52889645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRLR,0.0,0.0,0.0,0.0,0.0,0.0,0.34186164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL7R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5313373,0.0,0.0,0.0,0.0,2.7929785,0.0,0.0,0.0
NADK2,0.0,0.0,0.0,0.0,0.0,0.0,1.3405313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPBL,0.0,0.0,1.1369667,0.0,1.170378,1.1039742,1.3103962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR70,0.0,0.0,0.79728746,0.0,0.0,0.0,1.2089717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0,3.3086202,2.9293141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RICTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.833925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477722,0.0,1.4640336,1.4550309,0.0,1.4799454,0.0,0.0,0.91392726,0.0
C9,0.0,0.0,0.0,0.0,0.0,0.0,2.1586523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2976369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL37,3.9696333,3.4727614,0.0,3.4735181,0.0,0.0,0.0,3.0096455,3.4485378,3.4997888,2.9595814,3.4365551,3.4756835,3.5916557,3.826205,3.7882948,3.8306818
C6,0.0,0.0,0.0,0.0,0.0,0.0,2.1385236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
