,Differentiated keratinocytes I,Differentiated keratinocytes II,Endothelial cells,Fibroblasts I,Fibroblasts II,Immune,Melanocytes/melanocyte-like,Pericytes,Terminally differentiated keratinocytes,Undifferentiated keratinocytes I,Undifferentiated keratinocytes II
ENSG00000143870,0.40429384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44713008
ENSG00000162981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810438,0.0,0.0
ENSG00000068697,1.2380147,0.9927547,1.5498106,2.3710601,2.655573,0.0,1.5712018,2.1459334,1.0271446,1.339283,1.3875802
ENSG00000115884,1.3191378,0.9128101,0.0,0.0,0.0,0.0,0.0,0.0,2.0140448,0.9160358,0.76807034
ENSG00000143878,1.4390798,0.99740255,0.0,0.0,0.7569128,0.0,0.0,1.3730177,1.5682341,1.1962247,0.99611723
ENSG00000115128,1.1573032,1.1063609,0.75176775,0.0,0.0,0.0,0.0,0.98722816,0.94779426,1.0533502,1.1525638
ENSG00000084733,0.9402698,0.9826559,0.0,0.0,0.0,0.0,0.0,0.0,1.187046,0.76692605,0.6674416
ENSG00000084754,0.62250817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6490281
ENSG00000228474,1.3265209,1.1674724,1.2855998,1.2153145,1.5062981,1.5419916,0.0,1.4067374,1.2621374,1.0594068,1.1911633
ENSG00000138085,0.5287963,0.0,0.0,0.0,0.86181056,0.0,0.0,0.0,0.0,0.0,0.5905225
ENSG00000213639,1.0235801,0.9839914,0.0,0.0,0.0,0.0,0.0,0.0,1.2925352,0.99853814,0.8572878
ENSG00000119801,0.57345307,0.58161426,0.0,0.0,0.0,0.0,0.0,0.0,0.6395172,0.7656003,0.0
ENSG00000213626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4358164,0.0,0.0,0.0
ENSG00000162961,0.4034816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31442344,0.0,0.44092864
ENSG00000150938,0.0,0.0,0.6176014,0.0,0.0,0.0,0.0,0.62797934,0.0,0.0,0.0
ENSG00000115875,0.7693421,0.566412,0.0,0.0,0.0,0.0,0.0,0.0,0.5421853,1.0409557,0.8127925
ENSG00000115944,0.69907445,0.6754304,0.0,0.0,0.0,0.0,0.0,0.0,0.30909604,1.1185358,0.88130116
ENSG00000152518,0.5875379,0.0,1.6624494,1.4735581,1.4579328,0.88747543,0.0,0.0,0.60344005,1.2407513,0.743636
ENSG00000116016,0.0,0.0,1.2615961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143933,1.2418664,1.4030442,1.5361174,1.8718868,2.3098078,1.2882783,2.3704734,2.6750803,1.3003207,1.7223876,2.1666856
ENSG00000179915,0.0,0.0,0.0,0.0,0.0,0.0,2.5725522,0.0,0.0,0.0,0.0
ENSG00000115306,0.0,0.0,1.6281066,0.53148615,0.0,0.0,1.6913382,0.0,0.0,0.0,0.0
ENSG00000115310,1.4524021,1.6212972,0.91659695,1.3232428,1.6072836,0.0,0.0,0.0,1.7682912,1.7592232,1.4979305
ENSG00000143947,3.9563673,4.0543623,3.899477,3.475697,3.427718,4.0533876,2.945387,3.8823586,3.2875688,4.0230703,4.002342
ENSG00000162924,0.54355955,0.88308215,0.0,0.0,0.0,0.0,0.0,0.0,0.75125337,0.83699423,0.7570258
ENSG00000115484,0.78081787,0.7545403,0.0,0.0,0.0,0.0,0.0,0.0,0.5605363,0.8391157,0.84001243
ENSG00000014641,0.53221047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994071
ENSG00000197329,0.0,0.68988824,0.0,0.0,0.0,0.0,0.0,0.0,0.6299826,0.0,0.0
ENSG00000119862,0.79511595,1.0560019,0.0,0.0,0.0,0.0,0.0,0.0,1.9349461,0.0,0.0
ENSG00000138069,0.52186465,0.6189865,0.0,0.0,0.0,0.0,0.0,0.0,0.59942436,0.75379497,0.61984
ENSG00000138071,0.39483845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006385,0.0,0.0
ENSG00000196975,0.6065908,0.0,0.0,0.0,1.2033956,0.0,0.0,0.0,0.0,0.0,0.5166414
ENSG00000169564,0.9713713,1.0015523,0.88207865,0.0,0.0,0.0,0.0,0.0,1.049927,0.9432759,1.076865
ENSG00000143977,0.64871216,0.66446006,0.0,0.0,0.0,0.0,0.0,0.0,0.511387,0.7606531,1.1077962
ENSG00000135624,0.5051973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59971344
ENSG00000144034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950227
ENSG00000114978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51702213,0.0,0.0
ENSG00000163541,0.48214898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034510,2.2172732,2.2606587,3.8597808,2.990486,3.1832309,3.7051544,2.9864228,2.1456003,1.6703868,2.2019198,2.368961
ENSG00000042493,0.84797144,0.44300124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977037
ENSG00000118640,1.0000381,0.7656621,0.0,0.0,0.0,0.0,0.0,0.0,1.2471675,0.88333064,0.7588663
ENSG00000168899,0.0,0.0,1.2908134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115561,0.5547682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704294,0.0,0.4419088
ENSG00000135940,1.4566436,1.2476969,1.3680905,0.90114295,1.3190124,0.0,0.0,1.8402343,1.2446108,1.1837345,1.4577216
ENSG00000158417,0.53066325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70552516,0.0,0.54520047
ENSG00000071082,2.2084436,2.8323605,1.950489,1.1869669,2.320006,2.067934,0.0,1.9212911,1.8890164,2.9998412,2.9794772
ENSG00000163162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463419,0.0,0.0
ENSG00000115641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91218567,0.6411593
ENSG00000119147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065376,0.0,0.0,0.0
ENSG00000144136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331122,0.55400085
ENSG00000115091,0.73036945,0.74262416,0.0,0.0,0.0,0.0,0.0,0.0,0.9712631,0.7672061,0.71188545
ENSG00000155368,2.4526823,1.9062829,0.24860337,0.0,1.1668644,0.0,0.0,0.0,2.2821112,1.2008731,1.6659461
ENSG00000152082,1.2397038,1.0336058,0.0,0.0,0.0,0.0,0.0,0.0,0.6565442,0.95882225,1.4890463
ENSG00000173272,0.42327547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818268
ENSG00000144224,0.6262324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53449297,0.0,0.64628124
ENSG00000115866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953274
ENSG00000169554,0.0,0.0,0.0,0.0,0.0,0.0,1.4917152,0.0,0.0,0.0,0.0
ENSG00000150556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4238301,0.0,0.0
ENSG00000168288,0.4806776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34132516,0.0,0.59971344
ENSG00000115963,1.0704281,1.7075974,0.0,0.0,0.0,0.0,0.0,0.0,1.1779473,1.8096906,1.5884075
ENSG00000162980,0.54880416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857465,0.0,0.0
ENSG00000196504,0.5861734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373725,0.0,0.61661184
ENSG00000163331,1.2502515,0.7528136,0.0,0.0,0.0,0.0,0.0,0.0,1.2816405,0.93785053,0.51960576
ENSG00000153250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51442474,0.0,0.0
ENSG00000138398,0.5427586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848804
ENSG00000138385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44817454
ENSG00000071967,0.0,0.0,0.0,0.94673735,1.8635583,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077380,0.30712795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5197557,0.0,0.0
ENSG00000091409,0.0,0.0,1.486681,0.0,0.0,0.0,0.0,0.0,0.0,1.0346863,0.6776655
ENSG00000091436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3110392,0.0,0.0,0.0
ENSG00000138430,0.47518364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61283034
ENSG00000163328,0.0,0.0,0.0,0.0,0.0,0.0,1.2339783,0.0,0.0,0.0,0.0
ENSG00000154518,1.0867327,0.97683674,0.0,0.0,1.1564567,0.0,0.0,1.4528933,0.715792,1.1225392,1.4438221
ENSG00000170144,0.9602298,0.8896628,1.1472888,0.48321125,0.0,0.0,0.0,1.1793478,1.0293424,0.9603126,1.2608173
ENSG00000116044,1.0134516,1.0222206,0.0,0.0,0.0,0.0,0.0,0.0,0.945464,0.9761143,0.8639712
ENSG00000170035,0.6040511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488873
ENSG00000138434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347948,0.0,0.0
ENSG00000061676,0.5958272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552602,0.0,0.0
ENSG00000065548,0.6155207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6754314,0.0,0.5335252
ENSG00000168542,0.0,0.0,0.0,1.8571422,2.935519,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138386,0.22847655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44719625
ENSG00000115524,0.5327909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38213536,0.0,0.42837274
ENSG00000144381,0.5324067,0.6524388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617748,0.85386574
ENSG00000115541,0.89831537,0.9483814,0.0,0.0,0.0,1.7020743,0.0,0.0,0.73627377,0.97787017,1.1614331
ENSG00000082153,0.5891589,0.5615308,0.0,0.0,0.0,0.0,0.0,0.0,0.60223806,0.7116741,0.71944666
ENSG00000013441,0.53464293,0.70001733,0.0,0.0,0.0,0.0,0.0,0.0,0.7342103,0.90136075,0.6899426
ENSG00000119013,0.58571434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503754,0.0,0.5590348
ENSG00000116030,0.7192441,0.6764507,0.0,0.0,0.0,0.0,0.0,0.0,0.3987956,0.9411262,0.9710505
ENSG00000144426,0.5559865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046275
ENSG00000114942,2.8296442,2.808541,2.2326632,1.5645908,1.4347192,2.2092257,0.0,2.1768641,2.2417507,2.8804717,2.946241
ENSG00000115414,0.0,0.0,0.0,0.0,1.1501564,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079246,0.5942502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10432696,0.0,0.724181
ENSG00000197756,3.94317,3.8882265,3.1279683,2.6955912,2.8366895,3.081169,2.510592,3.2485309,3.6012309,3.5739522,3.6930466
ENSG00000115457,0.0,0.0,0.7462088,0.0,0.0,0.0,0.0,0.0,0.0,0.7661238,0.61698794
ENSG00000115461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6236684,0.0,0.0,0.0
ENSG00000163466,1.5757985,1.4770044,0.612129,0.0,0.85491264,1.2698591,0.0,1.0597762,1.3750062,1.9136181,1.6782975
ENSG00000127837,0.22172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135926,0.5888556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127824,1.069704,0.78115463,0.0,0.0,0.0,0.0,0.0,0.0,1.4917152,0.82209826,0.7147527
ENSG00000135924,0.45075774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79072785,0.0,0.0
ENSG00000036257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357329,0.0,0.0
ENSG00000115053,0.9654143,1.0635493,0.0,0.0,0.0,0.0,0.0,0.9341768,0.52215815,1.2260532,1.3948724
ENSG00000187514,3.3173213,3.3424559,3.704586,2.7834363,2.843627,3.4685135,3.0464292,3.9016666,3.1751523,3.8491533,4.1536684
ENSG00000163359,0.0,0.0,0.0,0.8555342,1.5823222,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124831,0.4120381,0.38200533,1.2585659,0.0,0.0,0.0,0.0,0.0,0.0,0.720722,0.7019913
ENSG00000130414,0.6854862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188043,0.0,0.6042858
ENSG00000172428,1.0575786,0.6992781,0.0,0.0,0.0,0.0,0.0,0.0,1.0157726,0.0,0.7481513
ENSG00000063660,0.45946014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500657,0.0,0.0
ENSG00000115677,0.63909984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8834356,0.0,0.0
ENSG00000168385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48493856
ENSG00000134107,0.43376172,0.68949234,0.0,0.0,0.0,0.0,0.0,0.0,0.61968946,0.56557333,0.57421935
ENSG00000134108,0.2704113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193431,0.0,0.0
ENSG00000071282,0.0,0.0,1.1448812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241553,0.52865386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56294703,0.0,0.0
ENSG00000254999,1.0963839,0.83837456,0.0,0.0,1.188632,0.0,0.0,1.2940705,1.1803496,0.76007396,0.918155
ENSG00000088726,0.3672119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868978,0.0,0.0
ENSG00000144713,4.0925555,4.2266912,4.1293488,3.5077167,3.588087,3.9516482,2.9901824,3.8481596,3.5240002,4.1482234,4.1578836
ENSG00000163520,0.0,0.0,0.0,1.3761065,2.0683503,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170860,0.6998388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89939004
ENSG00000144566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38640267,0.0,0.0
ENSG00000174748,3.7162807,3.848333,3.2190962,2.684187,2.9385843,3.1301692,2.5126734,3.1842077,3.193565,3.8490655,3.8078547
ENSG00000163513,0.0,0.0,1.5376191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97236025,0.0,0.0
ENSG00000144635,0.44556493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4682137,0.0,0.0
ENSG00000170248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129,0.0,0.0
ENSG00000093167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54271114,0.0,0.0
ENSG00000144674,0.82579565,0.58236337,0.0,0.0,0.0,0.0,0.0,0.0,1.1935208,0.0,0.0
ENSG00000144655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516259,0.59315866,0.0
ENSG00000168028,2.925469,3.034538,2.2755904,1.7544235,1.9809568,2.5729246,0.8310258,1.9740293,2.184626,3.145588,3.3140016
ENSG00000114784,0.48144424,0.6022416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691203,0.823619
ENSG00000188846,3.2472303,3.3677902,2.9175901,2.858414,2.8780296,3.208619,2.4379303,3.3065147,2.5833797,3.3424513,3.4179592
ENSG00000168036,0.2912472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35546672,0.0,0.0
ENSG00000008324,0.2515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181061,0.55297506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865949,0.0,0.0
ENSG00000011198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30319872,0.0,0.0
ENSG00000163812,0.4631586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50657177,0.0,0.0
ENSG00000047849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50018656,0.0,0.0
ENSG00000232112,1.680196,1.492717,1.5730003,1.5693922,1.644271,1.8579031,1.191336,1.6335472,1.6111207,1.4578062,1.6239139
ENSG00000114270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63732266,0.0
ENSG00000010256,0.4042525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975511,0.7960534
ENSG00000068745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48345917,0.0,0.0
ENSG00000178035,0.8393036,0.8659321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040771,1.1590643
ENSG00000172053,0.5153801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36793157,0.0,0.4964641
ENSG00000172037,0.0,0.0,0.0,0.0,0.8236965,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233276,0.0,0.0,1.2400122,0.0,0.0,0.0,0.0,0.0,0.0,0.9865949,0.70731854
ENSG00000067560,1.0805979,0.9129887,1.7723525,1.4326513,1.7250044,0.0,1.5229024,1.707782,1.1123661,1.0222775,1.2512324
ENSG00000114353,0.0,0.0,1.6739562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068001,0.0,0.0,0.62942815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162244,3.7685404,3.8540442,3.2865348,2.9092095,2.9879725,3.1549134,2.443672,3.3036697,3.2011397,3.7340822,3.727241
ENSG00000114902,0.85229075,0.6236101,0.0,0.5413282,1.0928458,0.0,0.0,1.2221966,0.66124743,0.7646172,0.8802636
ENSG00000163931,0.48848385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045,0.88959634
ENSG00000113811,0.83122694,0.98161185,0.0,0.0,0.0,0.0,0.0,0.0,1.1416256,0.95102954,0.93113905
ENSG00000168374,0.60083365,0.69605005,0.0,0.0,1.1785054,0.0,0.0,0.0,0.76406515,1.0773404,0.77097785
ENSG00000163634,0.5965594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31071395,0.0,0.6148077
ENSG00000144746,0.0,0.0,0.0,1.4762875,1.8998275,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43252304,0.0,0.0
ENSG00000083937,0.4333841,0.42279714,0.0,0.0,0.0,0.0,0.0,0.0,0.50532705,0.0,0.4304972
ENSG00000168386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513952,0.0,0.0,0.0
ENSG00000181458,0.97267425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558162,0.0,0.0
ENSG00000154175,0.0,0.0,0.0,0.0,1.0293393,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081154,0.42789042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448059
ENSG00000114391,3.001116,3.091897,3.0997553,2.681394,2.6813822,2.8997216,2.279514,3.0154684,2.5243826,3.0805316,3.0349054
ENSG00000144802,0.8399377,1.0668826,0.0,0.0,0.0,0.0,0.0,0.0,1.1370413,1.0714685,1.0104932
ENSG00000114529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178055,0.0,0.0
ENSG00000091986,0.0,0.0,0.0,1.2441692,1.8357918,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45987886
ENSG00000114573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416555,0.0,0.0
ENSG00000138495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481428,0.0,0.0
ENSG00000163430,0.0,0.0,0.0,0.0,1.8596572,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065518,1.033149,0.8650553,0.90249383,0.0,0.87680686,0.0,0.0,1.3461295,0.9203222,0.900362,1.0819383
ENSG00000173230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662556,0.0,0.0
ENSG00000121552,1.988736,1.3835636,0.0,0.0,0.0,0.0,0.0,0.0,2.751209,0.0,0.7187995
ENSG00000114023,1.0112988,0.6575285,0.0,0.0,0.0,0.0,0.0,0.0,1.0180917,0.0,0.61283034
ENSG00000065534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4887853,0.0,0.0,0.0
ENSG00000075785,0.780129,0.89686555,0.0,0.0,0.0,0.0,0.0,0.0,0.89726794,0.94823647,0.81363094
ENSG00000169714,1.4283278,1.1429337,1.4747286,1.4890511,1.5075972,0.0,0.0,1.6578639,1.4084468,1.1774797,1.2069161
ENSG00000184897,0.69078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63580394,0.76529694
ENSG00000174564,0.46791318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316313,0.0,0.0
ENSG00000114125,0.7301464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52300227,0.8176908,0.61956364
ENSG00000069849,1.4189234,1.3480251,0.0,0.0,0.0,0.0,0.0,0.0,0.8296208,2.138115,1.7522159
ENSG00000188313,0.0,0.0,0.55405796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169908,0.0,0.0,2.1094499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120742,0.90936464,1.0694212,0.0,0.0,0.0,0.0,0.0,0.0,0.98321915,1.0333725,0.94860077
ENSG00000144895,0.47496533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380075,0.6682148
ENSG00000198843,0.379616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32973808,0.0,0.46174306
ENSG00000197953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266302,0.0,0.0
ENSG00000152601,0.43245605,0.0,0.8725276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425935
ENSG00000181467,0.0,0.66034186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7336184,0.53412795
ENSG00000114850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30704066,0.0,0.0
ENSG00000163659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691843,0.0,0.0
ENSG00000163660,1.2535448,1.2961884,0.0,0.0,0.0,0.0,0.0,0.0,1.2769905,1.4410288,1.1969901
ENSG00000113810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69573283
ENSG00000186432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47449577,0.0,0.0
ENSG00000196542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102733,0.0,0.0
ENSG00000008952,0.41388944,0.0,1.351092,1.3285235,1.1982408,0.0,0.0,0.9057713,0.0,0.0,0.4381371
ENSG00000163584,1.2425306,1.2642193,0.0,0.0,0.0,0.0,0.0,0.0,0.7996216,1.2680146,1.3299062
ENSG00000121858,0.0,0.0,1.5304554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136521,0.50712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54573345
ENSG00000058063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24981293,0.0,0.0
ENSG00000161203,0.64840734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37906927,0.0,0.70092154
ENSG00000175166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48079592,0.0,0.0
ENSG00000114867,0.44601983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79885364,0.0,0.0
ENSG00000182580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3220029,0.0,0.0
ENSG00000073803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35819158
ENSG00000136527,0.9049493,0.9117402,0.0,0.0,0.0,0.0,0.0,0.0,0.7683954,0.9843062,0.9551408
ENSG00000156976,1.331729,1.4607638,0.81759965,0.0,1.0010076,0.0,0.0,1.2052343,1.2831944,1.8632958,1.5719196
ENSG00000145012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3560965,0.0,0.0,0.0
ENSG00000073282,0.33670098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87783253,0.58658034
ENSG00000163347,0.8397471,1.425849,0.0,0.0,0.0,0.0,0.0,0.0,1.9414867,0.0,0.0
ENSG00000114315,1.8559943,1.1853477,0.0,0.0,0.0,0.0,0.0,0.0,1.9385742,2.7531428,1.9352727
ENSG00000114331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35141766,0.0,0.0
ENSG00000189058,0.0,0.0,0.0,1.7909266,2.3322358,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4570083,0.0,0.0
ENSG00000122068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33676028,0.0,0.0
ENSG00000182899,3.5014029,3.5903268,3.4339027,3.2350974,3.1671233,3.429547,2.6561005,3.4696329,2.9665332,3.5101929,3.4461508
ENSG00000169020,1.5293124,1.1829474,1.3463527,1.2439055,1.2278855,0.0,1.0598994,1.6916993,1.1977556,1.047548,1.2753572
ENSG00000163950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541764
ENSG00000068078,0.69746256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39964843,0.7934209,0.0
ENSG00000168824,1.0666639,0.7706511,0.0,0.0,0.0,0.0,0.0,0.0,0.91368186,0.0,0.42820656
ENSG00000179010,0.6869798,0.6757504,0.0,0.0,1.0325882,0.0,0.0,0.0,0.33257157,0.8788602,0.90179694
ENSG00000071127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37627327,0.0,0.42717156
ENSG00000137449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65665585,0.0,0.0
ENSG00000137440,0.4461719,0.52569574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45982167
ENSG00000109610,0.0,0.0,0.0,1.7963575,2.6037035,0.0,0.0,1.9965146,0.0,0.0,0.0
ENSG00000109787,0.4769737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525401,0.0,0.0
ENSG00000163682,3.7455504,3.8246965,3.2583146,2.666784,2.9172158,3.1374335,2.4465575,3.1448734,3.2442443,3.7508159,3.6915529
ENSG00000078140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31029627,0.0,0.0
ENSG00000163293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519002,0.0,0.0
ENSG00000109171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52610564,0.0,0.0
ENSG00000109180,0.5237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958379,0.0,0.5346209
ENSG00000145247,0.24610525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
