,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
FKBP11,0.0,0.0,0.0,0.20861915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55008864
FKBP1A,0.0,0.0,1.1359252,0.809417,1.0700185,0.0,0.0,0.8098345,0.0,0.0,0.0,0.0,0.0,0.9017166
FKBP2,0.0,0.0,2.050837,1.6917816,2.0878644,0.0,0.0,0.75088966,0.0,0.0,0.0,0.0,0.0,1.0922201
FKBP3,0.0,0.0,0.6160933,0.30190003,0.5100867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP4,0.0,0.0,0.2359938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP5,2.3248446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP8,0.0,0.0,0.8550032,0.61312115,0.8429973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049786
FLT1,0.0,0.0,0.0,0.0,0.0,0.0,1.5382278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLYWCH2,0.0,0.0,0.0,0.18569443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3A,1.7651784,0.0,0.50740916,0.32249779,0.5577047,0.0,0.0,0.37566888,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3B,2.1206744,0.0,0.0,0.0,0.0,0.0,0.0,0.63308674,0.0,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.0,0.50255144,0.29545474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOS,0.0,0.0,1.1463635,0.8167306,1.3804858,0.0,0.0,1.7255408,0.0,0.0,0.0,0.0,0.0,0.35837814
FOXA2,0.0,0.0,0.3811022,0.3119349,0.38543674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXN3,1.4919822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXP1,1.928458,0.0,0.4767303,0.22297376,0.5458556,0.0,0.0,0.49143738,0.0,0.0,0.0,0.0,0.0,0.21346883
FOXP2,2.0157268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,0.0,3.8261013,3.8903956,3.4665754,0.0,0.0,3.1825504,0.0,0.0,0.0,0.0,0.0,3.3123534
FTL,0.0,0.0,4.509882,4.0851493,3.6602526,0.0,0.0,3.0492887,0.0,0.0,0.0,0.0,0.0,3.4936187
FUCA1,0.0,0.0,0.0,0.0,0.27886683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUNDC2,0.0,0.0,0.70513403,0.6041477,0.61548686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162304
FUS,0.0,0.0,0.8129145,0.5065557,0.69622386,0.0,0.0,0.65799713,0.0,0.0,0.0,0.0,0.0,0.4798311
FXR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17654133
FXYD2,0.0,0.0,0.61560404,1.4024034,1.1685791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7490509
FXYD3,0.0,0.0,0.6037779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD5,0.0,0.0,1.4390593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD6,0.0,0.0,0.0,0.0,0.40108895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3BP2,0.0,0.0,0.40176648,0.3132599,0.383075,0.0,0.0,0.39045143,0.0,0.0,0.0,0.0,0.0,0.25475803
G6PC3,0.0,0.0,0.48402208,0.0,0.44801068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAP,0.0,0.0,0.69698167,0.52898943,0.711601,0.0,0.0,0.8756287,0.0,0.0,0.0,0.0,0.0,0.52003217
GABARAPL1,0.0,0.0,0.0,0.342233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156049
GABARAPL2,0.0,0.0,1.2778727,1.2063549,1.3364582,0.0,0.0,1.0810807,0.0,0.0,0.0,0.0,0.0,1.1159143
GABRB3,0.0,0.0,0.0,0.0,0.49166846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAD2,0.0,0.0,0.6283463,1.4220529,1.642503,0.0,0.0,1.5181865,0.0,0.0,0.0,0.0,0.0,0.60272145
GADD45A,0.0,0.0,0.31591415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085021
GADD45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39656746
GADD45G,0.0,0.0,0.81490904,0.31986803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856625
GADD45GIP1,0.0,0.0,1.2532394,0.9676581,1.1233764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084937
GAPDH,0.0,0.0,3.3944964,2.5968318,3.262002,0.0,0.0,2.592751,0.0,0.0,0.0,0.0,0.0,2.4921505
GAREM1,1.7546213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GC,0.0,0.0,1.8567656,0.0,0.0,0.0,0.0,0.9106715,0.0,0.0,0.0,0.0,0.0,0.0
GCG,0.0,0.0,6.2221684,2.1712515,1.8489336,0.0,0.0,2.135963,0.0,0.0,0.0,0.0,0.0,1.7692347
GCH1,0.0,0.0,0.4647357,0.0,0.5085163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCLM,0.0,0.0,0.6181817,0.2970904,0.40036023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3961377
GDE1,0.0,0.0,0.3071924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDI1,0.0,0.0,0.56170774,0.34416586,0.48585665,0.0,0.0,0.38284668,0.0,0.0,0.0,0.0,0.0,0.25122556
GDI2,0.0,0.0,0.59601,0.4160316,0.48871437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4850515
GEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750648
GFPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48826033,0.0,0.0,0.0,0.0,0.0,0.32017788
GHITM,0.0,0.0,1.0291786,0.8650255,1.0391519,0.0,0.0,0.5892514,0.0,0.0,0.0,0.0,0.0,0.89512384
GLG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048492,0.0,0.0,0.0,0.0,0.0,0.0
GLIS3,0.0,0.0,0.0,0.0,0.0,2.6719403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX,0.0,0.0,0.0,0.0,0.41782463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX3,0.0,0.0,0.4996159,0.0,0.37572634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX5,0.0,0.0,0.24193358,0.29931664,0.32742736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158743
GLS,0.0,0.0,0.59204936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250903,1.6633881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAI2,0.0,0.0,0.51458704,0.3411954,0.4823439,0.0,0.0,0.68851113,0.0,0.0,0.0,0.0,0.0,0.0
GNAS,0.0,0.0,2.5001972,2.6315222,2.478778,0.0,0.0,2.8716795,0.0,0.0,0.0,0.0,0.0,2.3811333
GNB1,0.0,0.0,0.7137399,0.4340672,0.53474545,0.0,0.0,0.76091444,0.0,0.0,0.0,0.0,0.0,0.16772814
GNB2,0.0,0.0,1.14908,0.7022362,0.9824816,0.0,0.0,0.35591638,0.0,0.0,0.0,0.0,0.0,0.5604958
GNG12,0.0,0.0,0.0,0.0,0.16615939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG4,0.0,0.0,1.0583539,0.77563727,0.0,0.0,0.0,0.55159366,0.0,0.0,0.0,0.0,0.0,0.4582435
GNG5,0.0,0.0,1.5378819,0.73984003,1.3095679,0.0,0.0,0.77736604,0.0,0.0,0.0,0.0,0.0,0.6794829
GNL3,0.0,0.0,0.0,0.24996305,0.07157664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73843473
GOLGA2,0.0,0.0,0.24677305,0.29663765,0.41463625,0.0,0.0,0.49136305,0.0,0.0,0.0,0.0,0.0,0.27037284
GOLGA4,1.277406,0.0,0.68782747,0.59380496,0.6055493,0.0,0.0,0.62214786,0.0,0.0,0.0,0.0,0.0,0.5733685
GOLGA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287949
GOLGB1,0.0,0.0,0.0,0.27226198,0.0,0.0,0.0,0.35694987,0.0,0.0,0.0,0.0,0.0,0.37081403
GOLT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176546
GORASP2,0.0,0.0,0.440611,0.330446,0.3812347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56754005
GP2,5.1981144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6908429,0.0
GPAA1,0.0,0.0,0.5591608,0.06845218,0.4273701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPBP1,0.0,0.0,0.48674902,0.30238527,0.16390225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926026
GPC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34879574,0.0,0.0,0.0,0.0,0.0,0.0
GPHN,1.80437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX1,0.0,0.0,0.0,0.48531562,0.5928625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212118
GPX2,0.0,0.0,0.0,0.3838864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX3,0.0,0.0,1.5881143,0.62269765,1.4868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52379364
GPX4,0.0,0.0,1.6840882,1.8094549,1.8136605,0.0,0.0,0.18849082,0.0,0.0,0.0,0.0,0.0,1.3119307
GRB10,1.7732518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIA3,0.0,0.0,0.39045823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRINA,0.0,0.0,0.31901765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,0.0,0.0,1.0715625,0.52299494,0.7933712,0.0,0.0,1.1272103,0.0,0.0,0.0,0.0,0.0,0.21741511
GRSF1,0.0,0.0,0.52207315,0.30271733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN,0.0,0.0,0.0,0.8245169,0.0,0.0,0.9999355,0.0,0.0,0.0,0.0,0.0,0.0,0.6584035
GSPT1,0.0,0.0,0.50511813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTO1,0.0,0.0,0.56474483,0.5571387,0.7605133,0.0,0.0,0.4719499,0.0,0.0,0.0,0.0,0.0,0.49186566
GSTP1,0.0,0.0,1.0868901,0.337504,1.4281348,0.0,0.0,0.5617057,0.0,0.0,0.0,0.0,0.0,0.2514224
GTF2A2,0.0,0.0,0.87482464,0.5953842,0.83337903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65498424
GTF2H5,0.0,0.0,0.56593466,0.404866,0.4891719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3A,0.0,0.0,0.79071134,0.6137068,0.9147859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48044208
GTF3C6,0.0,0.0,1.0103815,0.60217124,0.9339658,0.0,0.0,0.38463473,0.0,0.0,0.0,0.0,0.0,0.3584755
GUK1,0.0,0.0,1.6744919,1.5411643,1.4821767,0.0,0.0,0.28339812,0.0,0.0,0.0,0.0,0.0,1.4007447
GYG1,0.0,0.0,0.0,0.2555766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19542223
H1-0,0.0,0.0,0.68602407,0.35784668,0.5522853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-10,0.0,0.0,0.9777839,0.45933592,0.6225075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44438738
H1-2,0.0,0.0,0.0,0.0,0.41100767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-3A,0.0,0.0,2.453548,2.163464,2.5279126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407258
H3-3B,0.0,0.0,2.6818695,1.971217,2.617074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1999314
H4C3,0.0,0.0,0.45027745,0.42562467,0.5318191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADH,0.0,0.0,0.0,0.97843975,0.55021286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897201
HADHA,0.0,0.0,0.46255818,0.3169946,0.27283892,0.0,0.0,0.25646126,0.0,0.0,0.0,0.0,0.0,0.32813737
HADHB,0.0,0.0,0.46813062,0.0,0.3492099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGH,0.0,0.0,0.14746806,0.32005644,0.44579214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23648426
HAX1,0.0,0.0,0.9661985,0.8835596,0.8497434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913272
HCFC1R1,0.0,0.0,0.30664644,0.40524024,0.48524356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31638777
HDDC2,0.0,0.0,0.49647602,0.35830677,0.48610955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDGF,0.0,0.0,0.37225226,0.0,0.19905609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDLBP,0.0,0.0,0.63789797,0.56292176,0.5397789,0.0,0.0,0.74211305,0.0,0.0,0.0,0.0,0.0,0.39919817
HEBP2,0.0,0.0,0.5482641,0.34763402,0.5461613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD1,0.0,0.0,0.66882324,0.6340186,0.5965595,0.0,0.0,0.49075302,0.0,0.0,0.0,0.0,0.0,1.7662944
HEXA,0.0,0.0,0.33434314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEXB,0.0,0.0,0.0,0.0,0.3121607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHEX,0.0,0.0,0.0,0.0,0.44299787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,0.0,0.0,0.3639425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD1A,0.0,0.0,1.2936141,0.33994812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD2A,0.0,0.0,0.95664525,0.7349857,0.89029706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422852
HINT1,0.0,0.0,2.5060787,2.1239452,2.4620993,0.0,0.0,1.7610333,0.0,0.0,0.0,0.0,0.0,1.9963496
HINT2,0.0,0.0,0.6011035,0.5377643,0.7093049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44344586
HM13,0.0,0.0,0.5369214,0.41212416,0.5098808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127127
HMGA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819051
HMGB1,0.0,0.0,1.3581002,1.3401384,1.4805691,0.0,0.0,1.3635564,0.0,0.0,0.0,0.0,0.0,0.7912055
HMGB3,0.0,0.0,0.57634056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN1,0.0,0.0,1.3948145,1.1694434,1.2118437,0.0,0.0,1.1308384,0.0,0.0,0.0,0.0,0.0,0.9402853
HMGN2,0.0,0.0,1.3839458,1.1236017,1.4219327,0.0,0.0,1.2601345,0.0,0.0,0.0,0.0,0.0,0.77662504
HMGN3,0.0,0.0,1.2274584,0.76743543,1.0867057,0.0,0.0,0.6870235,0.0,0.0,0.0,0.0,0.0,0.50339115
HNRNPA0,0.0,0.0,0.8652146,0.53498954,0.60906696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80719835
HNRNPA1,0.0,0.0,1.8349979,1.6697258,2.0120654,0.0,0.0,1.4615934,0.0,0.0,0.0,0.0,0.0,2.024233
HNRNPA2B1,0.0,0.0,1.3748322,0.9229572,1.3840113,0.0,0.0,1.3043597,0.0,0.0,0.0,0.0,0.0,0.73092735
HNRNPA3,0.0,0.0,0.92130744,0.4505766,0.84356296,0.0,0.0,0.92769426,0.0,0.0,0.0,0.0,0.0,0.49325198
HNRNPAB,0.0,0.0,0.4163186,0.0,0.23268394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPC,0.0,0.0,1.0885152,0.897457,0.95240444,0.0,0.0,0.9709224,0.0,0.0,0.0,0.0,0.0,0.9948981
HNRNPD,0.0,0.0,0.58163357,0.31792963,0.55032146,0.0,0.0,0.7208433,0.0,0.0,0.0,0.0,0.0,0.2869755
HNRNPDL,0.0,0.0,1.4010233,0.84835327,1.1765591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161106
HNRNPF,0.0,0.0,0.69676673,0.33209062,0.44211078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39512286
HNRNPH2,0.0,0.0,0.5497785,0.27278835,0.25641423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPH3,0.0,0.0,0.6096287,0.37710968,0.50237745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540902
HNRNPK,0.0,0.0,1.0205717,0.6761973,0.8730956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64997834
HNRNPM,0.0,0.0,0.6515795,0.358508,0.6284993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48462003
HNRNPU,0.0,0.0,0.6577227,0.33036342,0.472564,0.0,0.0,0.6483489,0.0,0.0,0.0,0.0,0.0,0.18935701
HOOK2,0.0,0.0,0.46424145,0.48072463,0.5156858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543673
HOPX,0.0,0.0,0.0,0.90477735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429691
HP1BP3,0.0,0.0,0.32773066,0.3200487,0.30877584,0.0,0.0,0.3761781,0.0,0.0,0.0,0.0,0.0,0.0
HPRT1,0.0,0.0,0.0,0.0,0.36782736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSBP1,0.0,0.0,1.619849,1.0204203,1.4219389,0.0,0.0,0.82779664,0.0,0.0,0.0,0.0,0.0,0.65580773
HSD17B10,0.0,0.0,0.7504453,0.34992585,0.78548026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3820971
HSD17B12,0.0,0.0,0.52456665,0.36436465,0.36175305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25789598
HSP90AA1,0.0,0.0,2.1517773,1.7661662,2.1243634,0.0,0.0,1.9201357,0.0,0.0,0.0,0.0,0.0,1.4286573
HSP90AB1,0.0,0.0,2.0259457,1.621366,1.8851124,0.0,0.0,1.9657853,0.0,0.0,0.0,0.0,0.0,2.034619
HSP90B1,0.0,0.0,1.0909711,1.1556506,1.2093704,0.0,0.0,1.2433609,0.0,0.0,0.0,0.0,0.0,1.969581
HSPA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18320921
HSPA5,0.0,0.0,1.0015359,0.8439343,1.0422311,0.0,0.0,1.006864,0.0,0.0,0.0,0.0,0.0,1.9835856
HSPA8,0.0,0.0,1.3680505,1.0093367,1.2707647,0.0,0.0,1.1735437,0.0,0.0,0.0,0.0,0.0,0.94993436
HSPA9,0.0,0.0,0.5699936,0.31535655,0.35206074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43720007
HSPB1,0.0,0.0,1.8166666,0.8424512,1.4644766,0.0,0.0,1.0842581,0.0,0.0,0.0,0.0,0.0,0.92152536
IFT25,0.0,0.0,0.0,0.2968905,0.498624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPD1,0.0,0.0,0.7953659,0.5330379,0.6617011,0.0,0.0,0.38695765,0.0,0.0,0.0,0.0,0.0,0.60503936
HSPE1,0.0,0.0,1.4533057,1.2203865,1.3646686,0.0,0.0,0.79358697,0.0,0.0,0.0,0.0,0.0,0.975994
HTATIP2,0.0,0.0,0.54608476,0.35244274,0.3593936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31598455
HTATSF1,0.0,0.0,0.29042906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAH1,0.0,0.0,0.3951466,0.0,0.13741487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAPP,0.0,0.0,0.44098622,2.4975173,0.57989705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.420568
ICA1,0.0,0.0,0.25673112,0.3617924,0.3925227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288543
ID1,0.0,0.0,0.0,1.026761,0.6629522,0.0,1.3565258,1.0818044,0.0,0.0,0.0,0.0,0.0,0.28387517
ID2,0.0,0.0,0.6393535,0.5252116,1.1926938,0.0,0.0,1.9166887,0.0,0.0,0.0,0.0,0.0,0.0
ID4,0.0,0.0,0.5150883,0.37396336,0.0,0.0,0.0,0.9094676,0.0,0.0,0.0,0.0,0.0,0.0
IDI1,0.0,0.0,0.0,0.17588758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38291165
IDS,0.0,0.0,1.30632,1.1507266,1.4099171,0.0,0.0,1.8225178,0.0,0.0,0.0,0.0,0.0,0.6657679
IER2,0.0,0.0,0.3994541,0.0,1.1480567,0.0,0.0,0.31604668,0.0,0.0,0.0,0.0,0.0,0.0
IER3IP1,0.0,0.0,0.8491179,0.6591309,0.6693992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106525
IFI6,0.0,0.0,0.8687744,0.45816335,0.6485454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074881
IFITM3,0.0,0.0,0.0,0.0,0.0,0.0,1.6355413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25337574
IFT20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48500353
IFT57,0.0,0.0,0.53407276,0.15295851,0.5314717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673696
IGBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36233577
IGFBP2,0.0,0.0,0.4742193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,2.9284463,0.91915023,0.37519842,0.0,0.0,2.7043805,0.82844543,0.0,0.0,0.0,3.161776,0.0,0.44513142
IK,0.0,0.0,0.3958875,0.23474976,0.35716856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34268892
IL6ST,0.0,0.0,0.3444292,0.0,0.0,0.0,0.0,0.592885,0.0,0.0,0.0,0.0,0.0,0.0
ILF2,0.0,0.0,0.56468755,0.3388549,0.51456016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560056
ILF3,0.0,0.0,0.33713645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMMP1L,0.0,0.0,0.33722824,0.26736566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMP3,0.0,0.0,0.48212457,0.355462,0.44763336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17731024
IMP4,0.0,0.0,0.49653894,0.0,0.07248737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INS,0.0,0.0,4.1914406,7.7726717,4.5275393,0.0,0.0,2.7464654,0.0,0.0,0.0,0.0,0.0,8.344022
INSM1,0.0,0.0,0.0,0.23831034,0.38800722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSR,3.0177112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP6K2,0.0,0.0,0.0,0.0,0.25071856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19634993
IRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20544887
IRX2,0.0,0.0,0.55571705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCA1,0.0,0.0,0.0,0.23308429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44884896
ISCA2,0.0,0.0,0.4203673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCU,0.0,0.0,0.9136812,1.0118555,1.0101761,0.0,0.0,0.7436762,0.0,0.0,0.0,0.0,0.0,1.0940069
ISL1,0.0,0.0,0.60103834,0.42761412,0.9194677,0.0,0.0,0.8815117,0.0,0.0,0.0,0.0,0.0,0.0
ISOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22891465
ITFG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25328928,0.0,0.0,0.0,0.0,0.0,0.0
ITGAV,0.0,0.0,0.0,0.0,0.20303017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,0.0,1.3016474,0.44644463,1.0280325,0.0,0.0,1.0579989,0.0,0.0,0.0,0.0,0.0,0.36004102
ITGB1BP1,0.0,0.0,0.37599087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITM2B,0.0,0.0,1.9205909,1.3430147,1.5465302,0.0,0.0,1.9385748,0.0,0.0,0.0,0.0,0.0,1.7041857
ITM2C,0.0,0.0,0.6920303,0.43288863,0.91368127,0.0,0.0,1.4367433,0.0,0.0,0.0,0.0,0.0,0.49599847
