,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
EIF3G,0.0,0.0,0.7848258110193106,0.7692307692307693,0.7800365594717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946501970291138
EIF3H,0.0,0.0,0.7369822768064646,0.7406441706877488,0.7508082527380723,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7733973677341754
EIF3I,0.0,0.0,0.8427598293011005,0.7692307692307693,0.8147906706883357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933445343604455
EIF3J,0.0,0.0,0.8894127148848313,0.8461538461538461,0.8663322467070359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3L,0.0,0.0,0.7022845011491042,0.748824445100931,0.7033908046208895,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7912304722345792
EIF3M,0.0,0.0,0.7692307692307693,0.8171758514184219,0.8345092030671927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367615617238559
EIF4A1,0.0,0.0,0.8334242839079636,0.7692307692307693,0.830492051748129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906196254950303
EIF4A2,0.0,0.0,0.7123457422623267,0.7468140262823838,0.7075891907398517,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.795893146441533
EIF4B,0.0,0.0,0.7123675759022052,0.7099994100057162,0.6923076923076923,0.0,0.0,0.7334791880387527,0.0,0.0,0.0,0.0,0.0,0.7161413843815143
EIF4E,0.0,0.0,0.8326683181982774,0.7692307692307693,0.7925689678925735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863539044673626
EIF4EBP1,0.0,0.0,0.8881480143620417,0.7870683578344492,0.7707793116569519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
EIF4G1,0.0,0.0,0.9338106283774743,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,0.0,0.0,0.7639445754197928,0.7112789979347816,0.7207447107021625,0.0,0.0,0.789888281088609,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
EIF4H,0.0,0.0,0.7861635318169227,0.6923076923076923,0.7003017618105962,0.0,0.0,0.7047051741526678,0.0,0.0,0.0,0.0,0.0,0.7105859105403607
EIF5,0.0,0.0,0.7467963374578036,0.7067688565987807,0.717542419066796,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7321698436370263
EIF5B,0.0,0.0,0.770703544983497,0.7112142856304462,0.7319244008797866,0.0,0.0,0.7182824336565458,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
EIF6,0.0,0.0,0.8513193588990432,0.7692307692307693,0.8307138131215022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7782604969464816
ELAPOR1,0.0,0.0,0.9683021490390484,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELAVL4,0.0,0.0,0.0,0.9230769230769231,0.9351829611338102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF3,0.0,0.0,0.9779151586385874,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELL2,0.0,0.0,0.8647865056991577,0.7258895956552945,0.7617983818054199,0.0,0.0,0.8478936690550584,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ELMO1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOB,0.0,0.0,0.819023072719574,0.7895278380467341,0.8056356952740595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ELOC,0.0,0.0,0.8086260373775775,0.7692307692307693,0.793914794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7852922402895414
ELOF1,0.0,0.0,0.8294246013347919,0.7692307692307693,0.7991955372003409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694547772407532
EMC10,0.0,0.0,0.8018497595420251,0.6941824922194848,0.7356911301612854,0.0,0.0,0.733934604204618,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
EMC3,0.0,0.0,0.8296573620576125,0.7692307692307693,0.8009694539583646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815186656438388
EMC4,0.0,0.0,0.784191186611469,0.7241705060005188,0.7780257738553561,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7081506894184992
EMC6,0.0,0.0,0.8466343879699707,0.7692307692307693,0.7895268981273358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693500977296096
EMC7,0.0,0.0,0.8097427258124719,0.6923076923076923,0.7993546449221097,0.0,0.0,0.6960561642279992,0.0,0.0,0.0,0.0,0.0,0.7128094801535974
EMCN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,0.0,0.0,0.7825845067317669,0.7289553605593168,0.7931551199692947,0.0,0.0,0.6944575997499319,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENO2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENOPH1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSA,0.0,0.0,0.7883812785148621,0.7139158203051641,0.7293817034134498,0.0,0.0,0.7152747236765348,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENY2,0.0,0.0,0.7763370642295251,0.7378218540778527,0.7865632084699777,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7266650979335492
EPAS1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224032,0.0,0.0,0.8035628703924326,0.8342289236875681,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071518045205337
EPC1,0.0,0.0,0.8367261244700506,0.793852278819451,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861084520816803
EPCAM,0.0,0.0,0.756620989396022,0.6923076923076923,0.7763210259951078,0.0,0.0,0.713073038137876,0.0,0.0,0.0,0.0,0.0,0.7041493149904104
EPS8L2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC2,0.0,0.0,0.8461538461538461,0.8999667121813848,0.8893169989952674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC3,0.0,0.0,0.8295814899297861,0.7692307692307693,0.8289220654047452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7712370386490455
ERH,0.0,0.0,0.7922099324373099,0.7305103677969712,0.777210322710184,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7405208532626812
ERLEC1,0.0,0.0,0.7236944803824792,0.7624919506219717,0.7313173092328585,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.8144679848964398
ERO1B,0.0,0.0,0.7692307692307693,0.8856574938847468,0.7877735587266775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903842375828669
ERP29,0.0,0.0,0.7843462458023658,0.7225951093893784,0.7230095634093652,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7663798469763535
ERP44,0.0,0.0,0.8149095957095807,0.7692307692307693,0.816884444310115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165732667996333
ERRFI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ESD,0.0,0.0,0.8107918225801908,0.7361838634197528,0.7725148842884944,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7040729935352619
ETFA,0.0,0.0,0.9258665442466736,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETFB,0.0,0.0,0.868910931623899,0.7948076541607196,0.861283187682812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ETFRF1,0.0,0.0,0.0,0.9230769230769231,0.9260949859252343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV1,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.9573506254416245,0.0,0.0,0.0,0.0,0.0,0.0
EWSR1,0.0,0.0,0.7586522377454318,0.6923076923076923,0.7074823471216055,0.0,0.0,0.7076771030059228,0.0,0.0,0.0,0.0,0.0,0.7381214086826031
EXOC4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EZR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP5,0.0,0.0,0.976512244114509,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
FAM120A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBAN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM162A,0.0,0.0,0.0,0.9230769230769231,0.9248295655617347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM174A,0.0,0.0,0.0,0.859869475548084,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8791752090820899
FAM177A1,0.0,0.0,0.8182249573560861,0.791153949040633,0.7800853298260615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
FAM200B,0.0,0.0,0.7984264217890226,0.8256324025300833,0.7999061667002164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
FAM204A,0.0,0.0,0.9417777978456937,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM229B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM32A,0.0,0.0,0.8670619634481577,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662688365349402
FAM3C,0.0,0.0,0.7719729451032785,0.7692307692307693,0.7889549686358526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970413473936228
FAM50A,0.0,0.0,0.9468344908494216,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANCF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASTK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAU,0.0,0.0,0.7258082628250122,0.7114025125136743,0.7188948622116675,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7271219125160804
FBXL15,0.0,0.0,0.8030594954123864,0.7692307692307693,0.8023257714051467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7740502265783457
FBXO7,0.0,0.0,0.770683751656459,0.7843438295217661,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881855781261737
FBXW5,0.0,0.0,0.94280822460468,0.902502600963299,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDPS,0.0,0.0,0.8415307769408593,0.791975566974053,0.8249425429564256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
FEV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FGFR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FHIT,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263743849901053,0.0,0.0,0.0,0.0
FIBP,0.0,0.0,0.8947916260132422,0.8461538461538461,0.8853491636422964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FICD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FIS1,0.0,0.0,0.7730170992704538,0.722417047390571,0.7912766153995807,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7197484190647419
FKBP11,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970827198945559
FKBP1A,0.0,0.0,0.7568240028161269,0.6923076923076923,0.7418458370062021,0.0,0.0,0.6923473477363586,0.0,0.0,0.0,0.0,0.0,0.7080197471838731
FKBP2,0.0,0.0,0.7904897378041194,0.7623500778124883,0.7942053079605103,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7163469745562627
FKBP3,0.0,0.0,0.8986184046818659,0.8461538461538461,0.877549212712508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP8,0.0,0.0,0.8055700384653531,0.7692307692307693,0.8028009946529682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7792537074822646
FLT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLYWCH2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3A,0.9231596359839807,0.0,0.7403119894174429,0.6923076923076923,0.7567942921931927,0.0,0.0,0.703195163836846,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3B,0.9770360909975492,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.0,0.954776195379404,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOS,0.0,0.0,0.7673019124911382,0.7354772274310772,0.7937204379301804,0.0,0.0,0.8349699928210332,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
FOXA2,0.0,0.0,0.8601148311908429,0.8461538461538461,0.8616879536555364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXN3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXP1,0.9221990612836984,0.0,0.6988083399259127,0.6186636915573707,0.7251363900991586,0.0,0.0,0.7032178915463961,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
FOXP2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,0.0,0.7228031846193167,0.7273842508976276,0.702032364331759,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6953221192726722
FTL,0.0,0.0,0.7562905779251685,0.7309521299142104,0.7086495206906245,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7020910244721633
FUCA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUNDC2,0.0,0.0,0.7997254775120661,0.7692307692307693,0.7706479338499216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708318600287805
FUS,0.0,0.0,0.7785169849028954,0.6963659570767329,0.741395313006181,0.0,0.0,0.7308404170549833,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
FXR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FXYD2,0.0,0.0,0.7692307692307693,0.8252128821152908,0.8056309956770676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8598542534388028
FXYD3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3BP2,0.0,0.0,0.7431450256934533,0.7066732186537522,0.732093448822315,0.0,0.0,0.735701519709367,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
G6PC3,0.0,0.0,0.9288000235190759,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAP,0.0,0.0,0.7303775319686303,0.6936102142700782,0.7343364082849942,0.0,0.0,0.784102004307967,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GABARAPL1,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632120774342463
GABARAPL2,0.0,0.0,0.7182081983639643,0.706062715787154,0.7305609400455768,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6947088745924143
GABRB3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAD2,0.0,0.0,0.6954447260269752,0.7795617213616004,0.8046458546931927,0.0,0.0,0.7886493022625263,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GADD45A,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732514803226178
GADD45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GADD45G,0.0,0.0,0.9334016671547523,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592770099639893
GADD45GIP1,0.0,0.0,0.8343045940765967,0.7977822102033175,0.8151500958662766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
GAPDH,0.0,0.0,0.7520027481592618,0.6955294288121737,0.7419297099113464,0.0,0.0,0.6952923582150385,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GAREM1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GC,0.0,0.0,0.9622722130555373,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
GCG,0.0,0.0,0.9020205231813284,0.7192196204112127,0.6956234895266019,0.0,0.0,0.7158516645431519,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GCH1,0.0,0.0,0.9230769230769231,0.0,0.929699604327862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCLM,0.0,0.0,0.8639199779583857,0.7692307692307693,0.7898837740604694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884640372716464
GDE1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDI1,0.0,0.0,0.7994995163037226,0.7130803924340469,0.7681977290373582,0.0,0.0,0.7265254350808951,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GDI2,0.0,0.0,0.8206280194796048,0.7692307692307693,0.7812474828500015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801764607429504
GEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GFPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495575061211219,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
GHITM,0.0,0.0,0.7474775360180781,0.7168311247458825,0.7499011296492356,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.721179567850553
GLG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIS3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX3,0.0,0.0,0.94215150979849,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX5,0.0,0.0,0.7692307692307693,0.7839779670421894,0.7959200694010808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552357600285456
GLS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAI2,0.0,0.0,0.7999700949742243,0.7692307692307693,0.7917408026181735,0.0,0.0,0.8504994419904855,0.0,0.0,0.0,0.0,0.0,0.0
GNAS,0.0,0.0,0.6966299093686618,0.707930651994852,0.6953378640688382,0.0,0.0,0.7323562961358291,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GNB1,0.0,0.0,0.800586617909945,0.7395068819706256,0.759585651067587,0.0,0.0,0.812949694119967,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GNB2,0.0,0.0,0.8258720773916978,0.7457698904550992,0.796345380636362,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7203844006244953
GNG12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG4,0.0,0.0,0.8702284877116864,0.8229273007466242,0.0,0.0,0.0,0.7822490151111896,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
GNG5,0.0,0.0,0.8246210721822885,0.6985831810877874,0.7940449989759005,0.0,0.0,0.7057068989827082,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GNL3,0.0,0.0,0.0,0.9010500862048223,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665050689990704
GOLGA2,0.0,0.0,0.6923076923076923,0.7120493191939133,0.7721042724756094,0.0,0.0,0.8076904049286475,0.0,0.0,0.0,0.0,0.0,0.6990220088225144
GOLGA4,0.8143655015872076,0.0,0.6552469455278837,0.6180320107019864,0.6209644354306735,0.0,0.0,0.6269723681303171,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
GOLGA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GOLGB1,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.864404178582705,0.0,0.0,0.0,0.0,0.0,0.8694738929088299
GOLT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GORASP2,0.0,0.0,0.7988297526652997,0.7692307692307693,0.7794785866370568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438210212267362
GP2,0.9453819256562453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0
GPAA1,0.0,0.0,0.9317903289428124,0.8461538461538461,0.9107560973901015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPBP1,0.0,0.0,0.8742761061741755,0.8044591362659748,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814140993815202
GPC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GPHN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX1,0.0,0.0,0.0,0.8563143748503464,0.8823793392914993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
GPX2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX3,0.0,0.0,0.872449095432575,0.7814485797515283,0.8637628738696759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
GPX4,0.0,0.0,0.777620003773616,0.7876978699977581,0.7881901722687942,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.758178894336407
GRB10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIA3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRINA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,0.0,0.0,0.8129730591407189,0.7372529460833623,0.7743657368880051,0.0,0.0,0.8222061441494868,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GRSF1,0.0,0.0,0.9553971519837012,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN,0.0,0.0,0.0,0.861651347233699,0.0,0.0,0.8859218450692984,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
GSPT1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTO1,0.0,0.0,0.7159099395458515,0.7130816670564505,0.7890393367180457,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6954223284354577
GSTP1,0.0,0.0,0.841642595254458,0.7119271984467139,0.8794811964035034,0.0,0.0,0.7655030122170081,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GTF2A2,0.0,0.0,0.816776692867279,0.7692307692307693,0.8076646282122686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776230358160459
GTF2H5,0.0,0.0,0.8784804114928613,0.8461538461538461,0.8594110837349525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3A,0.0,0.0,0.8166344119952276,0.7859344023924607,0.8415047159561744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
GTF3C6,0.0,0.0,0.8264747307850764,0.7512268194785485,0.8122771611580482,0.0,0.0,0.6975392745091364,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
GUK1,0.0,0.0,0.7837468614945045,0.7650385865798364,0.7587489852538476,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7536677213815542
GYG1,0.0,0.0,0.0,0.9411820998558631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
H1-0,0.0,0.0,0.8979479624674871,0.8461538461538461,0.8732355328706595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-10,0.0,0.0,0.879930147757897,0.7717341413864722,0.811404090661269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
H1-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-3A,0.0,0.0,0.8111284558589642,0.7961180622761066,0.8166845670113196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
