,Diff. Keratinocytes,EpSC and undiff. progenitors,Erythrocytes,Lymphatic EC,Macrophages+DC,Melanocytes,Mesenchymal fibroblasts,Pericytes,Pro-inflammatory fibroblasts,Secretory-papillary fibroblasts,Secretory-reticular fibroblasts,T cells,Vascular EC
HLA-DQB2,0.0,0.0,0.0,0.0,1.298861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DMA,0.0,0.0,0.0,0.0,2.084093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2026212
HLA-DPA1,0.0,0.0,0.0,0.0,3.8339634,0.72981226,0.0,0.0,0.0,0.0,0.0,0.0,1.9540108
HLA-DPB1,0.0,0.0,0.0,0.0,4.235584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103274
RPS18,5.3572874,4.9547353,1.7407459,4.813392,4.305277,4.507404,4.4012814,4.4366627,4.488787,4.273486,4.1828175,4.637655,4.796678
CUTA,0.6615648,0.6816247,0.0,0.7132696,0.0,1.1977556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGA1,1.0975468,1.2413632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS10,2.413186,2.2735515,0.0,2.1019902,2.0988662,2.1743088,1.97618,2.0466561,2.0050864,1.7413036,1.8060683,2.3794644,1.9614993
RPL10A,3.7607706,3.637359,0.0,3.261566,2.9696083,3.2866383,3.3671777,3.4872808,3.2824523,3.1753745,3.0482035,3.2795777,3.366138
SRSF3,1.2828437,1.4485173,0.0,1.4932024,1.1933348,1.3158098,1.6134509,1.9064298,1.5693922,1.5422547,1.2107482,1.4072032,1.5480586
CDKN1A,1.5466756,1.280212,0.0,1.3290378,1.1675489,0.9687014,0.0,2.075149,1.481651,0.0,0.0,0.0,2.0909004
PI16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639545,0.0,0.0
PIM1,0.42486283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL14,0.8085073,0.76360583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AB1,1.8756198,2.132092,0.0,2.1281366,1.950942,2.185927,2.2596145,2.242383,2.357095,2.2558453,2.0956283,1.806919,2.195094
DST,1.2635816,2.918244,0.0,0.75427246,0.0,1.7026241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A1,1.5262755,1.7826512,0.0,0.0,0.0,0.9185165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1,4.1247435,4.126341,1.2722423,4.1627035,3.901958,3.9972591,4.124995,4.184264,4.0126214,4.011971,3.8497458,4.1771483,4.196375
COX7A2,1.5744313,1.5736225,0.0,1.7128701,1.1901808,1.8206681,1.615243,1.7454875,1.1996965,1.3457091,1.4773316,1.6078398,1.3859195
HMGN3,0.0,0.0,0.0,1.2612963,0.0,0.7523683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNRC1,2.0881083,2.0119765,0.0,1.6866245,2.37506,1.8289576,2.0565095,2.3303423,2.5231566,2.5273862,2.168246,1.8333589,1.9120598
PNISR,0.0,0.5401897,0.0,0.83218193,0.0,0.6550287,1.1165979,0.0,0.0,0.0,0.0,0.0,0.0
OSTM1,0.0,0.0,0.0,0.0,0.0,0.15592569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX3,1.3275043,1.2189544,0.0,1.4877603,1.5893457,1.5537189,1.5760521,1.3680869,1.5291001,1.5480586,1.7212241,0.0,1.4004854
CD164,0.7468637,0.7094885,0.0,0.0,0.0,0.9220593,0.0,0.0,0.0,0.0,0.6074903,0.0,0.0
AMD1,0.9424148,1.0885588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383402
LAMA4,0.0,0.0,0.0,0.401572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC2,0.41446313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.5295558,0.5410431,0.0,1.0539885,0.0,0.94802624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJA1,1.0709949,0.7519236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3767705
NCOA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037737
CCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7482139
STX7,0.0,0.0,0.0,0.0,0.0,0.23070757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS12,4.220583,4.0361333,1.7724404,3.8316407,3.432932,3.8196836,3.5391266,3.454632,3.6622958,3.5721238,3.3851342,4.0550723,3.7096777
SGK1,0.0,0.0,0.0,0.0,1.6293321,1.0075485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP3,1.4065048,1.5755452,0.0,0.0,0.0,0.7126522,0.0,0.0,0.0,0.93053377,0.0,0.0,1.5781853
PERP,3.6147277,3.1630557,0.0,1.3064215,0.0,1.7026241,0.0,0.0,0.0,0.0,0.0,0.0,1.0237037
SF3B5,1.0647304,0.9399366,0.0,0.68891555,0.0,1.0194944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB32,0.0,0.0,0.0,0.0,0.0,0.68683255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMT1,0.0,0.0,0.0,0.0,0.0,0.8318017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R14C,1.0032992,0.9068263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP12,0.0,0.0,0.0,0.93553925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85278285
EZR,1.6552327,1.6374791,0.0,0.0,1.5377219,1.2084637,0.0,0.0,0.0,0.0,0.0,1.7368556,0.0
SOD2,1.5331702,1.5106838,0.0,1.6516784,1.8577127,1.4569213,1.5171127,1.5926907,3.6125376,2.9112203,3.0841646,0.0,2.6252625
WTAP,1.2390066,1.1911765,0.0,0.96469504,1.0171785,0.9185165,1.0390975,0.0,2.1267238,1.7107468,1.8814908,0.0,1.3761065
QKI,0.0,0.0,0.0,0.0,0.0,0.40867397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4650563,1.8195304,0.0,0.0
PSMB1,0.41085342,0.75121325,0.0,0.748747,0.0,0.93881327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,3.3938901,3.7778888,0.0,3.1873198,3.9481506,3.6849167,3.6107697,3.563967,3.1287754,3.374468,3.540618,3.6801095,3.3418977
RAC1,2.1053293,2.0354753,0.0,2.068469,1.8979435,2.0102324,1.7096679,1.6560609,1.6332155,1.7140973,1.7092631,0.0,2.233146
KDELR2,0.0,0.6183148,0.0,0.0,0.0,0.4571882,1.2337201,0.0,0.0,0.0,1.3430886,0.0,0.0
NDUFA4,1.3723578,1.2425014,0.0,1.806494,1.2665026,1.8649383,1.6814795,1.7096338,1.3792114,1.4795524,1.5617595,1.3415215,1.3859195
ARL4A,0.0,1.0542625,0.0,1.7446527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590333
IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2688041,0.0,0.0,0.0,0.0,1.3924761
TOMM7,1.881538,1.8838525,0.0,2.1778188,1.6517028,2.08718,1.6832662,1.905576,1.9853241,1.8215362,1.8374541,1.9110774,1.8298357
GPNMB,1.0598994,1.0459286,0.0,0.0,0.0,2.010108,0.0,0.0,0.0,1.393386,1.8083034,0.0,0.0
CYCS,1.727663,1.7469524,0.0,1.00284,1.2581017,1.5313686,0.0,2.1391313,1.1884722,0.0,0.0,1.3359154,1.2191644
HNRNPA2B1,1.5364546,1.818935,0.0,1.5747745,1.4772005,1.7368556,1.6315086,1.8011968,1.6418918,1.4244494,1.3005941,1.5159314,1.6909771
SEPTIN7,0.0,0.0,0.0,0.107708424,0.0,0.9601302,0.0,1.6474562,0.0,0.0,0.0,0.0,0.0
AEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6893549,0.0,0.0
PPIA,1.9498634,1.9198825,0.0,1.7678008,1.6116015,1.9465104,1.670532,1.6184586,1.4722625,1.4232526,1.3121314,1.7744708,1.5635949
SNHG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79673165,0.0,0.0,0.0,0.0,0.0
RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195818
IGFBP3,0.0,0.75121325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81476873
SEC61G,1.3872702,1.2915777,0.0,1.3531852,1.0624346,1.3469361,1.7046566,1.1997118,1.3156103,1.4660807,1.7928019,0.0,1.1929337
CHCHD2,1.6827258,1.7562047,0.0,1.6171644,1.4531443,1.8686359,1.7871908,1.7139107,1.6703569,1.7465613,1.7502849,1.6721102,1.587531
SBDS,1.2806811,1.3532163,0.0,1.2387452,0.0,1.3692337,1.2790899,1.388624,1.1148728,1.3359154,1.0725104,0.0,1.0118555
HSPB1,2.6791792,2.5764725,0.0,3.2370744,2.2718792,2.9385843,2.3605757,3.2054572,2.6719403,2.706465,2.767448,1.5660875,2.9404924
YWHAG,1.2242274,1.3042254,0.0,0.799302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGL2,0.0,0.0,0.0,0.0,0.9870213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAI1,0.52901095,0.71090853,0.0,0.0,0.0,0.72981226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG11,0.0,0.0,0.0,2.5353875,0.0,0.6550287,0.0,0.0,0.0,0.0,0.0,0.0,1.9521071
COL1A2,0.0,0.0,0.0,0.0,0.0,0.70331246,3.7833464,0.87629735,2.1570113,2.9368918,3.9326358,0.0,0.0
SEM1,0.8957065,0.93898714,0.0,1.114876,0.0,1.0819606,1.1451225,1.2072029,0.0,0.0,0.0,0.0,0.97022516
BRI3,0.0,0.0,0.0,1.1496851,0.0,0.9869465,0.0,0.0,0.0,0.0,1.3179097,0.0,0.69115317
ARPC1B,0.0,0.0,0.0,0.7198268,0.0,0.57575494,0.0,0.0,0.0,0.0,0.0,0.0,0.6111016
BUD31,0.0,0.36415002,0.0,0.0,0.0,0.6542294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MF,1.0341896,1.0283546,0.0,0.0,0.28905228,1.265588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR4,1.5543563,0.8991501,0.0,1.1533313,0.0,1.2499131,0.7067612,0.0,0.0,0.0,1.0198474,0.0,0.96941185
PCOLCE,0.0,0.0,0.0,0.0,0.0,0.0,1.4214218,0.0,0.0,0.0,1.7419506,0.0,0.0
ZNHIT1,0.0,0.0,0.0,0.0,0.0,0.29078627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIS1,0.0,0.0,0.0,0.914508,0.0,0.4571882,0.0,0.0,0.0,0.0,0.0,0.0,0.64971596
KMT2E,0.0,0.0,0.0,1.4130547,0.0,0.6870288,0.0,0.0,0.0,0.0,0.0,0.0,1.4418876
SRPK2,0.0,0.6780468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYPL1,0.0,0.29146484,0.0,0.9864924,0.0,0.37968892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMPT,0.0,0.5638375,0.0,0.0,1.9016483,0.44533294,0.0,0.2574967,1.3636297,1.0730798,0.0,0.0,1.151256
DNAJB9,0.0,0.51013327,0.0,0.0,0.0,0.64993465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68837476,0.0,0.0,0.0,0.0,0.0
CAV2,0.74020773,1.5082679,0.0,1.2365148,0.0,1.1796598,0.0,0.0,0.0,0.0,0.0,0.0,1.1522919
CAV1,1.326741,2.3794644,0.0,2.2562938,0.0,2.2041564,0.0,2.1687613,1.3832272,2.2203095,1.8213193,0.0,2.4286833
CAPZA2,0.7190147,0.9408881,0.0,0.0,0.0,0.9185165,0.0,0.0,0.0,0.0,0.0,0.0,0.87455976
FAM3C,0.0,0.0,0.0,0.0,0.0,0.0,1.0074267,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA5,0.0,0.0,0.0,0.0,0.0,0.40867397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF5,0.0,0.0,0.0,0.0,0.0,0.6979566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALU,0.0,0.0,0.0,0.0,0.0,0.0,1.3527099,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1F,1.0306104,0.835734,0.0,1.0276159,0.0,0.9731857,0.0,0.0,0.0,0.0,0.0,0.0,0.74581367
CALD1,0.0,1.2885245,0.0,1.7217901,0.0,1.7769151,2.1974914,2.6010711,1.6747488,1.5220618,1.7101918,0.0,0.0
MTPN,0.0,0.0,0.0,0.0,0.0,0.23070757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.94041204,0.75910515,0.0,1.1559643,0.0,1.456795,1.095426,0.0,0.0,0.0,0.9561026,0.0,0.0
RARRES2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2511581,0.0,0.0,0.0,0.0
RHEB,1.2050706,1.2907174,0.0,1.2324892,0.0,1.3082868,0.0,0.8658581,0.0,0.0,0.9432343,0.0,0.7472729
INSIG1,0.0,0.0,0.0,0.0,3.1065905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3094577
DNAJB6,1.9597512,1.8472995,0.0,1.1795433,1.6504257,1.4513894,0.8184111,0.77881753,0.0,0.0,0.27880445,0.0,1.2006696
SLC25A6,2.2332823,2.167218,0.0,2.5314772,2.0022187,2.1430306,2.1456556,2.3082433,2.0779555,1.9506392,2.1037483,1.8014076,1.9962397
CD99,0.53001547,0.69045806,0.0,1.8802685,1.2648137,2.0216713,2.4508748,1.4148507,1.8137606,2.1685889,2.6140494,1.8001417,1.8370472
TMSB4X,4.155866,4.1965184,1.901326,4.8139906,5.858176,3.8603241,4.5400176,4.4461184,4.43566,4.3318796,4.79855,5.6594687,5.2190166
GPM6B,0.0,0.0,0.0,0.0,0.0,1.4984248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1S2,0.0,0.0,0.0,0.0,1.3077822,0.43005723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AX,1.4639485,1.440226,0.0,0.97714734,0.0,1.1887896,0.0,0.0,0.0,0.0,0.0,0.0,0.38405797
SAT1,2.1226137,2.8027952,0.0,2.2805114,4.079508,3.3368251,1.5304699,1.9969745,2.1376433,1.8380833,1.9977535,1.9137819,3.7954729
TSPAN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146683
ATP6AP2,0.0,0.0,0.0,0.0,0.0,0.4698162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX3X,1.0461082,0.9095307,0.0,0.84158474,0.0,0.6542294,0.0,0.0,0.0,0.0,0.0,0.0,0.9482845
NDUFB11,0.92563146,0.87807864,0.0,0.0,0.0,1.0463779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,0.0,0.0,0.0,1.7951218,2.1058044,1.3158098,1.8299485,1.373924,1.9262005,2.1518447,2.4948032,0.0,1.3012257
UXT,0.44666767,0.5466815,0.0,0.0,0.0,0.884929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM3,1.4285367,1.3744498,0.0,2.123778,1.5975449,1.7368556,1.8543466,1.6983078,1.5076653,1.6795238,1.7856746,1.6223621,1.7591833
PLP2,1.3236473,1.278667,0.0,0.0,0.0,1.0556045,0.0,0.0,0.0,0.0,0.0,1.5333602,0.0
MAGED2,0.0,0.0,0.0,0.0,0.0,0.47275746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSN,0.0,0.28938383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691072
RPS4X,4.1410947,3.9219437,0.0,3.8432355,3.3673658,3.6394312,3.5941892,3.6779542,3.61893,3.4996157,3.3653975,3.7355027,3.829444
COX7B,1.08033,1.0438735,0.0,0.86237276,0.8075104,1.1812228,0.0,1.1496334,0.0,0.0,0.0,0.0,0.0
ITM2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2933023
SH3BGRL,0.0,0.0,0.0,0.0,0.9722141,0.40125978,0.0,1.4366728,0.0,0.0,0.0,0.0,0.0
RPL36A,2.1206744,1.9082035,0.0,2.0729284,1.9882199,1.6943942,1.8315952,1.7625077,1.8035223,1.5033001,1.5959752,2.2065227,1.9681797
BEX3,0.0,0.0,0.0,0.740726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L2,1.0117998,1.3066515,0.0,1.022836,0.0,1.1312463,1.1880078,0.5724833,0.0,1.0598378,1.234412,0.0,0.8614883
PLP1,0.0,0.0,0.0,0.0,0.0,1.6018019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D3,0.0,0.0,0.0,0.0,0.0,0.70331246,0.0,0.0,0.0,1.1985635,0.0,1.6679096,0.0
SLC25A5,1.8928963,1.7694606,0.0,1.2253723,1.2925353,1.6276026,0.0,1.593315,0.0,0.0,0.0,1.3476033,1.2761012
RPL39,4.0665603,3.9706824,0.0,3.7846003,3.786538,3.563649,3.7539012,3.6425192,3.7789853,3.643079,3.58361,4.0352235,3.6439853
NDUFA1,0.74465054,0.6849492,0.0,1.2958875,0.0,1.2969605,0.9229518,0.0,0.0,0.0,0.0,0.0,0.0
LAMP2,0.0,0.0,0.0,0.0,0.0,0.29078627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167015,0.0,0.0,0.0
BCAP31,0.0,0.0,0.0,0.0,0.0,0.86940426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR4,1.0118555,0.8722034,0.0,1.2625475,0.92965513,1.392749,1.3270463,0.0,0.0,0.0,1.5989656,1.4992348,0.8379604
FLNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.170075,0.0,0.0,0.0,0.0,0.0
RPL10,4.5731287,4.461788,1.5826266,4.680782,4.407541,4.349529,4.4465446,4.5505753,4.6048026,4.4978986,4.5549574,4.762397,4.7003617
DEFB1,1.3208216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,0.0,0.0,0.9529588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.2919686,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A37,0.0,0.0,1.8318162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.0,0.0,1.6157286,0.0,0.68683255,0.0,0.0,0.0,0.0,1.6811233,0.0,1.4805133
SARAF,0.0,0.0,0.0,0.90371835,0.0,0.6979566,0.0,0.0,0.0,0.0,0.0,2.1171312,0.0
LEPROTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5613102,0.0
CEBPD,1.5842161,1.4326513,0.0,2.3716407,0.0,1.2298515,1.7554139,2.8573303,2.7409148,2.9701347,2.4282122,0.0,1.8665537
SOX17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2709123
RPS20,3.2718704,3.3096404,0.0,3.2001557,3.0399625,3.0707705,3.0790763,3.0871937,3.1348386,3.004163,2.9829648,3.4344711,3.1424072
SDCBP,0.0,1.1995345,0.0,2.1032777,1.7799822,2.1833022,1.3075898,1.3122283,1.6174862,1.5736225,1.8274598,1.3206203,2.2605755
RAB2A,0.79571605,0.68813515,0.0,0.0,0.0,1.2289742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978673,0.0,0.0
RPL7,4.1139703,4.029688,0.0,3.7002816,3.3760414,3.6600797,3.685587,3.903038,3.6952136,3.560804,3.402935,3.6494415,3.7448103
ELOC,0.94471484,1.1033008,0.0,0.48274672,0.0,0.9013167,0.0,1.1734035,0.0,0.0,0.0,0.0,1.2884294
PAG1,0.0,0.0,0.0,0.0,0.0,0.15592569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP5,0.0,0.0,0.0,1.5273476,0.0,0.68683255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP4,0.0,0.0,0.0,1.447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEM,0.0,0.0,0.0,0.0,0.0,0.0,0.9515633,1.6836374,2.2966218,1.7368556,1.1338842,0.0,0.0
UQCRB,0.78057736,0.7094885,0.0,1.3645935,1.0797095,1.1796598,1.50931,1.9065922,0.0,0.0,0.0,1.9629009,1.278153
SDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053269,1.2096728,1.0830581,0.0,0.0
MTDH,0.9257235,0.8532852,0.0,0.0,0.0,0.9089442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL30,3.3017209,3.2247827,0.0,3.2593038,3.1052318,3.0841007,3.0861254,3.120285,3.0426197,2.9855301,2.809978,3.6166232,3.188859
COX6C,1.6076802,1.463608,0.0,1.7802072,1.2185771,1.6282605,2.0236635,1.8106525,1.8329176,2.0688393,1.7928019,1.5539149,1.4057298
PABPC1,1.6996939,1.7931358,0.0,1.5353944,1.9044807,1.781555,1.6544361,1.8003526,1.5012642,1.2511581,0.0,1.7855366,1.6152691
YWHAZ,2.1346645,2.142939,0.0,1.4506075,1.5084192,2.0282352,1.3208219,1.2369204,1.3765491,1.5162088,1.4809955,1.6078398,1.1620674
ZNF706,1.3872702,1.3611438,0.0,0.6776103,0.0,1.2234226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTHRC1,0.0,0.0,0.0,0.9117112,0.0,0.0,0.0,0.0,0.0,0.0,2.0239244,0.0,0.0
EIF3E,2.134836,2.2018602,0.0,1.8264182,1.7168705,1.8077706,1.7424688,1.7653794,1.717464,1.7397532,1.6274382,1.6479644,1.8728182
ENY2,0.0,0.0,0.0,0.9955051,0.0,0.6550287,0.0,0.0,0.0,0.0,0.0,0.0,1.2026212
EIF3H,1.1229937,1.0784274,0.0,0.88992023,0.0,0.9731857,0.7926663,1.2436204,0.0,0.0,0.0,0.0,0.9159908
MAL2,1.2325418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB9,0.0,0.6690961,0.0,0.0,0.0,1.0194944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYC,1.7520556,1.8250191,0.0,0.0,0.0,0.99254084,0.0,1.3108422,1.2890958,0.0,0.0,0.0,0.92923343
NDRG1,1.4060396,1.4062722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2428521
LY6D,3.1622815,1.7442197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6E,0.0,0.0,0.0,1.1795433,0.0,0.0,1.1384795,0.0,1.0243899,1.6315598,1.7265224,0.0,1.6126456
EEF1D,2.4336498,2.6512666,0.0,2.6888492,2.21384,2.511054,2.2848477,2.566634,2.5561333,2.4155815,2.3592615,2.7376652,2.433808
VPS28,0.0,0.0,0.0,0.0,0.0,0.6641624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL8,4.0148697,3.831157,0.0,3.8687797,3.3623595,3.5458758,3.2541387,3.5191717,3.450943,3.3314333,3.2686183,3.3173769,3.732955
MLANA,0.0,0.0,0.0,0.0,0.0,2.6217055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRP1,0.0,0.0,0.0,0.0,0.0,2.9458137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.83684564,0.0,1.0963962,0.0,0.37968892,0.0,0.0,0.0,0.0,0.0,0.0,0.57134867
RPS6,4.396756,4.235267,0.0,3.9641228,3.6266,3.9018362,3.6668134,3.9508026,3.7258458,3.5742974,3.3806942,4.009074,4.0974913
DNAJA1,0.6579096,0.7606194,0.0,1.1071775,0.0,0.998132,1.2110032,1.3147131,1.4251688,0.0,0.0,0.0,1.416238
BAG1,1.4960347,1.3398548,0.0,0.0,0.0,0.94217587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP5,0.73668474,0.5684126,0.0,0.0,0.0,0.6979566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP3,2.7123542,2.5689676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN3,0.0,0.0,0.0,0.0,0.0,0.22722206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL27,1.8957753,1.7931149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,0.0,0.0,0.0,4.7326965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7281995,0.0,0.0,0.0,0.0,0.0
CLTA,0.0,0.0,0.0,0.83218193,0.0,0.9869465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.93505317,1.1516998,0.0,0.0,0.0,1.2045798,0.0,0.96693945,1.0879276,1.2156482,0.7407043,0.0,1.1671674
ANXA1,1.489583,1.9358071,0.0,1.4517334,1.8315957,1.6482549,2.092508,0.0,1.8320357,2.140949,2.021217,2.6894581,1.4272715
HNRNPK,1.3618994,1.5423992,0.0,1.3906603,0.9202863,1.5256652,1.4506394,1.4626303,1.3214259,1.2683357,0.9556101,0.0,1.3322078
CKS2,0.8900856,0.81183404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPN,0.0,0.0,0.0,0.0,0.0,0.0,1.6993301,0.0,0.0,0.0,0.0,0.0,0.0
NINJ1,0.0,0.0,0.0,0.0,1.4747324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOPEP,0.0,0.0,0.0,0.0,0.0,0.86940426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANP32B,0.0,0.0,0.0,0.0,0.0,0.26406685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61B,1.2919605,1.3094577,0.0,1.2741814,1.2027085,1.3041521,1.425169,0.0,0.0,0.0,1.5291001,0.0,1.1678537
RAD23B,0.65536237,0.4810075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF4,1.4832294,1.1928804,0.0,1.6129723,0.0,1.2775927,0.9548224,0.0,0.0,1.4496397,1.5382237,0.0,1.1693056
TXN,2.2599347,2.3150349,0.0,2.0026305,1.8286288,2.0282352,1.8226244,1.6210585,2.1747873,2.014037,1.9299669,1.4898491,1.9795661
ATP6V1G1,1.5328617,1.5587864,0.0,1.4312881,1.2071203,1.6065642,1.1971117,0.8714751,0.0,1.1776348,0.0,1.2068739,1.2873838
