,b_memory,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc2,dc_migratory,ilc3,macrophage,mast_cell,nk_cd56br,nk_ilc_precursor,progenitor
HNRNPUL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33807346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
POLR2G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
TMEM179B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
SNHG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,1.0757273,0.0
SLC3A2,0.50694203,0.0,0.0,0.5592551,0.3356353,0.5633013,0.8046124,0.6468981,0.681373,0.9072202,0.9814814,0.0,0.0,0.0,0.0,0.0,0.0,0.8045997,0.0
PLAAT4,0.0,0.53359973,0.7476932,0.0,0.794103,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,1.2905052,0.0,0.0
RTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
COX8A,0.50694203,0.0,0.0,0.0,0.75081885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418716,0.0,0.0
OTUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610374,0.0
STIP1,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418716,0.8045997,0.0
DNAJC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
VEGFB,0.56590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
PPP1R14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4556769,0.47248927,0.0,0.0,0.0,0.44056085,0.22380723,1.1950641
TRMT112,0.0,0.81509674,0.8582624,0.5370274,0.7856362,0.6686921,0.0,0.6301565,0.8382485,0.0,0.8859305,0.0,0.0,0.67913127,0.0,0.0,0.6418716,0.0,0.0
PRDX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,0.6418716,0.69480556,0.0
RASGRP2,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF1,0.53209877,0.88282275,0.77444446,0.5023729,1.0778162,1.0658709,0.8207125,1.036459,0.27778634,0.9698353,0.84075207,0.0,0.0,0.7423787,0.0,0.0,0.0,0.0,0.0
PPP2R5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
FAU,2.663578,2.7339683,2.8647811,2.7662237,2.403975,2.661964,2.6099358,2.6632562,2.655819,2.6600382,2.6892889,2.374246,2.238734,2.1800156,2.145701,3.2393847,2.31576,2.6070366,1.9492173
DPF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
NEAT1,1.1887876,0.88908887,0.7136079,0.91212434,0.86418474,0.8736201,0.9936024,0.7429344,0.91738546,0.9625559,0.99407816,2.3796957,2.4575126,1.475953,2.7033567,1.8228772,1.1891744,0.406571,0.9305274
SIPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
RNASEH2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
CFL1,0.84174526,1.3983095,1.4463327,1.3346466,1.5938833,1.300217,1.0908141,1.3631095,1.225235,2.0113661,0.9814814,0.7821398,0.84075207,1.0621322,0.684549,0.0,1.0487599,1.3605115,0.0
CTSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625559,0.0,0.0,0.0,0.0,0.0,0.0,1.2917213,1.7519383,0.0
CCDC85B,0.0,0.0,0.0,0.0,0.8327502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32749718,0.0,0.0
DRAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59762055,0.0,0.0,0.13439381,0.0,0.0
BANF1,0.0,0.18928419,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659126,0.0,0.0,0.47452185,0.0,0.0
SF3B2,0.84174526,0.0,0.0,0.0,0.28562698,0.0,0.0,0.0,0.65448713,0.9072202,0.8799281,0.0,0.0,0.745026,0.0,0.0,0.0,1.3125005,0.0
PACS1,0.5666929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL11,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
KDM2A,0.5666929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.0,0.0
POLD4,0.86433625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
PPP1CA,0.56590044,0.0,0.0,0.0,0.84224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
TBC1D10C,0.0,0.0,0.6248701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
PTPRCAP,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.84234774,0.0,0.0
GSTP1,0.0,0.0,0.0,0.0,0.6625288,0.0,0.0,0.0,0.33801636,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,1.6602523,0.8576977,0.0
NDUFV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406571,0.0
TCIRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
PPP6R3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
LAMTOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.0,0.0
RAB6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120857,0.0,0.0
UCP2,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40178692,0.5610374,0.0
SPCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27778634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.6760327,0.0
RPS3,2.9197075,3.260408,3.3525445,3.0674632,2.968491,2.9239755,3.061521,3.344722,3.2130249,3.0746536,2.9757032,2.0818243,2.1914542,2.9933515,1.8281881,2.6464038,2.6935773,2.4879448,2.3963487
UVRAG,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
NDUFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
PICALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228619,0.0,0.0,0.0,0.0,0.0,0.0
PRSS23,0.0,0.0,0.0,0.0,0.32204792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSC,0.0,0.0,0.0,0.0,0.88672084,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.8127727,0.0
CHORDC1,0.0,0.46845937,0.67500633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
TAF1D,0.5227829,0.636651,0.49270627,0.9720422,0.75081885,0.85807407,0.9805889,0.80690765,0.7853321,0.0,0.947645,0.7883327,0.6096843,0.9506811,0.0,0.0,1.0039444,1.5819124,0.57687706
MED17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
SRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
CEP57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
BIRC3,0.53209877,0.0,0.0,0.0,0.0,0.0,0.8176812,0.0,0.25673515,0.0,0.0,0.7439438,1.7519249,0.745026,0.0,0.0,0.0,0.0,0.0
TMEM123,0.0,0.0,0.7235936,0.0,0.0,0.0,0.0,0.6661341,0.0,0.9072202,0.0,0.0,0.8117889,0.0,0.0,0.0,0.13439381,0.8576977,0.0
CASP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD16,0.0,0.0,0.0,0.0,0.36212605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59762055,0.0,0.0,0.24021037,0.0,0.0
CUL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ATM,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
FDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.0
POU2AF1,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305274
IL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763369,0.0,0.0
USP28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
REXO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
SIK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33807346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3E,0.0,1.5003734,1.6349419,1.325947,1.5923336,1.113261,1.124024,1.3290508,1.4347925,1.0177662,1.0158695,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
CD3D,0.0,0.9665569,1.1591957,0.0,1.2864732,0.6243853,0.0,0.7796376,1.3529594,0.9698353,0.59984213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3G,0.0,0.0,0.5490979,0.0,0.69776136,0.0,0.0,0.0,0.71117735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MG,0.8775513,1.1253301,1.2056035,0.9720422,1.1479194,1.0363178,0.8947927,1.3607708,1.1465359,1.6608261,0.93030363,0.76613426,0.5349742,0.745026,0.0,0.0,1.2927155,1.0757273,0.0
KMT2A,0.5666929,0.0,0.0,0.0,0.0,0.0,0.7213394,0.0,0.0,0.9072202,0.0,0.0,0.3194329,0.0,0.0,0.0,0.0,0.6760327,1.6281774
DDX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179022,0.0,0.0
RPS25,2.7113802,2.8592122,3.0687716,2.753565,2.5280833,2.5777037,2.5942245,2.6368754,2.6238718,2.3495994,2.5489306,2.153172,1.866376,2.3026392,1.9245075,2.5014071,1.9921968,2.1665933,2.3400245
DPAGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
HSPA8,1.5711428,2.2671995,2.1391416,1.8970177,2.5435853,2.049752,2.0267355,1.7463236,2.1441083,2.2178493,1.6203054,0.73485994,0.43385622,1.9531636,0.0,1.1821327,1.7703044,1.6239676,1.7388412
SRPRA,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS1,0.9250783,0.85992455,0.745726,0.5370274,1.0261657,0.92144674,0.94382155,0.8292878,0.0,0.72557294,1.0158695,0.0,0.0,0.62691504,0.0,0.0,0.9150827,0.0,0.0
APLP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406571,0.0
ZBTB44,0.56590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
WNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88024926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP4,0.0,0.0,0.0,0.0,0.28562698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.8576977,0.0
CCND2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
CD27,0.56590044,0.0,0.7100476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDH,1.4588552,1.5638206,1.5776788,2.2228193,1.8449922,2.1190646,1.8932657,1.4517833,2.3553486,2.6131406,1.8340888,2.7511911,2.6032233,1.8987579,2.9326172,3.095086,2.4112968,2.9072978,2.5421562
TPI1,0.0,0.7071539,0.68459606,0.7394756,0.8693118,0.85807407,0.91117334,0.95896006,0.8977362,1.0177662,0.84075207,0.98514974,0.73605025,0.6973847,0.95496553,1.3708869,1.2059305,1.5819124,1.5897142
C12orf57,0.0,1.203142,1.1290278,0.9474123,1.1880424,1.0301456,0.74854505,0.9216659,0.8382485,0.0,0.6477333,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.0
PTPN6,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
PHB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
SLC2A3,0.86433625,1.0688837,1.3132172,0.97624075,1.3060008,1.0107595,1.0700145,0.89242995,0.7242553,1.4345471,0.7513754,2.2333615,0.7414084,0.745026,2.5022392,1.1304953,1.3039165,1.2446164,0.0
NECAP1,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4291006,0.0,0.0,1.4890211,0.0,0.0
CLEC2D,0.0,0.0,0.0,0.0,0.8711524,0.0,0.0,0.0,0.27778634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD69,1.8117875,0.9551618,0.8520929,1.2946355,0.786142,0.0,0.90690243,0.89242995,0.8231336,0.72557294,1.0158695,0.0,0.0,0.6973847,0.0,0.0,1.7738545,0.0,0.0
KLRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
CLEC2B,0.0,0.0,0.0,0.0,0.4240159,0.0,0.0,0.0,0.75558484,1.1416171,0.0,0.0,0.0,0.0,0.0,0.0,1.0912272,1.3605115,0.0
GABARAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345536,0.0,0.0,0.0,0.0,0.0,0.37769184,0.5610374,0.0
KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4449054,0.8576977,0.0
KLRK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934249,0.9102369,0.0,0.96739566,0.0,0.0,0.0,0.0,0.0,1.0033069,0.69480556,0.0
KLRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
KLRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
YBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31113055,0.9072202,0.0,0.6468002,0.29216257,0.0,0.0,0.0,0.0,0.0,0.0
ETV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37693536,0.0,0.0,0.0,0.0,0.0,0.0
CDKN1B,0.0,0.0,0.0,0.0,0.81021416,0.0,0.0,0.49825272,0.7853321,0.0,0.74223995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21198131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ARHGDIB,1.1900625,1.37993,1.6247548,0.93480086,1.5543163,1.300217,0.93255484,1.4965428,1.4621782,1.3749433,1.1076767,0.0,0.0,1.2393491,0.0,0.0,1.3039165,0.0,0.0
EPS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
STRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.32749718,0.0,0.0
LDHB,0.86433625,1.223844,1.35655,0.7005677,0.0,0.700076,0.0,0.95896006,0.6158027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
ETNK1,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33807346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794788,0.0,0.0
IRAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44056085,0.0,0.0
FGFR1OP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3678207,0.9478778,0.569645,0.0,0.0,0.0,0.0,0.0,0.7047405,0.8045997,0.0
PPFIBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39274886,0.0,0.0,0.0,0.0,0.0,0.0
SINHCAF,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND5B,0.9250783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RESF1,0.0,0.7858472,0.5249448,0.7543774,0.0,0.0,0.8505511,0.7796376,0.87605,0.0,0.8799281,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
PPHLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
SCAF11,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
SLC38A1,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.6468981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429344,0.6760898,0.0,0.0,0.45933342,0.5160775,0.0,0.0,0.0,1.1048133,0.406571,0.0
PCED1B-AS1,0.8775513,0.0,0.78226167,0.0,0.94427395,0.0,0.0,0.5508892,1.0035692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150827,0.0,0.0
FKBP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27778634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
TUBA1B,0.84174526,0.9035734,0.9015345,0.75987387,0.8693118,0.6581479,1.0227417,0.6661341,0.89293635,0.9478778,0.83805615,0.33458006,0.44826666,0.0,0.0,0.0,0.0,1.8611153,1.9492173
TUBA1A,0.84174526,0.64728105,0.82693005,0.0,0.81021416,0.0,0.0,0.0,1.123998,0.0,0.569645,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.0
TUBA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30284315,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM6,0.0,0.78619397,0.6931472,0.7505223,0.8327502,0.8075697,0.83976376,0.89242995,0.8504733,0.9072202,0.8859305,0.37422934,0.48734263,0.745026,0.0,0.30225897,0.81381834,1.2446164,1.2063924
COX14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.0,0.9305274
DIP2B,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP2,1.1184624,0.75982475,0.82693005,0.0,0.69776136,0.0,0.0,0.0,0.7853321,0.0,0.0,0.0,0.0,1.0092907,0.0,0.0,1.1904546,0.0,0.0
BIN2,0.0,0.0,0.0,0.0,0.8711524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
TAMALIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37968415,0.6426013,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.56590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68801415,0.9034213,0.59762055,0.0,0.0,0.0,0.0,0.0
ATG101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
EIF4B,0.5227829,0.88082933,0.78226167,0.65332294,0.0,0.0,0.74384964,0.9216659,0.84304833,0.0,0.7254406,0.3800881,0.37655523,0.7538037,0.0,0.0,0.0,0.0,0.0
PFDN5,1.337631,1.764873,1.913506,1.7856368,1.4195848,1.6584066,1.6127231,1.5640601,1.9840057,1.6923587,1.594967,1.5811746,1.3954775,1.574202,1.6775835,1.2955271,1.2917213,1.388781,0.0
PRR13,0.9261847,0.0,0.6532165,0.0,0.7856362,0.0,0.0,0.0,0.8037504,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,0.4664532,0.0,0.0
PCBP2,0.84174526,0.79566586,0.9632785,0.7005677,0.0,0.0,0.82519567,0.89242995,0.76355326,0.9698353,0.9861487,0.53872406,0.7336045,0.5505898,0.0,0.0,0.47452185,1.2446164,0.0
ATP5MC2,1.2922107,1.1506987,1.3053818,1.093823,0.9171489,1.1628201,0.8368076,1.0137111,1.1328156,1.3749433,0.81917185,0.813341,0.64239573,1.475953,0.6549865,1.5876641,1.2917213,1.2446164,0.0
HNRNPA1,0.84174526,1.4603324,1.4386145,1.1780723,1.229275,1.3963026,1.2920017,1.4924566,1.3619332,1.4256247,1.3987849,0.8178725,0.6996464,1.3651961,0.66949,0.0,1.3846035,1.3605115,1.9492173
DCD,0.0,1.6380486,1.533176,0.75987387,1.7103736,0.91926056,0.0,0.0,1.3220727,1.4907439,0.0,0.47980115,0.72743046,1.5654993,0.0,0.0,0.32749718,0.0,0.0
MUCL1,0.0,0.6248767,0.66151494,0.0,0.32204792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659126,0.0,0.0,0.13439381,0.0,0.0
BLOC1S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44056085,0.0,0.0
CD63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389253,1.3519112,1.3091674,0.0,1.39943,1.5691118,0.7047405,0.8576977,0.9305274
